Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4628738512,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Russell Westbrook (37490411),Kelly Oubre Jr. (37490414),Michael Porter Jr. (37490450),Aaron Gordon (37490534),Paul Reed (37490810),Tyrese Maxey (37490311),Jeremiah Robinson-Earl (37490826),Giannis Antetokounmpo (37490296)
4628738513,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Tim Hardaway Jr. (37490589),Jaylen Brown (37490360),Aaron Gordon (37490534),Jalen Duren (37490422),Lonzo Ball (37490507),Giannis Antetokounmpo (37490296),Coby White (37490424)
4628738514,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Ayo Dosunmu (37490443),Trey Murphy III (37490365),Ricky Council IV (37490547),Jalen Duren (37490422),Kelly Oubre Jr. (37490414),Giannis Antetokounmpo (37490296),Jeremiah Robinson-Earl (37490826)
4628738515,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Tyrese Maxey (37490311),Kelly Oubre Jr. (37490414),Brandon Boston Jr. (37490699),Jeremiah Robinson-Earl (37490826),Aaron Gordon (37490534),Ayo Dosunmu (37490443),Giannis Antetokounmpo (37490296),Devin Vassell (37490417)
4628738516,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Coby White (37490424),Brandon Boston Jr. (37490699),Josh Okogie (37490501),Patrick Williams (37490553),Nikola Vucevic (37490353),Jaylen Brown (37490360),Giannis Antetokounmpo (37490296),Ricky Council IV (37490547)
4628738517,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Kelly Oubre Jr. (37490414),Jaylen Brown (37490360),Miles Bridges (37490334),Kristaps Porzingis (37490396),Russell Westbrook (37490411),Ricky Council IV (37490547),Patrick Williams (37490553)
4628738518,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Chris Paul (37490436),Coby White (37490424),Ricky Council IV (37490547),Giannis Antetokounmpo (37490296),Daniel Gafford (37490376),Devin Vassell (37490417),Aaron Gordon (37490534),Lonzo Ball (37490507)
4628738519,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Russell Westbrook (37490411),CJ McCollum (37490378),Ausar Thompson (37490527),Josh Okogie (37490501),Aaron Gordon (37490534),Coby White (37490424),Giannis Antetokounmpo (37490296),Yves Missi (37490505)
4628738520,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Lonzo Ball (37490507),Kelly Oubre Jr. (37490414),Josh Okogie (37490501),Jeremiah Robinson-Earl (37490826),Jalen Duren (37490422),Tyrese Maxey (37490311),Ricky Council IV (37490547),Victor Wembanyama (37490300)
4628738521,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Dejounte Murray (37490342),Kelly Oubre Jr. (37490414),Josh Okogie (37490501),Aaron Gordon (37490534),Paul Reed (37490810),Ayo Dosunmu (37490443),Giannis Antetokounmpo (37490296),Michael Porter Jr. (37490450)
4628738522,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Tyrese Maxey (37490311),Ayo Dosunmu (37490443),Josh Okogie (37490501),Tobias Harris (37490447),Yves Missi (37490505),Lonzo Ball (37490507),Jeremiah Robinson-Earl (37490826),Giannis Antetokounmpo (37490296)
4628738523,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Lonzo Ball (37490507),Coby White (37490424),Josh Okogie (37490501),Patrick Williams (37490553),Nikola Vucevic (37490353),Dejounte Murray (37490342),Ricky Council IV (37490547),Tyrese Maxey (37490311)
