Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
austin reaves,PG/SG/G/UTIL,LAL,21.05%,0.01%,0.87%,6.2%,4.19%,$-0.97
jonathan mogbo,C/PF/F/UTIL,TOR,21.57%,0.01%,0.89%,18.08%,16.63%,$-1.0
jalen wilson,SF/SG/G/F/UTIL,BKN,20.76%,0.01%,0.84%,0.17%,0.16%,$-1.02
aaron nesmith,SF/SG/G/F/UTIL,IND,21.32%,0.0%,0.85%,12.04%,10.04%,$-1.14
josh hart,PF/SF/F/UTIL,NYK,21.62%,0.0%,0.83%,12.55%,6.78%,$-1.16
kristaps porzingis,C/UTIL,BOS,18.67%,0.01%,0.76%,4.18%,4.5%,$-1.22
adem bona,C/UTIL,PHI,19.34%,0.01%,0.73%,1.57%,3.11%,$-1.29
jt thor,PF/F/UTIL,WAS,19.06%,0.01%,0.74%,0.99%,1.37%,$-1.34
noah clowney,PF/SF/F/UTIL,BKN,19.23%,0.01%,0.77%,4.4%,4.28%,$-1.34
aj green,SG/G/UTIL,MIL,20.56%,0.0%,0.79%,11.92%,23.88%,$-1.34
ochai agbaji,PF/SF/F/UTIL,TOR,20.02%,0.0%,0.78%,4.13%,3.85%,$-1.35
jamison battle,SF/F/UTIL,TOR,19.99%,0.0%,0.75%,1.67%,2.64%,$-1.42
taurean prince,SG/G/UTIL,MIL,19.68%,0.0%,0.73%,2.83%,5.99%,$-1.53
og anunoby,PF/SF/F/UTIL,NYK,20.07%,0.0%,0.69%,7.06%,3.39%,$-1.58
andre jackson jr.,SF/SG/G/F/UTIL,MIL,19.06%,0.0%,0.7%,6.71%,6.7%,$-1.58
rui hachimura,PF/SF/F/UTIL,LAL,18.33%,0.0%,0.67%,1.37%,1.09%,$-1.59
jaylen brown,SF/SG/G/F/UTIL,BOS,18.04%,0.0%,0.66%,4.72%,2.27%,$-1.62
t.j. mcconnell,PG/G/UTIL,IND,18.26%,0.0%,0.71%,0.15%,0.31%,$-1.62
michael porter jr.,PF/SF/F/UTIL,DEN,18.26%,0.0%,0.64%,1.97%,0.79%,$-1.65
aaron gordon,PF/F/UTIL,DEN,17.32%,0.0%,0.63%,2.61%,2.21%,$-1.68
jamal shead,PG/G/UTIL,TOR,18.72%,0.0%,0.65%,1.31%,2.42%,$-1.68
anthony gill,C/PF/F/UTIL,WAS,18.22%,0.0%,0.63%,0.44%,0.42%,$-1.68
kevin durant,C/PF/F/UTIL,PHX,18.4%,0.0%,0.63%,10.68%,4.85%,$-1.7
brook lopez,C/UTIL,MIL,19.22%,0.0%,0.63%,3.09%,4.87%,$-1.73
tyler kolek,PG/G/UTIL,NYK,17.3%,0.0%,0.62%,0.48%,1.12%,$-1.78
obi toppin,C/PF/F/UTIL,IND,16.43%,0.0%,0.58%,0.37%,0.34%,$-1.81
aj lawson,SG/G/UTIL,TOR,18.14%,0.0%,0.62%,0.24%,0.42%,$-1.83
mikal bridges,SF/SG/G/F/UTIL,NYK,18.63%,0.0%,0.6%,2.77%,1.48%,$-1.84
jayson tatum,PF/SF/F/UTIL,BOS,17.27%,0.0%,0.59%,20.93%,6.54%,$-1.87
andrew nembhard,PG/SG/G/UTIL,IND,18.27%,0.0%,0.6%,2.37%,2.28%,$-1.87
collin gillespie,PG/SG/G/UTIL,PHX,17.85%,0.0%,0.6%,12.99%,16.4%,$-1.88
russell westbrook,PG/G/UTIL,DEN,16.29%,0.0%,0.55%,2.74%,1.72%,$-1.95
jamal murray,PG/SG/G/UTIL,DEN,15.98%,0.0%,0.51%,1.7%,1.19%,$-2.05
bennedict mathurin,SF/SG/G/F/UTIL,IND,15.79%,0.0%,0.5%,0.85%,0.63%,$-2.1
bogdan bogdanovic,SF/SG/G/F/UTIL,LAC,17.8%,0.0%,0.52%,0.11%,0.09%,$-2.1
christian braun,SF/SG/G/F/UTIL,DEN,16.6%,0.0%,0.51%,2.15%,1.43%,$-2.12
mitchell robinson,C/UTIL,NYK,15.55%,0.0%,0.43%,0.05%,0.1%,$-2.13
norman powell,SF/SG/G/F/UTIL,LAC,16.05%,0.0%,0.48%,2.38%,1.15%,$-2.17
royce o'neale,PF/SF/F/UTIL,PHX,15.76%,0.0%,0.48%,2.73%,2.76%,$-2.27
cody martin,SF/F/UTIL,PHX,18.15%,0.0%,0.46%,0.04%,0.1%,$-2.27
tyus jones,PG/G/UTIL,PHX,16.08%,0.0%,0.46%,11.23%,21.0%,$-2.31
jalen pickett,PG/SG/G/UTIL,DEN,15.94%,0.0%,0.46%,0.46%,0.66%,$-2.37
derrick white,PG/SG/G/UTIL,BOS,15.21%,0.0%,0.4%,1.45%,0.85%,$-2.38
derrick jones jr.,PF/F/UTIL,LAC,15.73%,0.0%,0.43%,0.07%,0.1%,$-2.38
maxwell lewis,PF/SF/F/UTIL,BKN,15.3%,0.0%,0.38%,0.16%,0.1%,$-2.49
marcus bagley,PF/SF/F/UTIL,PHI,14.26%,0.0%,0.39%,0.11%,0.1%,$-2.5
jaxson hayes,C/UTIL,LAL,14.86%,0.0%,0.35%,0.21%,0.37%,$-2.52
jarred vanderbilt,PF/F/UTIL,LAL,15.44%,0.0%,0.42%,0.09%,0.1%,$-2.53
grayson allen,SF/SG/G/F/UTIL,PHX,14.54%,0.0%,0.35%,0.13%,0.1%,$-2.53
gabe vincent,PG/SG/G/UTIL,LAL,16.36%,0.0%,0.35%,0.09%,0.1%,$-2.58
kris dunn,PG/SG/G/UTIL,LAC,14.06%,0.0%,0.36%,0.22%,0.23%,$-2.58
payton pritchard,PG/SG/G/UTIL,BOS,14.44%,0.0%,0.35%,3.28%,3.03%,$-2.59
jrue holiday,PG/SG/G/UTIL,BOS,13.78%,0.0%,0.32%,0.67%,0.63%,$-2.66
landry shamet,SF/SG/G/F/UTIL,NYK,13.23%,0.0%,0.3%,0.27%,0.24%,$-2.82
dorian finney-smith,C/PF/F/UTIL,LAL,13.92%,0.0%,0.27%,0.08%,0.1%,$-2.82
ben simmons,C/UTIL,LAC,13.13%,0.0%,0.3%,0.07%,0.1%,$-2.83
luke kornet,C/UTIL,BOS,14.18%,0.0%,0.25%,0.04%,0.1%,$-2.84
pat connaughton,PF/SF/F/UTIL,MIL,12.63%,0.0%,0.24%,0.11%,0.1%,$-2.86
jordan goodwin,SF/SG/G/F/UTIL,LAL,12.9%,0.0%,0.26%,0.13%,0.1%,$-2.9
vlatko cancar,PF/F/UTIL,DEN,14.84%,0.0%,0.26%,0.03%,0.1%,$-2.9
al horford,C/PF/F/UTIL,BOS,12.08%,0.0%,0.24%,3.32%,2.63%,$-2.91
bobby portis,C/UTIL,MIL,11.7%,0.0%,0.23%,0.02%,0.03%,$-2.96
amir coffey,SF/SG/G/F/UTIL,LAC,12.47%,0.0%,0.23%,0.11%,0.1%,$-3.01
sam hauser,PF/SF/F/UTIL,BOS,11.2%,0.0%,0.2%,3.38%,3.34%,$-3.05
thomas bryant,C/UTIL,IND,15.14%,0.0%,0.29%,0.01%,0.1%,$-3.06
peyton watson,PF/SF/F/UTIL,DEN,11.35%,0.0%,0.19%,1.12%,0.93%,$-3.07
julian strawther,SF/SG/G/F/UTIL,DEN,7.26%,0.0%,0.16%,0.01%,0.03%,$-3.08
rayj dennis,PG/G/UTIL,IND,12.35%,0.0%,0.13%,0.02%,0.03%,$-3.1
nicolas batum,C/PF/F/UTIL,LAC,10.62%,0.0%,0.19%,0.15%,0.1%,$-3.11
zeke nnaji,C/PF/F/UTIL,DEN,10.63%,0.0%,0.17%,0.05%,0.1%,$-3.15
cam christie,SG/G/UTIL,LAC,15.53%,0.0%,0.17%,0.01%,0.03%,$-3.16
delon wright,PG/SG/G/UTIL,NYK,12.64%,0.0%,0.14%,0.03%,0.03%,$-3.17
cam thomas,PG/G/UTIL,BKN,13.76%,0.0%,0.08%,0.01%,0.03%,$-3.28
hunter tyson,SF/F/UTIL,DEN,10.31%,0.0%,0.13%,0.03%,0.03%,$-3.29
jd davison,PG/G/UTIL,BOS,12.87%,0.0%,0.14%,0.01%,0.03%,$-3.29
jarace walker,PF/SF/F/UTIL,IND,8.94%,0.0%,0.05%,0.03%,0.03%,$-3.3
corey kispert,SF/F/UTIL,WAS,8.36%,0.0%,0.07%,0.03%,0.03%,$-3.32
precious achiuwa,C/PF/F/UTIL,NYK,8.56%,0.0%,0.1%,0.08%,0.1%,$-3.33
ben sheppard,SG/G/UTIL,IND,8.76%,0.0%,0.17%,0.03%,0.1%,$-3.34
eric gordon,SF/F/UTIL,PHI,11.38%,0.0%,0.12%,0.01%,0.03%,$-3.34
monte morris,PG/G/UTIL,PHX,8.43%,0.0%,0.14%,0.02%,0.03%,$-3.35
johnny furphy,SF/SG/G/F/UTIL,IND,7.43%,0.0%,0.09%,0.03%,0.03%,$-3.37
baylor scheierman,SF/SG/G/F/UTIL,BOS,8.57%,0.0%,0.08%,0.08%,0.1%,$-3.38
trey alexander,PG/SG/G/UTIL,DEN,9.02%,0.0%,0.03%,0.02%,0.03%,$-3.38
james johnson,C/PF/F/UTIL,IND,7.13%,0.0%,0.09%,0.03%,0.03%,$-3.38
enrique freeman,C/PF/F/UTIL,IND,9.58%,0.0%,0.05%,0.03%,0.03%,$-3.4
bilal coulibaly,SF/F/UTIL,WAS,8.03%,0.0%,0.09%,0.04%,0.03%,$-3.4
patty mills,PG/G/UTIL,LAC,8.45%,0.0%,0.05%,0.02%,0.03%,$-3.41
ulrich chomche,C/UTIL,TOR,8.52%,0.0%,0.05%,0.02%,0.03%,$-3.41
vasilije micic,PG/G/UTIL,PHX,8.17%,0.0%,0.06%,0.06%,0.1%,$-3.42
bol bol,PF/F/UTIL,PHX,7.69%,0.0%,0.08%,0.08%,0.1%,$-3.42
jared mccain,PG/G/UTIL,PHI,8.39%,0.0%,0.04%,0.02%,0.03%,$-3.42
tosan evbuomwan,PF/SF/F/UTIL,BKN,9.95%,0.0%,0.15%,0.01%,0.03%,$-3.43
dario saric,C/PF/F/UTIL,DEN,8.68%,0.0%,0.06%,0.03%,0.03%,$-3.45
oso ighodaro,C/UTIL,PHX,7.34%,0.0%,0.07%,0.04%,0.1%,$-3.47
marjon beauchamp,PF/SF/F/UTIL,NYK,7.43%,0.0%,0.06%,0.04%,0.03%,$-3.47
pacome dadiet,SF/SG/G/F/UTIL,NYK,7.05%,0.0%,0.07%,0.15%,0.1%,$-3.47
jordan walsh,SF/SG/G/F/UTIL,BOS,7.52%,0.0%,0.05%,0.1%,0.1%,$-3.48
dalton knecht,SF/SG/G/F/UTIL,LAL,7.02%,0.0%,0.07%,0.11%,0.1%,$-3.48
paul george,SF/F/UTIL,PHI,9.4%,0.0%,0.08%,0.01%,0.03%,$-3.48
cam reddish,PF/SF/F/UTIL,LAL,9.99%,0.0%,0.05%,0.01%,0.03%,$-3.48
chuma okeke,PF/F/UTIL,PHI,6.86%,0.0%,0.06%,0.07%,0.1%,$-3.49
isaiah jackson,C/UTIL,IND,7.16%,0.0%,0.05%,0.02%,0.03%,$-3.49
shake milton,PG/G/UTIL,LAL,5.07%,0.0%,0.01%,0.01%,0.03%,$-3.49
maxi kleber,PF/F/UTIL,LAL,7.14%,0.0%,0.06%,0.02%,0.03%,$-3.49
quenton jackson,PG/SG/G/UTIL,IND,4.85%,0.0%,0.03%,0.01%,0.03%,$-3.49
damion lee,SF/SG/G/F/UTIL,PHX,7.69%,0.0%,0.07%,0.03%,0.03%,$-3.5
drew peterson,PF/F/UTIL,BOS,6.95%,0.0%,0.06%,0.06%,0.1%,$-3.5
patrick baldwin jr.,PF/F/UTIL,LAC,9.13%,0.0%,0.1%,0.01%,0.03%,$-3.5
dariq whitehead,SG/G/UTIL,BKN,6.36%,0.0%,0.05%,0.09%,0.1%,$-3.51
stanley umude,SG/G/UTIL,MIL,6.11%,0.0%,0.05%,0.03%,0.03%,$-3.51
joel embiid,C/UTIL,PHI,9.18%,0.0%,0.08%,0.01%,0.03%,$-3.51
spencer jones,SF/SG/G/F/UTIL,DEN,7.35%,0.0%,0.08%,0.03%,0.03%,$-3.52
tony bradley,C/UTIL,IND,4.67%,0.0%,0.03%,0.01%,0.03%,$-3.52
alex reese,C/PF/F/UTIL,PHI,6.81%,0.0%,0.04%,0.08%,0.1%,$-3.53
p.j. tucker,C/PF/F/UTIL,NYK,4.89%,0.0%,0.06%,0.03%,0.03%,$-3.53
saddiq bey,SF/F/UTIL,WAS,5.43%,0.0%,0.06%,0.05%,0.04%,$-3.54
daron holmes ii,C/UTIL,DEN,7.1%,0.0%,0.06%,0.03%,0.03%,$-3.54
jamaree bouyea,PG/G/UTIL,MIL,6.24%,0.0%,0.04%,0.07%,0.1%,$-3.54
jared rhoden,PF/F/UTIL,TOR,6.61%,0.0%,0.04%,0.02%,0.03%,$-3.54
lonnie walker iv,SF/SG/G/F/UTIL,PHI,6.39%,0.0%,0.04%,0.05%,0.04%,$-3.56
jordan miller,SF/SG/G/F/UTIL,LAC,6.05%,0.0%,0.07%,0.02%,0.03%,$-3.56
pj hall,PF/F/UTIL,DEN,6.29%,0.0%,0.03%,0.02%,0.03%,$-3.56
tyty washington jr.,PG/G/UTIL,PHX,7.88%,0.0%,0.11%,0.01%,0.03%,$-3.56
anton watson,PF/F/UTIL,NYK,6.49%,0.0%,0.04%,0.07%,0.1%,$-3.57
torrey craig,C/PF/F/UTIL,BOS,5.95%,0.0%,0.03%,0.15%,0.1%,$-3.57
jalen hood-schifino,PG/G/UTIL,PHI,6.37%,0.0%,0.02%,0.04%,0.04%,$-3.57
tyler smith,C/PF/F/UTIL,MIL,6.09%,0.0%,0.04%,0.04%,0.03%,$-3.57
bronny james,PG/SG/G/UTIL,LAL,7.78%,0.0%,0.07%,0.01%,0.03%,$-3.58
kobe brown,C/PF/F/UTIL,LAC,8.28%,0.0%,0.03%,0.01%,0.03%,$-3.58
matt ryan,SF/SG/G/F/UTIL,NYK,5.88%,0.0%,0.04%,0.08%,0.1%,$-3.59
deandre jordan,C/UTIL,DEN,5.87%,0.0%,0.03%,0.04%,0.1%,$-3.6
miles norris,SF/F/UTIL,BOS,4.57%,0.0%,0.05%,0.03%,0.03%,$-3.6
jalen bridges,PF/F/UTIL,PHX,7.46%,0.0%,0.06%,0.01%,0.03%,$-3.61
xavier tillman,C/PF/F/UTIL,BOS,5.5%,0.0%,0.02%,0.02%,0.03%,$-3.62
oshae brissett,SF/F/UTIL,PHI,5.4%,0.0%,0.05%,0.07%,0.1%,$-3.63
alex len,C/UTIL,LAL,5.59%,0.0%,0.01%,0.02%,0.1%,$-3.63
kyle lowry,PG/G/UTIL,PHI,5.73%,0.0%,0.03%,0.03%,0.03%,$-3.64
colin castleton,C/PF/F/UTIL,TOR,4.86%,0.0%,0.02%,0.09%,0.1%,$-3.65
ariel hukporti,C/UTIL,NYK,4.77%,0.0%,0.03%,0.02%,0.03%,$-3.66
garrett temple,SG/G/UTIL,TOR,4.4%,0.0%,0.05%,0.02%,0.03%,$-3.67
neemias queta,C/UTIL,BOS,5.4%,0.0%,0.01%,0.03%,0.1%,$-3.68
christian koloko,C/UTIL,LAL,6.18%,0.0%,0.06%,0.01%,0.03%,$-3.68
pete nance,C/UTIL,MIL,3.06%,0.0%,0.0%,0.01%,0.03%,$-3.7
andre drummond,C/UTIL,PHI,4.3%,0.0%,0.02%,0.02%,0.05%,$-3.71
mason plumlee,C/UTIL,PHX,3.6%,0.0%,0.03%,0.03%,0.1%,$-3.71
marcus smart,SF/SG/G/F/UTIL,WAS,4.49%,0.0%,0.02%,0.03%,0.04%,$-3.72
miles mcbride,PG/SG/G/UTIL,NYK,4.2%,0.0%,0.02%,0.07%,0.05%,$-3.73
trentyn flowers,SG/G/UTIL,LAC,2.67%,0.0%,0.0%,0.01%,0.03%,$-3.74
malcolm brogdon,PG/G/UTIL,WAS,3.33%,0.0%,0.01%,0.03%,0.05%,$-3.75
khris middleton,SF/SG/G/F/UTIL,WAS,3.74%,0.0%,0.01%,0.07%,0.05%,$-3.76
markieff morris,C/PF/F/UTIL,LAL,3.0%,0.0%,0.02%,0.03%,0.03%,$-3.76
de'anthony melton,PG/G/UTIL,BKN,2.18%,0.0%,0.01%,0.01%,0.03%,$-3.78
kevin mccullar jr.,SF/F/UTIL,NYK,3.33%,0.0%,0.01%,0.02%,0.03%,$-3.78
kyshawn george,PF/SF/F/UTIL,WAS,2.27%,0.0%,0.0%,0.04%,0.05%,$-3.85
immanuel quickley,PG/G/UTIL,TOR,2.21%,0.0%,0.0%,0.11%,0.07%,$-3.85
jakob poeltl,C/UTIL,TOR,2.36%,0.0%,0.01%,0.05%,0.06%,$-3.85
bradley beal,SG/G/UTIL,PHX,1.85%,0.0%,0.01%,0.05%,0.06%,$-3.87
gradey dick,SG/G/UTIL,TOR,2.32%,0.0%,0.0%,0.03%,0.05%,$-3.87
cameron johnson,PF/SF/F/UTIL,BKN,1.84%,0.0%,0.0%,0.15%,0.07%,$-3.88
kelly oubre jr.,SF/SG/G/F/UTIL,PHI,1.92%,0.0%,0.0%,0.14%,0.07%,$-3.88
brandon ingram,PF/F/UTIL,TOR,1.71%,0.0%,0.0%,0.1%,0.07%,$-3.89
day'ron sharpe,C/UTIL,BKN,2.24%,0.0%,0.0%,0.01%,0.04%,$-3.89
seth lundy,SG/G/UTIL,LAC,0.64%,0.0%,0.0%,0.01%,0.03%,$-3.94
damian lillard,PG/G/UTIL,MIL,0.84%,0.0%,0.0%,0.09%,0.08%,$-3.95
jalen brunson,PG/G/UTIL,NYK,0.78%,0.0%,0.0%,0.11%,0.09%,$-3.95
giannis antetokounmpo,C/PF/F/UTIL,MIL,0.16%,0.0%,0.0%,0.9%,0.11%,$-3.96
tyrese maxey,PG/G/UTIL,PHI,0.34%,0.0%,0.0%,0.11%,0.09%,$-3.98
