PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Stephon Castle (37831933),Cole Anthony (37831958),Franz Wagner (37831801),KJ Martin (37832113),Isaiah Hartenstein (37831897),Keyonte George (37831887),Zion Williamson (37831787),Kyle Filipowski (37831966),298.28999999999996,296.35,405.59000000000003,49900,0.11%,7.3%,475.1%,57.97%,242.51,$14.3,UTA 3,ORL 2,generated,1
Shai Gilgeous-Alexander (37831764),Davion Mitchell (37832053),Brice Sensabaugh (37832065),Paolo Banchero (37831809),Isaiah Hartenstein (37831897),Keyonte George (37831887),KJ Martin (37832113),Kyle Filipowski (37831966),301.19,294.65999999999997,406.08000000000004,49400,0.1%,7.52%,473.1%,61.73%,257.25,$14.2,UTA 4,OKC 2,generated,1
Isaiah Collier (37831913),Cole Anthony (37831958),Jalen Williams (37831829),Bam Adebayo (37831821),Kyle Filipowski (37831966),Anthony Edwards (37831776),KJ Martin (37832113),Aaron Wiggins (37831976),295.75,282.18000000000006,394.17,49900,0.11%,6.27%,466.6%,54.06%,181.72,$14.0,UTA 3,OKC 2,generated,1
Keyonte George (37831887),Cole Anthony (37831958),Jalen Williams (37831829),Paolo Banchero (37831809),Kyle Filipowski (37831966),Isaiah Collier (37831913),Bam Adebayo (37831821),Micah Potter (37832221),300.07,289.59000000000003,399.84999999999997,49700,0.12%,6.93%,464.8%,60.13%,193.94,$13.9,UTA 4,ORL 2,generated,1
Isaiah Collier (37831913),Davion Mitchell (37832053),Zion Williamson (37831787),KJ Martin (37832113),Kyle Filipowski (37831966),Keyonte George (37831887),LeBron James (37831767),Nick Richards (37832024),298.48999999999995,289.37,403.69000000000005,49300,0.1%,7.17%,458.1%,57.95%,220.82,$13.7,UTA 4,MIA 1,generated,1
Keyonte George (37831887),Anthony Edwards (37831776),Svi Mykhailiuk (37832164),Jalen Williams (37831829),Kyle Filipowski (37831966),Isaiah Collier (37831913),Zion Williamson (37831787),Micah Potter (37832221),296.44,284.89000000000004,401.45,49900,0.11%,6.58%,454.0%,55.01%,183.98000000000002,$13.6,UTA 5,MIN 1,generated,1
Isaiah Collier (37831913),Cason Wallace (37832096),Jalen Williams (37831829),Zion Williamson (37831787),Isaiah Hartenstein (37831897),Devin Booker (37831783),Micah Potter (37832221),Kyle Filipowski (37831966),290.26,279.21,389.72,50000,0.14%,5.45%,446.5%,47.79%,159.10999999999999,$13.4,UTA 3,OKC 3,generated,1
Keyonte George (37831887),Cason Wallace (37832096),Zion Williamson (37831787),KJ Martin (37832113),Kyle Filipowski (37831966),Isaiah Collier (37831913),LeBron James (37831767),Nick Richards (37832024),298.43,290.23,404.85,49000,0.07%,7.14%,439.4%,58.01%,234.14,$13.2,UTA 4,OKC 1,generated,1
Shai Gilgeous-Alexander (37831764),Stephon Castle (37831933),Brice Sensabaugh (37832065),Jalen Williams (37831829),Kel'el Ware (37831949),Keyonte George (37831887),KJ Martin (37832113),Kyle Filipowski (37831966),302.64,294.41,408.44000000000005,49200,0.08%,7.25%,418.1%,63.71%,261.41,$12.5,UTA 4,OKC 2,generated,1
Keyonte George (37831887),Stephon Castle (37831933),Brice Sensabaugh (37832065),KJ Martin (37832113),Kel'el Ware (37831949),Anthony Edwards (37831776),LeBron James (37831767),Kyle Filipowski (37831966),304.63,297.65,407.45000000000005,49900,0.08%,7.2%,413.9%,67.35%,266.2,$12.4,UTA 4,SAS 1,generated,1
Keyonte George (37831887),Anthony Edwards (37831776),Svi Mykhailiuk (37832164),Bam Adebayo (37831821),Kyle Filipowski (37831966),Isaiah Collier (37831913),Aaron Wiggins (37831976),Julius Randle (37831893),294.91,281.11,395.27,49600,0.1%,5.53%,390.6%,53.06%,164.62,$11.7,UTA 4,MIN 2,generated,1
Keyonte George (37831887),Devin Booker (37831783),Franz Wagner (37831801),KJ Martin (37832113),Kyle Filipowski (37831966),Isaiah Collier (37831913),Julius Randle (37831893),Nick Richards (37832024),296.93,291.11,397.5799999999999,49700,0.1%,5.45%,388.9%,56.3%,208.79,$11.7,UTA 4,PHX 2,generated,1
Jalen Brunson (37831791),Stephon Castle (37831933),Jalen Williams (37831829),KJ Martin (37832113),Bam Adebayo (37831821),Keyonte George (37831887),Brice Sensabaugh (37832065),Kyle Filipowski (37831966),303.41,294.25000000000006,404.05000000000007,49700,0.08%,6.63%,383.6%,65.66%,246.65999999999997,$11.5,UTA 4,NYK 1,generated,1
Shai Gilgeous-Alexander (37831764),Devin Vassell (37831937),Franz Wagner (37831801),KJ Martin (37832113),Kyle Filipowski (37831966),Isaiah Collier (37831913),Julius Randle (37831893),Brice Sensabaugh (37832065),291.21999999999997,283.43000000000006,393.99999999999994,50000,0.11%,5.29%,381.5%,48.54%,194.6,$11.4,UTA 4,OKC 1,generated,1
Keyonte George (37831887),Svi Mykhailiuk (37832164),Brice Sensabaugh (37832065),KJ Martin (37832113),Kyle Filipowski (37831966),Luka Doncic (37831761),Julius Randle (37831893),Zion Williamson (37831787),292.81000000000006,287.05,402.44,49600,0.1%,5.4%,380.5%,50.63%,222.26,$11.4,UTA 5,LAL 1,generated,1
Tyler Herro (37831794),Devin Booker (37831783),Jalen Williams (37831829),Aaron Wiggins (37831976),Kyle Filipowski (37831966),Isaiah Collier (37831913),KJ Martin (37832113),Nick Richards (37832024),291.87999999999994,281.59,388.24,49600,0.12%,4.98%,373.4%,49.07%,176.41,$11.2,UTA 3,PHX 2,generated,1
Shai Gilgeous-Alexander (37831764),Cason Wallace (37832096),Keldon Johnson (37832026),Zion Williamson (37831787),Isaiah Hartenstein (37831897),Keyonte George (37831887),Micah Potter (37832221),Kyle Filipowski (37831966),292.6,286.06,398.53,49300,0.1%,5.62%,372.8%,50.98%,213.65999999999997,$11.2,OKC 3,UTA 3,generated,1
Cason Wallace (37832096),Cole Anthony (37831958),Jalen Williams (37831829),Bol Bol (37831951),Kyle Filipowski (37831966),Isaiah Collier (37831913),LeBron James (37831767),Keyonte George (37831887),299.07,290.65000000000003,397.53999999999996,50000,0.09%,6.02%,370.0%,59.43%,203.07999999999998,$11.1,UTA 3,OKC 2,generated,1
Keyonte George (37831887),Cole Anthony (37831958),Jalen Williams (37831829),KJ Martin (37832113),Isaiah Hartenstein (37831897),Duncan Robinson (37832000),LeBron James (37831767),Kyle Filipowski (37831966),301.29999999999995,292.81,402.94000000000005,49700,0.07%,6.61%,369.4%,62.47%,238.11,$11.1,UTA 3,OKC 2,generated,1
Shai Gilgeous-Alexander (37831764),Alec Burks (37832227),Aaron Wiggins (37831976),LeBron James (37831767),Isaiah Hartenstein (37831897),Isaiah Collier (37831913),Svi Mykhailiuk (37832164),Kyle Filipowski (37831966),287.39,276.24,391.84000000000003,49700,0.11%,4.64%,365.5%,44.82%,158.08999999999997,$11.0,OKC 3,UTA 3,generated,1
Stephon Castle (37831933),Anthony Edwards (37831776),Jalen Williams (37831829),KJ Martin (37832113),Kyle Filipowski (37831966),Keyonte George (37831887),Bol Bol (37831951),Isaiah Collier (37831913),301.98,295.1,402.79,49400,0.07%,6.39%,362.6%,63.23%,246.07999999999998,$10.9,UTA 4,SAS 1,generated,1
Shai Gilgeous-Alexander (37831764),Cason Wallace (37832096),OG Anunoby (37831925),KJ Martin (37832113),Isaiah Hartenstein (37831897),Isaiah Collier (37831913),Franz Wagner (37831801),Kyle Filipowski (37831966),292.71,285.74,390.68000000000006,50000,0.1%,5.17%,358.8%,50.72%,201.72,$10.8,OKC 3,UTA 3,generated,1
Jalen Brunson (37831791),Alec Burks (37832227),Kawhi Leonard (37831836),Bam Adebayo (37831821),Isaiah Hartenstein (37831897),Keyonte George (37831887),KJ Martin (37832113),Kyle Filipowski (37831966),296.41999999999996,290.82,394.97,49300,0.09%,5.49%,358.7%,55.31%,218.32999999999998,$10.8,UTA 3,MIA 2,generated,1
Cole Anthony (37831958),Stephon Castle (37831933),Jalen Williams (37831829),Zion Williamson (37831787),Kel'el Ware (37831949),Keyonte George (37831887),Bol Bol (37831951),Kyle Filipowski (37831966),293.73,289.37,396.65999999999997,49800,0.08%,5.32%,357.1%,51.65%,196.11,$10.7,UTA 2,ORL 1,generated,1
Tyler Herro (37831794),Stephon Castle (37831933),Brice Sensabaugh (37832065),KJ Martin (37832113),Kyle Filipowski (37831966),Luka Doncic (37831761),Kelly Olynyk (37831968),Keyonte George (37831887),297.83,293.71999999999997,400.29,50000,0.09%,5.45%,354.3%,57.71%,245.53,$10.6,UTA 4,MIA 1,generated,1
Tyler Herro (37831794),Stephon Castle (37831933),LeBron James (37831767),KJ Martin (37832113),Isaiah Hartenstein (37831897),Keyonte George (37831887),Micah Potter (37832221),Kyle Filipowski (37831966),302.23,295.99,403.80000000000007,49200,0.08%,6.62%,354.0%,64.47%,264.41999999999996,$10.6,UTA 4,MIA 1,generated,1
Jalen Brunson (37831791),Alec Burks (37832227),LeBron James (37831767),KJ Martin (37832113),Kyle Filipowski (37831966),Keyonte George (37831887),Julius Randle (37831893),Isaiah Collier (37831913),298.27,290.90000000000003,399.32,49800,0.08%,5.95%,353.4%,58.16%,216.84,$10.6,UTA 4,NYK 1,generated,1
Shai Gilgeous-Alexander (37831764),Stephon Castle (37831933),Jalen Williams (37831829),KJ Martin (37832113),Kyle Filipowski (37831966),Keyonte George (37831887),Svi Mykhailiuk (37832164),Isaiah Collier (37831913),300.73999999999995,291.07000000000005,407.07,49100,0.07%,6.51%,352.9%,61.53%,240.22,$10.6,UTA 5,OKC 2,generated,1
Stephon Castle (37831933),Anthony Edwards (37831776),Keldon Johnson (37832026),Paolo Banchero (37831809),Kyle Filipowski (37831966),Isaiah Collier (37831913),KJ Martin (37832113),Jalen Williams (37831829),295.93000000000006,291.47,394.58,50000,0.08%,5.51%,349.5%,54.58%,224.64,$10.5,UTA 3,SAS 2,generated,1
Cole Anthony (37831958),Anthony Edwards (37831776),Franz Wagner (37831801),KJ Martin (37832113),Isaiah Hartenstein (37831897),Keyonte George (37831887),Aaron Wiggins (37831976),Kyle Filipowski (37831966),296.98,292.18,398.25,49600,0.09%,5.34%,348.2%,56.2%,232.0,$10.4,UTA 3,ORL 2,generated,1
Cason Wallace (37832096),Stephon Castle (37831933),Franz Wagner (37831801),KJ Martin (37832113),Isaiah Hartenstein (37831897),Keyonte George (37831887),LeBron James (37831767),Kyle Filipowski (37831966),302.48,300.31000000000006,403.6500000000001,49800,0.06%,6.85%,345.9%,64.59%,272.3,$10.4,UTA 3,OKC 2,generated,1
Keyonte George (37831887),Gradey Dick (37832076),Jalen Williams (37831829),Aaron Wiggins (37831976),Isaiah Hartenstein (37831897),Luka Doncic (37831761),KJ Martin (37832113),Kyle Filipowski (37831966),298.72,294.54,400.17999999999995,49800,0.07%,6.15%,345.7%,58.69%,241.44,$10.4,UTA 3,OKC 3,generated,1
Stephon Castle (37831933),Gradey Dick (37832076),Jalen Williams (37831829),Paolo Banchero (37831809),Isaiah Hartenstein (37831897),Keyonte George (37831887),Julius Randle (37831893),Kyle Filipowski (37831966),297.81,295.34000000000003,397.0,50000,0.07%,5.77%,339.1%,57.37%,222.33,$10.2,OKC 2,UTA 2,generated,1
Tyler Herro (37831794),Cason Wallace (37832096),Franz Wagner (37831801),KJ Martin (37832113),Isaiah Hartenstein (37831897),Keyonte George (37831887),Julius Randle (37831893),Kyle Filipowski (37831966),296.98,292.88,395.28999999999996,49200,0.07%,5.51%,336.3%,56.48%,237.34000000000003,$10.1,UTA 3,OKC 2,generated,1
Tyler Herro (37831794),Anthony Edwards (37831776),Jalen Williams (37831829),Keldon Johnson (37832026),Kel'el Ware (37831949),Isaiah Collier (37831913),Svi Mykhailiuk (37832164),Kyle Filipowski (37831966),288.96999999999997,277.85,384.09000000000003,49800,0.11%,4.43%,330.8%,45.46%,147.89999999999998,$9.9,UTA 3,MIA 2,generated,1
Isaiah Collier (37831913),Devin Vassell (37831937),Brice Sensabaugh (37832065),Bam Adebayo (37831821),Kyle Filipowski (37831966),Keyonte George (37831887),Bol Bol (37831951),Anthony Edwards (37831776),297.42,286.66,396.1,49800,0.07%,5.6%,328.7%,56.6%,190.19,$9.9,UTA 4,SAS 1,generated,1
Tyler Herro (37831794),Stephon Castle (37831933),Jalen Williams (37831829),Paolo Banchero (37831809),Kyle Filipowski (37831966),Keyonte George (37831887),KJ Martin (37832113),Brice Sensabaugh (37832065),303.73999999999995,300.02,405.12,49700,0.06%,6.74%,325.6%,66.45%,268.55,$9.8,UTA 4,MIA 1,generated,1
Jalen Brunson (37831791),Alec Burks (37832227),Jalen Williams (37831829),KJ Martin (37832113),Kyle Filipowski (37831966),Keyonte George (37831887),Brice Sensabaugh (37832065),Shai Gilgeous-Alexander (37831764),299.83000000000004,292.64000000000004,403.87,50000,0.06%,6.22%,325.5%,60.04%,240.26000000000002,$9.8,UTA 4,OKC 2,generated,1
Keyonte George (37831887),Stephon Castle (37831933),Kawhi Leonard (37831836),KJ Martin (37832113),Isaiah Hartenstein (37831897),Luka Doncic (37831761),Micah Potter (37832221),Kyle Filipowski (37831966),297.14,294.7,398.79999999999995,49300,0.08%,5.45%,321.2%,56.81%,252.72999999999996,$9.6,UTA 4,SAS 1,generated,1
Shai Gilgeous-Alexander (37831764),Alec Burks (37832227),Keldon Johnson (37832026),Bam Adebayo (37831821),Kyle Filipowski (37831966),Keyonte George (37831887),Bol Bol (37831951),Isaiah Collier (37831913),292.77,285.26,394.46999999999997,49300,0.07%,5.13%,319.5%,50.69%,188.76999999999998,$9.6,UTA 3,MIA 2,generated,1
Keyonte George (37831887),Svi Mykhailiuk (37832164),Franz Wagner (37831801),Bam Adebayo (37831821),Kyle Filipowski (37831966),Anthony Edwards (37831776),Kelly Olynyk (37831968),Nick Richards (37832024),291.21,283.73,391.14,50000,0.08%,4.46%,318.3%,48.44%,173.10000000000002,$9.5,UTA 3,ORL 1,generated,1
Cole Anthony (37831958),Cason Wallace (37832096),Brice Sensabaugh (37832065),KJ Martin (37832113),Kyle Filipowski (37831966),Shai Gilgeous-Alexander (37831764),LeBron James (37831767),Keyonte George (37831887),301.45,293.49,406.13,49800,0.07%,6.55%,317.0%,62.74%,259.61,$9.5,UTA 4,OKC 2,generated,2
Isaiah Collier (37831913),RJ Barrett (37831842),Zion Williamson (37831787),KJ Martin (37832113),Kyle Filipowski (37831966),Keyonte George (37831887),Micah Potter (37832221),Anthony Edwards (37831776),296.71,290.43000000000006,400.83000000000004,50000,0.06%,5.67%,313.3%,55.58%,217.07999999999998,$9.4,UTA 5,TOR 1,generated,1
Shai Gilgeous-Alexander (37831764),Stephon Castle (37831933),Brice Sensabaugh (37832065),KJ Martin (37832113),Bam Adebayo (37831821),Keyonte George (37831887),Kelly Olynyk (37831968),Kyle Filipowski (37831966),298.56,289.4,404.57000000000005,49100,0.06%,6.01%,312.0%,58.59%,246.97,$9.4,UTA 4,OKC 1,generated,1
Shai Gilgeous-Alexander (37831764),Cole Anthony (37831958),Svi Mykhailiuk (37832164),KJ Martin (37832113),Kyle Filipowski (37831966),Keyonte George (37831887),Zion Williamson (37831787),Bol Bol (37831951),291.31000000000006,286.51,400.57,49300,0.07%,5.28%,311.2%,48.81%,218.14999999999998,$9.3,UTA 4,OKC 1,generated,1
Shai Gilgeous-Alexander (37831764),Johnny Juzang (37832136),Franz Wagner (37831801),KJ Martin (37832113),Kyle Filipowski (37831966),Isaiah Collier (37831913),Bol Bol (37831951),Keyonte George (37831887),295.82000000000005,290.16,400.53000000000003,49600,0.07%,5.51%,310.5%,54.59%,222.09,$9.3,UTA 5,OKC 1,generated,1
Isaiah Collier (37831913),Stephon Castle (37831933),Brice Sensabaugh (37832065),KJ Martin (37832113),Kel'el Ware (37831949),Anthony Edwards (37831776),LeBron James (37831767),Kyle Filipowski (37831966),295.78999999999996,285.21999999999997,396.44000000000005,49300,0.06%,5.2%,310.4%,54.59%,222.81,$9.3,UTA 4,SAS 1,generated,1
Stephon Castle (37831933),Davion Mitchell (37832053),Jalen Williams (37831829),KJ Martin (37832113),Isaiah Hartenstein (37831897),Keyonte George (37831887),LeBron James (37831767),Kyle Filipowski (37831966),304.15,297.1700000000001,404.44000000000005,49600,0.03%,7.02%,310.2%,67.13%,260.78000000000003,$9.3,UTA 3,OKC 2,generated,1
Shai Gilgeous-Alexander (37831764),Stephon Castle (37831933),Brice Sensabaugh (37832065),KJ Martin (37832113),Isaiah Hartenstein (37831897),Svi Mykhailiuk (37832164),LeBron James (37831767),Kyle Filipowski (37831966),293.72999999999996,284.81,401.06000000000006,49400,0.07%,5.46%,309.7%,52.3%,234.69,$9.3,UTA 4,OKC 2,generated,1
Keyonte George (37831887),Gradey Dick (37832076),Jalen Williams (37831829),KJ Martin (37832113),Kyle Filipowski (37831966),Isaiah Collier (37831913),Kevin Durant (37831779),Ivica Zubac (37831840),295.95000000000005,290.93000000000006,392.59000000000003,49900,0.09%,4.93%,308.4%,54.71%,211.79000000000002,$9.3,UTA 4,TOR 1,generated,1
Immanuel Quickley (37831876),Anthony Edwards (37831776),Jalen Williams (37831829),Brice Sensabaugh (37832065),Isaiah Hartenstein (37831897),Keyonte George (37831887),KJ Martin (37832113),Kyle Filipowski (37831966),300.14,293.9,402.63,49800,0.05%,5.67%,306.2%,60.99%,248.11999999999998,$9.2,UTA 4,OKC 2,generated,1
Keyonte George (37831887),Devin Booker (37831783),Haywood Highsmith (37832198),Aaron Wiggins (37831976),Kyle Filipowski (37831966),Luka Doncic (37831761),KJ Martin (37832113),Isaiah Collier (37831913),295.13,288.65,393.14,49800,0.07%,4.92%,300.9%,53.54%,209.55,$9.0,UTA 4,PHX 1,generated,1
Tyler Herro (37831794),Stephon Castle (37831933),Franz Wagner (37831801),Brice Sensabaugh (37832065),Kyle Filipowski (37831966),Keyonte George (37831887),Bol Bol (37831951),Isaiah Collier (37831913),295.89,290.9100000000001,394.84999999999997,49600,0.08%,4.76%,300.9%,55.06%,210.22,$9.0,UTA 4,MIA 1,generated,1
Davion Mitchell (37832053),Anthony Edwards (37831776),Jalen Williams (37831829),Kelly Olynyk (37831968),Bam Adebayo (37831821),Keyonte George (37831887),KJ Martin (37832113),Kyle Filipowski (37831966),299.2,288.98,395.71000000000004,49700,0.06%,5.46%,299.4%,59.23%,218.89999999999998,$9.0,UTA 3,MIA 2,generated,1
Shai Gilgeous-Alexander (37831764),Cole Anthony (37831958),Zion Williamson (37831787),KJ Martin (37832113),Isaiah Hartenstein (37831897),Gradey Dick (37832076),Brice Sensabaugh (37832065),Keyonte George (37831887),289.13,284.5,398.19,50000,0.08%,5.06%,299.4%,46.76%,208.73000000000002,$9.0,UTA 3,OKC 2,generated,1
Isaiah Collier (37831913),Alec Burks (37832227),Zion Williamson (37831787),Paolo Banchero (37831809),Bam Adebayo (37831821),Keyonte George (37831887),Svi Mykhailiuk (37832164),Kyle Filipowski (37831966),290.19,283.18,395.01,49100,0.09%,4.61%,298.1%,47.54%,175.75,$8.9,UTA 4,MIA 2,generated,1
Keyonte George (37831887),Cole Anthony (37831958),Kawhi Leonard (37831836),KJ Martin (37832113),Kyle Filipowski (37831966),Luka Doncic (37831761),Micah Potter (37832221),Ivica Zubac (37831840),293.24,290.88,393.57000000000005,50000,0.08%,4.65%,296.4%,51.16%,217.95,$8.9,UTA 4,LAC 2,generated,1
Stephon Castle (37831933),Svi Mykhailiuk (37832164),LeBron James (37831767),Paolo Banchero (37831809),Isaiah Hartenstein (37831897),Isaiah Collier (37831913),Aaron Wiggins (37831976),Kyle Filipowski (37831966),289.75,282.24,391.41999999999996,49600,0.08%,4.61%,296.3%,46.92%,179.06,$8.9,UTA 3,OKC 2,generated,1
Keyonte George (37831887),Cole Anthony (37831958),Jalen Williams (37831829),Zion Williamson (37831787),Kyle Filipowski (37831966),Devin Booker (37831783),KJ Martin (37832113),Svi Mykhailiuk (37832164),294.14,288.12,398.08,49800,0.07%,5.06%,295.0%,52.31%,209.51,$8.9,UTA 4,ORL 1,generated,1
Keyonte George (37831887),Stephon Castle (37831933),Franz Wagner (37831801),Paolo Banchero (37831809),Isaiah Hartenstein (37831897),Isaiah Collier (37831913),Brice Sensabaugh (37832065),Nick Richards (37832024),288.98999999999995,286.09,392.40999999999997,49600,0.1%,4.23%,291.7%,45.93%,188.7,$8.8,UTA 3,ORL 2,generated,1
Keyonte George (37831887),Cason Wallace (37832096),Jalen Williams (37831829),KJ Martin (37832113),Isaiah Hartenstein (37831897),Isaiah Collier (37831913),Brice Sensabaugh (37832065),Luka Doncic (37831761),295.55,287.67,399.14,49800,0.07%,5.52%,290.7%,54.5%,217.89999999999998,$8.7,UTA 4,OKC 3,generated,2
Shai Gilgeous-Alexander (37831764),Nickeil Alexander-Walker (37831995),Keldon Johnson (37832026),Paolo Banchero (37831809),Kyle Filipowski (37831966),Keyonte George (37831887),KJ Martin (37832113),Isaiah Collier (37831913),296.15,292.98,398.53999999999996,49700,0.06%,5.31%,288.5%,55.09%,234.6,$8.7,UTA 4,OKC 1,generated,1
Stephon Castle (37831933),Anthony Edwards (37831776),LeBron James (37831767),KJ Martin (37832113),Kel'el Ware (37831949),Keyonte George (37831887),Micah Potter (37832221),Isaiah Hartenstein (37831897),295.89,290.76,397.32,50000,0.06%,5.21%,286.5%,54.87%,230.11999999999998,$8.6,UTA 3,SAS 1,generated,1
Tyler Herro (37831794),Cason Wallace (37832096),LeBron James (37831767),Brice Sensabaugh (37832065),Kyle Filipowski (37831966),Keyonte George (37831887),Kawhi Leonard (37831836),KJ Martin (37832113),302.17999999999995,296.9,400.48,49900,0.04%,5.97%,286.2%,64.36%,255.42999999999998,$8.6,UTA 4,MIA 1,generated,1
Isaiah Collier (37831913),Stephon Castle (37831933),Keldon Johnson (37832026),Zion Williamson (37831787),Nick Richards (37832024),Keyonte George (37831887),LeBron James (37831767),KJ Martin (37832113),291.44999999999993,288.06999999999994,398.97999999999996,49900,0.06%,4.98%,284.9%,49.21%,209.60000000000002,$8.5,UTA 3,SAS 2,generated,1
Davion Mitchell (37832053),Cason Wallace (37832096),Zion Williamson (37831787),Paolo Banchero (37831809),Kyle Filipowski (37831966),Anthony Edwards (37831776),KJ Martin (37832113),Keyonte George (37831887),297.12,294.32,396.2,50000,0.05%,5.59%,284.1%,56.72%,240.55,$8.5,UTA 3,MIA 1,generated,1
Isaiah Collier (37831913),De'Aaron Fox (37831797),Aaron Wiggins (37831976),KJ Martin (37832113),Kyle Filipowski (37831966),Luka Doncic (37831761),Julius Randle (37831893),Jaxson Hayes (37832086),284.21,276.82,382.26000000000005,49800,0.09%,3.76%,283.7%,40.21%,166.81,$8.5,UTA 3,LAL 2,generated,1
Cason Wallace (37832096),Stephon Castle (37831933),Duncan Robinson (37832000),Paolo Banchero (37831809),Isaiah Hartenstein (37831897),Isaiah Collier (37831913),LeBron James (37831767),Kyle Filipowski (37831966),291.23999999999995,284.24,387.28,49900,0.07%,4.55%,283.2%,49.03%,189.35,$8.5,OKC 2,UTA 2,generated,1
Stephon Castle (37831933),Alec Burks (37832227),Jalen Williams (37831829),KJ Martin (37832113),Bam Adebayo (37831821),Keyonte George (37831887),LeBron James (37831767),Kyle Filipowski (37831966),303.22,297.21000000000004,404.3900000000001,49800,0.05%,6.67%,283.2%,65.53%,254.60000000000002,$8.5,UTA 3,MIA 2,generated,2
Keyonte George (37831887),Gradey Dick (37832076),Aaron Wiggins (37831976),KJ Martin (37832113),Kyle Filipowski (37831966),Anthony Edwards (37831776),LeBron James (37831767),Isaiah Collier (37831913),300.79,293.1600000000001,400.3999999999999,49800,0.04%,5.92%,282.2%,61.93%,236.99,$8.5,UTA 4,TOR 1,generated,1
Scottie Barnes (37831804),Cason Wallace (37832096),Kawhi Leonard (37831836),KJ Martin (37832113),Kyle Filipowski (37831966),Keyonte George (37831887),LeBron James (37831767),Nick Richards (37832024),296.06,293.47,394.25,49900,0.06%,4.45%,280.0%,55.64%,233.86,$8.4,UTA 3,TOR 1,generated,1
