PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Shai Gilgeous-Alexander (37377113),Isaiah Joe (37377380),Justin Edwards (37377414),Ricky Council IV (37377509),Ivica Zubac (37377177),Tyrese Maxey (37377120),Kenrich Williams (37377481),James Harden (37377126),311.89,282.7,411.59000000000003,49400,0.25%,7.2%,384.9%,61.97%,253.32999999999998,$15.4,OKC 3,PHI 3,generated,1
Shai Gilgeous-Alexander (37377113),Kelly Oubre Jr. (37377223),Ricky Council IV (37377509),Kyle Kuzma (37377211),Jaylin Williams (37377338),Malik Monk (37377173),Justin Edwards (37377414),Domantas Sabonis (37377116),309.65000000000003,285.13000000000005,404.72999999999996,50000,0.26%,6.12%,351.3%,59.01%,243.12,$14.1,PHI 3,OKC 2,generated,1
Shai Gilgeous-Alexander (37377113),Kelly Oubre Jr. (37377223),DeMar DeRozan (37377183),Ricky Council IV (37377509),Jaylin Williams (37377338),Malik Monk (37377173),Keegan Murray (37377264),Ivica Zubac (37377177),310.97999999999996,287.66,402.68999999999994,49900,0.21%,6.53%,335.6%,60.9%,228.54000000000002,$13.4,SAC 3,OKC 2,generated,1
Shai Gilgeous-Alexander (37377113),Cason Wallace (37377321),Ricky Council IV (37377509),Giannis Antetokounmpo (37377107),Jaylin Williams (37377338),Isaiah Joe (37377380),Justin Edwards (37377414),Domantas Sabonis (37377116),310.5,287.6,414.99999999999994,50000,0.23%,6.25%,333.8%,60.68%,279.49,$13.4,OKC 4,PHI 2,generated,1
Shai Gilgeous-Alexander (37377113),Isaiah Joe (37377380),Ricky Council IV (37377509),LeBron James (37377123),Ivica Zubac (37377177),Josh Giddey (37377188),Justin Edwards (37377414),Deandre Ayton (37377217),305.74,281.46999999999997,406.49,49700,0.25%,5.9%,329.8%,53.19%,236.39,$13.2,OKC 2,PHI 2,generated,1
Shai Gilgeous-Alexander (37377113),Corey Kispert (37377354),Justin Edwards (37377414),Bobby Portis (37377252),Domantas Sabonis (37377116),Malik Monk (37377173),Ricky Council IV (37377509),Ivica Zubac (37377177),309.26,287.53,407.7799999999999,49900,0.2%,6.4%,318.1%,58.53%,250.94,$12.7,PHI 2,SAC 2,generated,1
Shai Gilgeous-Alexander (37377113),Malik Monk (37377173),Isaiah Joe (37377380),Aaron Wiggins (37377304),Jonas Valanciunas (37377293),Josh Giddey (37377188),Ricky Council IV (37377509),Domantas Sabonis (37377116),305.7,286.79,409.58,50000,0.26%,5.46%,316.5%,53.57%,254.02999999999997,$12.7,OKC 3,SAC 2,generated,1
Tyrese Maxey (37377120),Malik Monk (37377173),Ricky Council IV (37377509),Kenrich Williams (37377481),Adem Bona (37377485),Shai Gilgeous-Alexander (37377113),Kyshawn George (37377367),Domantas Sabonis (37377116),310.51,290.57,407.26,49900,0.18%,6.16%,299.2%,60.32%,255.3,$12.0,PHI 3,SAC 2,generated,1
Shai Gilgeous-Alexander (37377113),Isaiah Joe (37377380),Ricky Council IV (37377509),Kenrich Williams (37377481),Nikola Vucevic (37377140),Malik Monk (37377173),DeMar DeRozan (37377183),Ivica Zubac (37377177),309.53,287.26,408.08,49700,0.15%,6.29%,289.0%,58.84%,256.07,$11.6,OKC 3,SAC 2,generated,1
Shai Gilgeous-Alexander (37377113),Kelly Oubre Jr. (37377223),Isaiah Joe (37377380),Kenrich Williams (37377481),Giannis Antetokounmpo (37377107),Malik Monk (37377173),Ricky Council IV (37377509),Jonas Valanciunas (37377293),308.18,285.28,413.7099999999999,49600,0.18%,5.75%,288.5%,57.13%,263.62,$11.5,OKC 3,PHI 2,generated,1
Shai Gilgeous-Alexander (37377113),Isaiah Joe (37377380),Ricky Council IV (37377509),Kenrich Williams (37377481),Domantas Sabonis (37377116),James Harden (37377126),Justin Edwards (37377414),Malik Monk (37377173),312.02,288.09000000000003,410.53999999999996,49700,0.13%,6.49%,285.9%,62.59%,285.66,$11.4,OKC 3,PHI 2,generated,1
Shai Gilgeous-Alexander (37377113),Isaiah Joe (37377380),Justin Edwards (37377414),Ricky Council IV (37377509),Domantas Sabonis (37377116),Jordan Poole (37377156),Aaron Wiggins (37377304),Ivica Zubac (37377177),306.34000000000003,281.01,405.52000000000004,49500,0.2%,5.32%,279.2%,54.55%,253.39,$11.2,OKC 3,PHI 2,generated,1
Shai Gilgeous-Alexander (37377113),Khris Middleton (37377267),Isaiah Joe (37377380),Ricky Council IV (37377509),Ivica Zubac (37377177),Malik Monk (37377173),Justin Edwards (37377414),Domantas Sabonis (37377116),309.98,287.81,408.46999999999997,49900,0.14%,6.06%,277.9%,59.54%,275.49,$11.1,OKC 2,PHI 2,generated,1
Shai Gilgeous-Alexander (37377113),Isaiah Joe (37377380),Ricky Council IV (37377509),Giannis Antetokounmpo (37377107),Adem Bona (37377485),Malik Monk (37377173),Justin Edwards (37377414),Ivica Zubac (37377177),313.99,290.25,416.44999999999993,49400,0.13%,6.56%,277.1%,66.2%,293.9,$11.1,PHI 3,OKC 2,generated,1
Shai Gilgeous-Alexander (37377113),Coby White (37377199),Justin Edwards (37377414),Ricky Council IV (37377509),Jaylin Williams (37377338),James Harden (37377126),Kenrich Williams (37377481),Domantas Sabonis (37377116),305.12,283.03000000000003,405.6,49300,0.18%,5.51%,275.7%,52.95%,239.83,$11.0,OKC 3,PHI 2,generated,1
