Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
tyrese martin,SG/G/UTIL,BKN,14.5%,0.0%,0.32%,0.07%,0.16%,$-2.76
micah potter,C/PF/F/UTIL,UTA,14.41%,0.0%,0.12%,0.02%,0.01%,$-2.78
bismack biyombo,C/UTIL,SAS,15.17%,0.0%,0.23%,0.06%,0.16%,$-2.8
terry rozier,PG/SG/G/UTIL,MIA,15.45%,0.0%,0.23%,0.11%,0.1%,$-2.81
tidjane salaun,PF/F/UTIL,CHA,16.89%,0.0%,0.26%,0.03%,0.04%,$-2.84
ben sheppard,SG/G/UTIL,IND,14.21%,0.0%,0.21%,0.04%,0.1%,$-2.84
grant williams,C/UTIL,CHA,9.68%,0.0%,0.04%,0.01%,0.03%,$-2.84
wendell moore jr.,SF/SG/G/F/UTIL,CHA,9.05%,0.0%,0.08%,0.01%,0.01%,$-2.84
dru smith,PG/G/UTIL,MIA,17.27%,0.0%,0.19%,0.01%,0.03%,$-2.85
cason wallace,PG/SG/G/UTIL,OKC,12.88%,0.0%,0.15%,0.02%,0.04%,$-2.85
gabe vincent,PG/SG/G/UTIL,LAL,12.9%,0.0%,0.2%,0.07%,0.08%,$-2.89
cam whitmore,SF/SG/G/F/UTIL,HOU,14.31%,0.0%,0.19%,0.1%,0.1%,$-2.89
jaime jaquez jr.,PF/SF/F/UTIL,MIA,8.26%,0.0%,0.09%,0.01%,0.01%,$-2.9
talen horton-tucker,SF/SG/G/F/UTIL,CHI,12.41%,0.0%,0.11%,0.02%,0.01%,$-2.93
jarace walker,PF/SF/F/UTIL,IND,12.07%,0.0%,0.13%,0.02%,0.01%,$-2.95
nick smith jr.,SF/SG/G/F/UTIL,CHA,13.32%,0.0%,0.17%,0.82%,0.52%,$-2.97
vince williams jr.,SF/SG/G/F/UTIL,MEM,8.63%,0.0%,0.02%,0.01%,0.01%,$-2.99
mac mcclung,PG/G/UTIL,ORL,12.35%,0.0%,0.07%,0.02%,0.03%,$-2.99
jared mccain,PG/G/UTIL,PHI,12.93%,0.0%,0.09%,0.03%,0.03%,$-3.04
ej harkless,PG/G/UTIL,UTA,11.32%,0.0%,0.09%,0.02%,0.03%,$-3.05
james johnson,C/PF/F/UTIL,IND,12.53%,0.0%,0.1%,0.03%,0.03%,$-3.05
tosan evbuomwan,PF/SF/F/UTIL,BKN,15.33%,0.0%,0.11%,0.01%,0.01%,$-3.05
pj hall,PF/F/UTIL,DEN,14.69%,0.0%,0.1%,0.01%,0.03%,$-3.08
oscar tshiebwe,C/UTIL,UTA,7.24%,0.0%,0.04%,0.01%,0.03%,$-3.11
vit krejci,PG/G/UTIL,ATL,12.23%,0.0%,0.12%,0.06%,0.1%,$-3.12
jalen suggs,PG/G/UTIL,ORL,7.56%,0.0%,0.02%,0.01%,0.03%,$-3.12
olivier-maxence prosper,PF/F/UTIL,DAL,13.46%,0.0%,0.11%,0.03%,0.03%,$-3.13
cory joseph,PG/G/UTIL,ORL,13.76%,0.0%,0.1%,0.01%,0.03%,$-3.13
jacob toppin,PF/F/UTIL,ATL,11.71%,0.0%,0.07%,0.03%,0.03%,$-3.14
larry nance jr.,C/UTIL,ATL,14.17%,0.0%,0.07%,0.01%,0.03%,$-3.15
dariq whitehead,PF/F/UTIL,BKN,13.25%,0.0%,0.09%,0.02%,0.03%,$-3.16
kevon harris,SG/G/UTIL,ATL,10.97%,0.0%,0.12%,0.05%,0.1%,$-3.21
daron holmes ii,C/UTIL,DEN,10.98%,0.0%,0.05%,0.03%,0.03%,$-3.21
david duke jr.,SG/G/UTIL,SAS,12.2%,0.0%,0.12%,0.01%,0.03%,$-3.21
jalen johnson,C/UTIL,ATL,12.78%,0.0%,0.1%,0.01%,0.03%,$-3.22
enrique freeman,C/PF/F/UTIL,IND,9.11%,0.0%,0.11%,0.02%,0.03%,$-3.22
kyle lowry,PG/G/UTIL,PHI,12.29%,0.0%,0.11%,0.01%,0.03%,$-3.22
trey alexander,PG/SG/G/UTIL,DEN,12.58%,0.0%,0.08%,0.03%,0.03%,$-3.23
bronny james,PG/SG/G/UTIL,LAL,12.7%,0.0%,0.05%,0.02%,0.03%,$-3.24
josh christopher,PG/G/UTIL,MIA,6.26%,0.0%,0.03%,0.01%,0.03%,$-3.26
quenton jackson,PG/G/UTIL,IND,9.03%,0.0%,0.06%,0.02%,0.03%,$-3.26
marcus smart,SF/SG/G/F/UTIL,WAS,9.65%,0.0%,0.08%,0.03%,0.04%,$-3.27
isaiah stevens,PG/G/UTIL,MIA,5.68%,0.0%,0.07%,0.01%,0.03%,$-3.27
jack mcveigh,SG/G/UTIL,HOU,11.18%,0.0%,0.1%,0.01%,0.03%,$-3.29
marvin bagley iii,C/UTIL,MEM,5.51%,0.0%,0.05%,0.01%,0.01%,$-3.29
jett howard,SF/SG/G/F/UTIL,ORL,8.52%,0.0%,0.06%,0.02%,0.01%,$-3.3
damion lee,SF/SG/G/F/UTIL,PHX,8.0%,0.0%,0.09%,0.02%,0.03%,$-3.3
alex len,C/UTIL,LAL,11.11%,0.0%,0.08%,0.02%,0.1%,$-3.32
ayo dosunmu,SG/G/UTIL,CHI,11.18%,0.0%,0.06%,0.01%,0.03%,$-3.33
malaki branham,SF/SG/G/F/UTIL,SAS,10.93%,0.0%,0.06%,0.04%,0.03%,$-3.34
jevon carter,PG/SG/G/UTIL,CHI,8.08%,0.0%,0.06%,0.02%,0.03%,$-3.34
eric gordon,SF/F/UTIL,PHI,7.72%,0.0%,0.06%,0.02%,0.03%,$-3.36
oso ighodaro,C/PF/F/UTIL,PHX,10.57%,0.0%,0.06%,0.01%,0.03%,$-3.36
jonathan mogbo,C/PF/F/UTIL,TOR,9.04%,0.0%,0.04%,0.04%,0.04%,$-3.38
kyrie irving,PG/G/UTIL,DAL,5.16%,0.0%,0.04%,0.01%,0.03%,$-3.38
ochai agbaji,PF/SF/F/UTIL,TOR,10.01%,0.0%,0.04%,0.03%,0.04%,$-3.4
ajay mitchell,PG/G/UTIL,OKC,8.53%,0.0%,0.02%,0.03%,0.03%,$-3.4
david roddy,PF/F/UTIL,HOU,5.0%,0.0%,0.03%,0.01%,0.03%,$-3.4
joel embiid,C/UTIL,PHI,5.12%,0.0%,0.02%,0.01%,0.03%,$-3.4
maxi kleber,PF/F/UTIL,LAL,8.09%,0.0%,0.05%,0.03%,0.03%,$-3.41
ulrich chomche,C/UTIL,TOR,7.37%,0.0%,0.04%,0.02%,0.03%,$-3.41
brandon miller,PF/F/UTIL,CHA,9.54%,0.0%,0.04%,0.01%,0.03%,$-3.41
ousmane dieng,C/PF/F/UTIL,OKC,8.72%,0.0%,0.04%,0.05%,0.04%,$-3.42
tyson etienne,PG/G/UTIL,BKN,7.89%,0.0%,0.05%,0.03%,0.03%,$-3.42
tre mann,PG/G/UTIL,CHA,7.25%,0.0%,0.03%,0.02%,0.03%,$-3.42
nate williams,PG/SG/G/UTIL,HOU,8.57%,0.0%,0.05%,0.08%,0.1%,$-3.43
isaiah joe,SG/G/UTIL,OKC,4.49%,0.0%,0.02%,0.01%,0.01%,$-3.43
yuki kawamura,PG/G/UTIL,MEM,4.8%,0.0%,0.02%,0.01%,0.03%,$-3.44
jaden hardy,PG/SG/G/UTIL,DAL,8.16%,0.0%,0.02%,0.04%,0.04%,$-3.44
miles norris,SF/F/UTIL,BOS,9.36%,0.0%,0.04%,0.01%,0.03%,$-3.44
branden carlson,C/UTIL,OKC,6.91%,0.0%,0.03%,0.02%,0.03%,$-3.45
dalen terry,PF/SF/F/UTIL,CHI,9.06%,0.0%,0.03%,0.01%,0.01%,$-3.45
jalen bridges,PF/SF/F/UTIL,PHX,7.57%,0.0%,0.04%,0.03%,0.03%,$-3.45
taj gibson,C/UTIL,CHA,9.07%,0.0%,0.04%,0.01%,0.03%,$-3.46
brandon clarke,C/PF/F/UTIL,MEM,7.91%,0.0%,0.04%,13.24%,12.36%,$-3.47
vasilije micic,PG/SG/G/UTIL,PHX,8.5%,0.0%,0.05%,0.02%,0.03%,$-3.48
charles bassey,C/UTIL,SAS,8.6%,0.0%,0.04%,0.01%,0.05%,$-3.48
rayj dennis,PG/G/UTIL,IND,8.51%,0.0%,0.05%,0.02%,0.03%,$-3.48
garrett temple,SG/G/UTIL,TOR,4.33%,0.0%,0.02%,0.01%,0.01%,$-3.48
ethan thompson,PG/G/UTIL,ORL,8.78%,0.0%,0.04%,0.01%,0.03%,$-3.48
vlatko cancar,C/PF/F/UTIL,DEN,4.58%,0.0%,0.01%,0.01%,0.01%,$-3.48
aj johnson,PG/G/UTIL,WAS,4.15%,0.0%,0.02%,0.01%,0.01%,$-3.49
moritz wagner,C/UTIL,ORL,6.45%,0.0%,0.02%,0.02%,0.03%,$-3.5
cam thomas,PG/SG/G/UTIL,BKN,7.45%,0.0%,0.04%,0.05%,0.06%,$-3.5
richaun holmes,C/UTIL,WAS,8.17%,0.0%,0.01%,0.01%,0.04%,$-3.51
andre drummond,C/UTIL,PHI,8.21%,0.0%,0.03%,0.02%,0.05%,$-3.52
gradey dick,SG/G/UTIL,TOR,6.64%,0.0%,0.03%,0.03%,0.04%,$-3.53
nikola topic,PG/G/UTIL,OKC,6.74%,0.0%,0.02%,0.03%,0.03%,$-3.53
riley minix,PF/F/UTIL,SAS,6.15%,0.0%,0.01%,0.02%,0.03%,$-3.53
kai jones,C/UTIL,DAL,5.93%,0.0%,0.01%,0.02%,0.05%,$-3.54
lonzo ball,PG/SG/G/UTIL,CHI,6.41%,0.0%,0.03%,0.03%,0.04%,$-3.54
n'faly dante,C/UTIL,HOU,7.81%,0.0%,0.02%,0.01%,0.03%,$-3.54
bradley beal,SF/SG/G/F/UTIL,PHX,6.56%,0.0%,0.02%,0.1%,0.06%,$-3.55
