Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4652746677,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Ausar Thompson (37819144),Moses Moody (37819210),Giannis Antetokounmpo (37818975),De'Aaron Fox (37819003),DeMar DeRozan (37819046),Scotty Pippen Jr. (37819326)
4652746678,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,De'Aaron Fox (37819003),Luke Kennard (37819236),Cameron Johnson (37819066),Ausar Thompson (37819144),Jalen Duren (37819057),Amen Thompson (37819007),Santi Aldama (37819116),Moses Brown (37819161)
4652746679,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Brandin Podziemski (37819081),Quentin Grimes (37819127),Moses Moody (37819210),Guerschon Yabusele (37819152),Kevon Looney (37819298),Stephen Curry (37818995),Kelly Oubre Jr. (37819076),Giannis Antetokounmpo (37818975)
4652746680,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Beasley (37819163),Ausar Thompson (37819144),Maxwell Lewis (37819541),Alperen Sengun (37819001),Stephen Curry (37818995),Jaren Jackson Jr. (37819020),Fred VanVleet (37819051)
4652746681,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Stephon Castle (37819089),Ausar Thompson (37819144),Jabari Smith Jr. (37819130),Giannis Antetokounmpo (37818975),Fred VanVleet (37819051),Gregory Jackson (37819336),Alperen Sengun (37819001)
4652746682,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Tyrese Maxey (37818992),Kelly Oubre Jr. (37819076),Moses Moody (37819210),Santi Aldama (37819116),Giannis Antetokounmpo (37818975),Scotty Pippen Jr. (37819326),Keegan Murray (37819141),Stephon Castle (37819089)
4652746683,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Buddy Hield (37819264),Keldon Johnson (37819184),Giannis Antetokounmpo (37818975),Jalen Duren (37819057),Damian Lillard (37818998),Gregory Jackson (37819336),Jaren Jackson Jr. (37819020)
4652746684,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),De'Aaron Fox (37819003),Julian Champagnie (37819218),Giannis Antetokounmpo (37818975),Jalen Duren (37819057),Dante Exum (37819192),Jaren Jackson Jr. (37819020),Gregory Jackson (37819336)
4652746685,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Stephen Curry (37818995),Malik Beasley (37819163),Ausar Thompson (37819144),Jaren Jackson Jr. (37819020),Jalen Duren (37819057),Tyrese Maxey (37818992),Gregory Jackson (37819336),Zach Edey (37819197)
4652746686,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Gary Trent Jr. (37819278),Keldon Johnson (37819184),Giannis Antetokounmpo (37818975),De'Aaron Fox (37819003),Gregory Jackson (37819336),Amen Thompson (37819007)
