PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Shai Gilgeous-Alexander (38083864),Cason Wallace (38084201),Corey Kispert (38084256),Jabari Smith Jr. (38084102),Isaiah Stewart (38084308),Scotty Pippen Jr. (38084268),Kyle Kuzma (38084026),Giannis Antetokounmpo (38083860),309.2734635416666,396.2161760615672,49300,100.00%,50000,77493.51%,19273,134.94,$2324.81,OKC 2,MIL 2,opp,1,retblatt216,171,4665579278
Scotty Pippen Jr. (38084268),Malik Beasley (38084073),Trey Murphy III (38083947),Tobias Harris (38084019),Jabari Smith Jr. (38084102),Cason Wallace (38084201),Giannis Antetokounmpo (38083860),Russell Westbrook (38084014),308.57902343750004,392.18487475127546,49300,100.00%,49998,63456.75%,13550,180.06,$1903.7,DET 2,MEM 1,opp,1,JowgaLee,421,4665287966
Cason Wallace (38084201),Jordan Hawkins (38084276),Justin Champagnie (38084078),Giannis Antetokounmpo (38083860),Alperen Sengun (38083870),Stephon Castle (38084005),Jabari Smith Jr. (38084102),Scotty Pippen Jr. (38084268),307.49633246527776,401.6211561160587,49500,100.00%,49996,41870.25%,5386,207.8,$1256.11,HOU 2,OKC 1,opp,1,bcalicore,4926,4664927699
Shai Gilgeous-Alexander (38083864),Stephon Castle (38084005),Luguentz Dort (38084106),Justin Champagnie (38084078),Giannis Antetokounmpo (38083860),Blake Wesley (38084468),Zeke Nnaji (38084390),Cason Wallace (38084201),306.64480468749997,393.8458019058693,50000,100.00%,49936,30605.86%,3721,147.01,$918.18,OKC 3,SAS 2,opp,1,CaptSkeeter,242,4665692343
Shai Gilgeous-Alexander (38083864),Cason Wallace (38084201),Kevin Huerter (38084121),Giannis Antetokounmpo (38083860),Jabari Smith Jr. (38084102),Stephon Castle (38084005),Jaime Jaquez Jr. (38084296),Blake Wesley (38084468),306.6516666666666,397.0551530992317,50000,100.00%,49985,28149.49%,2408,183.64,$844.48,OKC 2,SAS 2,opp,1,opatlion,920,4665329718
Shai Gilgeous-Alexander (38083864),Cason Wallace (38084201),Marcus Smart (38084223),Giannis Antetokounmpo (38083860),Jabari Smith Jr. (38084102),Luguentz Dort (38084106),Jeremy Sochan (38084132),Scotty Pippen Jr. (38084268),306.47480468749995,394.3558019058692,49900,100.00%,49947,25085.79%,1479,142.64,$752.57,OKC 3,WAS 1,opp,1,Maric126,237,4665318200
Shai Gilgeous-Alexander (38083864),Cason Wallace (38084201),Luguentz Dort (38084106),Jabari Smith Jr. (38084102),Draymond Green (38083997),Stephon Castle (38084005),Kevin Huerter (38084121),Russell Westbrook (38084014),305.01480468750003,379.1958019058693,49000,100.00%,49508,13162.93%,654,171.55,$394.89,OKC 3,HOU 1,opp,1,brownboy777777,235,4665251431
Shai Gilgeous-Alexander (38083864),Cason Wallace (38084201),Gary Payton II (38084239),Giannis Antetokounmpo (38083860),Mo Bamba (38084375),Stephon Castle (38084005),Dillon Brooks (38084093),Scotty Pippen Jr. (38084268),304.95166666666665,399.46515309923177,49600,100.00%,49675,12741.69%,566,178.83999999999997,$382.25,OKC 2,GSW 1,opp,1,opere12,956,4665452450
Shai Gilgeous-Alexander (38083864),Cason Wallace (38084201),Luguentz Dort (38084106),Jaime Jaquez Jr. (38084296),Jeremy Sochan (38084132),Stephon Castle (38084005),Kevin Huerter (38084121),Alperen Sengun (38083870),304.57480468750003,385.40580190586934,49900,100.00%,48936,11850.68%,821,146.3,$355.52,OKC 3,SAS 2,opp,1,kawhisenberg,236,4665003074
Shai Gilgeous-Alexander (38083864),Stephon Castle (38084005),Dillon Brooks (38084093),Justin Champagnie (38084078),Jabari Smith Jr. (38084102),Russell Westbrook (38084014),Trey Murphy III (38083947),Scotty Pippen Jr. (38084268),304.3453342013888,388.963996983173,49900,100.00%,49241,9297.9%,294,215.77,$278.94,HOU 2,OKC 1,user1,1,marvalshot,11959,4665146608_1
