Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
tim hardaway jr.,SF/SG/G/F/UTIL,DET,20.17%,0.0%,0.95%,13.09%,8.46%,$-1.22
jalen johnson,PF/F/UTIL,ATL,18.59%,0.0%,0.84%,6.3%,5.31%,$-1.24
moussa diabate,C/UTIL,CHA,19.53%,0.0%,0.79%,0.04%,0.1%,$-1.25
malik beasley,SG/G/UTIL,DET,18.31%,0.0%,0.83%,4.38%,5.05%,$-1.29
tosan evbuomwan,PF/SF/F/UTIL,BKN,18.97%,0.0%,0.85%,1.84%,1.36%,$-1.29
amen thompson,SF/SG/G/F/UTIL,HOU,20.76%,0.0%,0.9%,13.31%,6.98%,$-1.34
gregory jackson,PF/SF/F/UTIL,MEM,19.29%,0.0%,0.82%,0.21%,0.18%,$-1.44
cody martin,SF/SG/G/F/UTIL,CHA,18.09%,0.0%,0.8%,2.96%,1.87%,$-1.54
reece beekman,PG/G/UTIL,BKN,17.96%,0.0%,0.81%,4.28%,7.11%,$-1.59
zach edey,C/UTIL,MEM,17.7%,0.0%,0.77%,4.65%,11.99%,$-1.6
cason wallace,PG/SG/G/UTIL,OKC,18.8%,0.0%,0.83%,7.27%,6.41%,$-1.67
grayson allen,SF/SG/G/F/UTIL,PHX,18.69%,0.0%,0.82%,15.56%,9.81%,$-1.69
sam merrill,SG/G/UTIL,CLE,17.84%,0.0%,0.79%,1.99%,2.59%,$-1.7
lauri markkanen,PF/SF/F/UTIL,UTA,16.22%,0.0%,0.66%,1.98%,1.2%,$-1.7
dean wade,PF/SF/F/UTIL,CLE,18.94%,0.0%,0.82%,9.74%,7.28%,$-1.73
max strus,SF/SG/G/F/UTIL,CLE,18.7%,0.0%,0.82%,13.3%,8.36%,$-1.74
john collins,C/PF/F/UTIL,UTA,16.33%,0.0%,0.68%,3.51%,2.36%,$-1.75
vit krejci,PG/SF/G/F/UTIL,ATL,18.38%,0.0%,0.79%,4.18%,2.78%,$-1.77
isaiah joe,SF/SG/G/F/UTIL,OKC,17.6%,0.0%,0.75%,4.51%,2.83%,$-1.86
jaylen wells,SF/SG/G/F/UTIL,MEM,18.6%,0.0%,0.78%,2.14%,1.31%,$-1.93
royce o'neale,PF/SF/F/UTIL,PHX,17.73%,0.0%,0.74%,4.42%,3.21%,$-1.96
luguentz dort,SF/SG/G/F/UTIL,OKC,18.38%,0.0%,0.77%,11.07%,6.79%,$-1.98
georges niang,PF/SF/F/UTIL,CLE,17.97%,0.0%,0.74%,8.87%,6.63%,$-2.02
aaron wiggins,PF/SF/F/UTIL,OKC,16.85%,0.0%,0.68%,4.23%,3.06%,$-2.09
keyonte george,PG/G/UTIL,UTA,16.61%,0.0%,0.63%,0.97%,1.0%,$-2.09
isaiah collier,PG/SG/G/UTIL,UTA,17.46%,0.0%,0.68%,1.29%,1.02%,$-2.14
jalen green,SG/G/UTIL,HOU,15.84%,0.0%,0.6%,1.32%,1.27%,$-2.15
dariq whitehead,SG/G/UTIL,BKN,17.03%,0.0%,0.71%,3.91%,5.26%,$-2.18
alex caruso,PG/SF/G/F/UTIL,OKC,16.51%,0.0%,0.66%,1.53%,1.1%,$-2.26
noah clowney,C/PF/F/UTIL,BKN,16.94%,0.0%,0.64%,4.48%,3.44%,$-2.3
kyrie irving,PG/SG/G/UTIL,DAL,16.79%,0.0%,0.62%,7.11%,4.51%,$-2.31
walker kessler,C/UTIL,UTA,15.95%,0.0%,0.58%,2.12%,3.52%,$-2.41
olivier-maxence prosper,PF/SF/F/UTIL,DAL,17.42%,0.0%,0.64%,0.42%,0.36%,$-2.43
collin sexton,PG/SG/G/UTIL,UTA,14.75%,0.0%,0.53%,1.33%,0.88%,$-2.45
marcus sasser,PG/SG/G/UTIL,DET,17.49%,0.0%,0.61%,0.1%,0.1%,$-2.54
josh green,SF/F/UTIL,CHA,19.32%,0.0%,0.7%,0.04%,0.05%,$-2.56
dillon brooks,PF/F/UTIL,HOU,17.88%,0.0%,0.65%,3.05%,3.22%,$-2.6
spencer dinwiddie,PG/G/UTIL,DAL,16.83%,0.0%,0.6%,1.57%,1.74%,$-2.6
ronald holland ii,PF/SF/F/UTIL,DET,16.28%,0.0%,0.54%,0.12%,0.1%,$-2.67
fred vanvleet,PG/G/UTIL,HOU,16.19%,0.0%,0.52%,1.54%,1.58%,$-2.74
luke kennard,PG/SG/G/UTIL,MEM,15.53%,0.0%,0.55%,0.99%,0.87%,$-2.75
scotty pippen jr.,PG/G/UTIL,MEM,17.41%,0.0%,0.6%,0.06%,0.1%,$-2.75
dyson daniels,PG/SG/G/UTIL,ATL,15.7%,0.0%,0.52%,1.77%,1.2%,$-2.76
steven adams,C/UTIL,HOU,15.58%,0.0%,0.47%,0.03%,0.1%,$-2.88
seth curry,SG/G/UTIL,CHA,16.46%,0.0%,0.49%,0.08%,0.1%,$-3.0
simone fontecchio,PF/F/UTIL,DET,14.17%,0.0%,0.43%,0.08%,0.1%,$-3.06
maxi kleber,C/PF/F/UTIL,DAL,15.27%,0.0%,0.46%,0.11%,0.1%,$-3.07
kyle filipowski,C/PF/F/UTIL,UTA,15.07%,0.0%,0.44%,0.16%,0.1%,$-3.09
mason plumlee,C/UTIL,PHX,12.4%,0.0%,0.32%,0.03%,0.1%,$-3.1
vasilije micic,PG/G/UTIL,CHA,14.73%,0.0%,0.37%,0.05%,0.1%,$-3.3
cam whitmore,PF/SF/F/UTIL,HOU,13.82%,0.0%,0.43%,0.09%,0.07%,$-3.31
tristan thompson,C/UTIL,CLE,13.4%,0.0%,0.34%,0.05%,0.1%,$-3.45
brandon williams,PG/G/UTIL,DAL,14.37%,0.0%,0.36%,0.05%,0.1%,$-3.47
svi mykhailiuk,SF/SG/G/F/UTIL,UTA,13.04%,0.0%,0.36%,0.16%,0.1%,$-3.49
jaylon tyson,SF/SG/G/F/UTIL,CLE,14.46%,0.0%,0.37%,0.17%,0.1%,$-3.56
garrison mathews,SG/G/UTIL,ATL,13.74%,0.0%,0.34%,0.07%,0.1%,$-3.6
kenrich williams,C/PF/F/UTIL,OKC,13.07%,0.0%,0.31%,0.11%,0.1%,$-3.62
jazian gortman,PG/G/UTIL,DAL,14.57%,0.0%,0.36%,0.04%,0.1%,$-3.66
drew eubanks,C/UTIL,UTA,12.2%,0.0%,0.3%,0.03%,0.1%,$-3.68
monte morris,PG/G/UTIL,PHX,12.21%,0.0%,0.28%,0.04%,0.1%,$-3.69
aaron holiday,PG/G/UTIL,HOU,11.43%,0.0%,0.23%,0.05%,0.1%,$-3.85
markieff morris,C/PF/F/UTIL,DAL,11.88%,0.0%,0.23%,0.1%,0.1%,$-3.88
kessler edwards,PF/SF/F/UTIL,DAL,12.61%,0.0%,0.25%,0.1%,0.1%,$-3.88
ajay mitchell,PG/G/UTIL,OKC,14.22%,0.0%,0.26%,0.01%,0.03%,$-3.99
ousmane dieng,C/PF/F/UTIL,OKC,10.91%,0.0%,0.22%,0.12%,0.1%,$-4.0
jaylen clark,SG/G/UTIL,MIN,8.81%,0.0%,0.19%,0.02%,0.03%,$-4.03
dillon jones,PF/F/UTIL,OKC,12.19%,0.0%,0.17%,0.01%,0.03%,$-4.05
bol bol,C/PF/F/UTIL,PHX,9.79%,0.0%,0.17%,0.11%,0.1%,$-4.06
ryan rollins,PG/G/UTIL,MIL,14.84%,0.0%,0.23%,0.01%,0.03%,$-4.07
pat connaughton,PF/SF/F/UTIL,MIL,9.41%,0.0%,0.13%,0.04%,0.03%,$-4.08
oso ighodaro,C/PF/F/UTIL,PHX,9.56%,0.0%,0.16%,0.1%,0.1%,$-4.09
isaiah wong,PG/SG/G/UTIL,CHA,10.59%,0.0%,0.19%,0.02%,0.03%,$-4.09
stanley umude,SG/G/UTIL,MIL,8.59%,0.0%,0.13%,0.03%,0.03%,$-4.1
bojan bogdanovic,SF/F/UTIL,BKN,8.6%,0.0%,0.13%,0.02%,0.03%,$-4.11
brandon boston jr.,SF/SG/G/F/UTIL,NOP,9.93%,0.0%,0.13%,0.04%,0.03%,$-4.12
jay huff,C/UTIL,MEM,10.1%,0.0%,0.17%,0.04%,0.1%,$-4.12
nikola topic,PG/G/UTIL,OKC,7.54%,0.0%,0.11%,0.02%,0.03%,$-4.13
jalen bridges,SF/F/UTIL,PHX,11.07%,0.0%,0.16%,0.02%,0.03%,$-4.14
dominick barlow,C/UTIL,ATL,5.61%,0.0%,0.04%,0.01%,0.03%,$-4.15
terrence shannon jr.,SF/SG/G/F/UTIL,MIN,8.54%,0.0%,0.13%,0.04%,0.03%,$-4.16
adam flagler,PG/G/UTIL,OKC,8.1%,0.0%,0.1%,0.02%,0.03%,$-4.16
ej harkless,PG/G/UTIL,UTA,13.41%,0.0%,0.19%,0.01%,0.03%,$-4.16
aj johnson,SG/G/UTIL,MIL,8.6%,0.0%,0.11%,0.02%,0.03%,$-4.18
chris livingston,SF/F/UTIL,MIL,9.41%,0.0%,0.12%,0.03%,0.03%,$-4.19
keion brooks jr.,PF/SF/F/UTIL,NOP,10.17%,0.0%,0.15%,0.04%,0.03%,$-4.2
liam robbins,C/UTIL,MIL,7.77%,0.0%,0.1%,0.01%,0.03%,$-4.2
zyon pullin,PG/SG/G/UTIL,MEM,10.1%,0.0%,0.14%,0.03%,0.03%,$-4.21
daniss jenkins,PG/G/UTIL,DET,7.72%,0.0%,0.11%,0.02%,0.03%,$-4.22
ron harper jr.,PF/F/UTIL,DET,10.02%,0.0%,0.13%,0.03%,0.03%,$-4.22
josh minott,SF/F/UTIL,MIN,10.44%,0.0%,0.15%,0.02%,0.03%,$-4.23
jamal cain,SF/F/UTIL,NOP,7.94%,0.0%,0.09%,0.03%,0.03%,$-4.23
jae'sean tate,PF/SF/F/UTIL,HOU,9.01%,0.0%,0.14%,0.03%,0.03%,$-4.23
maxwell lewis,SF/F/UTIL,BKN,8.67%,0.0%,0.13%,0.02%,0.03%,$-4.23
daeqwon plowden,SF/SG/G/F/UTIL,ATL,8.74%,0.0%,0.13%,0.05%,0.03%,$-4.24
taylor hendricks,SF/F/UTIL,UTA,8.51%,0.0%,0.11%,0.03%,0.03%,$-4.25
daquan jeffries,PF/F/UTIL,CHA,7.7%,0.0%,0.1%,0.03%,0.03%,$-4.25
jordan hawkins,SG/G/UTIL,NOP,12.32%,0.0%,0.1%,0.01%,0.03%,$-4.25
andre jackson jr.,SF/SG/G/F/UTIL,MIL,8.69%,0.0%,0.13%,0.05%,0.03%,$-4.26
luke travers,SF/F/UTIL,CLE,8.43%,0.0%,0.08%,0.02%,0.03%,$-4.26
isaac okoro,PF/SF/F/UTIL,CLE,8.06%,0.0%,0.11%,0.04%,0.03%,$-4.26
patty mills,PG/G/UTIL,UTA,9.37%,0.0%,0.13%,0.02%,0.03%,$-4.26
taj gibson,C/UTIL,CHA,9.5%,0.0%,0.1%,0.01%,0.03%,$-4.27
wendell moore jr.,SF/SG/G/F/UTIL,DET,9.41%,0.0%,0.11%,0.03%,0.03%,$-4.27
jaden ivey,PG/G/UTIL,DET,8.57%,0.0%,0.12%,0.02%,0.03%,$-4.28
kobe bufkin,PG/G/UTIL,ATL,11.78%,0.0%,0.12%,0.01%,0.03%,$-4.28
luka garza,C/UTIL,MIN,9.42%,0.0%,0.09%,0.01%,0.03%,$-4.28
herbert jones,C/UTIL,NOP,4.68%,0.0%,0.04%,0.01%,0.03%,$-4.29
aj green,PG/SG/G/UTIL,MIL,7.68%,0.0%,0.1%,0.03%,0.03%,$-4.29
grant williams,C/UTIL,CHA,10.44%,0.0%,0.1%,0.01%,0.03%,$-4.29
damion lee,SF/SG/G/F/UTIL,PHX,8.17%,0.0%,0.09%,0.04%,0.03%,$-4.3
nate williams,PG/SF/G/F/UTIL,HOU,7.31%,0.0%,0.1%,0.04%,0.03%,$-4.3
n'faly dante,C/UTIL,HOU,10.48%,0.0%,0.08%,0.01%,0.03%,$-4.3
dwight powell,C/UTIL,DAL,9.09%,0.0%,0.1%,0.01%,0.03%,$-4.3
bobi klintman,PF/F/UTIL,DET,7.16%,0.0%,0.09%,0.03%,0.03%,$-4.3
keaton wallace,PG/G/UTIL,ATL,6.87%,0.0%,0.07%,0.02%,0.03%,$-4.3
taurean prince,PF/SF/F/UTIL,MIL,8.84%,0.0%,0.09%,0.03%,0.03%,$-4.3
dante exum,SF/F/UTIL,DAL,8.89%,0.0%,0.14%,0.02%,0.03%,$-4.3
tidjane salaun,PF/F/UTIL,CHA,7.61%,0.0%,0.09%,0.03%,0.03%,$-4.3
tyty washington jr.,PG/G/UTIL,PHX,7.37%,0.0%,0.09%,0.02%,0.03%,$-4.3
cam spencer,PG/G/UTIL,MEM,5.72%,0.0%,0.06%,0.01%,0.03%,$-4.3
jesse edwards,C/UTIL,MIN,10.05%,0.0%,0.1%,0.01%,0.03%,$-4.31
oscar tshiebwe,C/UTIL,UTA,7.97%,0.0%,0.06%,0.01%,0.03%,$-4.31
marjon beauchamp,PG/SF/G/F/UTIL,MIL,7.28%,0.0%,0.09%,0.05%,0.03%,$-4.32
gary trent jr.,SF/SG/G/F/UTIL,MIL,7.34%,0.0%,0.08%,0.04%,0.03%,$-4.33
karlo matkovic,C/PF/F/UTIL,NOP,6.89%,0.0%,0.07%,0.03%,0.03%,$-4.33
david roddy,PF/F/UTIL,ATL,7.56%,0.0%,0.08%,0.02%,0.03%,$-4.33
antonio reeves,SF/SG/G/F/UTIL,NOP,6.67%,0.0%,0.09%,0.03%,0.03%,$-4.34
emoni bates,PG/G/UTIL,CLE,6.49%,0.0%,0.09%,0.02%,0.03%,$-4.34
vince williams jr.,PF/F/UTIL,MEM,8.27%,0.0%,0.08%,0.03%,0.03%,$-4.34
alex ducas,SG/G/UTIL,OKC,5.93%,0.0%,0.06%,0.02%,0.03%,$-4.34
craig porter jr.,PG/G/UTIL,CLE,6.35%,0.0%,0.09%,0.02%,0.03%,$-4.34
jt thor,PF/SF/F/UTIL,CLE,7.31%,0.0%,0.09%,0.04%,0.03%,$-4.35
leonard miller,C/PF/F/UTIL,MIN,8.04%,0.0%,0.08%,0.03%,0.03%,$-4.35
joe ingles,SF/SG/G/F/UTIL,MIN,6.72%,0.0%,0.07%,0.04%,0.03%,$-4.36
delon wright,PG/G/UTIL,MIL,10.35%,0.0%,0.13%,0.01%,0.03%,$-4.36
yuki kawamura,PG/G/UTIL,MEM,5.67%,0.0%,0.08%,0.02%,0.03%,$-4.36
reed sheppard,PG/SG/G/UTIL,HOU,7.83%,0.0%,0.09%,0.03%,0.03%,$-4.36
jose alvarado,PG/G/UTIL,NOP,8.35%,0.0%,0.09%,0.02%,0.04%,$-4.36
john konchar,SF/SG/G/F/UTIL,MEM,8.32%,0.0%,0.1%,0.04%,0.03%,$-4.36
jeremiah robinson-earl,C/PF/F/UTIL,NOP,7.17%,0.0%,0.08%,0.04%,0.03%,$-4.37
mouhamed gueye,C/UTIL,ATL,5.68%,0.0%,0.06%,0.02%,0.03%,$-4.37
jeff green,C/PF/F/UTIL,HOU,6.21%,0.0%,0.07%,0.04%,0.03%,$-4.39
javonte green,PF/SF/F/UTIL,NOP,6.8%,0.0%,0.06%,0.05%,0.04%,$-4.39
kj simpson,PG/G/UTIL,CHA,5.11%,0.0%,0.04%,0.02%,0.03%,$-4.39
cody williams,SF/F/UTIL,UTA,7.95%,0.0%,0.06%,0.02%,0.04%,$-4.4
jake laravia,PF/SF/F/UTIL,MEM,7.87%,0.0%,0.07%,0.04%,0.04%,$-4.4
tristen newton,PG/G/UTIL,MIN,5.4%,0.0%,0.05%,0.02%,0.03%,$-4.4
jack mcveigh,SG/G/UTIL,HOU,6.27%,0.0%,0.06%,0.02%,0.03%,$-4.41
jock landale,C/UTIL,HOU,5.26%,0.0%,0.05%,0.02%,0.03%,$-4.42
micah potter,C/PF/F/UTIL,UTA,6.17%,0.0%,0.06%,0.04%,0.04%,$-4.42
tyler smith,PF/F/UTIL,MIL,7.19%,0.0%,0.07%,0.02%,0.03%,$-4.42
collin gillespie,PG/G/UTIL,PHX,5.64%,0.0%,0.07%,0.02%,0.03%,$-4.42
tolu smith,C/UTIL,DET,3.6%,0.0%,0.05%,0.01%,0.03%,$-4.44
zaccharie risacher,PF/SF/F/UTIL,ATL,6.36%,0.0%,0.05%,0.05%,0.04%,$-4.45
branden carlson,C/UTIL,OKC,8.59%,0.0%,0.08%,0.01%,0.03%,$-4.47
marcus smart,SG/G/UTIL,MEM,5.9%,0.0%,0.05%,0.03%,0.04%,$-4.47
cody zeller,C/UTIL,ATL,6.54%,0.0%,0.07%,0.01%,0.03%,$-4.48
de'anthony melton,PG/G/UTIL,BKN,7.47%,0.0%,0.08%,0.01%,0.03%,$-4.49
larry nance jr.,C/UTIL,ATL,0%,0%,0%,0.0%,0.03%,$-4.49
trendon watford,PF/F/UTIL,BKN,5.79%,0.0%,0.04%,0.03%,0.04%,$-4.5
caris levert,PG/SG/G/UTIL,CLE,6.61%,0.0%,0.06%,0.03%,0.04%,$-4.5
johnny juzang,SF/SG/G/F/UTIL,UTA,5.52%,0.0%,0.05%,0.05%,0.04%,$-4.53
jaden hardy,PG/SG/G/UTIL,DAL,6.12%,0.0%,0.05%,0.03%,0.04%,$-4.53
paul reed,C/UTIL,DET,4.91%,0.0%,0.04%,0.01%,0.03%,$-4.57
tre mann,PG/G/UTIL,CHA,5.17%,0.0%,0.04%,0.03%,0.04%,$-4.59
naji marshall,PF/SF/F/UTIL,DAL,4.27%,0.0%,0.02%,0.09%,0.05%,$-4.63
jabari smith jr.,C/PF/F/UTIL,HOU,4.41%,0.0%,0.02%,0.06%,0.05%,$-4.65
bobby portis,C/PF/F/UTIL,MIL,4.47%,0.0%,0.02%,0.06%,0.05%,$-4.65
khris middleton,SF/SG/G/F/UTIL,MIL,3.77%,0.0%,0.02%,0.08%,0.05%,$-4.69
daniel theis,C/UTIL,NOP,4.43%,0.0%,0.02%,0.02%,0.04%,$-4.69
ziaire williams,SF/SG/G/F/UTIL,BKN,3.43%,0.0%,0.02%,0.09%,0.05%,$-4.7
brice sensabaugh,PF/SF/F/UTIL,UTA,3.67%,0.0%,0.01%,0.07%,0.05%,$-4.7
jusuf nurkic,C/UTIL,PHX,4.26%,0.0%,0.01%,0.02%,0.05%,$-4.7
donte divincenzo,PG/G/UTIL,MIN,3.87%,0.0%,0.02%,0.03%,0.05%,$-4.71
jordan clarkson,SG/G/UTIL,UTA,3.71%,0.0%,0.01%,0.04%,0.06%,$-4.73
klay thompson,SF/SG/G/F/UTIL,DAL,3.13%,0.0%,0.02%,0.08%,0.05%,$-4.74
d'angelo russell,PG/SG/G/UTIL,BKN,2.78%,0.0%,0.01%,0.09%,0.06%,$-4.76
yves missi,C/UTIL,NOP,3.24%,0.0%,0.01%,0.02%,0.05%,$-4.76
bradley beal,SF/SG/G/F/UTIL,PHX,2.85%,0.0%,0.01%,0.11%,0.06%,$-4.77
ben simmons,PG/G/UTIL,BKN,2.55%,0.0%,0.01%,0.05%,0.06%,$-4.77
brook lopez,C/UTIL,MIL,2.72%,0.0%,0.01%,0.02%,0.05%,$-4.77
cam thomas,SG/G/UTIL,BKN,1.92%,0.0%,0.0%,0.06%,0.07%,$-4.84
cameron johnson,PF/SF/F/UTIL,BKN,1.9%,0.0%,0.0%,0.08%,0.07%,$-4.85
dereck lively ii,C/UTIL,DAL,1.51%,0.0%,0.0%,0.03%,0.06%,$-4.87
cj mccollum,PG/SG/G/UTIL,NOP,1.55%,0.0%,0.0%,0.09%,0.07%,$-4.88
isaiah hartenstein,C/UTIL,OKC,1.39%,0.0%,0.0%,0.03%,0.07%,$-4.89
brandon miller,PF/F/UTIL,CHA,1.29%,0.0%,0.0%,0.11%,0.08%,$-4.9
chet holmgren,PF/F/UTIL,OKC,1.02%,0.0%,0.0%,0.1%,0.08%,$-4.92
dejounte murray,PG/G/UTIL,NOP,0.96%,0.0%,0.0%,0.1%,0.08%,$-4.92
trey murphy iii,SF/SG/G/F/UTIL,NOP,0.91%,0.0%,0.0%,0.13%,0.08%,$-4.92
damian lillard,PG/G/UTIL,MIL,0.84%,0.0%,0.0%,0.08%,0.08%,$-4.93
evan mobley,C/PF/F/UTIL,CLE,0.69%,0.0%,0.0%,0.11%,0.08%,$-4.94
brandon ingram,PG/G/UTIL,NOP,0.74%,0.0%,0.0%,0.1%,0.08%,$-4.94
zion williamson,C/PF/F/UTIL,NOP,0.66%,0.0%,0.0%,0.15%,0.09%,$-4.95
giannis antetokounmpo,C/PF/F/UTIL,MIL,0.09%,0.0%,0.0%,6.94%,0.12%,$-4.97
luka doncic,PG/G/UTIL,DAL,0.12%,0.0%,0.0%,1.53%,0.11%,$-4.99
