Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
olivier-maxence prosper,PF/SF/F/UTIL,DAL,19.9%,0.01%,0.76%,0.14%,0.09%,$-1.24
alex caruso,PG/SF/G/F/UTIL,OKC,21.47%,0.0%,0.79%,1.15%,0.69%,$-1.25
jerami grant,PF/F/UTIL,POR,23.16%,0.0%,0.77%,2.54%,2.36%,$-1.26
keon ellis,SG/G/UTIL,SAC,22.45%,0.0%,0.8%,1.07%,1.29%,$-1.26
jayson tatum,PF/SF/F/UTIL,BOS,22.21%,0.0%,0.76%,9.71%,7.92%,$-1.27
damian lillard,PG/G/UTIL,MIL,21.93%,0.0%,0.74%,4.1%,5.17%,$-1.29
jalen johnson,PF/F/UTIL,ATL,21.98%,0.0%,0.75%,3.89%,4.09%,$-1.3
jabari walker,C/UTIL,POR,20.75%,0.0%,0.65%,0.09%,0.1%,$-1.32
cason wallace,PG/SG/G/UTIL,OKC,22.36%,0.0%,0.74%,2.93%,2.24%,$-1.34
lebron james,PF/F/UTIL,LAL,20.19%,0.0%,0.74%,4.85%,6.3%,$-1.34
taurean prince,PF/SF/F/UTIL,MIL,22.86%,0.0%,0.77%,0.81%,0.54%,$-1.34
bogdan bogdanovic,SF/SG/G/F/UTIL,ATL,21.38%,0.0%,0.73%,1.24%,0.67%,$-1.36
deni avdija,PF/SF/F/UTIL,POR,21.62%,0.0%,0.72%,5.1%,3.61%,$-1.37
bilal coulibaly,SF/F/UTIL,WAS,22.25%,0.0%,0.76%,1.13%,1.11%,$-1.37
gary trent jr.,SF/SG/G/F/UTIL,MIL,21.72%,0.0%,0.74%,1.16%,0.58%,$-1.4
kentavious caldwell-pope,SG/G/UTIL,ORL,23.0%,0.0%,0.75%,0.99%,1.04%,$-1.41
shaedon sharpe,SF/SG/G/F/UTIL,POR,21.31%,0.0%,0.69%,4.98%,2.97%,$-1.48
brook lopez,C/UTIL,MIL,22.27%,0.0%,0.68%,2.38%,3.83%,$-1.5
norman powell,SF/SG/G/F/UTIL,LAC,21.58%,0.0%,0.67%,5.37%,3.44%,$-1.52
kevin porter jr.,PG/G/UTIL,LAC,19.77%,0.0%,0.66%,1.04%,1.21%,$-1.52
dorian finney-smith,C/PF/F/UTIL,LAL,21.61%,0.0%,0.71%,0.62%,0.44%,$-1.53
tyler herro,PG/SG/G/UTIL,MIA,21.79%,0.0%,0.66%,9.89%,8.77%,$-1.55
anfernee simons,PG/SG/G/UTIL,POR,20.76%,0.0%,0.64%,2.83%,2.16%,$-1.57
kelly olynyk,C/UTIL,TOR,20.53%,0.0%,0.66%,1.44%,2.63%,$-1.58
duncan robinson,SG/G/UTIL,MIA,21.36%,0.0%,0.65%,1.49%,1.75%,$-1.63
payton pritchard,PG/SG/G/UTIL,BOS,20.1%,0.0%,0.64%,2.36%,1.8%,$-1.65
patrick williams,PF/F/UTIL,CHI,20.79%,0.0%,0.65%,0.93%,0.76%,$-1.66
derrick jones jr.,PF/F/UTIL,LAC,20.33%,0.0%,0.67%,0.07%,0.1%,$-1.67
ochai agbaji,PF/SF/F/UTIL,TOR,19.83%,0.0%,0.65%,0.16%,0.1%,$-1.68
kawhi leonard,PF/SF/F/UTIL,LAC,18.67%,0.0%,0.6%,2.53%,1.79%,$-1.69
deandre ayton,C/UTIL,POR,19.67%,0.0%,0.59%,0.52%,0.89%,$-1.7
kris dunn,SG/G/UTIL,LAC,21.03%,0.0%,0.65%,0.79%,0.79%,$-1.7
rui hachimura,PF/SF/F/UTIL,LAL,20.62%,0.0%,0.62%,1.16%,0.77%,$-1.71
trey lyles,C/PF/F/UTIL,SAC,20.68%,0.0%,0.61%,0.22%,0.1%,$-1.71
alec burks,PG/SG/G/UTIL,MIA,19.63%,0.0%,0.58%,0.16%,0.1%,$-1.74
josh giddey,PG/G/UTIL,CHI,19.09%,0.0%,0.57%,1.41%,1.69%,$-1.77
austin reaves,PG/G/UTIL,LAL,19.57%,0.0%,0.55%,0.47%,0.56%,$-1.79
sam hauser,PF/SF/F/UTIL,BOS,20.07%,0.0%,0.57%,0.14%,0.1%,$-1.79
aaron wiggins,PF/SF/F/UTIL,OKC,19.74%,0.0%,0.58%,2.18%,1.53%,$-1.8
terance mann,SF/SG/G/F/UTIL,LAC,20.08%,0.0%,0.6%,0.16%,0.1%,$-1.84
cole anthony,PG/SG/G/UTIL,ORL,18.33%,0.0%,0.55%,3.26%,2.7%,$-1.87
matas buzelis,PF/SF/F/UTIL,CHI,20.33%,0.0%,0.58%,0.21%,0.1%,$-1.87
andre jackson jr.,SF/SG/G/F/UTIL,MIL,19.68%,0.0%,0.55%,0.19%,0.1%,$-1.89
maxi kleber,C/PF/F/UTIL,DAL,19.83%,0.0%,0.57%,0.18%,0.1%,$-1.92
scoot henderson,PG/G/UTIL,POR,19.35%,0.0%,0.54%,1.36%,1.8%,$-1.96
franz wagner,PF/F/UTIL,ORL,16.85%,0.0%,0.53%,1.56%,1.65%,$-1.97
terry rozier,PG/SG/G/UTIL,MIA,18.45%,0.0%,0.51%,1.65%,1.21%,$-2.02
derrick white,PG/SG/G/UTIL,BOS,19.49%,0.0%,0.48%,0.75%,0.51%,$-2.04
anthony black,PG/G/UTIL,ORL,18.23%,0.0%,0.47%,0.23%,0.23%,$-2.04
quentin grimes,SF/SG/G/F/UTIL,DAL,18.56%,0.0%,0.49%,1.62%,0.96%,$-2.11
toumani camara,SF/F/UTIL,POR,18.58%,0.0%,0.49%,0.3%,0.27%,$-2.12
klay thompson,SF/SG/G/F/UTIL,DAL,18.33%,0.0%,0.46%,1.79%,1.01%,$-2.15
kris murray,PF/F/UTIL,POR,17.91%,0.0%,0.44%,0.15%,0.1%,$-2.16
spencer dinwiddie,PG/G/UTIL,DAL,19.08%,0.0%,0.46%,0.25%,0.31%,$-2.17
ayo dosunmu,PG/SG/G/UTIL,CHI,18.22%,0.0%,0.43%,1.33%,0.93%,$-2.19
jonathan isaac,C/PF/F/UTIL,ORL,16.85%,0.0%,0.45%,0.14%,0.1%,$-2.21
gabe vincent,PG/SG/G/UTIL,LAL,17.1%,0.0%,0.35%,0.11%,0.1%,$-2.25
julian phillips,PF/F/UTIL,CHI,19.88%,0.0%,0.44%,0.12%,0.1%,$-2.26
kyrie irving,PG/SG/G/UTIL,DAL,17.14%,0.0%,0.41%,1.91%,1.73%,$-2.26
amir coffey,PF/SF/F/UTIL,LAC,19.0%,0.0%,0.46%,0.08%,0.04%,$-2.26
lindy waters iii,SF/SG/G/F/UTIL,GSW,18.72%,0.0%,0.47%,0.15%,0.1%,$-2.3
dyson daniels,PG/SG/G/UTIL,ATL,18.17%,0.0%,0.42%,0.29%,0.26%,$-2.31
devin carter,PG/SG/G/UTIL,SAC,17.0%,0.0%,0.39%,0.14%,0.1%,$-2.33
tristan da silva,PF/SF/F/UTIL,ORL,17.14%,0.0%,0.4%,0.19%,0.1%,$-2.39
dalton knecht,SF/SG/G/F/UTIL,LAL,15.8%,0.0%,0.38%,0.2%,0.1%,$-2.44
gary harris,SF/SG/G/F/UTIL,ORL,16.5%,0.0%,0.34%,0.19%,0.1%,$-2.49
jarred vanderbilt,PF/F/UTIL,LAL,26.9%,0.0%,0.54%,0.01%,0.03%,$-2.49
jaxson hayes,C/UTIL,LAL,18.09%,0.0%,0.38%,0.04%,0.1%,$-2.5
kenrich williams,C/PF/F/UTIL,OKC,16.66%,0.0%,0.32%,0.19%,0.1%,$-2.51
haywood highsmith,PF/SF/F/UTIL,MIA,16.13%,0.0%,0.33%,0.12%,0.1%,$-2.53
jett howard,PF/SF/F/UTIL,ORL,15.37%,0.0%,0.34%,0.22%,0.1%,$-2.55
justin champagnie,PF/SF/F/UTIL,WAS,15.52%,0.0%,0.3%,0.22%,0.1%,$-2.58
al horford,C/PF/F/UTIL,BOS,15.08%,0.0%,0.34%,0.16%,0.1%,$-2.6
emanuel miller,PF/F/UTIL,CHI,15.62%,0.0%,0.25%,0.05%,0.03%,$-2.65
tristan vukcevic,C/UTIL,WAS,16.28%,0.0%,0.23%,0.03%,0.03%,$-2.68
ryan rollins,PG/G/UTIL,MIL,15.67%,0.0%,0.3%,0.12%,0.1%,$-2.71
garrison mathews,SG/G/UTIL,ATL,14.47%,0.0%,0.28%,0.15%,0.1%,$-2.71
doug mcdermott,PF/SF/F/UTIL,SAC,16.12%,0.0%,0.31%,0.04%,0.03%,$-2.73
luke kornet,C/UTIL,BOS,14.07%,0.0%,0.23%,0.05%,0.1%,$-2.75
trevelin queen,PG/SG/G/UTIL,ORL,14.32%,0.0%,0.28%,0.14%,0.1%,$-2.78
cam christie,SG/G/UTIL,LAC,14.16%,0.0%,0.26%,0.05%,0.03%,$-2.78
hunter tyson,PF/SF/F/UTIL,DEN,14.62%,0.0%,0.26%,0.2%,0.1%,$-2.79
ousmane dieng,C/PF/F/UTIL,OKC,13.17%,0.0%,0.25%,0.19%,0.1%,$-2.82
branden carlson,C/UTIL,OKC,13.69%,0.0%,0.17%,0.1%,0.1%,$-2.84
xavier tillman,C/PF/F/UTIL,BOS,16.1%,0.0%,0.24%,0.03%,0.03%,$-2.84
jordan walsh,SF/F/UTIL,BOS,12.05%,0.0%,0.16%,0.05%,0.03%,$-2.87
kevin huerter,SF/SG/G/F/UTIL,SAC,14.39%,0.0%,0.2%,0.16%,0.1%,$-2.88
david roddy,PF/F/UTIL,ATL,14.66%,0.0%,0.25%,0.03%,0.03%,$-2.91
e.j. liddell,C/UTIL,CHI,19.79%,0.0%,0.22%,0.01%,0.03%,$-2.91
aj johnson,SG/G/UTIL,MIL,12.3%,0.0%,0.13%,0.06%,0.03%,$-2.92
jamison battle,SF/F/UTIL,TOR,12.69%,0.0%,0.19%,0.04%,0.03%,$-2.92
alex len,C/UTIL,SAC,12.5%,0.0%,0.19%,0.12%,0.1%,$-2.93
bronny james,PG/G/UTIL,LAL,14.82%,0.0%,0.2%,0.04%,0.03%,$-2.93
brandon williams,PG/G/UTIL,DAL,14.28%,0.0%,0.18%,0.05%,0.03%,$-2.94
drew peterson,PF/F/UTIL,BOS,15.47%,0.0%,0.21%,0.03%,0.03%,$-2.95
jalen hood-schifino,PG/G/UTIL,LAL,13.46%,0.0%,0.2%,0.05%,0.03%,$-2.96
adam flagler,PG/G/UTIL,OKC,12.54%,0.0%,0.16%,0.05%,0.03%,$-2.97
robert williams,C/PF/F/UTIL,POR,13.95%,0.0%,0.15%,0.06%,0.03%,$-2.98
jalen pickett,PG/SG/G/UTIL,DEN,12.13%,0.0%,0.24%,0.2%,0.1%,$-2.98
keshad johnson,SF/F/UTIL,MIA,15.94%,0.0%,0.2%,0.02%,0.03%,$-2.98
trentyn flowers,SG/G/UTIL,LAC,13.09%,0.0%,0.18%,0.04%,0.03%,$-2.98
colby jones,SF/SG/G/F/UTIL,SAC,11.77%,0.0%,0.17%,0.06%,0.03%,$-2.99
pat connaughton,PF/SF/F/UTIL,MIL,13.2%,0.0%,0.1%,0.04%,0.03%,$-3.0
isaac jones,C/PF/F/UTIL,SAC,11.67%,0.0%,0.13%,0.08%,0.03%,$-3.0
zeke nnaji,C/UTIL,DEN,12.17%,0.0%,0.14%,0.04%,0.03%,$-3.0
shake milton,PG/SG/G/UTIL,LAL,13.74%,0.0%,0.23%,0.04%,0.03%,$-3.0
kevin love,C/UTIL,MIA,11.25%,0.0%,0.13%,0.05%,0.03%,$-3.01
rayan rupert,PG/SF/G/F/UTIL,POR,11.32%,0.0%,0.15%,0.06%,0.03%,$-3.01
dillon jones,PF/F/UTIL,OKC,12.62%,0.0%,0.14%,0.04%,0.03%,$-3.01
delon wright,PG/G/UTIL,MIL,12.18%,0.0%,0.17%,0.05%,0.03%,$-3.02
kobe bufkin,PG/G/UTIL,ATL,12.41%,0.0%,0.15%,0.04%,0.03%,$-3.02
dalen terry,SF/F/UTIL,CHI,18.59%,0.0%,0.16%,0.01%,0.03%,$-3.02
josh richardson,PG/G/UTIL,MIA,12.2%,0.0%,0.13%,0.05%,0.03%,$-3.03
jevon carter,PG/G/UTIL,CHI,11.74%,0.0%,0.17%,0.06%,0.03%,$-3.03
taze moore,SG/G/UTIL,POR,13.9%,0.0%,0.17%,0.03%,0.03%,$-3.03
trey alexander,PG/SG/G/UTIL,DEN,11.03%,0.0%,0.16%,0.05%,0.03%,$-3.04
pelle larsson,SF/F/UTIL,MIA,11.76%,0.0%,0.17%,0.04%,0.03%,$-3.05
patrick baldwin jr.,PF/F/UTIL,WAS,11.87%,0.0%,0.16%,0.04%,0.03%,$-3.05
eugene omoruyi,SF/F/UTIL,TOR,12.34%,0.0%,0.18%,0.06%,0.03%,$-3.06
isaiah stevens,PG/G/UTIL,MIA,12.75%,0.0%,0.22%,0.04%,0.03%,$-3.07
bryce mcgowens,SG/G/UTIL,POR,11.26%,0.0%,0.15%,0.07%,0.03%,$-3.07
jared butler,PG/G/UTIL,WAS,12.72%,0.0%,0.11%,0.05%,0.03%,$-3.07
dominick barlow,C/UTIL,ATL,13.55%,0.0%,0.17%,0.03%,0.03%,$-3.07
baylor scheierman,SG/G/UTIL,BOS,10.97%,0.0%,0.13%,0.04%,0.03%,$-3.08
chris livingston,SF/F/UTIL,MIL,11.96%,0.0%,0.17%,0.06%,0.03%,$-3.08
markieff morris,C/PF/F/UTIL,DAL,12.68%,0.0%,0.14%,0.05%,0.03%,$-3.08
torrey craig,PF/F/UTIL,CHI,12.9%,0.0%,0.12%,0.04%,0.03%,$-3.09
p.j. tucker,PF/F/UTIL,LAC,12.51%,0.0%,0.12%,0.06%,0.03%,$-3.09
cam reddish,PF/SF/F/UTIL,LAL,11.6%,0.0%,0.13%,0.07%,0.03%,$-3.1
kai jones,C/UTIL,LAC,17.21%,0.0%,0.23%,0.01%,0.03%,$-3.1
alex ducas,SG/G/UTIL,OKC,12.98%,0.0%,0.13%,0.04%,0.03%,$-3.1
anton watson,SF/F/UTIL,BOS,12.56%,0.0%,0.12%,0.04%,0.03%,$-3.11
dante exum,SF/F/UTIL,DAL,10.68%,0.0%,0.11%,0.08%,0.03%,$-3.11
kessler edwards,PF/SF/F/UTIL,DAL,10.95%,0.0%,0.11%,0.07%,0.03%,$-3.13
nicolas batum,C/PF/F/UTIL,LAC,11.17%,0.0%,0.12%,0.15%,0.1%,$-3.13
jordan mclaughlin,PG/G/UTIL,SAC,10.75%,0.0%,0.12%,0.04%,0.03%,$-3.13
johnny davis,SF/SG/G/F/UTIL,WAS,10.81%,0.0%,0.13%,0.07%,0.03%,$-3.14
moritz wagner,C/UTIL,ORL,11.21%,0.0%,0.12%,0.02%,0.03%,$-3.14
armel traore,C/PF/F/UTIL,LAL,12.12%,0.0%,0.14%,0.05%,0.03%,$-3.14
marjon beauchamp,PG/SF/G/F/UTIL,MIL,11.34%,0.0%,0.15%,0.06%,0.03%,$-3.15
matisse thybulle,PF/F/UTIL,POR,10.43%,0.0%,0.15%,0.06%,0.03%,$-3.15
neemias queta,C/UTIL,BOS,12.45%,0.0%,0.14%,0.03%,0.03%,$-3.15
jaden springer,SF/SG/G/F/UTIL,BOS,12.22%,0.0%,0.13%,0.04%,0.03%,$-3.15
jazian gortman,PG/G/UTIL,DAL,9.99%,0.0%,0.13%,0.04%,0.03%,$-3.16
daeqwon plowden,SF/SG/G/F/UTIL,ATL,11.28%,0.0%,0.12%,0.07%,0.03%,$-3.17
justin minaya,PF/F/UTIL,POR,10.65%,0.0%,0.12%,0.06%,0.03%,$-3.17
aj lawson,PG/G/UTIL,TOR,11.22%,0.0%,0.1%,0.03%,0.03%,$-3.17
marvin bagley iii,C/UTIL,WAS,10.32%,0.0%,0.14%,0.04%,0.03%,$-3.17
josh christopher,PG/G/UTIL,MIA,12.91%,0.0%,0.17%,0.02%,0.03%,$-3.17
spencer jones,SF/SG/G/F/UTIL,DEN,10.3%,0.0%,0.11%,0.06%,0.03%,$-3.18
jordan miller,SG/G/UTIL,LAC,9.43%,0.0%,0.09%,0.09%,0.03%,$-3.18
mason jones,SG/G/UTIL,SAC,11.42%,0.0%,0.14%,0.04%,0.03%,$-3.18
quinten post,C/UTIL,GSW,11.9%,0.0%,0.09%,0.04%,0.03%,$-3.18
anthony gill,C/UTIL,WAS,10.05%,0.0%,0.11%,0.02%,0.03%,$-3.2
duop reath,C/UTIL,POR,10.9%,0.0%,0.13%,0.05%,0.03%,$-3.2
ajay mitchell,PG/G/UTIL,OKC,9.96%,0.0%,0.11%,0.06%,0.03%,$-3.2
adama sanogo,C/UTIL,CHI,10.26%,0.0%,0.07%,0.05%,0.03%,$-3.22
kobe brown,C/PF/F/UTIL,LAC,10.0%,0.0%,0.13%,0.07%,0.03%,$-3.23
dru smith,PG/G/UTIL,MIA,9.73%,0.0%,0.09%,0.07%,0.03%,$-3.25
talen horton-tucker,SF/SG/G/F/UTIL,CHI,10.61%,0.0%,0.1%,0.06%,0.03%,$-3.25
jae crowder,C/PF/F/UTIL,SAC,8.86%,0.0%,0.07%,0.05%,0.03%,$-3.25
jd davison,PG/G/UTIL,BOS,9.66%,0.0%,0.09%,0.05%,0.03%,$-3.25
orlando robinson,C/UTIL,TOR,9.62%,0.0%,0.09%,0.02%,0.03%,$-3.26
ulrich chomche,C/UTIL,TOR,9.51%,0.0%,0.08%,0.02%,0.03%,$-3.27
larry nance jr.,C/UTIL,ATL,8.78%,0.0%,0.06%,0.01%,0.03%,$-3.27
pj hall,C/UTIL,DEN,9.63%,0.0%,0.07%,0.03%,0.03%,$-3.28
cory joseph,PG/G/UTIL,ORL,9.8%,0.0%,0.09%,0.06%,0.03%,$-3.3
bones hyland,PG/G/UTIL,LAC,9.24%,0.0%,0.09%,0.02%,0.03%,$-3.3
ja'kobe walter,SF/SG/G/F/UTIL,TOR,9.67%,0.0%,0.08%,0.06%,0.03%,$-3.31
garrett temple,SG/G/UTIL,TOR,10.12%,0.0%,0.1%,0.03%,0.03%,$-3.31
chris duarte,SF/SG/G/F/UTIL,CHI,9.08%,0.0%,0.05%,0.04%,0.03%,$-3.32
vlatko cancar,C/UTIL,DEN,8.56%,0.0%,0.09%,0.04%,0.03%,$-3.33
daron holmes ii,C/UTIL,DEN,9.07%,0.0%,0.06%,0.04%,0.03%,$-3.34
trey jemison,C/UTIL,LAL,8.32%,0.0%,0.09%,0.04%,0.03%,$-3.34
stanley umude,SG/G/UTIL,MIL,9.91%,0.0%,0.12%,0.03%,0.03%,$-3.35
caleb houstan,PF/SF/F/UTIL,ORL,8.28%,0.0%,0.09%,0.08%,0.03%,$-3.36
jonathan mogbo,C/PF/F/UTIL,TOR,9.16%,0.0%,0.08%,0.06%,0.03%,$-3.37
tyler smith,PF/F/UTIL,MIL,9.4%,0.0%,0.08%,0.04%,0.03%,$-3.37
dalano banton,PG/SG/G/UTIL,POR,7.85%,0.0%,0.07%,0.06%,0.03%,$-3.39
dario saric,C/UTIL,DEN,11.46%,0.0%,0.13%,0.01%,0.03%,$-3.39
christian koloko,C/UTIL,LAL,7.9%,0.0%,0.08%,0.02%,0.03%,$-3.39
donovan clingan,C/UTIL,POR,10.08%,0.0%,0.07%,0.02%,0.04%,$-3.39
pat spencer,PG/G/UTIL,GSW,7.38%,0.0%,0.07%,0.03%,0.03%,$-3.4
richaun holmes,C/UTIL,WAS,7.7%,0.0%,0.07%,0.03%,0.03%,$-3.42
isaiah crawford,PF/F/UTIL,SAC,7.53%,0.0%,0.07%,0.05%,0.03%,$-3.43
nikola topic,PG/G/UTIL,OKC,8.45%,0.0%,0.07%,0.05%,0.03%,$-3.43
zaccharie risacher,PF/SF/F/UTIL,ATL,7.48%,0.0%,0.05%,0.07%,0.04%,$-3.43
mouhamed gueye,C/UTIL,ATL,10.99%,0.0%,0.12%,0.01%,0.03%,$-3.44
mo bamba,C/UTIL,LAC,0%,0%,0%,0.0%,0.04%,$-3.46
dwight powell,C/UTIL,DAL,6.81%,0.0%,0.07%,0.01%,0.03%,$-3.47
