PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Jordan Poole (38009599),AJ Lawson (38010081),Scottie Barnes (38009581),Giannis Antetokounmpo (38009507),Orlando Robinson (38010004),Josh Giddey (38009559),Jamison Battle (38010088),Draymond Green (38009648),290.38,388.57,49800,100.00%,1591,156.95%,0,169.68,$6.28,TOR 4,WAS 1,user2,1,marvalshot,13781,4658672636_2
Trae Young (38009522),AJ Lawson (38010081),Scottie Barnes (38009581),Giannis Antetokounmpo (38009507),Orlando Robinson (38010004),Tre Jones (38009777),Bennedict Mathurin (38009740),Alexandre Sarr (38009707),280.83,382.32,50000,86.06%,0,-8.39%,0,156.51,$-0.34,TOR 3,ATL 1,user,50,marvalshot,7965,4658672637
Trae Young (38009522),AJ Lawson (38010081),RJ Barrett (38009606),Pascal Siakam (38009567),Onyeka Okongwu (38009627),Tyler Herro (38009547),Jamison Battle (38010088),Orlando Robinson (38010004),283.2,377.05,49500,97.77%,0,46.36%,0,152.39000000000001,$1.85,TOR 4,ATL 2,user1,1,marvalshot,13789,4658672638_1
Jamal Shead (38009980),Tyler Herro (38009547),Jamison Battle (38010088),Tari Eason (38009699),Orlando Robinson (38010004),Josh Giddey (38009559),Giannis Antetokounmpo (38009507),Draymond Green (38009648),286.64374999999995,380.1658376934852,49700,99.95%,54,103.45%,0,162.05,$4.14,TOR 3,MIA 1,user49,1,marvalshot,13838,4658672639_49
AJ Lawson (38010081),Buddy Hield (38009817),Jamison Battle (38010088),Tari Eason (38009699),Alperen Sengun (38009525),T.J. McConnell (38009750),Jaylen Brown (38009562),Giannis Antetokounmpo (38009507),290.3825,385.0350555418866,49800,100.00%,990,154.4%,0,159.29000000000002,$6.18,TOR 2,HOU 2,user17,1,marvalshot,13855,4658672640_17
Jamal Shead (38009980),Jared Rhoden (38010114),Jamison Battle (38010088),Ausar Thompson (38009654),Alperen Sengun (38009525),Jordan Poole (38009599),Giannis Antetokounmpo (38009507),Onyeka Okongwu (38009627),295.28875,391.8392178484014,49900,100.00%,22190,267.04%,0,158.26999999999998,$10.68,TOR 3,DET 1,user,50,marvalshot,1428,4658672641
Jamal Shead (38009980),AJ Lawson (38010081),Georges Niang (38009841),Giannis Antetokounmpo (38009507),Orlando Robinson (38010004),Stephen Curry (38009527),Jaylen Brown (38009562),Onyeka Okongwu (38009627),287.2,383.43,49500,99.98%,65,111.86%,0,164.53,$4.47,TOR 3,ATL 2,user3,1,marvalshot,13890,4658672642_3
T.J. McConnell (38009750),Jared Rhoden (38010114),Scottie Barnes (38009581),Tari Eason (38009699),Onyeka Okongwu (38009627),Jamal Shead (38009980),Giannis Antetokounmpo (38009507),Jordan Poole (38009599),282.43375,383.6058376934852,49600,97.94%,0,34.65%,0,198.32,$1.39,TOR 3,IND 1,user,50,marvalshot,5084,4658672643
Jordan Poole (38009599),AJ Lawson (38010081),RJ Barrett (38009606),Pascal Siakam (38009567),Orlando Robinson (38010004),Jamal Shead (38009980),Giannis Antetokounmpo (38009507),Draymond Green (38009648),289.67999999999995,388.40999999999997,49200,100.00%,431,146.54%,0,188.48000000000002,$5.86,TOR 4,WAS 1,user,1,marvalshot,11753,4658672644
Jamal Shead (38009980),AJ Lawson (38010081),Scottie Barnes (38009581),Tari Eason (38009699),Onyeka Okongwu (38009627),Stephen Curry (38009527),Jaylen Brown (38009562),Draymond Green (38009648),291.39374999999995,382.9058376934852,49900,100.00%,1778,170.71%,0,195.92999999999998,$6.83,TOR 3,GSW 2,user1,1,marvalshot,13894,4658672645_1
Jordan Poole (38009599),AJ Lawson (38010081),Scottie Barnes (38009581),Giannis Antetokounmpo (38009507),Orlando Robinson (38010004),Jaylen Brown (38009562),Jamison Battle (38010088),Draymond Green (38009648),288.28,386.45,49700,99.99%,206,126.52%,0,170.91000000000003,$5.06,TOR 4,WAS 1,user1,1,marvalshot,13779,4658672636_1
Trae Young (38009522),AJ Lawson (38010081),Scottie Barnes (38009581),Giannis Antetokounmpo (38009507),Orlando Robinson (38010004),Tre Jones (38009777),Bennedict Mathurin (38009740),Alexandre Sarr (38009707),280.83,382.32,50000,86.06%,0,-8.39%,0,156.51,$-0.34,TOR 3,ATL 1,user1,50,marvalshot,7965,4658672637_1
Trae Young (38009522),AJ Lawson (38010081),RJ Barrett (38009606),Pascal Siakam (38009567),Onyeka Okongwu (38009627),Josh Giddey (38009559),Jamison Battle (38010088),Orlando Robinson (38010004),283.04,376.67,49200,97.24%,0,43.39%,0,141.57,$1.74,TOR 4,ATL 2,user,49,marvalshot,4009,4658672638
