Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
jalen green,SG/G/UTIL,HOU,22.67%,0.0%,0.77%,1.98%,1.87%,$-1.31
dyson daniels,SG/G/UTIL,ATL,22.8%,0.0%,0.74%,1.43%,1.42%,$-1.34
guerschon yabusele,C/PF/F/UTIL,PHI,22.84%,0.0%,0.72%,2.07%,1.41%,$-1.36
nikola jovic,C/PF/F/UTIL,MIA,22.75%,0.0%,0.74%,2.14%,1.65%,$-1.36
draymond green,C/PF/F/UTIL,GSW,22.09%,0.0%,0.73%,4.83%,3.45%,$-1.37
tosan evbuomwan,PF/SF/F/UTIL,BKN,21.95%,0.0%,0.73%,4.01%,3.06%,$-1.37
shaedon sharpe,SF/SG/G/F/UTIL,POR,21.61%,0.0%,0.76%,3.09%,1.62%,$-1.37
lauri markkanen,SF/F/UTIL,UTA,21.44%,0.0%,0.72%,0.75%,0.74%,$-1.38
moses moody,PG/SF/G/F/UTIL,GSW,22.17%,0.0%,0.74%,9.09%,5.83%,$-1.4
isaiah wong,PG/SG/G/UTIL,CHA,21.79%,0.0%,0.68%,0.1%,0.1%,$-1.4
paul george,PF/SF/F/UTIL,PHI,22.63%,0.0%,0.71%,12.7%,8.48%,$-1.41
cole anthony,PG/SG/G/UTIL,ORL,21.03%,0.0%,0.72%,2.42%,1.91%,$-1.41
coby white,SF/SG/G/F/UTIL,CHI,21.87%,0.0%,0.73%,3.45%,1.65%,$-1.41
bilal coulibaly,SF/SG/G/F/UTIL,WAS,22.64%,0.0%,0.71%,2.19%,1.11%,$-1.44
walker kessler,C/UTIL,UTA,20.96%,0.0%,0.7%,1.51%,2.35%,$-1.45
ben sheppard,SG/G/UTIL,IND,30.0%,0.0%,1.3%,0.01%,0.03%,$-1.45
devin vassell,SF/SG/G/F/UTIL,SAS,22.39%,0.0%,0.7%,4.29%,2.13%,$-1.46
josh giddey,PG/G/UTIL,CHI,20.72%,0.0%,0.71%,0.95%,1.04%,$-1.47
sam merrill,SG/G/UTIL,CLE,22.27%,0.0%,0.71%,1.49%,1.73%,$-1.49
isaiah collier,PG/G/UTIL,UTA,21.73%,0.0%,0.69%,2.09%,2.27%,$-1.49
luke kornet,C/UTIL,BOS,21.67%,0.0%,0.71%,3.05%,6.04%,$-1.5
ziaire williams,SF/SG/G/F/UTIL,BKN,21.34%,0.0%,0.68%,2.75%,1.51%,$-1.53
spencer dinwiddie,PG/SG/G/UTIL,DAL,21.25%,0.0%,0.66%,2.22%,1.75%,$-1.53
isaiah stewart,C/UTIL,DET,21.26%,0.0%,0.71%,0.87%,1.81%,$-1.53
goga bitadze,C/UTIL,ORL,21.06%,0.0%,0.68%,2.55%,5.03%,$-1.53
jabari walker,C/PF/F/UTIL,POR,20.91%,0.0%,0.68%,1.97%,1.61%,$-1.54
aaron gordon,C/PF/F/UTIL,DEN,21.1%,0.0%,0.67%,3.58%,2.8%,$-1.54
jamal murray,PG/SG/G/UTIL,DEN,21.57%,0.0%,0.66%,2.7%,1.84%,$-1.56
cj mccollum,PG/SG/G/UTIL,NOP,21.31%,0.0%,0.66%,1.86%,1.25%,$-1.56
jose alvarado,PG/G/UTIL,NOP,21.61%,0.0%,0.67%,2.62%,3.5%,$-1.57
tobias harris,PF/F/UTIL,DET,21.88%,0.0%,0.68%,1.19%,1.32%,$-1.58
anthony black,PG/G/UTIL,ORL,22.71%,0.0%,0.65%,0.93%,1.28%,$-1.59
monte morris,PG/G/UTIL,PHX,20.93%,0.0%,0.63%,0.09%,0.1%,$-1.59
dillon brooks,PF/F/UTIL,HOU,21.6%,0.0%,0.68%,0.25%,0.31%,$-1.59
mikal bridges,SF/SG/G/F/UTIL,NYK,22.1%,0.0%,0.66%,3.38%,1.83%,$-1.6
georges niang,PF/F/UTIL,ATL,21.79%,0.0%,0.67%,2.8%,3.44%,$-1.61
jaden mcdaniels,SF/F/UTIL,MIN,21.69%,0.0%,0.64%,1.18%,1.11%,$-1.62
terance mann,PG/SG/G/UTIL,ATL,21.45%,0.0%,0.66%,0.71%,0.58%,$-1.62
malik beasley,SF/SG/G/F/UTIL,DET,20.74%,0.0%,0.66%,2.67%,1.34%,$-1.62
kentavious caldwell-pope,SG/G/UTIL,ORL,22.11%,0.0%,0.66%,1.11%,1.3%,$-1.62
daquan jeffries,PF/F/UTIL,CHA,23.0%,0.0%,0.68%,0.07%,0.1%,$-1.62
deandre jordan,C/UTIL,DEN,24.48%,0.0%,0.86%,0.03%,0.1%,$-1.63
taurean prince,PF/SF/F/UTIL,MIL,21.57%,0.0%,0.66%,0.8%,0.61%,$-1.64
andrew wiggins,SF/F/UTIL,MIA,21.21%,0.0%,0.64%,0.85%,0.84%,$-1.64
keegan murray,PF/F/UTIL,SAC,21.55%,0.0%,0.64%,2.02%,2.19%,$-1.64
shake milton,PG/SG/G/UTIL,LAL,20.95%,0.0%,0.71%,0.12%,0.1%,$-1.64
austin reaves,PG/SG/G/UTIL,LAL,19.99%,0.0%,0.64%,0.94%,0.74%,$-1.65
jaxson hayes,C/UTIL,LAL,21.25%,0.0%,0.63%,0.56%,1.1%,$-1.66
obi toppin,C/PF/F/UTIL,IND,20.23%,0.0%,0.63%,0.7%,0.58%,$-1.66
luguentz dort,SF/SG/G/F/UTIL,OKC,21.27%,0.0%,0.64%,3.53%,1.95%,$-1.67
jeff dowtin,PG/G/UTIL,PHI,20.93%,0.0%,0.52%,0.05%,0.1%,$-1.67
aj green,PG/SG/G/UTIL,MIL,21.16%,0.0%,0.63%,1.58%,1.31%,$-1.68
klay thompson,SG/G/UTIL,DAL,20.68%,0.0%,0.63%,1.21%,1.32%,$-1.69
immanuel quickley,PG/G/UTIL,TOR,20.64%,0.0%,0.61%,12.42%,15.1%,$-1.71
dominick barlow,C/PF/F/UTIL,ATL,19.9%,0.0%,0.55%,0.1%,0.1%,$-1.71
miles mcbride,PG/SG/G/UTIL,NYK,20.2%,0.0%,0.61%,1.57%,1.21%,$-1.72
jonathan mogbo,C/UTIL,TOR,21.52%,0.0%,0.6%,1.8%,3.31%,$-1.73
tyler herro,PG/G/UTIL,MIA,20.0%,0.0%,0.59%,2.56%,2.83%,$-1.77
miles bridges,PF/F/UTIL,CHA,18.91%,0.0%,0.59%,1.1%,1.12%,$-1.77
tre jones,PG/G/UTIL,CHI,20.03%,0.0%,0.61%,0.47%,0.6%,$-1.77
d'angelo russell,PG/G/UTIL,BKN,19.46%,0.0%,0.57%,1.76%,1.82%,$-1.79
jordan hawkins,SG/G/UTIL,NOP,20.27%,0.0%,0.6%,1.47%,1.56%,$-1.8
kyrie irving,PG/G/UTIL,DAL,20.27%,0.0%,0.57%,1.72%,1.8%,$-1.82
keldon johnson,PF/SF/F/UTIL,SAS,19.9%,0.0%,0.57%,0.06%,0.04%,$-1.85
toumani camara,SF/SG/G/F/UTIL,POR,20.71%,0.0%,0.53%,0.48%,0.21%,$-1.87
naji marshall,PF/SF/F/UTIL,DAL,19.38%,0.0%,0.56%,2.62%,1.79%,$-1.91
chris paul,PG/G/UTIL,SAS,19.51%,0.0%,0.54%,1.89%,2.35%,$-1.92
jeremy sochan,C/PF/F/UTIL,SAS,19.39%,0.0%,0.52%,1.23%,0.95%,$-1.93
jaylon tyson,SF/SG/G/F/UTIL,CLE,18.88%,0.0%,0.58%,0.13%,0.1%,$-1.94
stephon castle,PG/SG/G/UTIL,SAS,19.0%,0.0%,0.53%,1.18%,0.83%,$-1.95
bruce brown,PG/SF/G/F/UTIL,NOP,18.96%,0.0%,0.53%,2.19%,1.39%,$-1.95
ayo dosunmu,PF/F/UTIL,CHI,19.51%,0.0%,0.5%,0.58%,0.61%,$-1.98
tristan vukcevic,C/UTIL,WAS,18.29%,0.0%,0.47%,0.09%,0.1%,$-2.0
jarred vanderbilt,PF/F/UTIL,LAL,19.74%,0.0%,0.57%,0.07%,0.08%,$-2.01
simone fontecchio,PF/F/UTIL,DET,18.76%,0.0%,0.5%,0.08%,0.1%,$-2.01
yves missi,C/UTIL,NOP,19.07%,0.0%,0.48%,0.65%,1.22%,$-2.03
jonas valanciunas,C/UTIL,SAC,15.92%,0.01%,0.47%,0.05%,0.1%,$-2.03
javonte green,PF/SF/F/UTIL,NOP,19.2%,0.0%,0.47%,0.14%,0.1%,$-2.04
jaylin williams,C/UTIL,OKC,17.5%,0.01%,0.38%,0.05%,0.1%,$-2.05
tyrese martin,SG/G/UTIL,BKN,19.12%,0.0%,0.51%,0.73%,0.79%,$-2.06
neemias queta,C/UTIL,BOS,16.89%,0.0%,0.47%,0.05%,0.1%,$-2.06
brook lopez,C/UTIL,MIL,19.62%,0.0%,0.49%,0.82%,1.53%,$-2.08
quinten post,C/UTIL,GSW,17.34%,0.0%,0.54%,0.05%,0.1%,$-2.08
jaylen clark,SF/SG/G/F/UTIL,MIN,19.46%,0.0%,0.48%,0.05%,0.03%,$-2.08
carlton carrington,PG/G/UTIL,WAS,19.09%,0.0%,0.49%,0.74%,0.93%,$-2.09
kenrich williams,PF/F/UTIL,OKC,16.36%,0.0%,0.51%,0.09%,0.1%,$-2.11
dennis schroder,PG/SG/G/UTIL,DET,18.26%,0.0%,0.45%,0.72%,0.58%,$-2.12
rui hachimura,PF/SF/F/UTIL,LAL,18.75%,0.0%,0.48%,0.39%,0.23%,$-2.14
harrison barnes,PF/SF/F/UTIL,SAS,18.25%,0.0%,0.47%,0.15%,0.1%,$-2.14
patrick williams,PF/SF/F/UTIL,CHI,16.41%,0.0%,0.46%,0.41%,0.31%,$-2.15
gui santos,PF/SF/F/UTIL,GSW,18.97%,0.0%,0.52%,0.13%,0.1%,$-2.15
luka doncic,PG/G/UTIL,LAL,15.49%,0.0%,0.48%,2.85%,2.68%,$-2.17
alex caruso,PG/SF/G/F/UTIL,OKC,18.17%,0.0%,0.47%,0.28%,0.19%,$-2.17
ochai agbaji,PF/F/UTIL,TOR,17.38%,0.0%,0.4%,0.1%,0.1%,$-2.18
grant williams,C/UTIL,CHA,19.0%,0.0%,0.43%,0.02%,0.03%,$-2.19
joe ingles,PF/F/UTIL,MIN,17.94%,0.0%,0.42%,0.11%,0.1%,$-2.2
landry shamet,SF/SG/G/F/UTIL,NYK,18.64%,0.0%,0.43%,0.17%,0.1%,$-2.21
seth curry,SG/G/UTIL,CHA,18.88%,0.0%,0.42%,0.06%,0.1%,$-2.21
isaiah joe,SG/G/UTIL,OKC,18.15%,0.0%,0.46%,0.25%,0.29%,$-2.22
julian strawther,SF/SG/G/F/UTIL,DEN,18.89%,0.0%,0.45%,0.12%,0.05%,$-2.23
nikola vucevic,C/UTIL,CHI,16.36%,0.0%,0.41%,0.5%,0.76%,$-2.24
jamison battle,SF/F/UTIL,TOR,17.64%,0.0%,0.5%,0.1%,0.1%,$-2.25
davion mitchell,PG/G/UTIL,MIA,17.88%,0.0%,0.43%,0.08%,0.1%,$-2.28
jake laravia,PF/SF/F/UTIL,SAC,15.98%,0.0%,0.43%,0.14%,0.1%,$-2.29
zeke nnaji,C/PF/F/UTIL,DEN,18.1%,0.0%,0.37%,0.17%,0.1%,$-2.29
nick richards,C/UTIL,PHX,17.03%,0.0%,0.41%,0.3%,0.56%,$-2.29
jett howard,PF/SF/F/UTIL,ORL,17.78%,0.0%,0.41%,0.14%,0.1%,$-2.3
andre drummond,C/UTIL,PHI,17.19%,0.0%,0.42%,0.17%,0.35%,$-2.32
justin edwards,PF/SF/F/UTIL,PHI,17.05%,0.0%,0.47%,0.12%,0.1%,$-2.32
alec burks,PG/SG/G/UTIL,MIA,17.01%,0.0%,0.36%,0.12%,0.1%,$-2.39
rayan rupert,PG/SF/G/F/UTIL,POR,16.25%,0.0%,0.38%,0.17%,0.1%,$-2.41
pelle larsson,SF/SG/G/F/UTIL,MIA,15.61%,0.0%,0.37%,0.18%,0.1%,$-2.43
johnny juzang,SF/SG/G/F/UTIL,UTA,16.27%,0.0%,0.37%,0.16%,0.1%,$-2.44
duop reath,C/UTIL,POR,19.43%,0.0%,0.35%,0.04%,0.1%,$-2.44
damion lee,SF/SG/G/F/UTIL,PHX,16.41%,0.0%,0.32%,0.16%,0.1%,$-2.46
taj gibson,C/UTIL,CHA,15.64%,0.0%,0.28%,0.05%,0.1%,$-2.46
dante exum,SF/F/UTIL,DAL,16.51%,0.0%,0.37%,0.1%,0.1%,$-2.47
ricky council iv,PF/SF/F/UTIL,PHI,15.32%,0.0%,0.36%,0.12%,0.1%,$-2.47
chris boucher,C/PF/F/UTIL,TOR,16.31%,0.0%,0.37%,0.13%,0.1%,$-2.49
mac mcclung,PG/G/UTIL,ORL,26.31%,0.0%,0.48%,0.01%,0.03%,$-2.53
justin champagnie,PF/SF/F/UTIL,WAS,16.19%,0.0%,0.32%,0.1%,0.1%,$-2.56
steven adams,C/UTIL,HOU,17.56%,0.0%,0.29%,0.03%,0.1%,$-2.56
kessler edwards,PF/SF/F/UTIL,DAL,13.84%,0.0%,0.3%,0.11%,0.1%,$-2.59
jalen pickett,PG/SG/G/UTIL,DEN,15.34%,0.0%,0.33%,0.11%,0.1%,$-2.61
gary harris,SF/SG/G/F/UTIL,ORL,15.47%,0.0%,0.35%,0.17%,0.1%,$-2.63
bryce mcgowens,SG/G/UTIL,POR,12.93%,0.0%,0.34%,0.02%,0.03%,$-2.66
kyle filipowski,C/UTIL,UTA,17.32%,0.0%,0.25%,0.04%,0.1%,$-2.69
jalen wilson,SG/G/UTIL,BKN,16.1%,0.0%,0.32%,0.05%,0.1%,$-2.7
josh green,SF/F/UTIL,CHA,19.16%,0.0%,0.26%,0.02%,0.04%,$-2.71
julian champagnie,SF/SG/G/F/UTIL,SAS,15.14%,0.0%,0.27%,0.18%,0.1%,$-2.72
tristan da silva,PF/SF/F/UTIL,ORL,15.15%,0.0%,0.27%,0.12%,0.1%,$-2.73
ryan dunn,SF/SG/G/F/UTIL,PHX,18.71%,0.0%,0.32%,0.02%,0.02%,$-2.73
kyle lowry,PG/SG/G/UTIL,PHI,13.59%,0.0%,0.22%,0.06%,0.03%,$-2.74
tyler kolek,PG/G/UTIL,NYK,12.52%,0.0%,0.28%,0.03%,0.03%,$-2.74
chris livingston,SF/F/UTIL,MIL,14.53%,0.0%,0.32%,0.06%,0.03%,$-2.74
zach collins,C/UTIL,CHI,17.89%,0.0%,0.32%,0.02%,0.03%,$-2.75
colby jones,SF/F/UTIL,WAS,14.72%,0.0%,0.29%,0.04%,0.03%,$-2.77
trey lyles,C/PF/F/UTIL,SAC,13.65%,0.0%,0.25%,0.09%,0.1%,$-2.77
tristen newton,PG/G/UTIL,MIN,13.69%,0.0%,0.24%,0.02%,0.03%,$-2.77
adem bona,C/UTIL,PHI,0%,0%,0%,0.0%,0.03%,$-2.78
kyle anderson,PF/SF/F/UTIL,MIA,14.04%,0.0%,0.25%,0.15%,0.1%,$-2.79
micah potter,PF/F/UTIL,UTA,22.33%,0.0%,0.25%,0.01%,0.03%,$-2.79
vasilije micic,PG/G/UTIL,PHX,13.16%,0.0%,0.24%,0.06%,0.1%,$-2.8
tyler smith,PF/SF/F/UTIL,MIL,12.45%,0.0%,0.2%,0.04%,0.03%,$-2.8
christian koloko,C/UTIL,LAL,15.39%,0.0%,0.18%,0.01%,0.03%,$-2.81
cody williams,SF/F/UTIL,UTA,14.11%,0.0%,0.21%,0.07%,0.1%,$-2.82
adama sanogo,C/UTIL,CHI,15.12%,0.0%,0.19%,0.01%,0.03%,$-2.82
branden carlson,C/UTIL,OKC,0%,0%,0%,0.0%,0.03%,$-2.84
reed sheppard,PG/SG/G/UTIL,HOU,13.51%,0.0%,0.24%,0.1%,0.1%,$-2.85
jordan mclaughlin,PG/G/UTIL,SAS,13.38%,0.0%,0.22%,0.03%,0.03%,$-2.86
marcus sasser,PG/SG/G/UTIL,DET,17.03%,0.0%,0.25%,0.02%,0.03%,$-2.86
dwight powell,C/UTIL,DAL,11.36%,0.0%,0.16%,0.03%,0.03%,$-2.88
eric gordon,SG/G/UTIL,PHI,16.61%,0.0%,0.23%,0.02%,0.03%,$-2.91
anton watson,SF/F/UTIL,BOS,11.77%,0.0%,0.27%,0.03%,0.03%,$-2.93
isaac okoro,PF/SF/F/UTIL,CLE,12.1%,0.0%,0.14%,0.05%,0.03%,$-2.95
caleb houstan,PF/SF/F/UTIL,ORL,14.51%,0.0%,0.17%,0.04%,0.03%,$-2.96
reece beekman,PG/G/UTIL,BKN,12.61%,0.0%,0.18%,0.07%,0.1%,$-2.97
maxwell lewis,SF/F/UTIL,BKN,15.65%,0.0%,0.26%,0.02%,0.03%,$-2.97
oso ighodaro,C/UTIL,PHX,0%,0%,0%,0.0%,0.03%,$-2.98
torrey craig,PF/SF/F/UTIL,BOS,13.71%,0.0%,0.21%,0.04%,0.03%,$-2.99
isaiah stevens,PG/G/UTIL,MIA,19.93%,0.0%,0.19%,0.01%,0.03%,$-2.99
pacome dadiet,SF/SG/G/F/UTIL,NYK,12.26%,0.0%,0.18%,0.04%,0.03%,$-3.0
ariel hukporti,C/UTIL,NYK,12.17%,0.0%,0.13%,0.07%,0.1%,$-3.01
luke travers,SF/F/UTIL,CLE,16.06%,0.0%,0.14%,0.02%,0.03%,$-3.01
devin carter,PG/SG/G/UTIL,SAC,12.53%,0.0%,0.16%,0.02%,0.03%,$-3.01
