PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Jared Butler (38027702),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Kessler Edwards (38027689),Onyeka Okongwu (38027263),Desmond Bane (38027201),Naji Marshall (38027277),Josh Giddey (38027174),319.35,410.82000000000005,49900,100.00%,49996,57052.72%,16107,136.23,$2282.11,PHI 2,DAL 2,user10,2,marvalshot,4408,4660811703_10
Jared Butler (38027702),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Naji Marshall (38027277),Onyeka Okongwu (38027263),Josh Giddey (38027174),Kessler Edwards (38027689),Desmond Bane (38027201),319.34999999999997,410.81999999999994,49900,100.00%,49996,57052.72%,16107,136.23000000000002,$2282.11,PHI 2,DAL 2,opp,2,jeffersonbk,4408,4661013798
Jared Butler (38027702),Lonnie Walker IV (38027834),Ricky Council IV (38028162),Naji Marshall (38027277),Onyeka Okongwu (38027263),Luka Doncic (38027108),Jaylen Brown (38027189),Russell Westbrook (38027394),318.79,416.99,50000,100.00%,49998,50952.42%,10213,155.97,$2038.1,PHI 3,DAL 1,opp,1,Dubbzz,972,4660910146
Jared Butler (38027702),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Naji Marshall (38027277),Onyeka Okongwu (38027263),Desmond Bane (38027201),Kessler Edwards (38027689),Ja Morant (38027166),318.40999999999997,412.21,50000,100.00%,49997,34902.44%,4950,140.35000000000002,$1396.1,PHI 2,DAL 2,user24,1,marvalshot,17491,4660811703_24
Payton Pritchard (38027372),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Ricky Council IV (38028162),Onyeka Okongwu (38027263),Luka Doncic (38027108),Naji Marshall (38027277),Orlando Robinson (38027790),317.41999999999996,414.16999999999996,49900,100.00%,49715,25727.93%,3941,149.43,$1029.12,BOS 2,PHI 2,opp,1,DFS_maniac,2108,4661110937
Payton Pritchard (38027372),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Naji Marshall (38027277),Onyeka Okongwu (38027263),Jared Butler (38027702),Bennedict Mathurin (38027432),Alperen Sengun (38027129),316.86999999999995,411.25999999999993,49900,100.00%,49677,16508.01%,2021,140.82,$660.32,BOS 2,PHI 2,opp,1,marcfortunato5,4473,4660600320
Jared Butler (38027702),Lonnie Walker IV (38027834),Ricky Council IV (38028162),Naji Marshall (38027277),Onyeka Okongwu (38027263),Josh Giddey (38027174),Klay Thompson (38027341),Shai Gilgeous-Alexander (38027111),316.72,413.71000000000004,49700,100.00%,49675,14715.57%,1591,136.51,$588.62,PHI 3,DAL 2,opp,1,CoachS111,4096,4660895522
Jared Butler (38027702),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Naji Marshall (38027277),Onyeka Okongwu (38027263),Luka Doncic (38027108),Bennedict Mathurin (38027432),Jay Huff (38028099),316.74,415.59000000000003,49700,100.00%,49615,13557.49%,1210,144.77,$542.3,PHI 2,BOS 1,opp,1,WilCO,894,4660994207
Jared Butler (38027702),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Naji Marshall (38027277),Onyeka Okongwu (38027263),Shai Gilgeous-Alexander (38027111),Kessler Edwards (38027689),Russell Westbrook (38027394),316.89,413.49,50000,100.00%,49804,12965.27%,856,143.03,$518.61,PHI 2,DAL 2,user7,1,marvalshot,17477,4660811703_7
Scotty Pippen Jr. (38027693),Lonnie Walker IV (38027834),Ricky Council IV (38028162),Kessler Edwards (38027689),Onyeka Okongwu (38027263),Josh Giddey (38027174),Naji Marshall (38027277),Nikola Jokic (38027106),316.07,408.58,49600,100.00%,48387,10824.37%,1140,140.75,$432.97,PHI 2,DAL 2,user29,1,marvalshot,17675,4660811709_29
Luka Doncic (38027108),Lonnie Walker IV (38027834),Klay Thompson (38027341),Ricky Council IV (38028162),Onyeka Okongwu (38027263),Jared Butler (38027702),Naji Marshall (38027277),Austin Reaves (38027224),316.04999999999995,409.4699999999999,49700,100.00%,48955,8830.33%,671,138.52,$353.21,PHI 3,LAL 2,opp,1,ddwage62,508,4660872691
Jared Butler (38027702),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Kessler Edwards (38027689),Onyeka Okongwu (38027263),Luka Doncic (38027108),Naji Marshall (38027277),Scotty Pippen Jr. (38027693),316.67,413.47,49500,100.00%,49737,8647.44%,500,150.54,$345.9,PHI 2,DAL 2,opp,3,blazers1974,849,4660605927
Jared Butler (38027702),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Naji Marshall (38027277),Onyeka Okongwu (38027263),Luka Doncic (38027108),Kessler Edwards (38027689),Scotty Pippen Jr. (38027693),316.67,413.47,49500,100.00%,49737,8647.44%,500,150.54000000000002,$345.9,PHI 2,DAL 2,opp,3,imrosebowl,849,4660707710
Jared Butler (38027702),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Kessler Edwards (38027689),Onyeka Okongwu (38027263),Luka Doncic (38027108),Naji Marshall (38027277),Scotty Pippen Jr. (38027693),316.67,413.47,49500,100.00%,49737,8647.44%,500,150.54,$345.9,PHI 2,DAL 2,opp,3,srcripps,849,4660767865
Devin Booker (38027145),Lonnie Walker IV (38027834),Ricky Council IV (38028162),Naji Marshall (38027277),Onyeka Okongwu (38027263),Desmond Bane (38027201),Kessler Edwards (38027689),Josh Giddey (38027174),315.66999999999996,400.94999999999993,49700,100.00%,47725,6710.59%,306,126.14,$268.42,PHI 2,DAL 2,user10,1,marvalshot,17656,4660811709_10
Jared Butler (38027702),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Naji Marshall (38027277),Onyeka Okongwu (38027263),Russell Westbrook (38027394),Michael Porter Jr. (38027306),Josh Giddey (38027174),316.17999999999995,407.63,49800,100.00%,49477,6616.88%,208,136.36,$264.68,PHI 2,DEN 2,user26,2,marvalshot,4302,4660811703_26
Russell Westbrook (38027394),Jared Butler (38027702),Jaylen Brown (38027189),Naji Marshall (38027277),Onyeka Okongwu (38027263),Lonnie Walker IV (38027834),Michael Porter Jr. (38027306),Josh Giddey (38027174),316.17999999999995,407.62999999999994,49800,100.00%,49477,6616.88%,208,136.36,$264.68,DEN 2,PHI 2,opp,2,uhhuhbro,4302,4660509976
Jared Butler (38027702),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Naji Marshall (38027277),Onyeka Okongwu (38027263),Josh Giddey (38027174),Michael Porter Jr. (38027306),Spencer Dinwiddie (38027386),315.81,404.97,49900,100.00%,48739,6448.06%,364,121.45,$257.92,PHI 2,DAL 2,user35,1,marvalshot,17501,4660811703_35
Luka Doncic (38027108),Jared Butler (38027702),Jaylen Brown (38027189),Kessler Edwards (38027689),Luke Kornet (38027587),Lonnie Walker IV (38027834),Naji Marshall (38027277),Onyeka Okongwu (38027263),316.2,412.26,49900,100.00%,49386,6285.63%,183,141.9,$251.43,PHI 2,BOS 2,opp,2,sullybrochill,936,4660545864
Luka Doncic (38027108),Jared Butler (38027702),Jaylen Brown (38027189),Naji Marshall (38027277),Onyeka Okongwu (38027263),Lonnie Walker IV (38027834),Kessler Edwards (38027689),Luke Kornet (38027587),316.2,412.26,49900,100.00%,49386,6285.63%,183,141.9,$251.43,PHI 2,BOS 2,opp,2,woodreb5,936,4660711116
Shai Gilgeous-Alexander (38027111),Lonnie Walker IV (38027834),Ricky Council IV (38028162),Naji Marshall (38027277),Onyeka Okongwu (38027263),Scotty Pippen Jr. (38027693),Klay Thompson (38027341),Josh Giddey (38027174),315.26,411.66999999999996,49700,100.00%,46517,5935.76%,354,136.86,$237.43,PHI 2,DAL 2,user27,1,marvalshot,17673,4660811709_27
Jared Butler (38027702),Payton Pritchard (38027372),Dante Exum (38027642),Ricky Council IV (38028162),Onyeka Okongwu (38027263),Josh Giddey (38027174),Naji Marshall (38027277),Shai Gilgeous-Alexander (38027111),314.8,411.55,50000,100.00%,44090,5371.35%,476,141.28,$214.85,PHI 2,DAL 2,opp,1,Henry113,10297,4660875771
Ja Morant (38027166),Lonnie Walker IV (38027834),Ricky Council IV (38028162),Kessler Edwards (38027689),Onyeka Okongwu (38027263),Scotty Pippen Jr. (38027693),Naji Marshall (38027277),Nikola Jokic (38027106),315.13,409.96999999999997,49700,100.00%,46187,5250.98%,285,144.87,$210.04,MEM 2,PHI 2,user43,1,marvalshot,17689,4660811709_43
Jared Butler (38027702),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Ricky Council IV (38028162),Onyeka Okongwu (38027263),Luka Doncic (38027108),Naji Marshall (38027277),Max Christie (38027411),315.92,409.96000000000004,49900,100.00%,49064,5119.06%,87,143.5,$204.76,PHI 3,DAL 2,opp,2,myamada,952,4661096467
Jared Butler (38027702),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Ricky Council IV (38028162),Onyeka Okongwu (38027263),Luka Doncic (38027108),Naji Marshall (38027277),Max Christie (38027411),315.92,409.96000000000004,49900,100.00%,49064,5119.06%,87,143.5,$204.76,PHI 3,DAL 2,opp,2,lt2412,952,4660607759
Jared Butler (38027702),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Naji Marshall (38027277),Onyeka Okongwu (38027263),Desmond Bane (38027201),Kevin Durant (38027138),Jay Huff (38028099),315.47,410.23,49800,100.00%,48046,4982.53%,170,142.58,$199.3,PHI 2,MEM 2,user23,1,marvalshot,17490,4660811703_23
Jared Butler (38027702),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Ricky Council IV (38028162),Onyeka Okongwu (38027263),Luka Doncic (38027108),Bennedict Mathurin (38027432),Naji Marshall (38027277),315.99,413.75,49700,100.00%,49349,4967.3%,32,144.48,$198.69,PHI 3,BOS 1,opp,2,lostories,962,4660716630
Jared Butler (38027702),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Ricky Council IV (38028162),Onyeka Okongwu (38027263),Luka Doncic (38027108),Bennedict Mathurin (38027432),Naji Marshall (38027277),315.99,413.75,49700,100.00%,49349,4967.3%,32,144.48,$198.69,PHI 3,BOS 1,opp,2,ryannpls,962,4661122842
Luka Doncic (38027108),Lonnie Walker IV (38027834),Ricky Council IV (38028162),Kessler Edwards (38027689),Onyeka Okongwu (38027263),Jared Butler (38027702),Naji Marshall (38027277),Alperen Sengun (38027129),315.57,409.49,49700,100.00%,48341,4940.59%,185,139.57999999999998,$197.62,PHI 3,DAL 2,opp,1,AJ.GR33R,779,4661105975
Jared Butler (38027702),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Naji Marshall (38027277),Onyeka Okongwu (38027263),Luka Doncic (38027108),Dante Exum (38027642),Scotty Pippen Jr. (38027693),315.53000000000003,414.68000000000006,49700,100.00%,48292,4853.54%,204,153.87,$194.14,PHI 2,DAL 2,opp,1,freddy713,889,4660916976
Jared Butler (38027702),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Chet Holmgren (38027230),Onyeka Okongwu (38027263),Scotty Pippen Jr. (38027693),Naji Marshall (38027277),Josh Giddey (38027174),315.47,413.3,49300,100.00%,48512,4212.46%,106,141.36,$168.5,PHI 2,BOS 1,user49,1,marvalshot,17511,4660811703_49
Ja Morant (38027166),Lonnie Walker IV (38027834),Ricky Council IV (38028162),Naji Marshall (38027277),Onyeka Okongwu (38027263),Max Christie (38027411),Chet Holmgren (38027230),Josh Giddey (38027174),314.54999999999995,403.3299999999999,50000,100.00%,43461,3934.51%,304,122.03999999999999,$157.38,PHI 2,DAL 2,user18,1,marvalshot,17664,4660811709_18
Payton Pritchard (38027372),Lonnie Walker IV (38027834),Ricky Council IV (38028162),Michael Porter Jr. (38027306),Onyeka Okongwu (38027263),Ja Morant (38027166),Naji Marshall (38027277),Devin Booker (38027145),314.37,402.18,49900,100.00%,42154,3918.95%,276,133.43,$156.76,PHI 2,BOS 1,opp,1,craftylefty,8963,4660634948
Ja Morant (38027166),Lonnie Walker IV (38027834),Ricky Council IV (38028162),Naji Marshall (38027277),Onyeka Okongwu (38027263),Scotty Pippen Jr. (38027693),Pascal Siakam (38027194),Josh Giddey (38027174),314.67999999999995,408.54999999999995,49500,100.00%,44563,3825.33%,227,138.07,$153.01,MEM 2,PHI 2,user32,1,marvalshot,17678,4660811709_32
Payton Pritchard (38027372),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Naji Marshall (38027277),Onyeka Okongwu (38027263),Dyson Daniels (38027254),Klay Thompson (38027341),Russell Westbrook (38027394),314.55,403.56,49700,100.00%,43997,3814.05%,223,138.3,$152.56,BOS 2,DAL 2,opp,1,peltifreeze89,3213,4660627159
Jared Butler (38027702),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Michael Porter Jr. (38027306),Onyeka Okongwu (38027263),Russell Westbrook (38027394),Naji Marshall (38027277),Ja Morant (38027166),315.24,409.02,49900,100.00%,47903,3773.55%,67,140.48000000000002,$150.94,PHI 2,DEN 2,user29,1,marvalshot,17495,4660811703_29
Luka Doncic (38027108),Lonnie Walker IV (38027834),Jaylen Brown (38027189),Ricky Council IV (38028162),Onyeka Okongwu (38027263),Jared Butler (38027702),Naji Marshall (38027277),Nic Claxton (38027397),315.49,415.84000000000003,50000,100.00%,48415,3670.97%,24,139.58,$146.84,PHI 3,LAL 1,opp,1,jgreenblatt,218,4660807001
Devin Booker (38027145),Lonnie Walker IV (38027834),Ricky Council IV (38028162),Naji Marshall (38027277),Onyeka Okongwu (38027263),Josh Giddey (38027174),Dante Exum (38027642),Desmond Bane (38027201),314.53,402.15999999999997,49900,100.00%,43354,3349.58%,151,129.47,$133.98,PHI 2,DAL 2,user4,1,marvalshot,17650,4660811709_4
Jared Butler (38027702),Lonnie Walker IV (38027834),Jaylen Brown (38027189),John Collins (38027297),Onyeka Okongwu (38027263),Russell Westbrook (38027394),Naji Marshall (38027277),Josh Giddey (38027174),315.20000000000005,410.83000000000004,50000,100.00%,47745,3328.52%,33,133.8,$133.14,PHI 2,BOS 1,opp,1,gup460,2373,4660964809
