PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Jalen Brunson (37338088),Stephon Castle (37338477),Paul George (37338105),OG Anunoby (37338270),Wendell Carter Jr. (37338391),Keaton Wallace (37338930),Brice Sensabaugh (37338383),Victor Wembanyama (37338018),320.28375,353.37779937055444,49300,100.00%,50000,143203.18%,45646,175.42000000000002,$5728.13,NYK 2,SAS 2,opp,1,cheddabisque,26,4610880312
Jalen Brunson (37338088),Paul George (37338105),Tristan da Silva (37338374),Josh Hart (37338127),Wendell Carter Jr. (37338391),Stephon Castle (37338477),Jonathan Isaac (37338510),Alperen Sengun (37338065),315.88125,347.5493794632465,49900,100.00%,50000,61679.1%,3144,121.88000000000001,$2467.16,ORL 3,NYK 2,opp,1,Jp1710,262,4610885227
Keaton Wallace (37338930),Paul George (37338105),Mikal Bridges (37338239),OG Anunoby (37338270),Wendell Carter Jr. (37338391),Devin Vassell (37338234),Bogdan Bogdanovic (37338369),Victor Wembanyama (37338018),315.10875000000004,345.2203641278824,49000,100.00%,50000,51615.4%,991,148.44,$2064.62,ATL 2,NYK 2,opp,1,jpm11,40,4610881376
Jalen Brunson (37338088),Anthony Edwards (37338044),Paul George (37338105),OG Anunoby (37338270),Daniel Gafford (37338424),Keaton Wallace (37338930),Bogdan Bogdanovic (37338369),Cole Anthony (37338216),312.43375000000003,345.04091644758785,49400,100.00%,49979,27309.25%,126,150.01999999999998,$1092.37,NYK 2,ATL 2,opp,1,mackman1995,37,4611344214
Jalen Brunson (37338088),Stephon Castle (37338477),Brice Sensabaugh (37338383),Josh Hart (37338127),Julius Randle (37338149),Keaton Wallace (37338930),Jonathan Isaac (37338510),Victor Wembanyama (37338018),312.31375,346.9608813846005,49900,100.00%,49995,26530.56%,21,154.45999999999998,$1061.22,NYK 2,SAS 2,opp,1,srodriguez34,375,4611000864
Jalen Brunson (37338088),Paul George (37338105),Brice Sensabaugh (37338383),OG Anunoby (37338270),Victor Wembanyama (37338018),Keaton Wallace (37338930),David Roddy (37338933),Rudy Gobert (37338268),311.73375000000004,344.34188554530067,49400,100.00%,49963,22401.64%,0,134.51,$896.07,NYK 2,ATL 2,opp,1,fivehorizons,33,4611288229
Jalen Brunson (37338088),Stephon Castle (37338477),Paul George (37338105),Jayson Tatum (37338023),Mark Williams (37338232),Russell Westbrook (37338173),David Roddy (37338933),Keaton Wallace (37338930),310.1464279513889,343.7421816324058,49800,100.00%,49708,15649.65%,8,154.19,$625.99,ATL 2,NYK 1,opp,1,sullybrochill,104,4610652789
Dejounte Murray (37338096),Paul George (37338105),Josh Hart (37338127),Julius Randle (37338149),Daniel Gafford (37338424),Keaton Wallace (37338930),Keldon Johnson (37338409),Mark Williams (37338232),309.27812500000005,342.846284513677,49200,100.00%,48541,13082.42%,36,124.83999999999999,$523.3,NOP 1,PHI 1,opp,1,moklovin,199,4610705445
Jalen Brunson (37338088),Devin Vassell (37338234),Bogdan Bogdanovic (37338369),Josh Hart (37338127),Daniel Gafford (37338424),Keaton Wallace (37338930),Garrison Mathews (37338609),Nikola Jokic (37338012),308.99375,344.47422932570475,49600,100.00%,49009,12096.54%,15,175.20000000000002,$483.86,ATL 3,NYK 2,opp,1,captainscuba,278,4610657653
Jalen Brunson (37338088),Stephon Castle (37338477),Mikal Bridges (37338239),Tristan da Silva (37338374),Mark Williams (37338232),Keyonte George (37338282),Paul George (37338105),Dyson Daniels (37338165),308.81875,338.96213556458986,49800,100.00%,48303,11760.9%,5,120.42999999999999,$470.44,NYK 2,SAS 1,opp,1,jb101086,8,4611301903
Stephon Castle (37338477),Trey Murphy III (37338144),Paul George (37338105),Josh Hart (37338127),Wendell Carter Jr. (37338391),Devin Vassell (37338234),Jaren Jackson Jr. (37338053),Keaton Wallace (37338930),308.86812499999996,338.13897454584776,49700,100.00%,48362,11558.22%,1,125.30000000000001,$462.33,SAS 2,NOP 1,opp,1,kevinroach,215,4611346344
Jalen Brunson (37338088),Mikal Bridges (37338239),Devin Vassell (37338234),Brice Sensabaugh (37338383),Wendell Carter Jr. (37338391),Keyonte George (37338282),Jonathan Isaac (37338510),Victor Wembanyama (37338018),308.37125000000003,342.6726826636126,49900,100.00%,47669,10425.51%,0,130.04,$417.02,NYK 2,SAS 2,opp,1,cheddabisque,488,4610880326
Jalen Brunson (37338088),CJ McCollum (37338156),Josh Hart (37338127),Jonathan Isaac (37338510),Victor Wembanyama (37338018),Keaton Wallace (37338930),Kyle Filipowski (37338420),Daniel Gafford (37338424),308.40374999999995,343.7121811911725,50000,100.00%,47670,10347.91%,3,133.24,$413.92,NYK 2,NOP 1,opp,1,cheddabisque,344,4610880309
Jalen Brunson (37338088),Stephon Castle (37338477),Paul George (37338105),Giannis Antetokounmpo (37338014),Daniel Gafford (37338424),Quentin Grimes (37338318),Brice Sensabaugh (37338383),Vit Krejci (37338481),308.26062499999995,345.38374718933704,49900,100.00%,47984,10189.78%,0,174.54999999999998,$407.59,DAL 2,NYK 1,opp,1,RichGreen4,171,4611210990
Russell Westbrook (37338173),Paul George (37338105),Mikal Bridges (37338239),Brice Sensabaugh (37338383),Nikola Jokic (37338012),Keaton Wallace (37338930),Jeremiah Robinson-Earl (37338708),Mark Williams (37338232),308.16562500000003,342.6946012768931,50000,100.00%,46925,9907.52%,0,139.19,$396.3,DEN 2,PHI 1,opp,1,mattels1991,236,4610750589
Keaton Wallace (37338930),Paul George (37338105),Mikal Bridges (37338239),Keldon Johnson (37338409),Rudy Gobert (37338268),Dyson Daniels (37338165),Bogdan Bogdanovic (37338369),Victor Wembanyama (37338018),307.90562500000004,338.64391387121475,49900,100.00%,46003,9179.3%,0,115.95999999999998,$367.17,ATL 3,SAS 2,opp,1,moklovin,235,4610705417
Cole Anthony (37338216),Mikal Bridges (37338239),Paul George (37338105),Jonathan Isaac (37338510),Mark Williams (37338232),Keaton Wallace (37338930),Trey Murphy III (37338144),Alperen Sengun (37338065),307.535625,340.30571658867643,49400,100.00%,44561,8381.28%,4,111.22999999999999,$335.25,ORL 2,NYK 1,opp,1,ShaidyAdvice,239,4611355681
Jalen Brunson (37338088),Stephon Castle (37338477),Paul George (37338105),OG Anunoby (37338270),Victor Wembanyama (37338018),Keaton Wallace (37338930),Harrison Barnes (37338459),Isaiah Collier (37338329),307.60375,338.9975870343718,49400,100.00%,46673,8157.11%,0,135.39,$326.28,SAS 3,NYK 2,opp,1,fivehorizons,34,4611288230
