PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Shai Gilgeous-Alexander (38083864),Cason Wallace (38084201),Bruce Brown (38084253),Corey Kispert (38084256),Giannis Antetokounmpo (38083860),Scotty Pippen Jr. (38084268),Jabari Smith Jr. (38084102),Russell Westbrook (38084014),307.755,394.253097829589,49800,100.00%,50000,103805.21%,36496,211.03000000000003,$3114.16,OKC 2,NOP 1,opp,1,MansaMusa300,260,4665569900
Shai Gilgeous-Alexander (38083864),Cason Wallace (38084201),Jaime Jaquez Jr. (38084296),Jabari Smith Jr. (38084102),Giannis Antetokounmpo (38083860),Scotty Pippen Jr. (38084268),Kevin Huerter (38084121),Tre Jones (38084046),304.735,389.643097829589,49900,100.00%,50000,34645.66%,4281,206.62,$1039.37,OKC 2,CHI 2,opp,1,heen1,129,4665746237
Russell Westbrook (38084014),Stephon Castle (38084005),Jaime Jaquez Jr. (38084296),Jabari Smith Jr. (38084102),Nikola Jokic (38083858),Trey Murphy III (38083947),Kevin Huerter (38084121),Cason Wallace (38084201),301.8775,389.85044853361967,50000,100.00%,49763,6699.88%,653,204.07,$201.0,DEN 2,SAS 1,opp,1,pumzz,5891,4665676978
Russell Westbrook (38084014),Cason Wallace (38084201),Bruce Brown (38084253),Jaime Jaquez Jr. (38084296),Alperen Sengun (38083870),Jose Alvarado (38084168),Giannis Antetokounmpo (38083860),Stephon Castle (38084005),301.3875,396.95044853361964,50000,100.00%,49460,6657.01%,368,227.91,$199.71,NOP 2,DEN 1,user,1,marvalshot,3148,4665146612
Shai Gilgeous-Alexander (38083864),Stephon Castle (38084005),Dillon Brooks (38084093),Justin Champagnie (38084078),Jabari Smith Jr. (38084102),Russell Westbrook (38084014),Trey Murphy III (38083947),Scotty Pippen Jr. (38084268),304.80749999999995,386.4026492959693,49900,100.00%,49999,5811.16%,6645,216.59000000000003,$174.33,HOU 2,OKC 1,user,50,marvalshot,2881,4665146608
Shai Gilgeous-Alexander (38083864),Stephon Castle (38084005),Dillon Brooks (38084093),Justin Champagnie (38084078),Jabari Smith Jr. (38084102),Russell Westbrook (38084014),Trey Murphy III (38083947),Scotty Pippen Jr. (38084268),304.80749999999995,386.4026492959693,49900,100.00%,49999,5811.16%,6645,216.59000000000003,$174.33,HOU 2,OKC 1,user1,50,marvalshot,2881,4665146608_1
Shai Gilgeous-Alexander (38083864),Stephon Castle (38084005),Dillon Brooks (38084093),Justin Champagnie (38084078),Jabari Smith Jr. (38084102),Russell Westbrook (38084014),Trey Murphy III (38083947),Scotty Pippen Jr. (38084268),304.80749999999995,386.4026492959693,49900,100.00%,49999,5811.16%,6645,216.59000000000003,$174.33,HOU 2,OKC 1,user2,50,marvalshot,2881,4665146608_2
Shai Gilgeous-Alexander (38083864),Stephon Castle (38084005),Dillon Brooks (38084093),Justin Champagnie (38084078),Jabari Smith Jr. (38084102),Russell Westbrook (38084014),Trey Murphy III (38083947),Scotty Pippen Jr. (38084268),304.80749999999995,386.4026492959693,49900,100.00%,49999,5811.16%,6645,216.59000000000003,$174.33,HOU 2,OKC 1,user3,50,marvalshot,2881,4665146608_3
Shai Gilgeous-Alexander (38083864),Stephon Castle (38084005),Dillon Brooks (38084093),Justin Champagnie (38084078),Jabari Smith Jr. (38084102),Russell Westbrook (38084014),Trey Murphy III (38083947),Scotty Pippen Jr. (38084268),304.80749999999995,386.4026492959693,49900,100.00%,49999,5811.16%,6645,216.59000000000003,$174.33,HOU 2,OKC 1,user4,50,marvalshot,2881,4665146608_4
Shai Gilgeous-Alexander (38083864),Stephon Castle (38084005),Dillon Brooks (38084093),Justin Champagnie (38084078),Jabari Smith Jr. (38084102),Russell Westbrook (38084014),Trey Murphy III (38083947),Scotty Pippen Jr. (38084268),304.80749999999995,386.4026492959693,49900,100.00%,49999,5811.16%,6645,216.59000000000003,$174.33,HOU 2,OKC 1,user5,50,marvalshot,2881,4665146608_5
