Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
cason wallace,PG/SG/G/UTIL,OKC,23.92%,0.01%,0.86%,12.78%,13.53%,$-1.02
carlton carrington,PG/SG/G/UTIL,WAS,24.17%,0.01%,0.85%,15.81%,14.42%,$-1.03
santi aldama,PF/F/UTIL,MEM,23.02%,0.01%,0.84%,6.26%,6.73%,$-1.05
zach collins,C/UTIL,CHI,22.57%,0.01%,0.82%,1.33%,2.96%,$-1.06
tyrese haliburton,PG/G/UTIL,IND,22.15%,0.01%,0.82%,5.38%,4.64%,$-1.12
matas buzelis,PF/F/UTIL,CHI,22.9%,0.01%,0.79%,2.39%,3.39%,$-1.16
julian champagnie,SF/SG/G/F/UTIL,SAS,22.79%,0.01%,0.79%,5.34%,4.74%,$-1.19
kai jones,C/UTIL,DAL,21.71%,0.01%,0.73%,1.68%,2.41%,$-1.29
bismack biyombo,C/UTIL,SAS,22.56%,0.01%,0.76%,0.49%,0.97%,$-1.32
harrison barnes,PF/SF/F/UTIL,SAS,22.13%,0.01%,0.73%,3.2%,3.36%,$-1.37
alec burks,PG/SG/G/UTIL,MIA,21.6%,0.01%,0.72%,4.35%,5.09%,$-1.41
jaylen brown,SF/SG/G/F/UTIL,BOS,20.15%,0.01%,0.71%,2.9%,1.72%,$-1.43
aaron nesmith,SF/SG/G/F/UTIL,IND,21.99%,0.01%,0.68%,9.41%,6.87%,$-1.48
alex caruso,PG/SF/G/F/UTIL,OKC,21.29%,0.01%,0.68%,3.26%,2.88%,$-1.49
t.j. mcconnell,PG/G/UTIL,IND,20.02%,0.01%,0.65%,0.29%,0.44%,$-1.57
andrew nembhard,PG/SG/G/UTIL,IND,21.08%,0.01%,0.62%,5.1%,4.19%,$-1.65
desmond bane,SG/G/UTIL,MEM,19.46%,0.01%,0.62%,4.43%,3.84%,$-1.65
vince williams jr.,SF/SG/G/F/UTIL,MEM,20.68%,0.01%,0.61%,0.83%,0.63%,$-1.66
justin edwards,PF/SF/F/UTIL,PHI,22.06%,0.0%,0.61%,3.43%,2.71%,$-1.67
jeremy sochan,C/PF/F/UTIL,SAS,20.11%,0.01%,0.61%,3.88%,3.06%,$-1.67
zach edey,C/UTIL,MEM,20.17%,0.01%,0.59%,0.61%,1.02%,$-1.67
scotty pippen jr.,PG/G/UTIL,MEM,18.5%,0.01%,0.6%,0.16%,0.17%,$-1.68
ja morant,PG/G/UTIL,MEM,17.46%,0.01%,0.63%,2.83%,1.79%,$-1.69
noah clowney,PF/SF/F/UTIL,BKN,20.67%,0.01%,0.61%,3.73%,3.58%,$-1.69
rui hachimura,PF/SF/F/UTIL,LAL,20.49%,0.01%,0.6%,1.29%,0.97%,$-1.7
devin vassell,SF/SG/G/F/UTIL,SAS,20.72%,0.01%,0.59%,2.38%,1.28%,$-1.72
jaylen wells,SF/F/UTIL,MEM,20.14%,0.0%,0.61%,1.68%,3.01%,$-1.74
derrick white,PG/G/UTIL,BOS,20.59%,0.01%,0.57%,1.1%,0.75%,$-1.74
jarace walker,PF/SF/F/UTIL,IND,18.91%,0.0%,0.63%,0.09%,0.1%,$-1.78
austin reaves,PG/SG/G/UTIL,LAL,19.33%,0.01%,0.58%,5.54%,3.58%,$-1.79
adem bona,C/UTIL,PHI,19.08%,0.01%,0.55%,0.08%,0.11%,$-1.8
jrue holiday,PG/SG/G/UTIL,BOS,19.83%,0.0%,0.54%,1.31%,1.0%,$-1.87
luguentz dort,SF/SG/G/F/UTIL,OKC,19.89%,0.0%,0.55%,3.66%,2.82%,$-1.88
obi toppin,C/PF/F/UTIL,IND,18.75%,0.01%,0.55%,0.76%,0.59%,$-1.9
quentin grimes,PG/SG/G/UTIL,PHI,18.04%,0.01%,0.54%,2.25%,1.08%,$-1.9
pelle larsson,SF/SG/G/F/UTIL,MIA,20.77%,0.0%,0.48%,0.18%,0.1%,$-1.93
sam hauser,PF/SF/F/UTIL,BOS,18.8%,0.0%,0.5%,1.07%,0.96%,$-1.99
max christie,SF/SG/G/F/UTIL,DAL,18.73%,0.0%,0.5%,0.62%,0.45%,$-2.03
marcus smart,SF/SG/G/F/UTIL,WAS,19.14%,0.0%,0.45%,0.09%,0.1%,$-2.09
guerschon yabusele,C/PF/F/UTIL,PHI,18.05%,0.0%,0.46%,0.38%,0.35%,$-2.11
luke kennard,PG/SG/G/UTIL,MEM,17.45%,0.0%,0.45%,0.91%,0.9%,$-2.14
klay thompson,SF/SG/G/F/UTIL,DAL,17.34%,0.0%,0.44%,1.14%,0.78%,$-2.19
ricky council iv,PF/SF/F/UTIL,PHI,18.37%,0.0%,0.38%,0.07%,0.09%,$-2.19
dorian finney-smith,C/PF/F/UTIL,LAL,18.86%,0.0%,0.41%,2.29%,1.95%,$-2.2
pj washington,PF/SF/F/UTIL,DAL,17.02%,0.0%,0.41%,2.22%,1.43%,$-2.25
baylor scheierman,SF/SG/G/F/UTIL,BOS,17.07%,0.01%,0.39%,0.11%,0.1%,$-2.26
dalen terry,SF/SG/G/F/UTIL,CHI,15.79%,0.0%,0.35%,0.06%,0.1%,$-2.27
naji marshall,PF/SF/F/UTIL,DAL,16.48%,0.0%,0.41%,0.22%,0.08%,$-2.33
ben sheppard,SG/G/UTIL,IND,19.25%,0.0%,0.37%,0.12%,0.1%,$-2.33
jaylin williams,C/UTIL,OKC,18.54%,0.01%,0.39%,0.04%,0.1%,$-2.34
luke kornet,C/UTIL,BOS,16.45%,0.0%,0.33%,1.0%,1.9%,$-2.42
jarred vanderbilt,PF/F/UTIL,LAL,20.91%,0.0%,0.31%,0.03%,0.1%,$-2.43
julian phillips,PF/SF/F/UTIL,CHI,16.22%,0.0%,0.31%,0.06%,0.1%,$-2.47
spencer dinwiddie,PG/SG/G/UTIL,DAL,15.59%,0.0%,0.32%,0.8%,0.58%,$-2.52
maxwell lewis,SF/F/UTIL,BKN,15.27%,0.0%,0.3%,0.06%,0.1%,$-2.53
gabe vincent,PG/SG/G/UTIL,LAL,16.0%,0.0%,0.27%,0.07%,0.1%,$-2.58
jaxson hayes,C/UTIL,LAL,15.44%,0.0%,0.29%,0.98%,2.0%,$-2.59
tosan evbuomwan,PF/F/UTIL,BKN,15.93%,0.0%,0.25%,0.1%,0.1%,$-2.62
dariq whitehead,SG/G/UTIL,BKN,15.04%,0.0%,0.27%,0.1%,0.1%,$-2.62
jt thor,PF/F/UTIL,WAS,14.23%,0.0%,0.27%,0.07%,0.1%,$-2.66
markieff morris,PF/F/UTIL,LAL,17.77%,0.0%,0.23%,0.01%,0.03%,$-2.73
harrison ingram,PF/SF/F/UTIL,SAS,17.33%,0.0%,0.24%,0.02%,0.03%,$-2.76
jordan goodwin,SF/SG/G/F/UTIL,LAL,14.54%,0.0%,0.22%,0.11%,0.1%,$-2.8
caleb martin,PF/F/UTIL,DAL,13.6%,0.0%,0.19%,0.06%,0.1%,$-2.81
thomas bryant,C/UTIL,IND,12.46%,0.0%,0.25%,0.09%,0.1%,$-2.82
brandon williams,PG/G/UTIL,DAL,15.69%,0.0%,0.23%,0.04%,0.1%,$-2.85
neemias queta,C/UTIL,BOS,14.77%,0.0%,0.28%,0.01%,0.1%,$-2.87
gregory jackson,PF/SF/F/UTIL,MEM,16.83%,0.0%,0.1%,0.02%,0.03%,$-2.92
josh christopher,PG/G/UTIL,MIA,16.05%,0.0%,0.13%,0.01%,0.03%,$-2.95
dwight powell,C/UTIL,DAL,12.89%,0.0%,0.19%,0.04%,0.1%,$-3.02
james johnson,C/PF/F/UTIL,IND,14.68%,0.0%,0.13%,0.04%,0.03%,$-3.02
jevon carter,PG/G/UTIL,CHI,14.4%,0.0%,0.11%,0.02%,0.03%,$-3.08
eric gordon,SF/F/UTIL,PHI,13.15%,0.0%,0.13%,0.02%,0.03%,$-3.1
jaden hardy,PG/SG/G/UTIL,DAL,10.63%,0.0%,0.14%,0.1%,0.1%,$-3.11
phillip wheeler,PF/SF/F/UTIL,PHI,12.25%,0.0%,0.07%,0.08%,0.1%,$-3.12
marcus bagley,PF/SF/F/UTIL,PHI,11.19%,0.0%,0.09%,0.06%,0.1%,$-3.12
ayo dosunmu,SG/G/UTIL,CHI,11.39%,0.0%,0.09%,0.07%,0.03%,$-3.13
david duke jr.,SG/G/UTIL,SAS,13.18%,0.0%,0.1%,0.03%,0.03%,$-3.13
olivier-maxence prosper,PF/F/UTIL,DAL,12.66%,0.0%,0.12%,0.03%,0.03%,$-3.14
dante exum,PG/G/UTIL,DAL,12.47%,0.0%,0.15%,0.01%,0.03%,$-3.15
lonzo ball,SG/G/UTIL,CHI,13.45%,0.0%,0.07%,0.03%,0.04%,$-3.16
brandon clarke,PF/F/UTIL,MEM,12.12%,0.0%,0.13%,0.02%,0.03%,$-3.17
jay huff,C/UTIL,MEM,10.97%,0.0%,0.14%,0.03%,0.1%,$-3.21
dillon jones,PF/F/UTIL,OKC,11.84%,0.0%,0.07%,0.04%,0.03%,$-3.24
anthony gill,C/PF/F/UTIL,WAS,9.95%,0.0%,0.07%,0.06%,0.03%,$-3.24
kevin love,C/UTIL,MIA,11.78%,0.0%,0.09%,0.03%,0.03%,$-3.24
jared mccain,PG/G/UTIL,PHI,12.24%,0.0%,0.06%,0.02%,0.03%,$-3.24
zyon pullin,PG/G/UTIL,MEM,10.78%,0.0%,0.12%,0.04%,0.03%,$-3.26
malaki branham,SF/SG/G/F/UTIL,SAS,11.36%,0.0%,0.08%,0.01%,0.03%,$-3.26
jalen smith,C/UTIL,CHI,11.31%,0.0%,0.09%,0.02%,0.1%,$-3.26
keshad johnson,SF/F/UTIL,MIA,11.33%,0.0%,0.07%,0.02%,0.03%,$-3.27
jordan mclaughlin,PG/G/UTIL,SAS,9.45%,0.0%,0.08%,0.07%,0.1%,$-3.27
kessler edwards,C/PF/F/UTIL,DAL,9.52%,0.0%,0.06%,0.06%,0.03%,$-3.27
branden carlson,C/UTIL,OKC,9.42%,0.0%,0.07%,0.09%,0.1%,$-3.3
maxi kleber,PF/F/UTIL,LAL,10.65%,0.0%,0.06%,0.02%,0.03%,$-3.34
alex ducas,SG/G/UTIL,OKC,8.44%,0.0%,0.07%,0.06%,0.03%,$-3.34
paul george,SF/F/UTIL,PHI,8.91%,0.0%,0.13%,0.02%,0.03%,$-3.35
trey jemison,C/UTIL,LAL,11.42%,0.0%,0.02%,0.01%,0.03%,$-3.35
dru smith,PG/G/UTIL,MIA,10.16%,0.0%,0.07%,0.02%,0.03%,$-3.36
lamar stevens,PF/F/UTIL,MEM,10.43%,0.0%,0.04%,0.04%,0.03%,$-3.36
ousmane dieng,C/PF/F/UTIL,OKC,10.73%,0.0%,0.02%,0.01%,0.03%,$-3.37
bilal coulibaly,SF/F/UTIL,WAS,9.82%,0.0%,0.05%,0.01%,0.03%,$-3.37
jordan walsh,SF/SG/G/F/UTIL,BOS,8.26%,0.0%,0.06%,0.24%,0.1%,$-3.38
dalton knecht,SF/SG/G/F/UTIL,LAL,8.33%,0.0%,0.07%,0.19%,0.1%,$-3.39
johnny furphy,SF/SG/G/F/UTIL,IND,10.03%,0.0%,0.03%,0.04%,0.03%,$-3.4
terry rozier,PG/G/UTIL,MIA,9.29%,0.0%,0.06%,0.03%,0.1%,$-3.4
ajay mitchell,PG/G/UTIL,OKC,9.05%,0.0%,0.05%,0.03%,0.03%,$-3.43
enrique freeman,C/PF/F/UTIL,IND,8.93%,0.0%,0.04%,0.02%,0.03%,$-3.45
torrey craig,C/PF/F/UTIL,BOS,7.91%,0.0%,0.05%,0.12%,0.1%,$-3.45
nikola topic,PG/G/UTIL,OKC,8.09%,0.0%,0.08%,0.02%,0.03%,$-3.46
talen horton-tucker,PG/SG/G/UTIL,CHI,7.35%,0.0%,0.03%,0.08%,0.1%,$-3.47
alex reese,C/PF/F/UTIL,PHI,6.99%,0.0%,0.05%,0.07%,0.1%,$-3.47
corey kispert,SF/F/UTIL,WAS,8.57%,0.0%,0.03%,0.02%,0.03%,$-3.48
xavier tillman,C/PF/F/UTIL,BOS,7.39%,0.0%,0.04%,0.13%,0.1%,$-3.49
isaiah jackson,C/UTIL,IND,8.52%,0.0%,0.02%,0.01%,0.03%,$-3.49
victor wembanyama,C/UTIL,SAS,8.08%,0.0%,0.04%,0.02%,0.03%,$-3.49
kyrie irving,PG/G/UTIL,DAL,8.03%,0.0%,0.02%,0.01%,0.03%,$-3.5
marvin bagley iii,C/UTIL,MEM,7.77%,0.0%,0.04%,0.03%,0.03%,$-3.51
bronny james,PG/SG/G/UTIL,LAL,7.98%,0.0%,0.03%,0.01%,0.03%,$-3.51
emanuel miller,PF/F/UTIL,CHI,7.48%,0.0%,0.05%,0.02%,0.03%,$-3.53
quenton jackson,PG/SG/G/UTIL,IND,7.38%,0.0%,0.02%,0.02%,0.03%,$-3.55
reece beekman,PG/G/UTIL,BKN,6.33%,0.0%,0.04%,0.1%,0.1%,$-3.56
isaiah stevens,PG/G/UTIL,MIA,6.99%,0.0%,0.03%,0.01%,0.03%,$-3.57
drew peterson,PF/F/UTIL,BOS,6.53%,0.0%,0.05%,0.02%,0.03%,$-3.57
yuki kawamura,PG/G/UTIL,MEM,7.0%,0.0%,0.04%,0.02%,0.03%,$-3.57
jd davison,PG/G/UTIL,BOS,7.37%,0.0%,0.02%,0.01%,0.03%,$-3.57
kyle lowry,PG/G/UTIL,PHI,6.5%,0.0%,0.05%,0.02%,0.03%,$-3.58
shake milton,PG/G/UTIL,LAL,6.46%,0.0%,0.03%,0.01%,0.03%,$-3.6
duncan robinson,SF/SG/G/F/UTIL,MIA,6.28%,0.0%,0.03%,0.02%,0.03%,$-3.61
adam flagler,PG/G/UTIL,OKC,6.45%,0.0%,0.03%,0.02%,0.1%,$-3.61
christian koloko,C/UTIL,LAL,6.3%,0.0%,0.02%,0.01%,0.03%,$-3.62
bennedict mathurin,SF/SG/G/F/UTIL,IND,5.03%,0.0%,0.01%,0.08%,0.05%,$-3.66
jeff dowtin,PG/G/UTIL,PHI,4.35%,0.0%,0.02%,0.08%,0.1%,$-3.69
aaron wiggins,PF/SF/F/UTIL,OKC,4.45%,0.0%,0.02%,0.08%,0.05%,$-3.69
richaun holmes,C/UTIL,WAS,5.0%,0.0%,0.04%,0.01%,0.1%,$-3.69
de'aaron fox,SG/G/UTIL,SAS,4.63%,0.0%,0.03%,0.03%,0.03%,$-3.71
payton pritchard,PG/SG/G/UTIL,BOS,4.79%,0.0%,0.01%,0.04%,0.06%,$-3.72
al horford,C/PF/F/UTIL,BOS,3.8%,0.0%,0.01%,0.07%,0.05%,$-3.74
malcolm brogdon,PG/G/UTIL,WAS,4.42%,0.0%,0.01%,0.02%,0.04%,$-3.74
khris middleton,SF/SG/G/F/UTIL,WAS,4.46%,0.0%,0.0%,0.04%,0.04%,$-3.75
day'ron sharpe,C/UTIL,BKN,4.24%,0.0%,0.01%,0.03%,0.04%,$-3.75
alex len,C/UTIL,LAL,4.28%,0.0%,0.01%,0.01%,0.03%,$-3.75
saddiq bey,SF/F/UTIL,WAS,3.98%,0.0%,0.03%,0.02%,0.04%,$-3.75
cam thomas,PG/G/UTIL,BKN,4.24%,0.0%,0.01%,0.01%,0.03%,$-3.76
d'angelo russell,PG/G/UTIL,BKN,3.52%,0.0%,0.0%,0.08%,0.06%,$-3.77
nic claxton,C/UTIL,BKN,3.17%,0.0%,0.0%,0.06%,0.06%,$-3.78
andre drummond,C/UTIL,PHI,3.39%,0.0%,0.01%,0.04%,0.05%,$-3.8
de'anthony melton,PG/G/UTIL,BKN,3.15%,0.0%,0.02%,0.01%,0.03%,$-3.81
tony bradley,C/UTIL,IND,2.89%,0.0%,0.02%,0.03%,0.03%,$-3.82
kyshawn george,PF/SF/F/UTIL,WAS,2.62%,0.0%,0.0%,0.06%,0.05%,$-3.82
tre jones,PG/G/UTIL,CHI,2.65%,0.0%,0.0%,0.08%,0.06%,$-3.83
kelly oubre jr.,SF/SG/G/F/UTIL,PHI,2.43%,0.0%,0.0%,0.19%,0.07%,$-3.85
dereck lively ii,C/UTIL,DAL,2.4%,0.0%,0.0%,0.04%,0.06%,$-3.86
andrew wiggins,PF/SF/F/UTIL,MIA,1.99%,0.0%,0.0%,0.08%,0.07%,$-3.87
daniel gafford,C/UTIL,DAL,1.96%,0.0%,0.0%,0.19%,0.07%,$-3.88
chet holmgren,C/PF/F/UTIL,OKC,1.71%,0.0%,0.0%,0.17%,0.07%,$-3.89
tyrese maxey,PG/G/UTIL,PHI,0.71%,0.0%,0.0%,0.4%,0.09%,$-3.96
jahmir young,PG/G/UTIL,CHI,0.31%,0.0%,0.0%,0.01%,0.03%,$-3.98
