Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
mark williams,C/UTIL,CHA,26.13%,0.01%,1.09%,13.75%,31.68%,$-0.4
mikal bridges,SF/SG/G/F/UTIL,NYK,27.5%,0.0%,1.09%,13.96%,8.29%,$-0.4
devin vassell,SF/SG/G/F/UTIL,SAS,26.67%,0.0%,1.07%,19.39%,11.71%,$-0.44
trayce jackson-davis,C/UTIL,GSW,23.8%,0.01%,0.95%,0.35%,0.69%,$-0.45
jaylen brown,SF/SG/G/F/UTIL,BOS,25.51%,0.01%,1.04%,6.04%,2.8%,$-0.48
olivier-maxence prosper,PF/SF/F/UTIL,DAL,0%,0%,0%,0.0%,0.01%,$-0.49
ja morant,PG/G/UTIL,MEM,23.49%,0.01%,1.04%,5.55%,4.97%,$-0.5
og anunoby,PF/SF/F/UTIL,NYK,26.88%,0.0%,1.04%,19.98%,14.78%,$-0.54
cole anthony,PG/SG/G/UTIL,ORL,24.38%,0.01%,1.02%,7.21%,5.69%,$-0.56
andrew wiggins,PF/SF/F/UTIL,GSW,25.49%,0.01%,1.02%,6.5%,4.18%,$-0.56
josh hart,PF/SF/F/UTIL,NYK,26.17%,0.0%,1.01%,10.37%,5.81%,$-0.6
jalen green,SG/G/UTIL,HOU,25.5%,0.0%,1.0%,4.45%,4.44%,$-0.6
jayson tatum,PF/SF/F/UTIL,BOS,25.94%,0.0%,1.01%,21.43%,8.43%,$-0.61
precious achiuwa,C/PF/F/UTIL,NYK,25.4%,0.0%,1.01%,13.89%,14.51%,$-0.61
jakob poeltl,C/UTIL,TOR,25.43%,0.01%,0.98%,4.27%,8.98%,$-0.62
russell westbrook,PG/G/UTIL,DEN,24.28%,0.01%,0.99%,5.54%,5.41%,$-0.62
bogdan bogdanovic,SF/SG/G/F/UTIL,ATL,26.01%,0.0%,1.0%,42.96%,34.79%,$-0.64
rj barrett,SF/F/UTIL,TOR,23.86%,0.01%,0.98%,4.21%,3.46%,$-0.64
stephen curry,PG/G/UTIL,GSW,23.92%,0.01%,0.97%,4.6%,3.65%,$-0.64
nikola jokic,C/UTIL,DEN,25.56%,0.0%,1.0%,20.69%,17.69%,$-0.65
giannis antetokounmpo,C/PF/F/UTIL,MIL,25.42%,0.0%,1.0%,23.51%,11.52%,$-0.66
amen thompson,SF/SG/G/F/UTIL,HOU,25.55%,0.0%,0.97%,8.1%,3.86%,$-0.68
paolo banchero,PF/F/UTIL,ORL,22.64%,0.01%,1.0%,7.18%,5.0%,$-0.68
cam whitmore,PF/SF/F/UTIL,HOU,23.95%,0.0%,0.95%,7.41%,6.92%,$-0.73
pj washington,PF/F/UTIL,DAL,24.88%,0.0%,0.94%,1.77%,1.49%,$-0.74
garrison mathews,SF/SG/G/F/UTIL,ATL,24.83%,0.0%,0.96%,21.7%,17.91%,$-0.76
keldon johnson,PF/SF/F/UTIL,SAS,24.09%,0.0%,0.95%,9.81%,8.19%,$-0.78
naji marshall,PF/SF/F/UTIL,DAL,23.91%,0.01%,0.93%,4.32%,3.27%,$-0.78
rudy gobert,C/UTIL,MIN,25.47%,0.0%,0.9%,3.25%,7.83%,$-0.8
clint capela,C/UTIL,ATL,21.9%,0.01%,0.89%,1.41%,3.83%,$-0.8
kevon looney,C/UTIL,GSW,34.07%,0.01%,1.16%,0.01%,0.04%,$-0.81
chris paul,PG/G/UTIL,SAS,23.73%,0.0%,0.89%,3.98%,4.45%,$-0.87
trey murphy iii,SF/SG/G/F/UTIL,NOP,24.55%,0.0%,0.9%,11.4%,5.78%,$-0.91
cj mccollum,PG/SG/G/UTIL,NOP,23.65%,0.0%,0.89%,4.0%,2.73%,$-0.91
jaren jackson jr.,C/PF/F/UTIL,MEM,22.61%,0.01%,0.89%,6.53%,3.61%,$-0.91
chris boucher,C/PF/F/UTIL,TOR,23.12%,0.0%,0.89%,6.25%,6.03%,$-0.93
walker kessler,C/UTIL,UTA,23.23%,0.0%,0.85%,4.43%,8.51%,$-0.97
tristan da silva,PF/SF/F/UTIL,ORL,24.42%,0.0%,0.89%,4.58%,3.68%,$-0.97
josh giddey,PG/G/UTIL,CHI,23.03%,0.0%,0.87%,4.5%,4.2%,$-0.99
khris middleton,SF/SG/G/F/UTIL,MIL,22.37%,0.0%,0.85%,4.75%,3.07%,$-1.02
kelly oubre jr.,SG/G/UTIL,PHI,24.52%,0.0%,0.83%,1.23%,1.55%,$-1.04
klay thompson,SF/SG/G/F/UTIL,DAL,22.82%,0.0%,0.83%,2.54%,1.43%,$-1.08
jordan hawkins,SG/G/UTIL,NOP,22.5%,0.0%,0.84%,1.09%,1.71%,$-1.09
gradey dick,SG/G/UTIL,TOR,23.3%,0.0%,0.83%,4.02%,5.91%,$-1.12
vit krejci,PG/SG/G/UTIL,ATL,23.84%,0.0%,0.82%,31.18%,34.6%,$-1.14
kyle filipowski,C/PF/F/UTIL,UTA,22.8%,0.0%,0.8%,7.47%,7.0%,$-1.16
mike conley,PG/G/UTIL,MIN,22.34%,0.0%,0.8%,3.07%,4.91%,$-1.16
dillon brooks,PF/F/UTIL,HOU,24.34%,0.0%,0.79%,2.44%,2.88%,$-1.17
scottie barnes,PG/SF/G/F/UTIL,TOR,22.48%,0.0%,0.8%,10.72%,4.53%,$-1.18
nickeil alexander-walker,SF/SG/G/F/UTIL,MIN,22.74%,0.0%,0.81%,7.58%,5.85%,$-1.21
jrue holiday,PG/SG/G/UTIL,BOS,23.1%,0.0%,0.78%,4.7%,3.83%,$-1.21
coby white,PG/SG/G/UTIL,CHI,22.99%,0.0%,0.79%,7.34%,5.22%,$-1.21
jaden mcdaniels,SF/F/UTIL,MIN,23.18%,0.0%,0.79%,2.98%,3.5%,$-1.22
nikola vucevic,C/UTIL,CHI,21.58%,0.0%,0.77%,2.36%,3.36%,$-1.25
jose alvarado,PG/G/UTIL,NOP,22.17%,0.0%,0.77%,3.69%,6.27%,$-1.25
naz reid,C/PF/F/UTIL,MIN,21.45%,0.0%,0.75%,3.23%,2.51%,$-1.27
jaden hardy,PG/SG/G/UTIL,DAL,21.44%,0.0%,0.75%,2.19%,1.88%,$-1.28
harrison barnes,PF/SF/F/UTIL,SAS,23.34%,0.0%,0.77%,5.41%,4.48%,$-1.28
santi aldama,PF/F/UTIL,MEM,21.9%,0.0%,0.76%,3.13%,4.11%,$-1.3
jeremiah robinson-earl,C/PF/F/UTIL,NOP,22.87%,0.0%,0.76%,16.54%,18.26%,$-1.32
dyson daniels,PG/SG/G/UTIL,ATL,22.68%,0.0%,0.74%,4.68%,3.02%,$-1.32
javonte green,PF/SF/F/UTIL,NOP,21.99%,0.0%,0.73%,0.13%,0.1%,$-1.32
derrick white,PG/SG/G/UTIL,BOS,23.0%,0.0%,0.73%,3.9%,2.72%,$-1.33
desmond bane,SG/G/UTIL,MEM,21.04%,0.0%,0.72%,2.18%,2.14%,$-1.34
dominick barlow,C/UTIL,ATL,22.34%,0.0%,0.75%,1.9%,6.88%,$-1.35
miles bridges,PF/F/UTIL,CHA,21.43%,0.0%,0.72%,2.21%,1.73%,$-1.36
peyton watson,PF/F/UTIL,DEN,22.4%,0.0%,0.74%,0.43%,0.58%,$-1.37
zach lavine,SF/SG/G/F/UTIL,CHI,21.18%,0.0%,0.72%,5.01%,2.39%,$-1.39
jamal murray,PG/SG/G/UTIL,DEN,21.93%,0.0%,0.72%,3.95%,2.62%,$-1.41
isaiah collier,PG/SG/G/UTIL,UTA,22.08%,0.0%,0.72%,3.69%,3.27%,$-1.42
gui santos,PF/F/UTIL,GSW,21.53%,0.0%,0.69%,0.08%,0.1%,$-1.44
svi mykhailiuk,SF/SG/G/F/UTIL,UTA,20.76%,0.0%,0.72%,0.56%,0.4%,$-1.45
bobby portis,C/PF/F/UTIL,MIL,20.12%,0.0%,0.68%,4.45%,3.38%,$-1.5
al horford,C/PF/F/UTIL,BOS,21.27%,0.0%,0.71%,0.34%,0.3%,$-1.5
eric gordon,SG/G/UTIL,PHI,22.09%,0.0%,0.69%,2.21%,3.76%,$-1.55
guerschon yabusele,C/PF/F/UTIL,PHI,22.04%,0.0%,0.67%,1.32%,1.0%,$-1.55
dennis schroder,PG/SG/G/UTIL,GSW,20.55%,0.0%,0.65%,1.98%,1.45%,$-1.55
kentavious caldwell-pope,SG/G/UTIL,ORL,20.64%,0.0%,0.65%,0.27%,0.36%,$-1.6
jalen smith,C/UTIL,CHI,19.9%,0.0%,0.64%,1.17%,4.36%,$-1.62
maxi kleber,C/PF/F/UTIL,DAL,22.24%,0.0%,0.62%,0.07%,0.1%,$-1.62
michael porter jr.,PF/SF/F/UTIL,DEN,20.69%,0.0%,0.63%,2.93%,1.8%,$-1.63
lamelo ball,PG/G/UTIL,CHA,20.58%,0.0%,0.63%,12.31%,6.68%,$-1.65
anthony black,PG/G/UTIL,ORL,20.4%,0.0%,0.63%,0.54%,0.78%,$-1.67
lindy waters iii,SF/SG/G/F/UTIL,GSW,20.42%,0.0%,0.57%,0.11%,0.1%,$-1.71
josh green,PF/SF/F/UTIL,CHA,17.48%,0.0%,0.55%,0.07%,0.1%,$-1.73
davion mitchell,PG/SG/G/UTIL,TOR,20.39%,0.0%,0.6%,1.75%,1.96%,$-1.75
reggie jackson,PG/G/UTIL,PHI,18.42%,0.0%,0.52%,0.03%,0.1%,$-1.75
fred vanvleet,PG/G/UTIL,HOU,21.05%,0.0%,0.58%,0.81%,0.79%,$-1.76
donte divincenzo,PG/SG/G/UTIL,MIN,19.97%,0.0%,0.6%,1.98%,1.55%,$-1.78
julian champagnie,SF/SG/G/F/UTIL,SAS,20.05%,0.0%,0.6%,0.97%,0.73%,$-1.78
damian lillard,PG/G/UTIL,MIL,19.37%,0.0%,0.55%,1.88%,1.59%,$-1.83
brook lopez,C/UTIL,MIL,20.65%,0.0%,0.54%,0.46%,1.28%,$-1.84
cody williams,SF/F/UTIL,UTA,20.49%,0.0%,0.55%,0.1%,0.1%,$-1.85
spencer dinwiddie,PG/G/UTIL,DAL,20.59%,0.0%,0.6%,0.07%,0.08%,$-1.9
drew eubanks,C/UTIL,UTA,18.18%,0.0%,0.54%,0.05%,0.12%,$-1.93
brandon clarke,C/UTIL,MEM,21.07%,0.0%,0.53%,0.19%,0.66%,$-1.95
ryan rollins,PG/G/UTIL,MIL,21.39%,0.0%,0.52%,0.05%,0.09%,$-1.97
cody martin,SF/SG/G/F/UTIL,CHA,19.24%,0.0%,0.52%,2.14%,1.53%,$-2.0
payton pritchard,PG/SG/G/UTIL,BOS,18.52%,0.0%,0.51%,1.16%,0.95%,$-2.0
luke kennard,PG/SG/G/UTIL,MEM,18.74%,0.0%,0.5%,0.46%,0.52%,$-2.01
ochai agbaji,PF/SF/F/UTIL,TOR,18.67%,0.0%,0.56%,0.09%,0.1%,$-2.01
tre jones,PG/G/UTIL,SAS,19.11%,0.0%,0.52%,0.62%,1.17%,$-2.02
tidjane salaun,PF/F/UTIL,CHA,19.04%,0.0%,0.46%,0.06%,0.1%,$-2.02
justin edwards,SF/F/UTIL,PHI,21.42%,0.0%,0.58%,0.03%,0.1%,$-2.03
miles mcbride,PG/SG/G/UTIL,NYK,18.51%,0.0%,0.49%,1.13%,1.01%,$-2.04
jamal shead,PG/G/UTIL,TOR,20.34%,0.0%,0.53%,0.06%,0.1%,$-2.05
jericho sims,C/UTIL,NYK,18.82%,0.0%,0.56%,0.03%,0.1%,$-2.05
yves missi,C/UTIL,NOP,18.51%,0.0%,0.47%,1.36%,3.66%,$-2.1
aj green,PG/SG/G/UTIL,MIL,20.2%,0.0%,0.45%,0.13%,0.1%,$-2.1
ricky council iv,PF/SF/F/UTIL,PHI,19.21%,0.0%,0.48%,0.32%,0.38%,$-2.1
patrick williams,PF/F/UTIL,CHI,18.65%,0.0%,0.45%,0.21%,0.2%,$-2.13
bruce brown,SF/SG/G/F/UTIL,TOR,19.26%,0.0%,0.43%,0.03%,0.04%,$-2.15
taurean prince,PF/SF/F/UTIL,MIL,17.9%,0.0%,0.45%,0.06%,0.1%,$-2.16
julian strawther,SF/SG/G/F/UTIL,DEN,18.62%,0.0%,0.45%,0.1%,0.06%,$-2.17
nick smith jr.,SF/SG/G/F/UTIL,CHA,16.16%,0.0%,0.43%,0.06%,0.1%,$-2.18
dario saric,C/UTIL,DEN,0%,0%,0%,0.0%,0.03%,$-2.22
jaylen wells,SF/SG/G/F/UTIL,MEM,17.96%,0.0%,0.45%,0.24%,0.14%,$-2.25
jake laravia,PF/SF/F/UTIL,MEM,17.4%,0.0%,0.41%,0.29%,0.25%,$-2.3
brandon miller,SF/SG/G/F/UTIL,CHA,17.38%,0.0%,0.39%,0.84%,0.43%,$-2.31
aaron gordon,PF/F/UTIL,DEN,16.71%,0.0%,0.41%,0.31%,0.37%,$-2.32
steven adams,C/UTIL,HOU,20.1%,0.0%,0.36%,0.04%,0.1%,$-2.36
andre jackson jr.,SF/SG/G/F/UTIL,MIL,16.86%,0.0%,0.37%,0.54%,0.43%,$-2.45
sam hauser,PF/SF/F/UTIL,BOS,17.21%,0.0%,0.35%,0.08%,0.1%,$-2.45
christian braun,SF/SG/G/F/UTIL,DEN,16.37%,0.0%,0.35%,0.53%,0.33%,$-2.46
jeff dowtin,PG/G/UTIL,PHI,15.86%,0.0%,0.3%,0.1%,0.1%,$-2.53
gary payton ii,SF/F/UTIL,GSW,15.37%,0.0%,0.28%,0.05%,0.1%,$-2.54
matas buzelis,PF/SF/F/UTIL,CHI,14.99%,0.0%,0.32%,0.12%,0.1%,$-2.56
zach edey,C/UTIL,MEM,15.16%,0.0%,0.28%,0.2%,0.78%,$-2.58
daeqwon plowden,SF/SG/G/F/UTIL,ATL,15.01%,0.0%,0.29%,0.09%,0.1%,$-2.58
jay huff,C/UTIL,MEM,16.59%,0.0%,0.39%,0.03%,0.1%,$-2.59
ayo dosunmu,PG/SG/G/UTIL,CHI,14.92%,0.0%,0.29%,0.84%,0.59%,$-2.61
moses moody,SF/SG/G/F/UTIL,GSW,15.34%,0.0%,0.32%,0.12%,0.1%,$-2.66
jae'sean tate,PF/SF/F/UTIL,HOU,14.48%,0.0%,0.23%,0.08%,0.1%,$-2.69
trevelin queen,PG/SG/G/UTIL,ORL,14.3%,0.0%,0.28%,0.09%,0.1%,$-2.71
charles bassey,C/UTIL,SAS,14.66%,0.0%,0.22%,0.02%,0.1%,$-2.73
micah potter,C/PF/F/UTIL,UTA,13.87%,0.0%,0.28%,0.07%,0.1%,$-2.73
josh minott,SF/F/UTIL,MIN,15.45%,0.0%,0.3%,0.05%,0.1%,$-2.73
landry shamet,SF/SG/G/F/UTIL,NYK,14.41%,0.0%,0.26%,0.13%,0.1%,$-2.74
caleb houstan,PF/SF/F/UTIL,ORL,14.66%,0.0%,0.24%,0.12%,0.1%,$-2.8
adem bona,C/UTIL,PHI,14.13%,0.0%,0.18%,0.02%,0.1%,$-2.8
scotty pippen jr.,PG/G/UTIL,MEM,13.07%,0.0%,0.25%,0.07%,0.1%,$-2.81
talen horton-tucker,SF/SG/G/F/UTIL,CHI,15.08%,0.0%,0.22%,0.12%,0.1%,$-2.81
torrey craig,PF/F/UTIL,CHI,18.93%,0.0%,0.21%,0.02%,0.03%,$-2.81
drew peterson,PF/F/UTIL,BOS,0%,0%,0%,0.0%,0.03%,$-2.82
pat connaughton,PF/SF/F/UTIL,MIL,13.28%,0.0%,0.19%,0.08%,0.1%,$-2.88
pat spencer,PG/G/UTIL,GSW,20.49%,0.0%,0.32%,0.01%,0.03%,$-2.89
cameron payne,PG/SG/G/UTIL,NYK,12.58%,0.0%,0.19%,0.11%,0.1%,$-2.91
kj martin,PF/SF/F/UTIL,PHI,13.71%,0.0%,0.22%,0.05%,0.03%,$-2.91
jamal cain,SF/F/UTIL,NOP,20.38%,0.0%,0.18%,0.01%,0.03%,$-2.94
jaylen clark,SG/G/UTIL,MIN,0%,0%,0%,0.0%,0.03%,$-2.95
brandon boston jr.,SF/SG/G/F/UTIL,NOP,12.16%,0.0%,0.18%,0.12%,0.1%,$-2.96
blake wesley,PG/SG/G/UTIL,SAS,12.71%,0.0%,0.21%,0.08%,0.1%,$-2.96
seth curry,SG/G/UTIL,CHA,13.28%,0.0%,0.13%,0.01%,0.03%,$-2.97
chris duarte,SF/SG/G/F/UTIL,CHI,13.42%,0.0%,0.18%,0.05%,0.03%,$-3.0
deandre jordan,C/UTIL,DEN,13.67%,0.0%,0.2%,0.03%,0.1%,$-3.02
luka garza,C/UTIL,MIN,12.56%,0.0%,0.13%,0.01%,0.03%,$-3.03
mitchell robinson,C/UTIL,NYK,0%,0%,0%,0.0%,0.03%,$-3.03
vince williams jr.,PF/F/UTIL,MEM,11.7%,0.0%,0.15%,0.03%,0.03%,$-3.05
joe ingles,PF/F/UTIL,MIN,9.94%,0.0%,0.17%,0.02%,0.03%,$-3.1
aaron holiday,PG/G/UTIL,HOU,11.37%,0.0%,0.12%,0.06%,0.1%,$-3.12
xavier tillman,C/PF/F/UTIL,BOS,12.54%,0.0%,0.1%,0.05%,0.03%,$-3.13
daniel theis,C/UTIL,NOP,12.9%,0.0%,0.16%,0.02%,0.1%,$-3.13
kj simpson,PG/G/UTIL,CHA,13.26%,0.0%,0.16%,0.02%,0.03%,$-3.13
gregory jackson,C/PF/F/UTIL,MEM,13.47%,0.0%,0.18%,0.02%,0.03%,$-3.13
jd davison,PG/G/UTIL,BOS,11.12%,0.0%,0.12%,0.02%,0.03%,$-3.14
pacome dadiet,SF/SG/G/F/UTIL,NYK,10.74%,0.0%,0.12%,0.04%,0.03%,$-3.14
kyle lowry,PG/SG/G/UTIL,PHI,17.64%,0.0%,0.06%,0.01%,0.03%,$-3.15
leonard miller,C/PF/F/UTIL,MIN,11.0%,0.0%,0.1%,0.04%,0.03%,$-3.16
sandro mamukelashvili,C/PF/F/UTIL,SAS,16.85%,0.0%,0.15%,0.01%,0.03%,$-3.16
jeff green,C/PF/F/UTIL,HOU,13.22%,0.0%,0.14%,0.02%,0.03%,$-3.16
brandin podziemski,PG/SG/G/UTIL,GSW,15.91%,0.0%,0.2%,0.01%,0.04%,$-3.17
kelly olynyk,C/UTIL,TOR,10.53%,0.0%,0.11%,0.02%,0.1%,$-3.18
stanley umude,SG/G/UTIL,MIL,10.72%,0.0%,0.1%,0.02%,0.03%,$-3.19
dalen terry,SF/F/UTIL,CHI,10.66%,0.0%,0.13%,0.07%,0.1%,$-3.19
taj gibson,C/UTIL,CHA,12.77%,0.0%,0.15%,0.02%,0.1%,$-3.19
riley minix,PF/F/UTIL,SAS,10.21%,0.0%,0.13%,0.02%,0.03%,$-3.19
jalen pickett,PG/SG/G/UTIL,DEN,15.4%,0.0%,0.15%,0.01%,0.03%,$-3.19
keion brooks jr.,PF/SF/F/UTIL,NOP,10.28%,0.0%,0.11%,0.06%,0.03%,$-3.2
malaki branham,PG/SG/G/UTIL,SAS,10.43%,0.0%,0.11%,0.09%,0.1%,$-3.21
julian phillips,PF/F/UTIL,CHI,10.46%,0.0%,0.12%,0.08%,0.1%,$-3.21
tyler smith,PF/F/UTIL,MIL,12.78%,0.0%,0.11%,0.02%,0.03%,$-3.21
marjon beauchamp,PG/SF/G/F/UTIL,MIL,10.29%,0.0%,0.1%,0.04%,0.03%,$-3.22
hunter tyson,PF/SF/F/UTIL,DEN,11.53%,0.0%,0.11%,0.03%,0.03%,$-3.23
dante exum,SF/F/UTIL,DAL,15.53%,0.0%,0.11%,0.01%,0.03%,$-3.23
kobe bufkin,PG/G/UTIL,ATL,10.6%,0.0%,0.04%,0.01%,0.03%,$-3.24
garrett temple,SG/G/UTIL,TOR,8.99%,0.0%,0.1%,0.04%,0.03%,$-3.25
yuki kawamura,PG/G/UTIL,MEM,14.6%,0.0%,0.11%,0.01%,0.03%,$-3.25
john konchar,PF/SF/F/UTIL,MEM,9.43%,0.0%,0.1%,0.05%,0.03%,$-3.26
mac mcclung,PG/G/UTIL,ORL,11.93%,0.0%,0.12%,0.02%,0.03%,$-3.26
dwight powell,C/UTIL,DAL,0%,0%,0%,0.0%,0.1%,$-3.26
jamison battle,SF/F/UTIL,TOR,12.01%,0.0%,0.1%,0.02%,0.03%,$-3.27
tyler kolek,PG/G/UTIL,NYK,8.85%,0.0%,0.11%,0.02%,0.03%,$-3.29
chris livingston,SF/F/UTIL,MIL,9.21%,0.0%,0.1%,0.02%,0.03%,$-3.29
harrison ingram,PF/F/UTIL,SAS,9.41%,0.0%,0.06%,0.02%,0.03%,$-3.3
emanuel miller,PF/F/UTIL,CHI,9.2%,0.0%,0.08%,0.03%,0.03%,$-3.3
reed sheppard,PG/SG/G/UTIL,HOU,8.66%,0.0%,0.06%,0.02%,0.03%,$-3.31
jack mcveigh,SG/G/UTIL,HOU,10.58%,0.0%,0.08%,0.03%,0.03%,$-3.31
ulrich chomche,C/UTIL,TOR,9.43%,0.0%,0.07%,0.02%,0.03%,$-3.31
zyon pullin,PG/SG/G/UTIL,MEM,8.75%,0.0%,0.12%,0.03%,0.03%,$-3.31
markieff morris,C/PF/F/UTIL,DAL,11.43%,0.0%,0.09%,0.02%,0.03%,$-3.31
rob dillingham,PG/G/UTIL,MIN,8.84%,0.0%,0.09%,0.02%,0.03%,$-3.31
zach collins,C/UTIL,SAS,0%,0%,0%,0.0%,0.03%,$-3.31
nate williams,PG/SF/G/F/UTIL,HOU,9.18%,0.0%,0.09%,0.03%,0.03%,$-3.31
sidy cissoko,SF/SG/G/F/UTIL,SAS,9.09%,0.0%,0.06%,0.03%,0.03%,$-3.32
jett howard,PF/SF/F/UTIL,ORL,9.09%,0.0%,0.09%,0.1%,0.1%,$-3.33
vlatko cancar,C/UTIL,DEN,8.58%,0.0%,0.06%,0.02%,0.03%,$-3.34
brandon williams,PG/G/UTIL,DAL,11.7%,0.0%,0.13%,0.01%,0.03%,$-3.34
jaden springer,PG/SF/G/F/UTIL,BOS,10.18%,0.0%,0.08%,0.03%,0.03%,$-3.35
terrence shannon jr.,SF/SG/G/F/UTIL,MIN,8.45%,0.0%,0.1%,0.04%,0.03%,$-3.35
luke kornet,C/UTIL,BOS,8.64%,0.0%,0.1%,0.03%,0.1%,$-3.35
anton watson,SF/F/UTIL,BOS,13.18%,0.0%,0.05%,0.01%,0.03%,$-3.35
kevin mccullar jr.,SF/F/UTIL,NYK,8.02%,0.0%,0.08%,0.01%,0.03%,$-3.35
johnny juzang,SF/SG/G/F/UTIL,UTA,8.6%,0.0%,0.05%,0.04%,0.03%,$-3.36
isaiah wong,PG/SG/G/UTIL,CHA,8.28%,0.0%,0.08%,0.03%,0.03%,$-3.36
jazian gortman,PG/G/UTIL,DAL,10.34%,0.0%,0.12%,0.02%,0.03%,$-3.36
matt ryan,SF/SG/G/F/UTIL,NYK,8.43%,0.0%,0.06%,0.06%,0.03%,$-3.36
spencer jones,SF/SG/G/F/UTIL,DEN,8.82%,0.0%,0.04%,0.02%,0.03%,$-3.36
cory joseph,PG/G/UTIL,ORL,10.87%,0.0%,0.05%,0.02%,0.03%,$-3.37
zeke nnaji,C/UTIL,DEN,8.1%,0.0%,0.1%,0.01%,0.03%,$-3.37
jared mccain,PG/G/UTIL,PHI,12.78%,0.0%,0.09%,0.01%,0.03%,$-3.37
jacob toppin,PF/F/UTIL,NYK,8.25%,0.0%,0.05%,0.01%,0.03%,$-3.37
ja'kobe walter,SG/G/UTIL,TOR,10.38%,0.0%,0.08%,0.02%,0.03%,$-3.38
kessler edwards,PF/SF/F/UTIL,DAL,8.85%,0.0%,0.06%,0.05%,0.03%,$-3.4
jesse edwards,C/UTIL,MIN,12.56%,0.0%,0.05%,0.01%,0.03%,$-3.4
vasilije micic,PG/G/UTIL,CHA,8.31%,0.0%,0.08%,0.06%,0.1%,$-3.41
marcus smart,SG/G/UTIL,MEM,9.75%,0.0%,0.07%,0.02%,0.03%,$-3.42
jonathan mogbo,C/PF/F/UTIL,TOR,9.47%,0.0%,0.07%,0.02%,0.03%,$-3.43
nick richards,C/UTIL,CHA,7.75%,0.0%,0.04%,0.01%,0.03%,$-3.43
adama sanogo,C/UTIL,CHI,8.03%,0.0%,0.03%,0.01%,0.03%,$-3.43
karlo matkovic,C/PF/F/UTIL,NOP,11.5%,0.0%,0.09%,0.01%,0.03%,$-3.43
antonio reeves,SF/SG/G/F/UTIL,NOP,8.41%,0.0%,0.05%,0.04%,0.03%,$-3.44
ej harkless,PG/G/UTIL,UTA,11.65%,0.0%,0.06%,0.01%,0.03%,$-3.44
david duke jr.,SG/G/UTIL,SAS,10.96%,0.0%,0.08%,0.01%,0.03%,$-3.44
patty mills,PG/G/UTIL,UTA,7.48%,0.0%,0.05%,0.04%,0.03%,$-3.45
pj hall,C/UTIL,DEN,0%,0%,0%,0.0%,0.03%,$-3.45
taylor hendricks,SF/F/UTIL,UTA,7.42%,0.0%,0.03%,0.01%,0.03%,$-3.46
cam spencer,PG/G/UTIL,MEM,6.74%,0.0%,0.07%,0.02%,0.03%,$-3.46
jock landale,C/UTIL,HOU,0%,0%,0%,0.0%,0.03%,$-3.46
delon wright,PG/SG/G/UTIL,MIL,7.14%,0.0%,0.05%,0.02%,0.03%,$-3.48
gary harris,SF/SG/G/F/UTIL,ORL,6.62%,0.0%,0.05%,0.04%,0.03%,$-3.5
aj johnson,SG/G/UTIL,MIL,6.22%,0.0%,0.05%,0.02%,0.03%,$-3.5
neemias queta,C/UTIL,BOS,0%,0%,0%,0.0%,0.03%,$-3.5
daquan jeffries,PF/F/UTIL,CHA,6.82%,0.0%,0.03%,0.03%,0.03%,$-3.51
jordan walsh,SF/SG/G/F/UTIL,BOS,7.3%,0.0%,0.03%,0.03%,0.03%,$-3.54
