Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4652746677,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Ausar Thompson (37819144),Jaren Jackson Jr. (37819020),Domantas Sabonis (37818987),Stephen Curry (37818995),Dillon Brooks (37819168),Gregory Jackson (37819336)
4652746678,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Buddy Hield (37819264),Cameron Johnson (37819066),Ausar Thompson (37819144),Jalen Duren (37819057),Stephen Curry (37818995),PJ Washington (37819042),Tyrese Maxey (37818992)
4652746679,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Tyrese Maxey (37818992),Buddy Hield (37819264),John Konchar (37819393),Giannis Antetokounmpo (37818975),Alperen Sengun (37819001),Scotty Pippen Jr. (37819326),Kyle Kuzma (37819059),Moses Brown (37819161)
4652746680,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Beasley (37819163),Ausar Thompson (37819144),Maxwell Lewis (37819541),Jaren Jackson Jr. (37819020),Stephen Curry (37818995),Keldon Johnson (37819184),Giannis Antetokounmpo (37818975)
4652746681,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Stephon Castle (37819089),Ausar Thompson (37819144),Santi Aldama (37819116),Domantas Sabonis (37818987),Damian Lillard (37818998),Jaren Jackson Jr. (37819020),Gregory Jackson (37819336)
4652746682,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Brandin Podziemski (37819081),Malik Monk (37819030),Keldon Johnson (37819184),Naji Marshall (37819135),Domantas Sabonis (37818987),Scotty Pippen Jr. (37819326),Jaren Jackson Jr. (37819020),Draymond Green (37819085)
4652746683,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Spencer Dinwiddie (37819214),Keldon Johnson (37819184),Giannis Antetokounmpo (37818975),Jalen Duren (37819057),Stephen Curry (37818995),John Konchar (37819393),Jaren Jackson Jr. (37819020)
4652746684,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Zach LaVine (37819015),John Konchar (37819393),Santi Aldama (37819116),Jalen Duren (37819057),Tyrese Maxey (37818992),Jaren Jackson Jr. (37819020),Devin Vassell (37819093)
4652746685,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Chris Paul (37819103),Malik Beasley (37819163),Ausar Thompson (37819144),Giannis Antetokounmpo (37818975),Jalen Duren (37819057),Scotty Pippen Jr. (37819326),Jaren Jackson Jr. (37819020),Brandin Podziemski (37819081)
4652746686,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Jalen Green (37819027),Dante Exum (37819192),Santi Aldama (37819116),Giannis Antetokounmpo (37818975),Stephen Curry (37818995),Keldon Johnson (37819184),Scotty Pippen Jr. (37819326)
