Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4652746677,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Luke Kennard (37819236),Ausar Thompson (37819144),Jaren Jackson Jr. (37819020),Jonas Valanciunas (37819283),Stephen Curry (37818995),Tari Eason (37819106),Giannis Antetokounmpo (37818975)
4652746678,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Chris Paul (37819103),De'Aaron Fox (37819003),Cameron Johnson (37819066),Ausar Thompson (37819144),Jalen Duren (37819057),Kyrie Irving (37818989),Santi Aldama (37819116),Scotty Pippen Jr. (37819326)
4652746679,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Kyrie Irving (37818989),Buddy Hield (37819264),John Konchar (37819393),Jaren Jackson Jr. (37819020),Alperen Sengun (37819001),Stephen Curry (37818995),Gary Trent Jr. (37819278),Zach Edey (37819197)
4652746680,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Beasley (37819163),Ausar Thompson (37819144),Maxwell Lewis (37819541),Giannis Antetokounmpo (37818975),Stephen Curry (37818995),Jaren Jackson Jr. (37819020),Jabari Smith Jr. (37819130)
4652746681,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Luke Kennard (37819236),Ausar Thompson (37819144),Giannis Antetokounmpo (37818975),Alperen Sengun (37819001),Jaylen Wells (37819202),Guerschon Yabusele (37819152),Jaren Jackson Jr. (37819020)
4652746682,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Malik Monk (37819030),Keldon Johnson (37819184),Giannis Antetokounmpo (37818975),Brook Lopez (37819101),Stephen Curry (37818995),Santi Aldama (37819116),Jonas Valanciunas (37819283)
4652746683,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Stephon Castle (37819089),Amen Thompson (37819007),Santi Aldama (37819116),Jalen Duren (37819057),Scotty Pippen Jr. (37819326),DeMar DeRozan (37819046),Alperen Sengun (37819001)
4652746684,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Buddy Hield (37819264),John Konchar (37819393),Giannis Antetokounmpo (37818975),Jalen Duren (37819057),Malik Monk (37819030),Naji Marshall (37819135),Stephen Curry (37818995)
4652746685,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Damian Lillard (37818998),Malik Beasley (37819163),Ausar Thompson (37819144),Keldon Johnson (37819184),Jalen Duren (37819057),Stephen Curry (37818995),Jaren Jackson Jr. (37819020),Scotty Pippen Jr. (37819326)
4652746686,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Buddy Hield (37819264),Moses Moody (37819210),Zach Edey (37819197),Stephen Curry (37818995),Paul George (37819038),Giannis Antetokounmpo (37818975)
