Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4652746677,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Gary Payton II (37819372),Ausar Thompson (37819144),Gregory Jackson (37819336),Giannis Antetokounmpo (37818975),Tyrese Maxey (37818992),Santi Aldama (37819116),Alperen Sengun (37819001)
4652746678,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Chris Paul (37819103),Brandin Podziemski (37819081),Cameron Johnson (37819066),Ausar Thompson (37819144),Jalen Duren (37819057),Devin Vassell (37819093),Santi Aldama (37819116),Stephen Curry (37818995)
4652746679,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Stephon Castle (37819089),Paul George (37819038),Giannis Antetokounmpo (37818975),Guerschon Yabusele (37819152),Cam Spencer (37819396),Santi Aldama (37819116),Alperen Sengun (37819001)
4652746680,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Beasley (37819163),Ausar Thompson (37819144),Maxwell Lewis (37819541),Giannis Antetokounmpo (37818975),Jalen Green (37819027),Santi Aldama (37819116),Stephen Curry (37818995)
4652746681,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Gary Payton II (37819372),Ausar Thompson (37819144),Dillon Brooks (37819168),Alperen Sengun (37819001),Scotty Pippen Jr. (37819326),Giannis Antetokounmpo (37818975),Domantas Sabonis (37818987)
4652746682,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Klay Thompson (37819119),Kyle Kuzma (37819059),Jaren Jackson Jr. (37819020),Giannis Antetokounmpo (37818975),De'Aaron Fox (37819003),Keldon Johnson (37819184),John Konchar (37819393)
4652746683,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Jaylen Wells (37819202),Gregory Jackson (37819336),Santi Aldama (37819116),Jalen Duren (37819057),Kelly Oubre Jr. (37819076),Giannis Antetokounmpo (37818975),Alperen Sengun (37819001)
4652746684,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),De'Aaron Fox (37819003),Paul George (37819038),Moses Moody (37819210),Jalen Duren (37819057),Stephen Curry (37818995),Keldon Johnson (37819184),Santi Aldama (37819116)
4652746685,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Malik Beasley (37819163),Ausar Thompson (37819144),Giannis Antetokounmpo (37818975),Jalen Duren (37819057),Brandin Podziemski (37819081),Gregory Jackson (37819336),Domantas Sabonis (37818987)
4652746686,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Justin Edwards (37819240),Jaren Jackson Jr. (37819020),Moses Brown (37819161),De'Aaron Fox (37819003),Gregory Jackson (37819336),Giannis Antetokounmpo (37818975)
