PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Shai Gilgeous-Alexander (37831764),Devin Vassell (37831937),Jalen Williams (37831829),KJ Martin (37832113),Kel'el Ware (37831949),Keyonte George (37831887),Keldon Johnson (37832026),Kyle Filipowski (37831966),365.2675520833334,458.53118437336826,49400,100.00%,50000,130622.65%,18707,238.91999999999996,$5224.91,UTA 3,OKC 2,opp,1,andrewthebruin,2149,4654040480
Shai Gilgeous-Alexander (37831764),Anthony Edwards (37831776),OG Anunoby (37831925),Jalen Williams (37831829),Kyle Filipowski (37831966),Cason Wallace (37832096),Keldon Johnson (37832026),Micah Potter (37832221),364.5611631944445,448.14509900283133,49900,100.00%,50000,99498.68%,12451,180.28,$3979.95,OKC 3,UTA 2,opp,1,Turbo1234,1535,4653616861
Shai Gilgeous-Alexander (37831764),Davion Mitchell (37832053),Jalen Williams (37831829),Bol Bol (37831951),Isaiah Hartenstein (37831897),Alec Burks (37832227),OG Anunoby (37831925),Keyonte George (37831887),363.91142361111105,445.13855825385014,49800,100.00%,50000,79273.75%,8971,172.62,$3170.95,OKC 3,MIA 2,opp,1,Elmraider,250,4653347978
Stephon Castle (37831933),Devin Vassell (37831937),RJ Barrett (37831842),Jalen Williams (37831829),Jakob Poeltl (37831919),Mikal Bridges (37831904),OG Anunoby (37831925),Isaiah Hartenstein (37831897),362.8493055555555,427.55055435203894,50000,100.00%,50000,53261.09%,5194,106.05,$2130.44,SAS 2,TOR 2,opp,1,169tmoney,14,4653887841
Shai Gilgeous-Alexander (37831764),Stephon Castle (37831933),Jalen Williams (37831829),Keldon Johnson (37832026),Kel'el Ware (37831949),Keyonte George (37831887),Micah Potter (37832221),Isaiah Collier (37831913),362.67746527777774,454.96905599581817,49500,100.00%,50000,39352.27%,2279,174.55,$1574.09,UTA 3,OKC 2,opp,1,Getaway,1721,4653270219
Shai Gilgeous-Alexander (37831764),Cason Wallace (37832096),Jalen Williams (37831829),Brice Sensabaugh (37832065),Isaiah Hartenstein (37831897),Keyonte George (37831887),KJ Martin (37832113),Jakob Poeltl (37831919),361.95565538194444,457.20943432149966,49300,100.00%,50000,29028.72%,1389,210.83,$1161.15,OKC 4,UTA 3,opp,1,JoeParadox,2101,4653966353
Stephon Castle (37831933),Cason Wallace (37832096),OG Anunoby (37831925),Keldon Johnson (37832026),Kel'el Ware (37831949),Tyler Herro (37831794),LeBron James (37831767),Isaiah Hartenstein (37831897),360.25578125,433.0393185441879,50000,100.00%,50000,17533.56%,749,152.65,$701.34,SAS 2,OKC 2,opp,1,bcalicore,87,4654026128
Shai Gilgeous-Alexander (37831764),Stephon Castle (37831933),Keldon Johnson (37832026),Bam Adebayo (37831821),Kel'el Ware (37831949),Keyonte George (37831887),KJ Martin (37832113),Kyle Filipowski (37831966),360.7072916666666,451.6783423152194,49700,100.00%,50000,15989.15%,164,249.44,$639.57,UTA 3,SAS 2,opp,1,ShipMyMoney,944,4653762544
Keyonte George (37831887),Davion Mitchell (37832053),Keldon Johnson (37832026),Bol Bol (37831951),Isaiah Hartenstein (37831897),Shai Gilgeous-Alexander (37831764),OG Anunoby (37831925),Stephon Castle (37831933),360.0967361111111,443.25125116343935,49200,100.00%,50000,11968.45%,62,171.8,$478.74,SAS 2,OKC 2,opp,1,ltressler,500,4653284166
Shai Gilgeous-Alexander (37831764),Alec Burks (37832227),OG Anunoby (37831925),Keldon Johnson (37832026),Kel'el Ware (37831949),Keyonte George (37831887),Dorian Finney-Smith (37832107),LeBron James (37831767),358.7252951388889,438.11330756539746,49800,100.00%,50000,8363.48%,27,174.67000000000002,$334.54,MIA 2,LAL 2,opp,1,Randyc2115,406,4653856561
Isaiah Collier (37831913),Cason Wallace (37832096),Jalen Williams (37831829),OG Anunoby (37831925),Isaiah Hartenstein (37831897),Davion Mitchell (37832053),LeBron James (37831767),Kyle Filipowski (37831966),357.38062499999995,438.40609029381295,49200,100.00%,50000,6348.85%,7,172.74,$253.95,OKC 3,UTA 2,opp,1,korsen,1312,4654007454
Shai Gilgeous-Alexander (37831764),Alec Burks (37832227),Jalen Williams (37831829),Keldon Johnson (37832026),Kel'el Ware (37831949),Isaiah Collier (37831913),Bol Bol (37831951),Keyonte George (37831887),356.51765624999996,445.9191271341336,49300,100.00%,50000,5115.92%,0,172.70999999999998,$204.64,OKC 2,MIA 2,opp,1,klambkins,1210,4653784832
Shai Gilgeous-Alexander (37831764),Cason Wallace (37832096),Jalen Williams (37831829),Brice Sensabaugh (37832065),Kel'el Ware (37831949),Keyonte George (37831887),Kawhi Leonard (37831836),KJ Martin (37832113),355.8839236111111,449.20955292111535,50000,100.00%,50000,4744.81%,0,210.09,$189.79,OKC 3,UTA 3,opp,1,Colonel420,3027,4653540543
Stephon Castle (37831933),Alec Burks (37832227),Norman Powell (37831855),Jalen Williams (37831829),Kel'el Ware (37831949),Shai Gilgeous-Alexander (37831764),KJ Martin (37832113),Keyonte George (37831887),355.3858506944444,444.46117458658193,49900,100.00%,50000,4293.42%,0,216.37,$171.74,MIA 2,OKC 2,opp,1,imadeit110,1182,4653383800
Cason Wallace (37832096),Alec Burks (37832227),Jalen Williams (37831829),Zion Williamson (37831787),Isaiah Hartenstein (37831897),Shai Gilgeous-Alexander (37831764),KJ Martin (37832113),Kyle Filipowski (37831966),354.7669618055555,452.935193923513,49700,100.00%,50000,3969.25%,0,237.48999999999998,$158.77,OKC 4,UTA 2,opp,1,jtmartin3,3294,4653993657
Shai Gilgeous-Alexander (37831764),Mikal Bridges (37831904),Keldon Johnson (37832026),KJ Martin (37832113),Isaiah Hartenstein (37831897),Stephon Castle (37831933),OG Anunoby (37831925),Keyonte George (37831887),354.6593923611111,438.92692680017814,49500,100.00%,50000,3736.08%,0,203.76999999999998,$149.44,OKC 2,NYK 2,opp,1,kylect,664,4653657474
Shai Gilgeous-Alexander (37831764),Cason Wallace (37832096),Keldon Johnson (37832026),Bam Adebayo (37831821),Isaiah Hartenstein (37831897),Johnny Juzang (37832136),Jalen Williams (37831829),Kyle Filipowski (37831966),354.23670138888883,442.40476569468126,50000,100.00%,50000,3540.18%,0,179.37,$141.61,OKC 4,UTA 2,opp,1,gehrenberg,1252,4653702963
