Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4672351870,NBA $40K Four Point Play [20 Entry Max],175098890,$4,Chris Paul (38181990),Quentin Grimes (38181779),Chuma Okeke (38182055),Guerschon Yabusele (38181949),Jonathan Mogbo (38182136),Tyler Herro (38181814),Justin Edwards (38182038),Trae Young (38181765)
4672351871,NBA $40K Four Point Play [20 Entry Max],175098890,$4,Trae Young (38181765),Anfernee Simons (38181875),Justin Edwards (38182038),Sandro Mamukelashvili (38182095),Orlando Robinson (38182005),Scottie Barnes (38181795),Oshae Brissett (38182148),Chet Holmgren (38181836)
4672351872,NBA $40K Four Point Play [20 Entry Max],175098890,$4,Trae Young (38181765),Quentin Grimes (38181779),Zaccharie Risacher (38182016),Jonathan Mogbo (38182136),Colin Castleton (38182081),Chris Paul (38181990),Justin Edwards (38182038),Alperen Sengun (38181777)
4672351873,NBA $40K Four Point Play [20 Entry Max],175098890,$4,Jamal Shead (38182042),RJ Barrett (38181819),Justin Edwards (38182038),Jeremy Sochan (38181935),Guerschon Yabusele (38181949),James Harden (38181762),Jonathan Mogbo (38182136),Bam Adebayo (38181791)
4672351874,NBA $40K Four Point Play [20 Entry Max],175098890,$4,Dyson Daniels (38181857),Anfernee Simons (38181875),Justin Edwards (38182038),Oshae Brissett (38182148),Jeremy Sochan (38181935),Trae Young (38181765),Colin Castleton (38182081),Ivica Zubac (38181789)
4672351875,NBA $40K Four Point Play [20 Entry Max],175098890,$4,Davion Mitchell (38182162),Stephon Castle (38181866),Scottie Barnes (38181795),Justin Edwards (38182038),Onyeka Okongwu (38181844),Tyler Herro (38181814),Jeremy Sochan (38181935),Caris LeVert (38181957)
4672351876,NBA $40K Four Point Play [20 Entry Max],175098890,$4,Dyson Daniels (38181857),Stephon Castle (38181866),Justin Edwards (38182038),Guerschon Yabusele (38181949),Onyeka Okongwu (38181844),Jalen Hood-Schifino (38182133),Andrew Wiggins (38181903),Alperen Sengun (38181777)
4672351877,NBA $40K Four Point Play [20 Entry Max],175098890,$4,Scottie Barnes (38181795),Stephon Castle (38181866),Justin Edwards (38182038),Jeremy Sochan (38181935),Orlando Robinson (38182005),Jalen Green (38181832),Chuma Okeke (38182055),Onyeka Okongwu (38181844)
4672351878,NBA $40K Four Point Play [20 Entry Max],175098890,$4,Jamal Shead (38182042),Dyson Daniels (38181857),Deni Avdija (38181840),Oshae Brissett (38182148),Jeremy Sochan (38181935),Scottie Barnes (38181795),Jonathan Mogbo (38182136),Alperen Sengun (38181777)
4672351879,NBA $40K Four Point Play [20 Entry Max],175098890,$4,Trae Young (38181765),Quentin Grimes (38181779),Chuma Okeke (38182055),Jeremy Sochan (38181935),Jonathan Mogbo (38182136),Jamal Shead (38182042),Oshae Brissett (38182148),Alperen Sengun (38181777)
