Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
onyeka okongwu,C/UTIL,ATL,30.98%,0.02%,1.75%,10.19%,21.6%,$1.14
trae young,PG/G/UTIL,ATL,28.29%,0.02%,1.61%,7.06%,9.92%,$0.83
jonas valanciunas,C/UTIL,SAC,32.51%,0.01%,1.62%,27.33%,60.42%,$0.8
ausar thompson,PF/SF/F/UTIL,DET,28.61%,0.01%,1.49%,18.46%,14.08%,$0.51
jalen duren,C/UTIL,DET,25.74%,0.02%,1.41%,5.66%,12.25%,$0.48
stephen curry,PG/G/UTIL,GSW,26.31%,0.01%,1.39%,6.5%,8.5%,$0.34
quentin grimes,SG/G/UTIL,PHI,28.42%,0.01%,1.38%,12.56%,13.7%,$0.31
dennis schroder,PG/SG/G/UTIL,DET,25.88%,0.01%,1.3%,4.58%,2.86%,$0.28
justin champagnie,PF/F/UTIL,WAS,26.79%,0.01%,1.34%,12.35%,10.71%,$0.27
brandin podziemski,PG/SG/G/UTIL,GSW,27.06%,0.01%,1.26%,10.7%,7.48%,$0.09
kessler edwards,C/PF/F/UTIL,DAL,26.58%,0.01%,1.26%,13.4%,8.06%,$0.09
terance mann,PG/SF/G/F/UTIL,ATL,26.65%,0.01%,1.23%,11.09%,5.3%,$-0.01
caris levert,SF/SG/G/F/UTIL,ATL,25.99%,0.01%,1.19%,20.08%,11.79%,$-0.09
scoot henderson,PG/G/UTIL,POR,25.63%,0.01%,1.17%,9.34%,9.95%,$-0.1
naji marshall,PF/SF/F/UTIL,DAL,25.37%,0.01%,1.15%,10.24%,7.59%,$-0.18
alexandre sarr,C/UTIL,WAS,24.29%,0.01%,1.1%,5.14%,10.28%,$-0.19
ja morant,PG/G/UTIL,MEM,24.53%,0.01%,1.12%,12.73%,15.76%,$-0.23
kyrie irving,PG/G/UTIL,DAL,24.7%,0.01%,1.08%,5.21%,6.77%,$-0.25
deni avdija,PF/SF/F/UTIL,POR,26.4%,0.01%,1.1%,48.14%,48.45%,$-0.27
keon ellis,PG/SG/G/UTIL,SAC,25.13%,0.01%,1.09%,7.02%,4.27%,$-0.27
malik beasley,SF/SG/G/F/UTIL,DET,25.3%,0.01%,1.1%,24.05%,14.43%,$-0.29
zaccharie risacher,PF/SF/F/UTIL,ATL,24.56%,0.01%,1.08%,5.73%,3.69%,$-0.29
isaiah stewart,C/UTIL,DET,23.54%,0.01%,1.05%,3.14%,3.8%,$-0.3
shaedon sharpe,SF/SG/G/F/UTIL,POR,25.22%,0.01%,1.08%,19.81%,13.18%,$-0.31
tyler herro,PG/G/UTIL,MIA,25.32%,0.01%,1.06%,12.61%,16.61%,$-0.34
jimmy butler,PF/SF/F/UTIL,GSW,23.71%,0.01%,1.05%,8.58%,7.85%,$-0.34
tyrese maxey,PG/G/UTIL,PHI,24.41%,0.01%,1.05%,6.43%,8.69%,$-0.35
cade cunningham,PG/G/UTIL,DET,24.49%,0.01%,1.07%,15.99%,24.81%,$-0.37
klay thompson,SF/SG/G/F/UTIL,DAL,23.51%,0.01%,1.03%,5.1%,3.07%,$-0.41
draymond green,C/UTIL,GSW,22.68%,0.01%,0.96%,2.75%,5.51%,$-0.41
kel'el ware,C/UTIL,MIA,23.46%,0.01%,1.0%,5.91%,11.37%,$-0.42
desmond bane,SG/G/UTIL,MEM,24.72%,0.01%,1.02%,18.26%,24.44%,$-0.43
mouhamed gueye,C/PF/F/UTIL,ATL,23.99%,0.01%,1.02%,21.62%,15.2%,$-0.45
alperen sengun,C/UTIL,HOU,22.18%,0.01%,1.0%,6.7%,18.3%,$-0.46
dyson daniels,PG/SG/G/UTIL,ATL,24.87%,0.01%,1.0%,16.4%,12.2%,$-0.48
duncan robinson,SF/SG/G/F/UTIL,MIA,24.19%,0.01%,1.0%,14.2%,7.43%,$-0.49
kyshawn george,PF/F/UTIL,WAS,23.87%,0.01%,0.98%,6.46%,7.09%,$-0.51
ronald holland ii,SF/F/UTIL,DET,24.05%,0.01%,0.92%,0.05%,0.1%,$-0.51
brandon clarke,C/PF/F/UTIL,MEM,23.15%,0.01%,0.96%,2.06%,1.5%,$-0.52
carlton carrington,PG/SG/G/UTIL,WAS,24.4%,0.01%,0.97%,7.99%,5.37%,$-0.53
kelly oubre jr.,SF/SG/G/F/UTIL,PHI,24.3%,0.01%,0.96%,12.14%,7.33%,$-0.56
kevon looney,C/UTIL,GSW,22.04%,0.01%,0.92%,4.21%,6.37%,$-0.62
max christie,SF/SG/G/F/UTIL,DAL,24.16%,0.01%,0.95%,3.43%,1.89%,$-0.62
davion mitchell,PG/SG/G/UTIL,MIA,24.45%,0.01%,0.93%,10.77%,6.62%,$-0.64
jaren jackson jr.,C/PF/F/UTIL,MEM,22.85%,0.01%,0.93%,21.24%,22.79%,$-0.64
bam adebayo,C/PF/F/UTIL,MIA,22.87%,0.01%,0.91%,13.53%,14.68%,$-0.65
guerschon yabusele,C/PF/F/UTIL,PHI,22.42%,0.01%,0.89%,3.81%,3.06%,$-0.65
andre drummond,C/UTIL,PHI,20.87%,0.01%,0.87%,1.65%,2.75%,$-0.65
simone fontecchio,PF/F/UTIL,DET,22.94%,0.01%,0.91%,1.71%,0.98%,$-0.68
anfernee simons,PG/SG/G/UTIL,POR,22.92%,0.01%,0.87%,7.94%,6.1%,$-0.7
malik monk,PG/SG/G/UTIL,SAC,23.43%,0.01%,0.9%,14.22%,12.21%,$-0.7
bilal coulibaly,SF/SG/G/F/UTIL,WAS,23.06%,0.01%,0.9%,3.22%,1.95%,$-0.7
khris middleton,PF/SF/F/UTIL,WAS,21.21%,0.01%,0.87%,4.97%,4.01%,$-0.72
trey lyles,C/PF/F/UTIL,SAC,21.68%,0.01%,0.86%,3.82%,2.22%,$-0.75
corey kispert,PF/SF/F/UTIL,WAS,22.39%,0.01%,0.85%,0.82%,0.51%,$-0.76
andrew wiggins,SF/F/UTIL,MIA,22.21%,0.01%,0.86%,6.83%,8.01%,$-0.77
spencer dinwiddie,PG/SG/G/UTIL,DAL,20.9%,0.01%,0.84%,1.03%,0.56%,$-0.77
marcus smart,SF/SG/G/F/UTIL,WAS,21.29%,0.01%,0.85%,0.74%,0.36%,$-0.78
moses moody,PF/SF/F/UTIL,GSW,22.26%,0.01%,0.85%,3.14%,1.91%,$-0.78
paul george,PF/SF/F/UTIL,PHI,23.1%,0.01%,0.85%,12.41%,11.28%,$-0.79
vince williams jr.,SF/SG/G/F/UTIL,MEM,21.19%,0.01%,0.84%,3.45%,1.68%,$-0.8
jalen green,SG/G/UTIL,HOU,22.45%,0.01%,0.84%,5.17%,6.39%,$-0.8
chet holmgren,C/PF/F/UTIL,OKC,22.23%,0.01%,0.84%,25.0%,24.73%,$-0.83
tari eason,PF/F/UTIL,HOU,20.86%,0.01%,0.81%,3.58%,3.78%,$-0.85
keegan murray,PF/F/UTIL,SAC,22.32%,0.01%,0.83%,5.63%,6.16%,$-0.86
haywood highsmith,PF/SF/F/UTIL,MIA,21.27%,0.01%,0.8%,0.74%,0.48%,$-0.9
quinten post,C/UTIL,GSW,19.53%,0.01%,0.75%,0.75%,1.38%,$-0.91
santi aldama,PF/F/UTIL,MEM,20.46%,0.01%,0.77%,3.51%,3.98%,$-0.93
keyonte george,PG/G/UTIL,UTA,20.61%,0.01%,0.75%,1.31%,1.44%,$-0.93
mark williams,C/UTIL,CHA,18.41%,0.01%,0.73%,2.88%,6.78%,$-0.96
shai gilgeous-alexander,PG/G/UTIL,OKC,20.02%,0.01%,0.78%,17.56%,28.39%,$-0.99
jabari smith jr.,C/PF/F/UTIL,HOU,21.38%,0.01%,0.77%,5.73%,4.07%,$-1.0
jordan clarkson,SG/G/UTIL,UTA,19.79%,0.01%,0.75%,1.14%,1.41%,$-1.02
donovan clingan,C/UTIL,POR,19.17%,0.01%,0.7%,1.42%,2.94%,$-1.03
jalen williams,PF/SF/F/UTIL,OKC,19.29%,0.01%,0.75%,5.53%,5.71%,$-1.03
clint capela,C/UTIL,ATL,18.99%,0.01%,0.7%,0.29%,0.45%,$-1.03
demar derozan,SF/F/UTIL,SAC,20.48%,0.01%,0.73%,3.46%,4.38%,$-1.04
dillon brooks,PF/F/UTIL,HOU,21.92%,0.0%,0.74%,1.25%,1.44%,$-1.06
zach lavine,SF/SG/G/F/UTIL,SAC,21.3%,0.0%,0.72%,18.93%,14.23%,$-1.08
john collins,C/PF/F/UTIL,UTA,18.3%,0.01%,0.69%,2.66%,2.33%,$-1.09
toumani camara,SF/SG/G/F/UTIL,POR,21.03%,0.0%,0.72%,2.51%,1.61%,$-1.1
marcus sasser,PG/SG/G/UTIL,DET,19.25%,0.01%,0.7%,0.21%,0.1%,$-1.11
nick smith jr.,SF/SG/G/F/UTIL,CHA,21.03%,0.0%,0.71%,7.54%,4.2%,$-1.12
richaun holmes,C/UTIL,WAS,20.37%,0.01%,0.71%,0.3%,0.58%,$-1.12
amen thompson,PG/SF/G/F/UTIL,HOU,20.41%,0.0%,0.67%,8.44%,6.19%,$-1.16
buddy hield,SF/SG/G/F/UTIL,GSW,19.72%,0.0%,0.68%,5.24%,2.42%,$-1.16
zach edey,C/UTIL,MEM,18.93%,0.01%,0.67%,1.74%,3.06%,$-1.16
damion baugh,PG/SG/G/UTIL,CHA,19.19%,0.0%,0.62%,0.17%,0.1%,$-1.19
gui santos,PF/F/UTIL,GSW,20.0%,0.0%,0.64%,0.13%,0.1%,$-1.2
olivier-maxence prosper,PF/F/UTIL,DAL,18.25%,0.01%,0.66%,0.14%,0.1%,$-1.22
dominick barlow,C/PF/F/UTIL,ATL,19.37%,0.0%,0.65%,0.29%,0.1%,$-1.23
kj martin,PF/F/UTIL,UTA,19.03%,0.0%,0.63%,1.51%,1.46%,$-1.24
gary payton ii,SF/SG/G/F/UTIL,GSW,18.47%,0.01%,0.62%,0.15%,0.1%,$-1.25
miles bridges,PF/F/UTIL,CHA,18.0%,0.01%,0.62%,1.98%,3.11%,$-1.26
walker kessler,C/UTIL,UTA,18.01%,0.01%,0.61%,1.41%,3.02%,$-1.27
tim hardaway jr.,SF/SG/G/F/UTIL,DET,19.87%,0.0%,0.59%,0.24%,0.1%,$-1.34
jaden hardy,PG/G/UTIL,DAL,18.62%,0.0%,0.62%,0.14%,0.1%,$-1.36
isaiah hartenstein,C/UTIL,OKC,17.26%,0.0%,0.58%,1.68%,3.5%,$-1.37
jeff dowtin,PG/G/UTIL,PHI,19.06%,0.0%,0.64%,0.21%,0.1%,$-1.37
dalano banton,PG/SG/G/UTIL,POR,18.92%,0.0%,0.58%,21.56%,13.41%,$-1.39
justin edwards,PF/SF/F/UTIL,PHI,18.72%,0.0%,0.58%,1.24%,0.72%,$-1.39
tidjane salaun,PF/F/UTIL,CHA,19.45%,0.0%,0.58%,0.15%,0.1%,$-1.4
jusuf nurkic,C/UTIL,CHA,17.86%,0.0%,0.51%,0.05%,0.13%,$-1.42
luguentz dort,SF/SG/G/F/UTIL,OKC,18.23%,0.0%,0.59%,0.71%,0.29%,$-1.43
jae'sean tate,PF/SF/F/UTIL,HOU,19.2%,0.0%,0.56%,0.3%,0.1%,$-1.43
seth curry,SG/G/UTIL,CHA,17.57%,0.0%,0.56%,0.34%,0.29%,$-1.46
aaron wiggins,PF/SF/F/UTIL,OKC,17.84%,0.0%,0.54%,1.89%,1.38%,$-1.47
lauri markkanen,SF/F/UTIL,UTA,15.7%,0.0%,0.52%,0.23%,0.26%,$-1.48
isaiah collier,PG/G/UTIL,UTA,18.05%,0.0%,0.53%,0.16%,0.1%,$-1.48
cason wallace,PG/SG/G/UTIL,OKC,17.72%,0.0%,0.49%,1.3%,0.76%,$-1.54
luke kennard,PG/SG/G/UTIL,MEM,17.67%,0.0%,0.48%,9.16%,5.73%,$-1.58
lamelo ball,PG/G/UTIL,CHA,15.7%,0.0%,0.48%,5.07%,7.71%,$-1.61
alex caruso,SF/SG/G/F/UTIL,OKC,17.05%,0.0%,0.48%,1.76%,0.85%,$-1.61
kris murray,PF/SF/F/UTIL,POR,17.06%,0.0%,0.45%,1.76%,1.05%,$-1.66
jaylen wells,SF/SG/G/F/UTIL,MEM,16.9%,0.0%,0.45%,0.57%,0.3%,$-1.67
gregory jackson,PF/SF/F/UTIL,MEM,17.38%,0.0%,0.45%,0.19%,0.1%,$-1.7
jalen mcdaniels,PF/F/UTIL,WAS,17.91%,0.0%,0.37%,0.06%,0.03%,$-1.77
dwight powell,C/UTIL,DAL,16.01%,0.0%,0.39%,0.05%,0.1%,$-1.78
jabari walker,C/UTIL,POR,15.13%,0.0%,0.39%,0.09%,0.1%,$-1.84
aaron holiday,PG/G/UTIL,HOU,16.15%,0.0%,0.37%,0.1%,0.1%,$-1.85
dante exum,SF/SG/G/F/UTIL,DAL,15.06%,0.0%,0.35%,0.22%,0.1%,$-1.89
jake laravia,PF/SF/F/UTIL,SAC,13.78%,0.0%,0.31%,0.13%,0.1%,$-1.96
josh green,PF/SF/F/UTIL,CHA,15.62%,0.0%,0.29%,0.14%,0.1%,$-1.97
markelle fultz,PG/G/UTIL,SAC,14.34%,0.0%,0.29%,0.23%,0.1%,$-1.98
tre mann,PG/G/UTIL,CHA,13.98%,0.0%,0.27%,0.08%,0.03%,$-1.99
