PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Shai Gilgeous-Alexander (38239580),Colby Jones (38239966),Kevin Huerter (38239725),LeBron James (38239587),Tristan Vukcevic (38239923),Davion Mitchell (38239876),Kyle Anderson (38240065),Tyler Herro (38239631),275.96230468749997,365.6827527760472,49900,100.00%,0,76.15%,0,221.79000000000002,$3.05,MIA 3,WAS 2,user,50,marvalshot,5079,4678344695
Davion Mitchell (38239876),Kevin Huerter (38239725),Jaylen Martin (38240062),LeBron James (38239587),Tristan Vukcevic (38239923),Josh Giddey (38239598),Jeremy Sochan (38239805),Bam Adebayo (38239623),279.0470399305556,362.8356971590834,49700,100.00%,79,112.4%,0,236.94,$4.5,MIA 2,CHI 2,user2,1,marvalshot,8750,4678344696_2
Shai Gilgeous-Alexander (38239580),Colby Jones (38239966),Jaylen Martin (38240062),Justin Champagnie (38239809),Tristan Vukcevic (38239923),Tyler Herro (38239631),Jeremy Sochan (38239805),LeBron James (38239587),285.6790581597223,376.7770236652031,49300,100.00%,23351,400.21%,0,270.9,$16.01,WAS 4,OKC 1,user,1,marvalshot,1365,4678344697
Shai Gilgeous-Alexander (38239580),Coby White (38239640),Justin Champagnie (38239809),Kyle Anderson (38240065),Tristan Vukcevic (38239923),Kevin Huerter (38239725),Jeremy Sochan (38239805),Tyler Herro (38239631),271.55075086805556,358.795280612208,49800,99.65%,0,45.97%,0,205.11,$1.84,CHI 2,WAS 2,user8,1,marvalshot,8759,4678344698_8
Tyler Herro (38239631),Carlton Carrington (38239793),Jaylen Martin (38240062),Bam Adebayo (38239623),Tristan Vukcevic (38239923),Kevin Huerter (38239725),LeBron James (38239587),Jeremy Sochan (38239805),284.32016927083333,368.7619510118801,49500,100.00%,12678,310.92%,0,237.5,$12.44,WAS 3,MIA 2,user1,1,marvalshot,8801,4678344699_1
Tyler Herro (38239631),Tyrese Martin (38239908),Jaylen Martin (38240062),LeBron James (38239587),Tristan Vukcevic (38239923),Shai Gilgeous-Alexander (38239580),Jeremy Sochan (38239805),Kai Jones (38239800),283.6833159722222,377.2045592979298,50000,100.00%,9386,255.22%,0,225.05,$10.21,WAS 2,MIA 1,user1,1,marvalshot,8806,4678344700_1
Tyler Herro (38239631),Colby Jones (38239966),LeBron James (38239587),Jeremy Sochan (38239805),Tristan Vukcevic (38239923),Josh Giddey (38239598),Kyle Anderson (38240065),Alexandre Sarr (38239686),289.63852430555556,378.15326186384567,49500,100.00%,48313,1596.82%,0,269.54,$63.87,WAS 3,MIA 2,user,1,marvalshot,1267,4678344701
Tyler Herro (38239631),Colby Jones (38239966),LeBron James (38239587),Bam Adebayo (38239623),Tristan Vukcevic (38239923),Josh Giddey (38239598),Kyle Anderson (38240065),Kenrich Williams (38239995),280.0610807291667,371.6965018846828,49900,100.00%,277,123.86%,0,245.43,$4.95,MIA 3,WAS 2,user,50,marvalshot,4202,4678344702
Tyler Herro (38239631),Pelle Larsson (38240216),LeBron James (38239587),Patrick Williams (38239940),Tristan Vukcevic (38239923),Davion Mitchell (38239876),Coby White (38239640),Bam Adebayo (38239623),278.1754296875,364.20729513564146,49900,100.00%,61,101.49%,0,178.15,$4.06,MIA 4,CHI 2,user6,1,marvalshot,8814,4678344703_6
Shai Gilgeous-Alexander (38239580),Colby Jones (38239966),Kevin Huerter (38239725),LeBron James (38239587),Tristan Vukcevic (38239923),Davion Mitchell (38239876),Kyle Anderson (38240065),Tyler Herro (38239631),275.96230468749997,365.6827527760472,49900,100.00%,0,76.15%,0,221.79000000000002,$3.05,MIA 3,WAS 2,user1,50,marvalshot,5079,4678344695_1
