PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Payton Pritchard (37787477),Keon Johnson (37787491),Josh Hart (37787277),Pascal Siakam (37787289),Day'Ron Sharpe (37787668),Malik Monk (37787292),Kyle Anderson (37787844),Alperen Sengun (37787254),293.28,287.47,385.24,49800,0.07%,5.6%,340.9%,53.12%,132.79,$10.2,BKN 2,BOS 1,generated,1
Josh Giddey (37787286),Gradey Dick (37787706),Kawhi Leonard (37787323),Jabari Smith Jr. (37787474),Day'Ron Sharpe (37787668),Keyonte George (37787343),Coby White (37787350),Ivica Zubac (37787301),291.76,286.29,384.06,49700,0.07%,5.29%,337.7%,51.1%,136.85,$10.1,CHI 2,LAC 2,generated,1
Derrick White (37787339),Lonzo Ball (37787607),Deni Avdija (37787375),Josh Hart (37787277),Day'Ron Sharpe (37787668),Tyrese Haliburton (37787264),Kawhi Leonard (37787323),Zach Collins (37787646),293.87,286.22999999999996,384.39000000000004,50000,0.08%,5.37%,336.1%,54.35%,138.14,$10.1,CHI 2,BOS 1,generated,1
Josh Giddey (37787286),Gradey Dick (37787706),Josh Hart (37787277),Pascal Siakam (37787289),Day'Ron Sharpe (37787668),RJ Barrett (37787310),Kyle Anderson (37787844),Kawhi Leonard (37787323),298.62,292.68,391.01,49300,0.07%,6.38%,332.5%,60.54%,171.62,$10.0,TOR 2,CHI 1,generated,1
Jalen Brunson (37787234),Andrew Nembhard (37787578),RJ Barrett (37787310),Deni Avdija (37787375),Day'Ron Sharpe (37787668),Gradey Dick (37787706),Matas Buzelis (37787575),Trae Young (37787228),294.44000000000005,288.89000000000004,386.1,49900,0.07%,5.57%,322.3%,54.88%,144.55,$9.7,TOR 2,NYK 1,generated,1
Josh Giddey (37787286),Gradey Dick (37787706),Andrew Wiggins (37787364),Jerami Grant (37787481),Day'Ron Sharpe (37787668),Malik Monk (37787292),Kawhi Leonard (37787323),Ivica Zubac (37787301),294.22,293.8,383.77000000000004,50000,0.08%,5.25%,317.2%,54.75%,159.42000000000002,$9.5,LAC 2,CHI 1,generated,1
Jalen Brunson (37787234),Aaron Nesmith (37787756),Ochai Agbaji (37787812),Josh Hart (37787277),Day'Ron Sharpe (37787668),Josh Giddey (37787286),Kawhi Leonard (37787323),Andrew Wiggins (37787364),301.24,291.93999999999994,389.09000000000003,49800,0.04%,6.87%,315.2%,64.88%,160.34,$9.5,NYK 2,IND 1,generated,1
Jalen Brunson (37787234),RJ Barrett (37787310),Josh Hart (37787277),Jerami Grant (37787481),Day'Ron Sharpe (37787668),Josh Giddey (37787286),Kyle Anderson (37787844),Zach Collins (37787646),298.52,289.92,389.99,49200,0.06%,6.17%,314.3%,60.55%,164.57,$9.4,NYK 2,CHI 2,generated,1
Jalen Brunson (37787234),RJ Barrett (37787310),Kyle Anderson (37787844),KJ Martin (37787713),Day'Ron Sharpe (37787668),Malik Monk (37787292),Kawhi Leonard (37787323),Keyonte George (37787343),295.97,290.65,392.34000000000003,49400,0.07%,5.82%,313.9%,56.73%,154.36,$9.4,UTA 2,NYK 1,generated,1
Jalen Brunson (37787234),Gradey Dick (37787706),Josh Hart (37787277),Sam Hauser (37787779),Day'Ron Sharpe (37787668),Josh Giddey (37787286),Kyle Anderson (37787844),Domantas Sabonis (37787224),295.22,287.53,384.08000000000004,49600,0.06%,5.39%,307.0%,55.89%,157.23000000000002,$9.2,NYK 2,TOR 1,generated,1
Trae Young (37787228),Gradey Dick (37787706),Josh Hart (37787277),Jayson Tatum (37787217),Day'Ron Sharpe (37787668),Isaiah Collier (37787395),Kevin Huerter (37787632),Kyle Anderson (37787844),291.27000000000004,280.40000000000003,380.12,49700,0.08%,4.99%,305.1%,50.35%,129.79000000000002,$9.2,ATL 1,TOR 1,generated,1
Kris Dunn (37787521),Keon Johnson (37787491),RJ Barrett (37787310),Josh Hart (37787277),Myles Turner (37787417),Keyonte George (37787343),Kawhi Leonard (37787323),Day'Ron Sharpe (37787668),294.66,284.33,385.21000000000004,50000,0.06%,5.33%,304.2%,55.43%,122.28,$9.1,LAC 2,BKN 2,generated,1
Trae Young (37787228),Derrick White (37787339),Deni Avdija (37787375),Kawhi Leonard (37787323),Day'Ron Sharpe (37787668),Josh Giddey (37787286),KJ Martin (37787713),Gradey Dick (37787706),291.24000000000007,284.03,383.65000000000003,49900,0.07%,5.17%,304.1%,50.78%,130.1,$9.1,ATL 1,BOS 1,generated,1
Jalen Brunson (37787234),Kevin Huerter (37787632),Kawhi Leonard (37787323),Pascal Siakam (37787289),Kel'el Ware (37787419),Isaiah Collier (37787395),Matas Buzelis (37787575),Day'Ron Sharpe (37787668),289.75,282.55,383.43,49700,0.08%,4.85%,302.1%,47.9%,117.63,$9.1,CHI 2,NYK 1,generated,1
Cade Cunningham (37787212),Jalen Green (37787296),Andrew Wiggins (37787364),Josh Hart (37787277),Day'Ron Sharpe (37787668),Scoot Henderson (37787467),Kyle Anderson (37787844),Zach Collins (37787646),287.66999999999996,283.62,378.8,50000,0.1%,4.23%,297.7%,45.86%,135.32000000000002,$8.9,MIA 2,DET 1,generated,1
Keyonte George (37787343),Ja'Kobe Walter (37787848),Josh Hart (37787277),Pascal Siakam (37787289),Zach Collins (37787646),Malik Monk (37787292),Ochai Agbaji (37787812),Alperen Sengun (37787254),289.53,280.97,378.53,49700,0.07%,4.87%,296.6%,48.0%,115.0,$8.9,TOR 2,UTA 1,generated,1
Cade Cunningham (37787212),Gradey Dick (37787706),Kawhi Leonard (37787323),Kyle Anderson (37787844),Onyeka Okongwu (37787442),Josh Giddey (37787286),KJ Martin (37787713),Ivica Zubac (37787301),287.25,284.43999999999994,381.54,50000,0.09%,4.5%,295.2%,45.22%,131.79,$8.9,LAC 2,DET 1,generated,1
Jalen Brunson (37787234),Aaron Nesmith (37787756),Jayson Tatum (37787217),Zaccharie Risacher (37787637),Jalen Duren (37787358),Tyrese Haliburton (37787264),Kyle Anderson (37787844),Day'Ron Sharpe (37787668),286.59000000000003,278.59,380.76,49600,0.1%,4.08%,293.7%,44.31%,116.08000000000001,$8.8,IND 2,NYK 1,generated,1
James Harden (37787221),Jordan Clarkson (37787384),Shaedon Sharpe (37787584),Ochai Agbaji (37787812),Myles Turner (37787417),Josh Giddey (37787286),Kawhi Leonard (37787323),Zach Collins (37787646),285.13,276.15,379.13000000000005,49900,0.09%,4.01%,292.8%,42.94%,102.19,$8.8,LAC 2,CHI 2,generated,1
Cade Cunningham (37787212),Gradey Dick (37787706),Zach LaVine (37787281),Kyle Anderson (37787844),Day'Ron Sharpe (37787668),Josh Giddey (37787286),Matas Buzelis (37787575),Ivica Zubac (37787301),288.25,286.35,379.97,49800,0.08%,4.49%,290.4%,46.7%,140.67000000000002,$8.7,CHI 2,DET 1,generated,1
Jalen Brunson (37787234),Jrue Holiday (37787595),Josh Hart (37787277),Khris Middleton (37787470),Day'Ron Sharpe (37787668),Jordan Clarkson (37787384),Kawhi Leonard (37787323),Zach Collins (37787646),292.95000000000005,285.51000000000005,386.78000000000003,49300,0.07%,4.99%,287.9%,52.28%,149.16,$8.6,NYK 2,BOS 1,generated,1
Jalen Brunson (37787234),Gradey Dick (37787706),Andrew Wiggins (37787364),Kawhi Leonard (37787323),Day'Ron Sharpe (37787668),Josh Giddey (37787286),KJ Martin (37787713),Anfernee Simons (37787360),295.6,291.94000000000005,386.31000000000006,49300,0.07%,5.4%,286.7%,56.47%,164.25,$8.6,NYK 1,TOR 1,generated,1
Jalen Brunson (37787234),Lonzo Ball (37787607),Josh Hart (37787277),Ausar Thompson (37787495),Day'Ron Sharpe (37787668),Keyonte George (37787343),Bam Adebayo (37787256),Ochai Agbaji (37787812),292.05,283.07000000000005,382.8,49800,0.07%,4.98%,285.4%,51.6%,128.29000000000002,$8.6,NYK 2,CHI 1,generated,1
Keyonte George (37787343),Gradey Dick (37787706),Andrew Wiggins (37787364),Bam Adebayo (37787256),Zach Collins (37787646),Tyrese Martin (37787871),Kawhi Leonard (37787323),Alperen Sengun (37787254),289.69,288.13,381.86,49300,0.08%,4.52%,284.7%,48.57%,147.84,$8.5,MIA 2,UTA 1,generated,1
Jalen Brunson (37787234),Aaron Nesmith (37787756),RJ Barrett (37787310),Ochai Agbaji (37787812),Zach Collins (37787646),Keyonte George (37787343),Kawhi Leonard (37787323),Pascal Siakam (37787289),292.53999999999996,283.07,384.53000000000003,49600,0.07%,4.9%,284.5%,51.75%,128.51,$8.5,IND 2,TOR 2,generated,1
Tyrese Haliburton (37787264),Shaedon Sharpe (37787584),Josh Hart (37787277),Kawhi Leonard (37787323),Day'Ron Sharpe (37787668),Josh Giddey (37787286),Caris LeVert (37787505),Matas Buzelis (37787575),291.65,281.63,382.65000000000003,50000,0.06%,4.72%,280.2%,51.06%,117.81,$8.4,CHI 2,IND 1,generated,1
Trae Young (37787228),Anfernee Simons (37787360),Kyle Anderson (37787844),Bam Adebayo (37787256),Day'Ron Sharpe (37787668),James Harden (37787221),Tosan Evbuomwan (37787998),Zach Collins (37787646),286.20000000000005,280.84000000000003,381.40000000000003,49300,0.07%,4.31%,279.6%,43.99%,126.56,$8.4,MIA 2,BKN 2,generated,1
Jordan Poole (37787307),Gradey Dick (37787706),Jayson Tatum (37787217),Ausar Thompson (37787495),Onyeka Okongwu (37787442),Trae Young (37787228),Kyle Anderson (37787844),Zach Collins (37787646),284.6,276.7,376.54,49500,0.08%,4.25%,277.7%,42.26%,107.97,$8.3,ATL 2,WAS 1,generated,1
Jalen Brunson (37787234),Gradey Dick (37787706),Aaron Nesmith (37787756),Josh Hart (37787277),Day'Ron Sharpe (37787668),Tyrese Martin (37787871),Jayson Tatum (37787217),Ivica Zubac (37787301),294.7,287.47,383.07,49400,0.06%,5.23%,275.5%,55.18%,159.63,$8.3,NYK 2,BKN 2,generated,1
Jordan Poole (37787307),Gradey Dick (37787706),Kawhi Leonard (37787323),Jayson Tatum (37787217),Richaun Holmes (37787557),Lonzo Ball (37787607),Pascal Siakam (37787289),Zach Collins (37787646),288.85,283.81,379.51,50000,0.07%,4.58%,274.8%,47.53%,124.28999999999999,$8.2,WAS 2,CHI 2,generated,1
Immanuel Quickley (37787336),Gradey Dick (37787706),Andrew Wiggins (37787364),Tosan Evbuomwan (37787998),Onyeka Okongwu (37787442),Josh Giddey (37787286),Kawhi Leonard (37787323),Alperen Sengun (37787254),290.98,291.31,381.4,49800,0.07%,4.58%,269.0%,50.21%,142.78,$8.1,TOR 2,MIA 1,generated,1
Trae Young (37787228),Gradey Dick (37787706),Toumani Camara (37787452),Josh Hart (37787277),Day'Ron Sharpe (37787668),James Harden (37787221),Tosan Evbuomwan (37787998),Onyeka Okongwu (37787442),290.16,282.79,377.02,49800,0.07%,4.43%,268.7%,48.39%,128.66000000000003,$8.1,ATL 2,BKN 2,generated,1
Jordan Poole (37787307),Jordan Clarkson (37787384),Toumani Camara (37787452),Josh Hart (37787277),Donovan Clingan (37787489),James Harden (37787221),Kyle Anderson (37787844),Day'Ron Sharpe (37787668),285.64,279.45,378.24,50000,0.07%,4.09%,268.7%,43.2%,107.96,$8.1,POR 2,WAS 1,generated,1
Jalen Brunson (37787234),RJ Barrett (37787310),Josh Hart (37787277),Jerami Grant (37787481),Andre Drummond (37787733),Jordan Poole (37787307),KJ Martin (37787713),Day'Ron Sharpe (37787668),290.58,282.0,383.16,49000,0.08%,4.33%,267.7%,49.69%,131.14,$8.0,NYK 2,TOR 1,generated,1
Jalen Brunson (37787234),Gradey Dick (37787706),Josh Hart (37787277),Kyle Anderson (37787844),Myles Turner (37787417),Ziaire Williams (37787540),Kawhi Leonard (37787323),Jordan Poole (37787307),296.11,286.91999999999996,380.93000000000006,49800,0.05%,4.97%,266.5%,57.93%,138.17000000000002,$8.0,NYK 2,TOR 1,generated,1
Jordan Poole (37787307),Andrew Nembhard (37787578),Ochai Agbaji (37787812),Josh Hart (37787277),Day'Ron Sharpe (37787668),Josh Giddey (37787286),RJ Barrett (37787310),Kawhi Leonard (37787323),295.13,287.71,385.54999999999995,49900,0.05%,5.29%,263.6%,55.99%,140.92,$7.9,TOR 2,WAS 1,generated,1
Cade Cunningham (37787212),Shaedon Sharpe (37787584),Kyle Anderson (37787844),Pascal Siakam (37787289),Jalen Duren (37787358),Keon Johnson (37787491),Kawhi Leonard (37787323),Day'Ron Sharpe (37787668),282.03,275.45,381.39,49700,0.09%,3.57%,263.4%,39.29%,105.84,$7.9,DET 2,BKN 2,generated,1
Immanuel Quickley (37787336),Gradey Dick (37787706),Josh Hart (37787277),Ausar Thompson (37787495),Day'Ron Sharpe (37787668),Tyrese Haliburton (37787264),Brice Sensabaugh (37787628),Alperen Sengun (37787254),287.93,283.16,379.91999999999996,49600,0.06%,4.42%,261.6%,45.94%,132.29,$7.8,TOR 2,NYK 1,generated,1
Jalen Brunson (37787234),Ziaire Williams (37787540),Kyle Anderson (37787844),Bam Adebayo (37787256),Myles Turner (37787417),Coby White (37787350),Kawhi Leonard (37787323),Day'Ron Sharpe (37787668),291.98,286.51000000000005,384.5400000000001,50000,0.06%,4.75%,261.0%,51.53%,128.57999999999998,$7.8,BKN 2,MIA 2,generated,1
Keyonte George (37787343),Shaedon Sharpe (37787584),Deni Avdija (37787375),Bam Adebayo (37787256),Day'Ron Sharpe (37787668),Zach LaVine (37787281),Andrew Wiggins (37787364),Zach Collins (37787646),283.68,280.25,378.18,49600,0.08%,3.75%,258.2%,41.33%,111.49,$7.7,POR 2,MIA 2,generated,1
Anfernee Simons (37787360),Quentin Grimes (37787447),Josh Hart (37787277),Pascal Siakam (37787289),Zach Collins (37787646),Keyonte George (37787343),Kyle Anderson (37787844),Kawhi Leonard (37787323),292.28000000000003,281.46,380.96000000000004,49900,0.05%,5.04%,257.8%,51.55%,113.97,$7.7,POR 1,PHI 1,generated,1
Jalen Brunson (37787234),Keon Johnson (37787491),Tosan Evbuomwan (37787998),Kawhi Leonard (37787323),Zach Collins (37787646),Trae Young (37787228),KJ Martin (37787713),Josh Giddey (37787286),290.42,280.51,382.02000000000004,49900,0.06%,4.56%,257.2%,49.2%,121.33,$7.7,BKN 2,CHI 2,generated,1
Jalen Brunson (37787234),Gradey Dick (37787706),Deni Avdija (37787375),Pascal Siakam (37787289),Zach Collins (37787646),Josh Giddey (37787286),Zaccharie Risacher (37787637),Jordan Clarkson (37787384),286.32000000000005,281.34,378.57000000000005,50000,0.08%,4.17%,255.8%,44.03%,121.86,$7.7,CHI 2,NYK 1,generated,1
Tyrese Haliburton (37787264),Lonzo Ball (37787607),RJ Barrett (37787310),Zaccharie Risacher (37787637),Myles Turner (37787417),Keyonte George (37787343),Aaron Nesmith (37787756),Alperen Sengun (37787254),286.32,281.80999999999995,378.1,50000,0.08%,3.77%,254.1%,43.99%,100.19,$7.6,IND 3,CHI 1,generated,1
Immanuel Quickley (37787336),Andrew Nembhard (37787578),Shaedon Sharpe (37787584),Josh Hart (37787277),Ivica Zubac (37787301),Keyonte George (37787343),Kawhi Leonard (37787323),Gradey Dick (37787706),290.27,281.53,378.49000000000007,50000,0.07%,4.29%,253.0%,48.86%,121.2,$7.6,TOR 2,LAC 2,generated,1
Jalen Brunson (37787234),Dyson Daniels (37787355),Tosan Evbuomwan (37787998),Josh Hart (37787277),Day'Ron Sharpe (37787668),Malik Monk (37787292),Kawhi Leonard (37787323),Zach Collins (37787646),298.66999999999996,292.93,387.34,49800,0.04%,5.33%,252.8%,61.43%,165.03,$7.6,NYK 2,BKN 2,generated,1
Trae Young (37787228),Tyrese Martin (37787871),Ochai Agbaji (37787812),Paul George (37787327),Day'Ron Sharpe (37787668),Keyonte George (37787343),Andrew Wiggins (37787364),Alperen Sengun (37787254),287.7,283.55999999999995,379.1500000000001,49500,0.07%,4.37%,251.5%,45.75%,121.87,$7.5,BKN 2,ATL 1,generated,1
Tyrese Haliburton (37787264),Ja'Kobe Walter (37787848),Deni Avdija (37787375),Josh Hart (37787277),Day'Ron Sharpe (37787668),Jordan Clarkson (37787384),Kyle Anderson (37787844),James Harden (37787221),283.6,276.11,377.72,49800,0.08%,3.67%,251.4%,40.72%,108.63,$7.5,IND 1,TOR 1,generated,1
