PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Keaton Wallace (37338930),Anthony Edwards (37338044),Paul George (37338105),Andrew Wiggins (37338228),Daniel Gafford (37338424),Devin Vassell (37338234),Scottie Barnes (37338057),Stephon Castle (37338477),303.043671875,335.0887901323567,49700,100.00%,0,100.0%,0,132.66,$4.0,SAS 2,ATL 1,user1,1,marvalshot,4406,4611344379_1
Vit Krejci (37338481),Buddy Hield (37338351),Josh Hart (37338127),Brice Sensabaugh (37338383),Nikola Jokic (37338012),Dejounte Murray (37338096),Jonathan Isaac (37338510),Daniel Gafford (37338424),295.460625,331.150272275036,49900,100.00%,0,150.0%,0,131.72,$6.0,ATL 1,GSW 1,user,1,marvalshot,2382,4611344380
Stephen Curry (37338062),Mikal Bridges (37338239),Quentin Grimes (37338318),Julius Randle (37338149),Alperen Sengun (37338065),Keaton Wallace (37338930),Devin Vassell (37338234),Daniel Gafford (37338424),303.658125,337.6579807675039,49300,100.00%,0,150.0%,0,116.12,$6.0,DAL 2,GSW 1,user,1,marvalshot,2480,4611344381
CJ McCollum (37338156),Stephon Castle (37338477),Jayson Tatum (37338023),Jonathan Isaac (37338510),Trayce Jackson-Davis (37338258),Keaton Wallace (37338930),Bogdan Bogdanovic (37338369),Victor Wembanyama (37338018),293.5558029513889,328.6149168065779,49900,100.00%,0,100.0%,0,146.75,$4.0,SAS 2,ATL 2,user4,1,marvalshot,4424,4611344382_4
Jalen Brunson (37338088),Trey Murphy III (37338144),Andrew Wiggins (37338228),Julius Randle (37338149),Alperen Sengun (37338065),Devin Vassell (37338234),David Roddy (37338933),Keaton Wallace (37338930),298.213125,330.6928554570909,50000,100.00%,0,100.0%,0,106.44999999999999,$4.0,ATL 2,NYK 1,user2,1,marvalshot,4426,4611344383_2
Jalen Brunson (37338088),Mikal Bridges (37338239),Buddy Hield (37338351),Keldon Johnson (37338409),Nikola Jokic (37338012),Quentin Grimes (37338318),Brice Sensabaugh (37338383),Wendell Carter Jr. (37338391),303.77125,338.0988436059659,49900,100.00%,0,100.0%,0,110.81,$4.0,NYK 2,GSW 1,user2,1,marvalshot,4430,4611344384_2
Stephon Castle (37338477),Bogdan Bogdanovic (37338369),Paul George (37338105),Brice Sensabaugh (37338383),Julius Randle (37338149),Anthony Edwards (37338044),Scottie Barnes (37338057),Keaton Wallace (37338930),299.203671875,330.9850281098742,49700,100.00%,0,100.0%,0,144.26,$4.0,ATL 2,MIN 2,user2,1,marvalshot,4407,4611344379_2
Keaton Wallace (37338930),Stephon Castle (37338477),Josh Hart (37338127),Miles Bridges (37338131),Wendell Carter Jr. (37338391),Bogdan Bogdanovic (37338369),Devin Vassell (37338234),Nikola Jokic (37338012),299.800625,332.8250450950825,49700,100.00%,0,100.0%,0,166.46,$4.0,ATL 2,SAS 2,user4,1,marvalshot,4416,4611344380_4
Stephon Castle (37338477),Mikal Bridges (37338239),Keldon Johnson (37338409),Giannis Antetokounmpo (37338014),Victor Wembanyama (37338018),Keaton Wallace (37338930),Brice Sensabaugh (37338383),Quentin Grimes (37338318),300.078125,337.1739615886398,49600,100.00%,0,100.0%,0,147.11,$4.0,SAS 3,NYK 1,user2,1,marvalshot,4418,4611344381_2
Keaton Wallace (37338930),Stephon Castle (37338477),Jayson Tatum (37338023),PJ Washington (37338176),Alperen Sengun (37338065),Russell Westbrook (37338173),Naz Reid (37338300),Daniel Gafford (37338424),291.4258029513889,326.6331354875398,49400,100.00%,0,100.0%,0,135.61,$4.0,DAL 2,ATL 1,user3,1,marvalshot,4423,4611344382_3
Jalen Brunson (37338088),Anthony Edwards (37338044),Devin Vassell (37338234),Gui Santos (37338636),Mark Williams (37338232),Keaton Wallace (37338930),Paolo Banchero (37338047),Daniel Gafford (37338424),292.343125,328.55401273511745,49300,100.00%,0,100.0%,0,139.58999999999997,$4.0,NYK 1,MIN 1,user1,1,marvalshot,4425,4611344383_1
Jalen Brunson (37338088),Mikal Bridges (37338239),Buddy Hield (37338351),Jonathan Isaac (37338510),Nikola Jokic (37338012),Josh Giddey (37338141),Cam Whitmore (37338526),Keaton Wallace (37338930),301.08124999999995,335.5551094122611,49500,100.00%,0,100.0%,0,101.16,$4.0,NYK 2,GSW 1,user1,1,marvalshot,4429,4611344384_1
Chris Paul (37338220),Stephon Castle (37338477),Paul George (37338105),Julius Randle (37338149),Daniel Gafford (37338424),Cole Anthony (37338216),Scottie Barnes (37338057),Wendell Carter Jr. (37338391),297.153671875,330.75193826075235,49500,100.00%,0,100.0%,0,121.69999999999999,$4.0,SAS 2,ORL 2,user3,1,marvalshot,4409,4611344379_3
Cole Anthony (37338216),Stephon Castle (37338477),Josh Hart (37338127),Naz Reid (37338300),Victor Wembanyama (37338018),Buddy Hield (37338351),Amen Thompson (37338122),Keaton Wallace (37338930),297.410625,329.5342926395533,49900,100.00%,0,100.0%,0,106.46000000000001,$4.0,SAS 2,ORL 1,user1,1,marvalshot,4411,4611344380_1
Stephon Castle (37338477),Mikal Bridges (37338239),Buddy Hield (37338351),PJ Washington (37338176),Nikola Jokic (37338012),Keyonte George (37338282),Devin Vassell (37338234),Daniel Gafford (37338424),302.598125,336.82061748975104,50000,100.00%,0,100.0%,0,123.74000000000001,$4.0,SAS 2,DAL 2,user3,1,marvalshot,4419,4611344381_3
