PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Tyrese Maxey (37367996),Jaylen Brown (37368031),Justin Edwards (37368302),Ricky Council IV (37368536),Alperen Sengun (37368002),Mike Conley (37368274),Julius Randle (37368056),Jarrett Allen (37368069),297.50782118055554,379.10332084027687,50000,25.95%,0,-83.65%,0,212.13,$-3.35,PHI 3,MIN 2,user37,1,marvalshot,7236,4614034476_37
Derrick White (37368089),Kelly Oubre Jr. (37368107),Ricky Council IV (37368536),Draymond Green (37368110),Jarrett Allen (37368069),Tyrese Maxey (37367996),Andrew Wiggins (37368103),Darius Garland (37368053),310.45451822916664,386.05770874210845,50000,100.00%,0,57.73%,0,186.22,$2.31,PHI 3,GSW 2,user45,1,marvalshot,7347,4614034477_45
Tyrese Maxey (37367996),Caris LeVert (37368218),Jaylen Brown (37368031),Naz Reid (37368172),Andre Drummond (37368165),Mike Conley (37368274),Andrew Wiggins (37368103),Alperen Sengun (37368002),283.44442274305555,367.14314046723973,49700,0.00%,0,-100.0%,0,194.55,$-4.0,PHI 2,MIN 2,user79,1,marvalshot,7480,4614034478_79
Tyrese Maxey (37367996),Donovan Mitchell (37368027),Ricky Council IV (37368536),Draymond Green (37368110),Clint Capela (37368157),Darius Garland (37368053),Naz Reid (37368172),Jarrett Allen (37368069),279.16062934027775,368.86275121344175,50000,0.00%,0,-100.0%,0,146.57999999999998,$-4.0,CLE 3,PHI 2,user19,1,marvalshot,7519,4614034479_19
Mike Conley (37368274),Buddy Hield (37368188),Jayson Tatum (37367987),Ricky Council IV (37368536),Myles Turner (37368095),Stephen Curry (37368007),Naz Reid (37368172),Alperen Sengun (37368002),294.12609809027776,380.94369358329413,50000,2.64%,0,-99.08%,0,213.57,$-3.96,MIN 2,GSW 2,user15,1,marvalshot,7614,4614034480_15
Derrick White (37368089),Anthony Edwards (37367999),Ricky Council IV (37368536),Pascal Siakam (37368046),Alperen Sengun (37368002),Mike Conley (37368274),Naz Reid (37368172),Jarrett Allen (37368069),293.1469401041667,378.52527160622935,50000,1.46%,0,-99.44%,0,176.24,$-3.98,MIN 3,BOS 1,user84,1,marvalshot,7782,4614034481_84
Tyrese Maxey (37367996),Jaylen Brown (37368031),Justin Edwards (37368302),Ricky Council IV (37368536),Jarrett Allen (37368069),Stephen Curry (37368007),Draymond Green (37368110),Rudy Gobert (37368149),297.16782118055556,376.09332084027693,50000,21.44%,0,-87.48%,0,202.79,$-3.5,PHI 3,GSW 2,user6,1,marvalshot,7203,4614034476_6
Derrick White (37368089),Kelly Oubre Jr. (37368107),Ricky Council IV (37368536),Andrew Wiggins (37368103),Jarrett Allen (37368069),Tyrese Maxey (37367996),Jaden McDaniels (37368211),Stephen Curry (37368007),310.30451822916666,383.43770874210844,50000,100.00%,0,56.73%,0,211.12,$2.27,PHI 3,GSW 2,user32,1,marvalshot,7334,4614034477_32
Tyrese Maxey (37367996),Dalano Banton (37368249),Jaylen Brown (37368031),Andrew Wiggins (37368103),Andre Drummond (37368165),Stephen Curry (37368007),Draymond Green (37368110),Mike Conley (37368274),282.63442274305555,365.8331404672397,49800,0.00%,0,-100.0%,0,187.73000000000002,$-4.0,GSW 3,PHI 2,user31,1,marvalshot,7432,4614034478_31
Tyrese Maxey (37367996),Donovan Mitchell (37368027),Ricky Council IV (37368536),Andrew Wiggins (37368103),Clint Capela (37368157),Buddy Hield (37368188),Naz Reid (37368172),Alperen Sengun (37368002),279.7406293402778,367.29275121344176,50000,0.00%,0,-100.0%,0,178.14,$-4.0,PHI 2,GSW 2,user,1,marvalshot,5869,4614034479
Stephen Curry (37368007),Buddy Hield (37368188),Jayson Tatum (37367987),Ricky Council IV (37368536),Myles Turner (37368095),Donovan Mitchell (37368027),Andrew Wiggins (37368103),Mike Conley (37368274),294.18609809027777,377.80369358329415,50000,2.44%,0,-99.11%,0,219.13,$-3.96,GSW 3,BOS 1,user46,1,marvalshot,7645,4614034480_46
Derrick White (37368089),Anthony Edwards (37367999),Ricky Council IV (37368536),Pascal Siakam (37368046),Jarrett Allen (37368069),Mike Conley (37368274),Andrew Wiggins (37368103),Donovan Mitchell (37368027),293.2069401041667,375.38527160622937,50000,1.42%,0,-99.44%,0,181.8,$-3.98,MIN 2,CLE 2,user82,1,marvalshot,7780,4614034481_82
