PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Ryan Rollins (37732555),AJ Green (37732595),Vince Williams Jr. (37732641),Giannis Antetokounmpo (37732118),Wendell Carter Jr. (37732434),Cade Cunningham (37732127),Max Christie (37732300),De'Aaron Fox (37732175),276.06,273.26,370.74,49800,0.09%,5.38%,396.0%,48.18%,196.77999999999997,$15.8,MIL 3,MEM 1,generated,1
Ryan Rollins (37732555),AJ Green (37732595),Scottie Barnes (37732138),Kyshawn George (37732357),Jarrett Allen (37732242),Cade Cunningham (37732127),Max Christie (37732300),Jalen Duren (37732240),277.54,268.71999999999997,363.33,49900,0.1%,5.09%,386.2%,49.64%,164.26,$15.4,MIL 2,DET 2,generated,1
Ryan Rollins (37732555),AJ Green (37732595),RJ Barrett (37732209),Zion Williamson (37732152),Jarrett Allen (37732242),Tyler Herro (37732149),Max Christie (37732300),Jalen Duren (37732240),276.99,269.63,366.25,50000,0.09%,5.38%,377.4%,49.26%,152.0,$15.1,MIL 2,TOR 1,generated,1
Jordan Poole (37732198),Cole Anthony (37732343),Zion Williamson (37732152),Kyle Kuzma (37732226),Jarrett Allen (37732242),Ryan Rollins (37732555),Santi Aldama (37732412),Jalen Duren (37732240),272.12,269.69,369.82,49500,0.11%,4.52%,374.8%,43.42%,144.01,$15.0,MIL 2,WAS 1,generated,1
Ryan Rollins (37732555),AJ Green (37732595),Ausar Thompson (37732322),Bam Adebayo (37732183),Jarrett Allen (37732242),Cade Cunningham (37732127),Devin Vassell (37732269),Jalen Duren (37732240),277.02,273.08,369.83000000000004,50000,0.1%,4.79%,374.0%,48.8%,166.97,$15.0,DET 3,MIL 2,generated,1
Jordan Poole (37732198),AJ Green (37732595),Vince Williams Jr. (37732641),Giannis Antetokounmpo (37732118),Jalen Duren (37732240),Cole Anthony (37732343),Max Christie (37732300),RJ Barrett (37732209),277.4,275.52,372.77,50000,0.08%,5.82%,361.2%,50.07%,184.38,$14.4,MIL 2,WAS 1,generated,1
Miles McBride (37732430),AJ Green (37732595),Scottie Barnes (37732138),Paolo Banchero (37732172),Wendell Carter Jr. (37732434),De'Aaron Fox (37732175),Max Christie (37732300),Jalen Duren (37732240),283.01000000000005,277.64,365.21999999999997,49800,0.06%,5.56%,335.9%,57.49%,225.94,$13.4,ORL 2,NYK 1,generated,1
Ryan Rollins (37732555),Miles McBride (37732430),Zion Williamson (37732152),Paolo Banchero (37732172),Wendell Carter Jr. (37732434),De'Aaron Fox (37732175),Devin Vassell (37732269),Jalen Duren (37732240),279.14,277.39,372.09,49900,0.07%,5.4%,329.0%,52.25%,200.24,$13.2,ORL 2,SAS 2,generated,1
AJ Green (37732595),Miles McBride (37732430),Vince Williams Jr. (37732641),Zion Williamson (37732152),Jarrett Allen (37732242),De'Aaron Fox (37732175),Max Christie (37732300),Cade Cunningham (37732127),279.78000000000003,274.89,366.93000000000006,49800,0.06%,5.42%,327.2%,52.87%,202.01999999999998,$13.1,MIL 1,NYK 1,generated,1
Jordan Poole (37732198),AJ Green (37732595),RJ Barrett (37732209),Bam Adebayo (37732183),Alexandre Sarr (37732282),Max Christie (37732300),Devin Vassell (37732269),Jalen Duren (37732240),280.85,274.81,364.33,50000,0.07%,5.13%,326.7%,54.21%,155.67,$13.1,WAS 2,MIL 1,generated,1
Jordan Poole (37732198),AJ Green (37732595),Ausar Thompson (37732322),Kyshawn George (37732357),Jarrett Allen (37732242),Cade Cunningham (37732127),Max Christie (37732300),Jalen Duren (37732240),278.02000000000004,271.34999999999997,365.36,50000,0.06%,4.58%,308.5%,50.45%,159.7,$12.3,DET 3,WAS 2,generated,1
Ryan Rollins (37732555),Donovan Mitchell (37732168),Vince Williams Jr. (37732641),Zion Williamson (37732152),Alexandre Sarr (37732282),Cole Anthony (37732343),Scottie Barnes (37732138),Jarrett Allen (37732242),270.65,267.39,369.31,50000,0.06%,4.1%,299.3%,41.25%,134.57,$12.0,CLE 2,MIL 1,generated,1
Darius Garland (37732204),Cole Anthony (37732343),Ausar Thompson (37732322),Giannis Antetokounmpo (37732118),Jarrett Allen (37732242),Ryan Rollins (37732555),Devin Vassell (37732269),Wendell Carter Jr. (37732434),268.04999999999995,268.6,369.34,49800,0.08%,4.07%,295.5%,39.6%,155.37,$11.8,CLE 2,ORL 2,generated,1
Jordan Poole (37732198),Vince Williams Jr. (37732641),Zion Williamson (37732152),Jeremy Sochan (37732315),Jarrett Allen (37732242),AJ Green (37732595),Max Christie (37732300),Karl-Anthony Towns (37732130),276.91,273.18999999999994,365.99,49900,0.06%,4.74%,292.6%,48.82%,155.72,$11.7,WAS 1,MEM 1,generated,1
Darius Garland (37732204),AJ Green (37732595),Vince Williams Jr. (37732641),Paolo Banchero (37732172),Jarrett Allen (37732242),Max Christie (37732300),Franz Wagner (37732146),Jalen Duren (37732240),275.21000000000004,274.44,363.7,49600,0.08%,4.38%,291.7%,46.36%,169.66,$11.7,CLE 2,ORL 2,generated,1
Cole Anthony (37732343),AJ Green (37732595),Franz Wagner (37732146),Santi Aldama (37732412),Jalen Duren (37732240),Cade Cunningham (37732127),Vince Williams Jr. (37732641),De'Aaron Fox (37732175),274.55,273.18999999999994,367.7,50000,0.07%,4.27%,287.6%,46.08%,171.32999999999998,$11.5,ORL 2,MEM 2,generated,1
Ryan Rollins (37732555),RJ Barrett (37732209),Kyle Kuzma (37732226),Jeremy Sochan (37732315),Wendell Carter Jr. (37732434),Jalen Brunson (37732143),Max Christie (37732300),De'Aaron Fox (37732175),278.62000000000006,272.59000000000003,360.05,49900,0.07%,4.36%,281.5%,50.91%,143.65,$11.3,MIL 2,SAS 2,generated,1
AJ Green (37732595),De'Aaron Fox (37732175),Vince Williams Jr. (37732641),Kyle Kuzma (37732226),Wendell Carter Jr. (37732434),Scottie Barnes (37732138),Paolo Banchero (37732172),Jarrett Allen (37732242),279.84,274.33,367.35,50000,0.06%,4.8%,280.3%,52.86%,178.25,$11.2,MIL 2,ORL 2,generated,1
