Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4652746677,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Kelly Oubre Jr. (37819076),Ausar Thompson (37819144),Giannis Antetokounmpo (37818975),Jaren Jackson Jr. (37819020),Buddy Hield (37819264),John Konchar (37819393),Stephen Curry (37818995)
4652746678,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Chris Paul (37819103),Buddy Hield (37819264),Cameron Johnson (37819066),Ausar Thompson (37819144),Jalen Duren (37819057),Stephen Curry (37818995),Santi Aldama (37819116),Jaren Jackson Jr. (37819020)
4652746679,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Brandin Podziemski (37819081),Gregory Jackson (37819336),Naji Marshall (37819135),Giannis Antetokounmpo (37818975),Tyrese Maxey (37818992),Devin Vassell (37819093),Santi Aldama (37819116)
4652746680,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Beasley (37819163),Ausar Thompson (37819144),Maxwell Lewis (37819541),Jaren Jackson Jr. (37819020),Stephen Curry (37818995),Giannis Antetokounmpo (37818975),Keegan Murray (37819141)
4652746681,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),De'Aaron Fox (37819003),Ausar Thompson (37819144),Jaren Jackson Jr. (37819020),Giannis Antetokounmpo (37818975),Scotty Pippen Jr. (37819326),Naji Marshall (37819135),Moses Moody (37819210)
4652746682,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Stephen Curry (37818995),Stephon Castle (37819089),Devin Vassell (37819093),Giannis Antetokounmpo (37818975),Brook Lopez (37819101),Brandin Podziemski (37819081),Gregory Jackson (37819336),Scotty Pippen Jr. (37819326)
4652746683,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Dante Exum (37819192),Buddy Hield (37819264),Gregory Jackson (37819336),Jalen Duren (37819057),Stephen Curry (37818995),Jaren Jackson Jr. (37819020),Giannis Antetokounmpo (37818975)
4652746684,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Amen Thompson (37819007),Jaren Jackson Jr. (37819020),Jalen Duren (37819057),Scotty Pippen Jr. (37819326),Kyle Kuzma (37819059),PJ Washington (37819042)
4652746685,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Malik Beasley (37819163),Ausar Thompson (37819144),Paul George (37819038),Jalen Duren (37819057),Brandin Podziemski (37819081),Santi Aldama (37819116),Giannis Antetokounmpo (37818975)
4652746686,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Gary Payton II (37819372),Giannis Antetokounmpo (37818975),Jaren Jackson Jr. (37819020),De'Aaron Fox (37819003),Santi Aldama (37819116),Quinten Post (37819285)
