PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Jamal Murray (37499617),Nickeil Alexander-Walker (37499855),Jaden McDaniels (37499696),Naz Reid (37499692),Aaron Gordon (37499822),Mike Conley (37499858),Amen Thompson (37499593),Shai Gilgeous-Alexander (37499560),298.4377213541667,388.71580058024733,50000,14.69%,0,-86.75%,0,239.2,$-3.47,MIN 4,DEN 2,user,1,marvalshot,11766,4629405359
Mike Conley (37499858),Nickeil Alexander-Walker (37499855),Christian Braun (37499770),Aaron Gordon (37499822),Rudy Gobert (37499678),Shai Gilgeous-Alexander (37499560),LeBron James (37499563),Naz Reid (37499692),325.2470920138889,424.9692095792723,49700,100.00%,1820,204.78%,0,258.27,$8.19,MIN 4,DEN 2,user,1,marvalshot,8985,4629405360
Mike Conley (37499858),Nickeil Alexander-Walker (37499855),Christian Braun (37499770),Naz Reid (37499692),Nikola Jokic (37499556),Shai Gilgeous-Alexander (37499560),Josh Minott (37500034),Rudy Gobert (37499678),350.3056901041667,448.7173651978688,49800,100.00%,50000,10110.34%,20533,237.21999999999997,$404.41,MIN 5,DEN 2,user,50,marvalshot,1007,4629405361
Shai Gilgeous-Alexander (37499560),Nickeil Alexander-Walker (37499855),Amen Thompson (37499593),Aaron Wiggins (37499888),Rudy Gobert (37499678),De'Aaron Fox (37499603),Naz Reid (37499692),Mike Conley (37499858),321.84000000000003,418.56000000000006,50000,100.00%,9,143.29%,0,253.46,$5.73,MIN 4,OKC 2,user26,1,marvalshot,17762,4629405362_26
Shai Gilgeous-Alexander (37499560),Nickeil Alexander-Walker (37499855),Michael Porter Jr. (37499714),LeBron James (37499563),Rudy Gobert (37499678),Mike Conley (37499858),Aaron Wiggins (37499888),Naz Reid (37499692),322.0713715277778,425.43545662050883,50000,100.00%,30,146.14%,0,249.57000000000002,$5.85,MIN 4,OKC 2,user,1,marvalshot,11057,4629405363
Jamal Murray (37499617),Nickeil Alexander-Walker (37499855),Amen Thompson (37499593),Aaron Wiggins (37499888),Rudy Gobert (37499678),Mike Conley (37499858),Naz Reid (37499692),Shai Gilgeous-Alexander (37499560),313.418515625,408.23145182481636,49900,100.00%,0,67.74%,0,247.64000000000001,$2.71,MIN 4,OKC 2,user47,1,marvalshot,17832,4629405364_47
Mike Conley (37499858),Isaiah Joe (37499870),Christian Braun (37499770),Naz Reid (37499692),Rudy Gobert (37499678),Shai Gilgeous-Alexander (37499560),LeBron James (37499563),Nickeil Alexander-Walker (37499855),331.57788628472224,432.5848608238413,49400,100.00%,45208,426.04%,0,236.26,$17.04,MIN 4,OKC 2,user20,1,marvalshot,17853,4629405365_20
Mike Conley (37499858),Christian Braun (37499770),Aaron Wiggins (37499888),LeBron James (37499563),Rudy Gobert (37499678),Nickeil Alexander-Walker (37499855),Naz Reid (37499692),Shai Gilgeous-Alexander (37499560),332.24788628472226,433.8348608238413,49300,100.00%,47803,452.21%,0,248.19,$18.09,MIN 4,OKC 2,user34,1,marvalshot,17915,4629405366_34
Shai Gilgeous-Alexander (37499560),Isaiah Joe (37499870),Michael Porter Jr. (37499714),Aaron Gordon (37499822),Rudy Gobert (37499678),Nickeil Alexander-Walker (37499855),Naz Reid (37499692),Domantas Sabonis (37499568),306.68057725694445,400.67980537593985,49700,99.03%,0,46.99%,0,250.63,$1.88,MIN 3,OKC 2,user44,1,marvalshot,17974,4629405367_44
Mike Conley (37499858),Jamal Murray (37499617),Aaron Wiggins (37499888),Bam Adebayo (37499609),Aaron Gordon (37499822),Shai Gilgeous-Alexander (37499560),Naz Reid (37499692),Rudy Gobert (37499678),295.15772135416665,391.07580058024735,49300,0.86%,0,-99.41%,0,246.75,$-3.98,MIN 3,DEN 2,user5,1,marvalshot,17984,4629405368_5
