PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Scottie Barnes (37851372),Talen Horton-Tucker (37851832),Franz Wagner (37851369),Pascal Siakam (37851401),Jarrett Allen (37851461),Tre Jones (37851720),Julius Randle (37851443),Onyeka Okongwu (37851459),298.5953472222222,391.8441425115037,49500,100.00%,6762,245.53%,0,182.51,$9.82,CHI 2,TOR 1,user,50,marvalshot,3196,4655040906
Jalen Brunson (37851340),Talen Horton-Tucker (37851832),Kyle Kuzma (37851449),Giannis Antetokounmpo (37851317),Onyeka Okongwu (37851459),Tre Jones (37851720),Julius Randle (37851443),Jalen Smith (37851692),301.49,403.93,50000,100.00%,27475,524.9%,0,194.45,$21.0,CHI 3,MIL 2,user6,1,marvalshot,17794,4655040907_6
Tre Jones (37851720),Max Strus (37851614),Talen Horton-Tucker (37851832),Josh Hart (37851385),Alperen Sengun (37851332),Jalen Brunson (37851340),Julius Randle (37851443),Onyeka Okongwu (37851459),300.7532465277778,390.7714262285723,50000,100.00%,21122,451.77%,0,185.05,$18.07,CHI 2,NYK 2,user44,1,marvalshot,17879,4655040908_44
Tre Jones (37851720),Aaron Nesmith (37851609),Franz Wagner (37851369),Pascal Siakam (37851401),Julius Randle (37851443),Jalen Brunson (37851340),Matas Buzelis (37851566),Onyeka Okongwu (37851459),292.9218055555555,380.7121813174289,50000,100.00%,20,106.99%,0,167.76,$4.28,CHI 2,IND 2,user44,1,marvalshot,17928,4655040909_44
Tre Jones (37851720),Caris LeVert (37851534),Talen Horton-Tucker (37851832),Guerschon Yabusele (37851548),Julius Randle (37851443),Jalen Brunson (37851340),Giannis Antetokounmpo (37851317),Onyeka Okongwu (37851459),296.28999999999996,394.79999999999995,50000,100.00%,432,160.25%,0,189.14,$6.41,CHI 2,ATL 2,user5,1,marvalshot,17938,4655040910_5
Tre Jones (37851720),Andrew Nembhard (37851576),Kyle Kuzma (37851449),Paolo Banchero (37851362),Zach Collins (37851479),Talen Horton-Tucker (37851832),Julius Randle (37851443),Giannis Antetokounmpo (37851317),308.7946527777778,403.3801609199204,50000,100.00%,49996,10550.93%,5,188.91,$422.04,CHI 3,MIL 2,user40,1,marvalshot,18022,4655040911_40
Tre Jones (37851720),Talen Horton-Tucker (37851832),Kyle Kuzma (37851449),Julius Randle (37851443),Jalen Smith (37851692),Stephon Castle (37851463),Giannis Antetokounmpo (37851317),Jalen Brunson (37851340),296.07,397.76,49900,100.00%,413,157.2%,0,192.84,$6.29,CHI 3,MIL 2,user29,1,marvalshot,18060,4655040912_29
Jalen Brunson (37851340),Ja'Kobe Walter (37851749),Talen Horton-Tucker (37851832),Paolo Banchero (37851362),Julius Randle (37851443),Tre Jones (37851720),Max Strus (37851614),Giannis Antetokounmpo (37851317),304.2696875,398.9050667065294,49900,100.00%,47130,1500.21%,1,206.87,$60.01,CHI 2,NYK 1,user22,1,marvalshot,18102,4655040913_22
Tre Jones (37851720),Talen Horton-Tucker (37851832),Josh Hart (37851385),Pascal Siakam (37851401),Alperen Sengun (37851332),Stephon Castle (37851463),Kyle Kuzma (37851449),Onyeka Okongwu (37851459),295.1640451388889,386.3360443518918,49900,100.00%,409,142.11%,0,161.31,$5.68,CHI 2,NYK 1,user36,1,marvalshot,18165,4655040914_36
Jalen Brunson (37851340),Aaron Nesmith (37851609),Franz Wagner (37851369),Giannis Antetokounmpo (37851317),Onyeka Okongwu (37851459),Tre Jones (37851720),Talen Horton-Tucker (37851832),Jalen Smith (37851692),293.9810069444444,396.27756319410935,49800,100.00%,36,120.21%,0,185.57,$4.81,CHI 3,NYK 1,user2,1,marvalshot,18180,4655040915_2
Scottie Barnes (37851372),Talen Horton-Tucker (37851832),Franz Wagner (37851369),Pascal Siakam (37851401),Onyeka Okongwu (37851459),Tre Jones (37851720),Julius Randle (37851443),Jarrett Allen (37851461),298.59534722222224,391.8441425115037,49500,100.00%,6762,245.53%,0,182.51,$9.82,CHI 2,TOR 1,user1,50,marvalshot,3196,4655040906_1
Jalen Brunson (37851340),Donte DiVincenzo (37851505),Talen Horton-Tucker (37851832),Giannis Antetokounmpo (37851317),Onyeka Okongwu (37851459),Tre Jones (37851720),Julius Randle (37851443),Matas Buzelis (37851566),299.88,397.65999999999997,49900,100.00%,12424,327.45%,0,203.3,$13.1,CHI 3,MIN 2,user26,1,marvalshot,17813,4655040907_26
Jalen Brunson (37851340),Jevon Carter (37851843),Max Strus (37851614),Giannis Antetokounmpo (37851317),Alperen Sengun (37851332),Tre Jones (37851720),Talen Horton-Tucker (37851832),Onyeka Okongwu (37851459),300.20324652777776,401.68142622857226,50000,100.00%,16080,373.43%,0,206.91000000000003,$14.94,CHI 3,NYK 1,user5,1,marvalshot,17840,4655040908_5
Tre Jones (37851720),Aaron Nesmith (37851609),Franz Wagner (37851369),Pascal Siakam (37851401),Onyeka Okongwu (37851459),Talen Horton-Tucker (37851832),Giannis Antetokounmpo (37851317),Devin Vassell (37851496),290.2318055555555,387.40218131742887,49900,100.00%,0,77.31%,0,172.12,$3.09,CHI 2,IND 2,user22,1,marvalshot,17906,4655040909_22
Donovan Mitchell (37851343),Talen Horton-Tucker (37851832),Georges Niang (37851649),Julius Randle (37851443),Onyeka Okongwu (37851459),Tre Jones (37851720),Giannis Antetokounmpo (37851317),Zach Collins (37851479),295.96,397.15,49800,100.00%,414,154.5%,0,189.88,$6.18,CHI 3,ATL 2,user4,1,marvalshot,17937,4655040910_4
Jalen Brunson (37851340),Andrew Nembhard (37851576),Mikal Bridges (37851487),Paolo Banchero (37851362),Onyeka Okongwu (37851459),Talen Horton-Tucker (37851832),Julius Randle (37851443),Jarrett Allen (37851461),308.1246527777778,395.6501609199204,49900,100.00%,49960,8614.32%,16,174.26,$344.57,NYK 2,IND 1,user30,1,marvalshot,18012,4655040911_30
Tre Jones (37851720),Donovan Mitchell (37851343),Talen Horton-Tucker (37851832),Giannis Antetokounmpo (37851317),Jarrett Allen (37851461),Stephon Castle (37851463),Max Strus (37851614),Onyeka Okongwu (37851459),295.41999999999996,398.96999999999997,49900,100.00%,195,143.4%,0,191.26999999999998,$5.74,CLE 3,CHI 2,user23,1,marvalshot,18054,4655040912_23
