Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
brook lopez,C/UTIL,MIL,25.1%,0.0%,0.86%,6.47%,11.77%,$-1.01
naji marshall,PF/SF/F/UTIL,DAL,24.0%,0.0%,0.85%,6.25%,3.71%,$-1.02
karlo matkovic,C/PF/F/UTIL,NOP,23.91%,0.0%,0.85%,2.34%,1.53%,$-1.02
ochai agbaji,PF/SF/F/UTIL,TOR,25.61%,0.0%,0.85%,0.12%,0.1%,$-1.1
andrew wiggins,SF/F/UTIL,MIA,24.12%,0.0%,0.82%,8.07%,7.82%,$-1.12
keldon johnson,PF/SF/F/UTIL,SAS,22.29%,0.01%,0.82%,2.41%,1.43%,$-1.12
jose alvarado,PG/G/UTIL,NOP,24.05%,0.0%,0.82%,8.53%,11.37%,$-1.13
corey kispert,SF/SG/G/F/UTIL,WAS,22.78%,0.0%,0.78%,5.48%,2.79%,$-1.29
kentavious caldwell-pope,SG/G/UTIL,ORL,23.73%,0.0%,0.77%,3.86%,3.86%,$-1.31
max strus,SF/SG/G/F/UTIL,CLE,22.83%,0.0%,0.75%,3.49%,1.83%,$-1.35
ronald holland ii,SF/F/UTIL,DET,23.27%,0.0%,0.75%,0.21%,0.1%,$-1.36
tim hardaway jr.,SF/SG/G/F/UTIL,DET,22.88%,0.0%,0.75%,1.54%,0.76%,$-1.38
klay thompson,SF/SG/G/F/UTIL,DAL,22.39%,0.0%,0.74%,10.02%,5.5%,$-1.38
jaren jackson jr.,C/PF/F/UTIL,MEM,21.64%,0.0%,0.71%,6.66%,5.24%,$-1.4
tyler herro,PG/G/UTIL,MIA,21.74%,0.0%,0.69%,3.48%,5.77%,$-1.43
trey murphy iii,SF/SG/G/F/UTIL,NOP,23.13%,0.0%,0.7%,9.07%,6.05%,$-1.44
cameron payne,PG/SG/G/UTIL,NYK,21.81%,0.0%,0.69%,1.08%,0.81%,$-1.51
immanuel quickley,PG/G/UTIL,TOR,21.85%,0.0%,0.67%,15.17%,21.66%,$-1.55
malik beasley,SF/SG/G/F/UTIL,DET,21.36%,0.0%,0.68%,3.63%,1.8%,$-1.55
harrison barnes,PF/SF/F/UTIL,SAS,21.82%,0.0%,0.67%,3.96%,2.24%,$-1.56
cj mccollum,PG/SG/G/UTIL,NOP,22.54%,0.0%,0.65%,4.88%,4.53%,$-1.57
gregory jackson,PF/SF/F/UTIL,MEM,20.86%,0.0%,0.67%,2.26%,1.25%,$-1.57
stephon castle,PG/SG/G/UTIL,SAS,20.22%,0.0%,0.64%,1.92%,1.49%,$-1.58
desmond bane,SG/G/UTIL,MEM,21.08%,0.0%,0.63%,4.28%,5.24%,$-1.61
ja morant,PG/G/UTIL,MEM,20.04%,0.0%,0.61%,2.06%,3.67%,$-1.62
yves missi,C/UTIL,NOP,21.86%,0.0%,0.64%,1.36%,2.31%,$-1.63
orlando robinson,C/UTIL,TOR,20.07%,0.0%,0.63%,0.1%,0.1%,$-1.63
bilal coulibaly,SF/SG/G/F/UTIL,WAS,22.39%,0.0%,0.64%,7.75%,4.18%,$-1.65
nikola jovic,C/PF/F/UTIL,MIA,21.28%,0.0%,0.64%,1.38%,0.85%,$-1.65
dennis schroder,PG/SG/G/UTIL,DET,20.34%,0.0%,0.62%,1.65%,1.32%,$-1.7
jonathan isaac,C/PF/F/UTIL,ORL,22.16%,0.0%,0.66%,0.04%,0.03%,$-1.73
gary trent jr.,SF/SG/G/F/UTIL,MIL,21.05%,0.0%,0.62%,7.48%,3.68%,$-1.74
marcus smart,PG/SG/G/UTIL,WAS,20.47%,0.0%,0.62%,4.41%,3.39%,$-1.74
kel'el ware,C/UTIL,MIA,19.7%,0.0%,0.58%,0.49%,1.02%,$-1.79
goga bitadze,C/UTIL,ORL,19.11%,0.0%,0.55%,0.61%,1.03%,$-1.84
pat connaughton,PF/SF/F/UTIL,MIL,21.29%,0.0%,0.58%,0.16%,0.1%,$-1.88
davion mitchell,PG/SG/G/UTIL,MIA,20.35%,0.0%,0.56%,0.36%,0.21%,$-1.9
andre jackson jr.,SF/SG/G/F/UTIL,MIL,20.07%,0.0%,0.55%,1.51%,0.69%,$-1.95
simone fontecchio,PF/F/UTIL,DET,21.86%,0.0%,0.56%,0.17%,0.1%,$-1.97
og anunoby,PF/SF/F/UTIL,NYK,20.19%,0.0%,0.53%,2.39%,1.51%,$-1.98
jamison battle,SF/F/UTIL,TOR,19.0%,0.0%,0.53%,0.16%,0.1%,$-1.99
carlton carrington,PG/G/UTIL,WAS,19.69%,0.0%,0.51%,1.03%,1.4%,$-2.01
terry rozier,PG/SG/G/UTIL,MIA,18.97%,0.0%,0.51%,0.85%,0.64%,$-2.05
dante exum,SF/SG/G/F/UTIL,DAL,18.76%,0.0%,0.5%,2.27%,1.16%,$-2.05
ty jerome,PG/G/UTIL,CLE,18.71%,0.0%,0.5%,2.41%,3.36%,$-2.07
jordan hawkins,SG/G/UTIL,NOP,19.21%,0.0%,0.46%,0.35%,0.42%,$-2.14
dean wade,C/UTIL,CLE,20.05%,0.0%,0.45%,0.05%,0.1%,$-2.14
gradey dick,SG/G/UTIL,TOR,18.47%,0.0%,0.45%,0.82%,0.81%,$-2.21
bruce brown,PG/SF/G/F/UTIL,NOP,18.13%,0.0%,0.45%,2.06%,1.0%,$-2.22
bismack biyombo,C/UTIL,SAS,18.93%,0.0%,0.39%,0.13%,0.1%,$-2.26
mikal bridges,SF/SG/G/F/UTIL,NYK,19.52%,0.0%,0.41%,4.7%,2.57%,$-2.26
antonio reeves,SF/SG/G/F/UTIL,NOP,16.93%,0.0%,0.44%,0.24%,0.1%,$-2.27
kessler edwards,PF/F/UTIL,DAL,18.54%,0.0%,0.42%,0.12%,0.1%,$-2.27
precious achiuwa,C/PF/F/UTIL,NYK,18.36%,0.0%,0.41%,5.44%,3.83%,$-2.28
jamal shead,PG/G/UTIL,TOR,17.91%,0.0%,0.45%,0.07%,0.1%,$-2.34
jericho sims,C/UTIL,MIL,18.21%,0.0%,0.45%,0.04%,0.1%,$-2.36
alec burks,PG/SG/G/UTIL,MIA,17.91%,0.0%,0.4%,0.15%,0.1%,$-2.37
luke kennard,PG/SG/G/UTIL,MEM,17.76%,0.0%,0.39%,1.02%,0.74%,$-2.37
olivier-maxence prosper,C/PF/F/UTIL,DAL,16.53%,0.0%,0.42%,0.17%,0.1%,$-2.38
ja'kobe walter,SF/SG/G/F/UTIL,TOR,16.88%,0.0%,0.36%,0.25%,0.1%,$-2.42
landry shamet,SF/SG/G/F/UTIL,NYK,17.4%,0.0%,0.36%,0.21%,0.1%,$-2.47
duncan robinson,SG/G/UTIL,MIA,14.57%,0.0%,0.36%,0.06%,0.1%,$-2.51
isaac okoro,PF/SF/F/UTIL,CLE,16.05%,0.0%,0.33%,0.21%,0.1%,$-2.58
anthony black,PG/G/UTIL,ORL,17.18%,0.0%,0.31%,0.07%,0.1%,$-2.6
richaun holmes,C/UTIL,WAS,17.09%,0.0%,0.27%,0.06%,0.1%,$-2.6
gary harris,SF/SG/G/F/UTIL,ORL,15.98%,0.0%,0.29%,0.33%,0.1%,$-2.66
tristan da silva,PF/SF/F/UTIL,ORL,14.87%,0.0%,0.3%,0.17%,0.1%,$-2.68
marcus sasser,PG/SG/G/UTIL,DET,17.19%,0.0%,0.29%,0.08%,0.03%,$-2.71
jaylen wells,SF/SG/G/F/UTIL,MEM,15.43%,0.0%,0.26%,0.26%,0.1%,$-2.73
ethan thompson,PG/G/UTIL,ORL,14.42%,0.0%,0.22%,0.06%,0.03%,$-2.78
sam merrill,SG/G/UTIL,CLE,13.68%,0.0%,0.25%,0.11%,0.1%,$-2.8
julian champagnie,SF/SG/G/F/UTIL,SAS,14.45%,0.0%,0.24%,0.22%,0.1%,$-2.81
herbert jones,C/UTIL,NOP,13.95%,0.0%,0.2%,0.1%,0.03%,$-2.88
mac mcclung,PG/G/UTIL,ORL,13.87%,0.0%,0.18%,0.08%,0.03%,$-2.92
jared rhoden,SG/G/UTIL,TOR,14.69%,0.0%,0.2%,0.07%,0.03%,$-2.92
dru smith,PG/G/UTIL,MIA,14.78%,0.0%,0.19%,0.08%,0.03%,$-2.93
anthony gill,C/PF/F/UTIL,WAS,13.53%,0.0%,0.19%,0.12%,0.03%,$-2.93
p.j. tucker,C/UTIL,TOR,13.01%,0.0%,0.16%,0.06%,0.03%,$-2.96
chris livingston,SF/F/UTIL,MIL,13.5%,0.0%,0.17%,0.09%,0.03%,$-2.99
stanley umude,SG/G/UTIL,MIL,12.91%,0.0%,0.15%,0.06%,0.03%,$-2.99
aj lawson,PG/SG/G/UTIL,TOR,14.01%,0.0%,0.18%,0.08%,0.03%,$-2.99
trevelin queen,PG/SG/G/UTIL,ORL,13.64%,0.0%,0.16%,0.05%,0.03%,$-3.0
tolu smith,C/UTIL,DET,14.1%,0.0%,0.15%,0.07%,0.03%,$-3.01
malaki branham,SF/SG/G/F/UTIL,SAS,12.82%,0.0%,0.17%,0.13%,0.03%,$-3.01
delon wright,PG/G/UTIL,NYK,12.33%,0.0%,0.14%,0.06%,0.03%,$-3.02
moritz wagner,C/UTIL,ORL,14.03%,0.0%,0.2%,0.04%,0.03%,$-3.03
tristan thompson,C/UTIL,CLE,12.49%,0.0%,0.16%,0.09%,0.03%,$-3.04
jt thor,PF/SF/F/UTIL,CLE,12.38%,0.0%,0.16%,0.14%,0.03%,$-3.05
jamal cain,SF/F/UTIL,NOP,12.49%,0.0%,0.16%,0.1%,0.03%,$-3.05
cam spencer,PG/G/UTIL,MEM,12.25%,0.0%,0.14%,0.07%,0.03%,$-3.06
jaden ivey,PG/G/UTIL,DET,12.74%,0.0%,0.14%,0.09%,0.03%,$-3.07
paul reed,C/UTIL,DET,12.21%,0.0%,0.14%,0.05%,0.03%,$-3.08
ron harper jr.,SF/F/UTIL,DET,12.09%,0.0%,0.17%,0.11%,0.03%,$-3.08
ulrich chomche,C/UTIL,TOR,11.93%,0.0%,0.13%,0.08%,0.03%,$-3.08
josh christopher,PG/G/UTIL,MIA,12.16%,0.0%,0.11%,0.07%,0.03%,$-3.09
aj johnson,PG/SG/G/UTIL,WAS,11.92%,0.0%,0.13%,0.11%,0.03%,$-3.1
erik stevenson,PG/G/UTIL,WAS,12.23%,0.0%,0.14%,0.11%,0.03%,$-3.11
david duke jr.,SG/G/UTIL,SAS,12.45%,0.0%,0.15%,0.08%,0.03%,$-3.11
kevin mccullar jr.,SF/F/UTIL,NYK,12.56%,0.0%,0.14%,0.07%,0.03%,$-3.11
riley minix,PF/F/UTIL,SAS,12.58%,0.0%,0.14%,0.07%,0.03%,$-3.11
matt ryan,SF/SG/G/F/UTIL,NYK,11.28%,0.0%,0.15%,0.1%,0.03%,$-3.11
jaylen martin,SF/F/UTIL,WAS,11.8%,0.0%,0.16%,0.07%,0.03%,$-3.12
ariel hukporti,C/UTIL,NYK,11.9%,0.0%,0.14%,0.27%,0.1%,$-3.12
lindy waters iii,PF/F/UTIL,DET,11.42%,0.0%,0.15%,0.1%,0.03%,$-3.13
isaiah stevens,PG/G/UTIL,MIA,11.36%,0.0%,0.13%,0.12%,0.03%,$-3.13
keshad johnson,SF/F/UTIL,MIA,11.45%,0.0%,0.13%,0.11%,0.03%,$-3.13
johnny davis,SG/G/UTIL,MEM,11.45%,0.0%,0.14%,0.34%,0.1%,$-3.14
john konchar,SF/SG/G/F/UTIL,MEM,11.6%,0.0%,0.11%,0.08%,0.03%,$-3.14
zyon pullin,PG/G/UTIL,MEM,11.75%,0.0%,0.12%,0.09%,0.03%,$-3.14
jay huff,C/UTIL,MEM,10.54%,0.0%,0.13%,0.06%,0.03%,$-3.15
keion brooks jr.,PF/SF/F/UTIL,NOP,10.61%,0.0%,0.15%,0.15%,0.03%,$-3.15
harrison ingram,PF/SF/F/UTIL,SAS,11.1%,0.0%,0.12%,0.07%,0.03%,$-3.15
pacome dadiet,SF/SG/G/F/UTIL,NYK,11.27%,0.0%,0.11%,0.15%,0.03%,$-3.16
yuki kawamura,PG/G/UTIL,MEM,11.57%,0.0%,0.1%,0.08%,0.03%,$-3.17
spencer dinwiddie,PG/G/UTIL,DAL,10.73%,0.0%,0.14%,0.11%,0.1%,$-3.18
pelle larsson,SF/F/UTIL,MIA,13.15%,0.0%,0.11%,0.04%,0.03%,$-3.18
liam robbins,C/UTIL,MIL,12.45%,0.0%,0.15%,0.04%,0.03%,$-3.18
jett howard,PF/SF/F/UTIL,ORL,10.84%,0.0%,0.12%,0.16%,0.1%,$-3.19
haywood highsmith,PF/SF/F/UTIL,MIA,11.15%,0.0%,0.11%,0.27%,0.1%,$-3.2
jordan mclaughlin,PG/G/UTIL,SAS,10.93%,0.0%,0.12%,0.1%,0.03%,$-3.2
luke travers,SF/F/UTIL,CLE,11.51%,0.0%,0.12%,0.08%,0.03%,$-3.2
cory joseph,PG/G/UTIL,ORL,10.98%,0.0%,0.09%,0.09%,0.03%,$-3.21
blake wesley,PG/G/UTIL,SAS,10.81%,0.0%,0.12%,0.1%,0.03%,$-3.21
scotty pippen jr.,PG/G/UTIL,MEM,10.36%,0.0%,0.08%,0.07%,0.1%,$-3.24
jaylon tyson,SF/SG/G/F/UTIL,CLE,10.58%,0.0%,0.12%,0.07%,0.03%,$-3.25
garrett temple,SG/G/UTIL,TOR,10.95%,0.0%,0.09%,0.07%,0.03%,$-3.25
caleb houstan,PF/SF/F/UTIL,ORL,10.21%,0.0%,0.1%,0.27%,0.1%,$-3.26
jacob toppin,PF/F/UTIL,NYK,10.2%,0.0%,0.11%,0.09%,0.03%,$-3.26
brandon williams,PG/G/UTIL,DAL,9.94%,0.0%,0.1%,0.21%,0.1%,$-3.27
emoni bates,PG/G/UTIL,CLE,10.34%,0.0%,0.11%,0.07%,0.03%,$-3.27
colby jones,SG/G/UTIL,WAS,10.08%,0.0%,0.1%,0.09%,0.03%,$-3.27
daniss jenkins,PG/G/UTIL,DET,9.49%,0.0%,0.09%,0.07%,0.03%,$-3.3
bobi klintman,PF/F/UTIL,DET,9.85%,0.0%,0.08%,0.11%,0.03%,$-3.31
tyler kolek,PG/G/UTIL,NYK,10.29%,0.0%,0.09%,0.08%,0.03%,$-3.31
brandon boston jr.,SF/SG/G/F/UTIL,NOP,9.79%,0.0%,0.09%,0.11%,0.04%,$-3.32
dejounte murray,PG/G/UTIL,NOP,9.32%,0.0%,0.08%,0.09%,0.03%,$-3.34
kevin love,C/UTIL,MIA,8.76%,0.0%,0.1%,0.05%,0.03%,$-3.34
caleb martin,PF/F/UTIL,DAL,10.85%,0.0%,0.05%,0.04%,0.04%,$-3.34
saddiq bey,SF/F/UTIL,WAS,9.09%,0.0%,0.07%,0.05%,0.04%,$-3.36
jaime jaquez jr.,SF/F/UTIL,MIA,8.88%,0.0%,0.08%,0.08%,0.1%,$-3.36
marvin bagley iii,PF/F/UTIL,MEM,8.82%,0.0%,0.05%,0.03%,0.04%,$-3.36
sandro mamukelashvili,C/PF/F/UTIL,SAS,9.15%,0.0%,0.07%,0.12%,0.1%,$-3.38
kyle anderson,PF/F/UTIL,MIA,8.67%,0.0%,0.07%,0.14%,0.1%,$-3.39
jeremiah robinson-earl,C/PF/F/UTIL,NOP,8.89%,0.0%,0.06%,0.17%,0.1%,$-3.4
dwight powell,C/UTIL,DAL,9.86%,0.0%,0.04%,0.01%,0.03%,$-3.41
jaden hardy,PG/SG/G/UTIL,DAL,8.31%,0.0%,0.07%,0.11%,0.1%,$-3.43
mitchell robinson,C/UTIL,NYK,7.94%,0.0%,0.06%,0.04%,0.04%,$-3.44
justin champagnie,PF/SF/F/UTIL,WAS,8.04%,0.0%,0.06%,0.18%,0.1%,$-3.44
chris boucher,C/PF/F/UTIL,TOR,7.86%,0.0%,0.05%,0.2%,0.1%,$-3.45
tyler smith,PF/SF/F/UTIL,MIL,7.01%,0.0%,0.05%,0.09%,0.04%,$-3.52
malcolm brogdon,PG/SG/G/UTIL,WAS,6.9%,0.0%,0.04%,0.05%,0.04%,$-3.54
tristan vukcevic,C/UTIL,WAS,7.09%,0.0%,0.03%,0.07%,0.1%,$-3.54
kelly olynyk,C/UTIL,NOP,6.53%,0.0%,0.04%,0.07%,0.1%,$-3.54
kylor kelley,C/UTIL,DAL,6.08%,0.0%,0.02%,0.04%,0.04%,$-3.6
craig porter jr.,PG/G/UTIL,CLE,4.55%,0.0%,0.03%,0.02%,0.03%,$-3.63
taurean prince,PF/SF/F/UTIL,MIL,5.31%,0.0%,0.02%,0.08%,0.05%,$-3.67
jakob poeltl,C/UTIL,TOR,3.94%,0.0%,0.0%,0.03%,0.06%,$-3.73
jalen suggs,PG/SG/G/UTIL,ORL,2.11%,0.0%,0.0%,0.11%,0.07%,$-3.86
bobby portis,C/PF/F/UTIL,MIL,2.08%,0.0%,0.0%,0.12%,0.07%,$-3.87
brandon ingram,PF/F/UTIL,TOR,1.76%,0.0%,0.0%,0.06%,0.08%,$-3.88
josh hart,PF/SF/F/UTIL,NYK,1.45%,0.0%,0.0%,0.13%,0.08%,$-3.91
damian lillard,PG/G/UTIL,MIL,0.93%,0.0%,0.0%,0.05%,0.09%,$-3.94
daniel gafford,C/UTIL,DAL,0.93%,0.0%,0.0%,0.03%,0.07%,$-3.94
dereck lively ii,C/UTIL,DAL,0.49%,0.0%,0.0%,0.01%,0.06%,$-3.95
victor wembanyama,C/UTIL,SAS,0.26%,0.0%,0.0%,0.38%,0.1%,$-3.98
anthony davis,PF/F/UTIL,DAL,0.26%,0.0%,0.0%,0.27%,0.1%,$-3.98
