PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Jalen Brunson (37338088),Vit Krejci (37338481),Josh Hart (37338127),OG Anunoby (37338270),Clint Capela (37338298),Garrison Mathews (37338609),Paul George (37338105),Julius Randle (37338149),300.544375,330.0927104244733,49600,100.00%,10000,149900.0%,10000,106.38000000000001,$5996.0,NYK 3,ATL 3,opp,1,fivehorizons,0,4611288239
Stephon Castle (37338477),Quentin Grimes (37338318),Zach LaVine (37338073),Precious Achiuwa (37338518),Alperen Sengun (37338065),Khris Middleton (37338293),Bogdan Bogdanovic (37338369),Paolo Banchero (37338047),261.92125,296.2909961733404,49000,100.00%,10000,74900.0%,0,118.94,$2996.0,SAS 1,DAL 1,opp,1,rsbathla,2948,4610883032
Jaden Hardy (37338402),Vit Krejci (37338481),Keldon Johnson (37338409),Precious Achiuwa (37338518),Nikola Jokic (37338012),Anthony Edwards (37338044),Cam Whitmore (37338526),Nikola Vucevic (37338099),259.36125000000004,294.0589466385357,49900,100.00%,10000,49900.0%,0,90.96000000000001,$1996.0,DAL 1,ATL 1,opp,1,RoyalPain21,2949,4610916094
Stephon Castle (37338477),Vit Krejci (37338481),Brice Sensabaugh (37338383),Precious Achiuwa (37338518),Rudy Gobert (37338268),Keyonte George (37338282),Giannis Antetokounmpo (37338014),Luka Doncic (37338020),221.62124999999997,253.89748821048306,49900,100.00%,10000,31150.0%,0,140.64,$1246.0,UTA 2,SAS 1,opp,1,RoyalPain21,2950,4610916107
Coby White (37338195),Khris Middleton (37338293),Quentin Grimes (37338318),Precious Achiuwa (37338518),Nikola Jokic (37338012),Garrison Mathews (37338609),Bogdan Bogdanovic (37338369),Stephen Curry (37338062),262.70125,297.1456712031477,49500,100.00%,10000,24900.0%,0,104.76999999999998,$996.0,ATL 2,CHI 1,opp,1,RoyalPain21,2951,4610916100
Keaton Wallace (37338930),Quentin Grimes (37338318),Garrison Mathews (37338609),Precious Achiuwa (37338518),Victor Wembanyama (37338018),Bogdan Bogdanovic (37338369),Andrew Wiggins (37338228),Nikola Jokic (37338012),281.37125000000003,317.44462871644197,49200,100.00%,10000,18650.0%,0,147.19,$746.0,ATL 3,DAL 1,opp,1,rsbathla,2952,4610883047
Ja Morant (37338082),Jaden Hardy (37338402),Brice Sensabaugh (37338383),Precious Achiuwa (37338518),Alperen Sengun (37338065),Vit Krejci (37338481),Garrison Mathews (37338609),Nikola Jokic (37338012),267.36125,304.1855348134196,49600,100.00%,10000,18650.0%,0,127.31,$746.0,ATL 2,MEM 1,opp,1,tomjk321,2953,4611006795
Stephon Castle (37338477),Bogdan Bogdanovic (37338369),Amen Thompson (37338122),Precious Achiuwa (37338518),Rudy Gobert (37338268),Dennis Schroder (37338285),Devin Vassell (37338234),Nikola Jokic (37338012),274.76125,307.0476101544034,49500,100.00%,10000,14900.0%,0,130.09,$596.0,SAS 2,ATL 1,opp,1,tomjk321,2954,4611006825
Russell Westbrook (37338173),Vit Krejci (37338481),Bogdan Bogdanovic (37338369),Precious Achiuwa (37338518),Nikola Jokic (37338012),LaMelo Ball (37338029),David Roddy (37338933),Onyeka Okongwu (37338359),267.48125000000005,302.4554912643913,49400,100.00%,10000,14900.0%,0,147.3,$596.0,ATL 4,DEN 2,opp,1,RoyalPain21,2956,4610916109
Tre Jones (37338720),Khris Middleton (37338293),Naji Marshall (37338314),Precious Achiuwa (37338518),Victor Wembanyama (37338018),Cole Anthony (37338216),David Roddy (37338933),Nikola Jokic (37338012),259.72125,296.63309839614305,49700,100.00%,10000,14900.0%,0,78.67000000000002,$596.0,SAS 2,MIL 1,opp,1,srodriguez34,2955,4611000861
Dyson Daniels (37338165),Stephon Castle (37338477),Bogdan Bogdanovic (37338369),Precious Achiuwa (37338518),Giannis Antetokounmpo (37338014),Vit Krejci (37338481),Jeremiah Robinson-Earl (37338708),Victor Wembanyama (37338018),269.01125,304.8224096017198,49200,100.00%,10000,12400.0%,0,173.68,$496.0,ATL 3,SAS 2,opp,1,JaserD,2958,4610999390
Dyson Daniels (37338165),Klay Thompson (37338250),Brice Sensabaugh (37338383),Precious Achiuwa (37338518),Rudy Gobert (37338268),Vit Krejci (37338481),Amen Thompson (37338122),Victor Wembanyama (37338018),270.35125,301.3400617232631,49800,100.00%,10000,12400.0%,0,106.72999999999999,$496.0,ATL 2,DAL 1,opp,1,RoyalPain21,2957,4610916116
LaMelo Ball (37338029),Garrison Mathews (37338609),Devin Vassell (37338234),Precious Achiuwa (37338518),Victor Wembanyama (37338018),Bogdan Bogdanovic (37338369),Jeremiah Robinson-Earl (37338708),Julius Randle (37338149),265.58125,298.65160760344673,49100,100.00%,10000,12400.0%,0,127.61,$496.0,ATL 2,SAS 2,opp,1,tomjk321,2959,4611006917
LaMelo Ball (37338029),Stephon Castle (37338477),Brice Sensabaugh (37338383),Giannis Antetokounmpo (37338014),Precious Achiuwa (37338518),Garrison Mathews (37338609),Jaden McDaniels (37338396),Dejounte Murray (37338096),268.43125000000003,303.6229528860476,50000,100.00%,10000,9900.0%,0,119.07999999999998,$396.0,CHA 1,SAS 1,opp,1,RoyalPain21,2947,4610916014
Stephon Castle (37338477),Jrue Holiday (37338323),Harrison Barnes (37338459),Paolo Banchero (37338047),Onyeka Okongwu (37338359),Desmond Bane (37338134),Precious Achiuwa (37338518),Victor Wembanyama (37338018),264.7447743055556,299.5755199234753,49500,100.00%,10000,9900.0%,0,106.02000000000001,$396.0,SAS 3,BOS 1,opp,1,ctilton23,2960,4611009267
Stephon Castle (37338477),Coby White (37338195),Harrison Barnes (37338459),Precious Achiuwa (37338518),Giannis Antetokounmpo (37338014),Nickeil Alexander-Walker (37338562),Cody Martin (37338468),Nikola Jokic (37338012),260.27125,296.33089298242356,49700,100.00%,10000,9900.0%,0,99.05000000000001,$396.0,SAS 2,CHI 1,opp,1,cmuzar,2961,4611006998
Mike Conley (37338507),Stephon Castle (37338477),Devin Vassell (37338234),Precious Achiuwa (37338518),Victor Wembanyama (37338018),Keaton Wallace (37338930),Naji Marshall (37338314),Nikola Jokic (37338012),281.70124999999996,317.74480354317666,49100,100.00%,10000,7400.0%,0,140.51999999999998,$296.0,SAS 3,MIN 1,opp,1,JBCJBCJBC,2966,4611015581
Stephon Castle (37338477),Quentin Grimes (37338318),Brice Sensabaugh (37338383),Precious Achiuwa (37338518),Nikola Jokic (37338012),Bogdan Bogdanovic (37338369),Giannis Antetokounmpo (37338014),Cam Whitmore (37338526),273.41125,312.0981360470812,49300,100.00%,10000,7400.0%,0,154.36,$296.0,SAS 1,DAL 1,opp,1,JBCJBCJBC,2964,4611015535
Stephon Castle (37338477),Kentavious Caldwell-Pope (37338399),Devin Vassell (37338234),Precious Achiuwa (37338518),Wendell Carter Jr. (37338391),Keyonte George (37338282),Paolo Banchero (37338047),Nikola Jokic (37338012),273.69124999999997,309.0569700127446,49600,100.00%,10000,7400.0%,0,123.63,$296.0,ORL 3,SAS 2,opp,1,tomjk321,2962,4611006915
Dennis Schroder (37338285),Bogdan Bogdanovic (37338369),Jayson Tatum (37338023),Precious Achiuwa (37338518),Julius Randle (37338149),Devin Vassell (37338234),Garrison Mathews (37338609),Zach LaVine (37338073),259.9870529513889,290.8203971801772,49200,100.00%,10000,7400.0%,0,96.21000000000001,$296.0,ATL 2,GSW 1,opp,1,JBCJBCJBC,2965,4611015607
