Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
giannis antetokounmpo,C/PF/F/UTIL,MIL,25.11%,0.02%,1.05%,22.87%,11.52%,$-1.09
og anunoby,PF/SF/F/UTIL,NYK,25.94%,0.02%,1.04%,20.68%,14.78%,$-1.12
nikola jokic,C/UTIL,DEN,25.33%,0.02%,1.04%,21.63%,17.69%,$-1.13
micah potter,C/PF/F/UTIL,UTA,23.67%,0.03%,1.06%,0.11%,0.1%,$-1.16
josh hart,PF/SF/F/UTIL,NYK,24.8%,0.02%,1.01%,10.86%,5.81%,$-1.21
jayson tatum,PF/SF/F/UTIL,BOS,25.22%,0.02%,1.01%,22.33%,8.43%,$-1.22
andrew wiggins,PF/SF/F/UTIL,GSW,24.39%,0.02%,0.99%,6.03%,4.18%,$-1.29
paolo banchero,PF/F/UTIL,ORL,22.03%,0.03%,1.01%,7.44%,5.0%,$-1.31
bogdan bogdanovic,SF/SG/G/F/UTIL,ATL,25.26%,0.02%,1.0%,43.05%,34.79%,$-1.32
keldon johnson,PF/SF/F/UTIL,SAS,23.67%,0.02%,1.0%,10.27%,8.19%,$-1.34
nikola vucevic,C/UTIL,CHI,22.83%,0.02%,0.94%,1.93%,3.36%,$-1.41
jakob poeltl,C/UTIL,TOR,24.31%,0.02%,0.95%,4.04%,8.98%,$-1.45
amen thompson,SF/SG/G/F/UTIL,HOU,24.86%,0.02%,0.97%,7.98%,3.86%,$-1.45
chris paul,PG/G/UTIL,SAS,23.01%,0.02%,0.94%,3.97%,4.45%,$-1.55
cj mccollum,PG/SG/G/UTIL,NOP,23.48%,0.02%,0.93%,3.9%,2.73%,$-1.62
precious achiuwa,C/PF/F/UTIL,NYK,23.68%,0.02%,0.93%,13.56%,14.51%,$-1.67
stephen curry,PG/G/UTIL,GSW,22.56%,0.02%,0.92%,4.31%,3.65%,$-1.68
kelly oubre jr.,SG/G/UTIL,PHI,24.51%,0.02%,0.93%,1.29%,1.55%,$-1.71
clint capela,C/UTIL,ATL,21.86%,0.02%,0.88%,1.7%,3.83%,$-1.74
garrison mathews,SF/SG/G/F/UTIL,ATL,23.49%,0.02%,0.93%,21.72%,17.91%,$-1.76
rudy gobert,C/UTIL,MIN,23.87%,0.02%,0.88%,3.42%,7.83%,$-1.87
buddy hield,SF/SG/G/F/UTIL,GSW,23.21%,0.02%,0.84%,0.14%,0.16%,$-1.91
josh giddey,PG/G/UTIL,CHI,22.17%,0.02%,0.87%,5.15%,4.2%,$-1.97
jaden mcdaniels,SF/F/UTIL,MIN,22.89%,0.02%,0.88%,2.72%,3.5%,$-2.02
jaren jackson jr.,C/PF/F/UTIL,MEM,21.34%,0.02%,0.86%,6.48%,3.61%,$-2.07
desmond bane,SG/G/UTIL,MEM,21.23%,0.02%,0.85%,2.29%,2.14%,$-2.08
tristan da silva,PF/SF/F/UTIL,ORL,23.03%,0.02%,0.87%,4.42%,3.68%,$-2.09
coby white,PG/SG/G/UTIL,CHI,22.73%,0.02%,0.84%,7.69%,5.22%,$-2.14
chris boucher,C/PF/F/UTIL,TOR,22.09%,0.02%,0.84%,5.99%,6.03%,$-2.15
naji marshall,PF/SF/F/UTIL,DAL,21.82%,0.02%,0.85%,4.35%,3.27%,$-2.21
vit krejci,PG/SG/G/UTIL,ATL,23.11%,0.02%,0.84%,32.99%,34.6%,$-2.24
walker kessler,C/UTIL,UTA,21.74%,0.02%,0.81%,4.49%,8.51%,$-2.26
trey murphy iii,SF/SG/G/F/UTIL,NOP,22.8%,0.02%,0.83%,11.24%,5.78%,$-2.26
harrison barnes,PF/SF/F/UTIL,SAS,22.7%,0.02%,0.82%,5.17%,4.48%,$-2.28
klay thompson,SF/SG/G/F/UTIL,DAL,21.68%,0.02%,0.81%,2.7%,1.43%,$-2.28
lindy waters iii,SF/SG/G/F/UTIL,GSW,23.59%,0.02%,0.85%,0.2%,0.1%,$-2.29
khris middleton,SF/SG/G/F/UTIL,MIL,21.2%,0.02%,0.83%,4.65%,3.07%,$-2.3
miles bridges,PF/F/UTIL,CHA,21.88%,0.02%,0.81%,2.0%,1.73%,$-2.31
nickeil alexander-walker,SF/SG/G/F/UTIL,MIN,22.8%,0.02%,0.83%,7.57%,5.85%,$-2.32
kyle filipowski,C/PF/F/UTIL,UTA,22.1%,0.02%,0.79%,7.01%,7.0%,$-2.4
zach lavine,SF/SG/G/F/UTIL,CHI,21.83%,0.02%,0.79%,5.3%,2.39%,$-2.41
scottie barnes,PG/SF/G/F/UTIL,TOR,21.28%,0.02%,0.81%,10.7%,4.53%,$-2.41
gradey dick,SG/G/UTIL,TOR,22.35%,0.02%,0.8%,3.9%,5.91%,$-2.42
dillon brooks,PF/F/UTIL,HOU,23.01%,0.01%,0.8%,2.24%,2.88%,$-2.42
jamal murray,PG/SG/G/UTIL,DEN,22.08%,0.02%,0.79%,3.72%,2.62%,$-2.45
julian strawther,SF/SG/G/F/UTIL,DEN,29.36%,0.01%,0.88%,0.02%,0.06%,$-2.49
derrick white,PG/SG/G/UTIL,BOS,23.02%,0.01%,0.78%,4.13%,2.72%,$-2.52
isaiah collier,PG/SG/G/UTIL,UTA,21.72%,0.02%,0.78%,3.67%,3.27%,$-2.54
jrue holiday,PG/SG/G/UTIL,BOS,22.35%,0.01%,0.78%,4.76%,3.83%,$-2.55
dyson daniels,PG/SG/G/UTIL,ATL,22.11%,0.01%,0.77%,5.01%,3.02%,$-2.59
santi aldama,PF/F/UTIL,MEM,20.77%,0.02%,0.76%,3.2%,4.11%,$-2.64
taurean prince,PF/SF/F/UTIL,MIL,22.58%,0.01%,0.75%,0.07%,0.1%,$-2.67
anthony black,PG/G/UTIL,ORL,21.32%,0.01%,0.75%,0.7%,0.78%,$-2.72
mike conley,PG/G/UTIL,MIN,20.95%,0.02%,0.73%,2.86%,4.91%,$-2.74
jordan hawkins,SG/G/UTIL,NOP,20.99%,0.01%,0.74%,1.04%,1.71%,$-2.77
jose alvarado,PG/G/UTIL,NOP,20.54%,0.01%,0.74%,4.62%,6.27%,$-2.85
naz reid,C/PF/F/UTIL,MIN,20.2%,0.02%,0.72%,3.06%,2.51%,$-2.86
dennis schroder,PG/SG/G/UTIL,GSW,21.01%,0.01%,0.71%,1.65%,1.45%,$-2.87
cody williams,SF/F/UTIL,UTA,22.79%,0.01%,0.7%,0.14%,0.1%,$-2.92
brandon clarke,C/UTIL,MEM,20.66%,0.01%,0.69%,0.18%,0.66%,$-3.06
dominick barlow,C/UTIL,ATL,20.61%,0.01%,0.67%,1.95%,6.88%,$-3.13
jaden hardy,PG/SG/G/UTIL,DAL,19.87%,0.01%,0.67%,2.45%,1.88%,$-3.14
lamelo ball,PG/G/UTIL,CHA,20.24%,0.01%,0.66%,12.72%,6.68%,$-3.19
eric gordon,SG/G/UTIL,PHI,20.89%,0.01%,0.68%,2.24%,3.76%,$-3.2
ej harkless,PG/G/UTIL,UTA,23.71%,0.01%,0.85%,0.02%,0.03%,$-3.22
reggie jackson,PG/G/UTIL,PHI,18.4%,0.01%,0.7%,0.09%,0.1%,$-3.24
draymond green,C/PF/F/UTIL,GSW,19.76%,0.01%,0.63%,1.54%,1.12%,$-3.28
justin edwards,SF/F/UTIL,PHI,20.29%,0.01%,0.64%,0.14%,0.1%,$-3.31
jalen smith,C/UTIL,CHI,19.6%,0.01%,0.63%,1.36%,4.36%,$-3.35
svi mykhailiuk,SF/SG/G/F/UTIL,UTA,19.57%,0.01%,0.63%,0.5%,0.4%,$-3.37
trayce jackson-davis,C/UTIL,GSW,19.46%,0.01%,0.6%,0.36%,0.69%,$-3.37
donte divincenzo,PG/SG/G/UTIL,MIN,20.45%,0.01%,0.62%,1.9%,1.55%,$-3.38
bobby portis,C/PF/F/UTIL,MIL,18.75%,0.01%,0.63%,4.31%,3.38%,$-3.4
fred vanvleet,PG/G/UTIL,HOU,20.49%,0.01%,0.61%,0.93%,0.79%,$-3.45
julian champagnie,SF/SG/G/F/UTIL,SAS,18.82%,0.01%,0.61%,0.97%,0.73%,$-3.54
michael porter jr.,PF/SF/F/UTIL,DEN,19.53%,0.01%,0.6%,2.99%,1.8%,$-3.55
kentavious caldwell-pope,SG/G/UTIL,ORL,19.61%,0.01%,0.59%,0.23%,0.36%,$-3.55
damian lillard,PG/G/UTIL,MIL,18.78%,0.01%,0.57%,1.95%,1.59%,$-3.67
davion mitchell,PG/SG/G/UTIL,TOR,19.99%,0.01%,0.59%,1.47%,1.96%,$-3.67
charles bassey,C/UTIL,SAS,21.3%,0.01%,0.67%,0.02%,0.1%,$-3.75
cody martin,SF/SG/G/F/UTIL,CHA,18.44%,0.01%,0.56%,2.29%,1.53%,$-3.84
guerschon yabusele,C/PF/F/UTIL,PHI,19.59%,0.01%,0.53%,1.09%,1.0%,$-3.85
aj green,PG/SG/G/UTIL,MIL,20.17%,0.0%,0.42%,0.05%,0.1%,$-3.89
miles mcbride,PG/SG/G/UTIL,NYK,19.03%,0.01%,0.53%,0.77%,1.01%,$-3.94
payton pritchard,PG/SG/G/UTIL,BOS,18.47%,0.01%,0.51%,1.04%,0.95%,$-3.96
tre jones,PG/G/UTIL,SAS,18.24%,0.01%,0.51%,0.68%,1.17%,$-4.02
brook lopez,C/UTIL,MIL,18.78%,0.01%,0.47%,0.39%,1.28%,$-4.08
jericho sims,C/UTIL,NYK,24.58%,0.0%,0.55%,0.02%,0.1%,$-4.11
jake laravia,PF/SF/F/UTIL,MEM,18.8%,0.01%,0.48%,0.29%,0.25%,$-4.25
tidjane salaun,PF/F/UTIL,CHA,20.25%,0.01%,0.54%,0.02%,0.1%,$-4.25
bruce brown,SF/SG/G/F/UTIL,TOR,15.1%,0.01%,0.44%,0.05%,0.04%,$-4.33
zach edey,C/UTIL,MEM,18.45%,0.01%,0.43%,0.32%,0.78%,$-4.38
ricky council iv,PF/SF/F/UTIL,PHI,18.23%,0.01%,0.44%,0.43%,0.38%,$-4.41
jaylen wells,SF/SG/G/F/UTIL,MEM,18.08%,0.01%,0.46%,0.27%,0.14%,$-4.42
matas buzelis,PF/SF/F/UTIL,CHI,17.97%,0.0%,0.43%,0.14%,0.1%,$-4.47
brandon boston jr.,SF/SG/G/F/UTIL,NOP,17.6%,0.0%,0.47%,0.09%,0.1%,$-4.5
christian braun,SF/SG/G/F/UTIL,DEN,17.7%,0.01%,0.42%,0.48%,0.33%,$-4.51
yves missi,C/UTIL,NOP,16.77%,0.01%,0.43%,1.09%,3.66%,$-4.62
luke kennard,PG/SG/G/UTIL,MEM,16.79%,0.01%,0.41%,0.61%,0.52%,$-4.64
brandon miller,SF/SG/G/F/UTIL,CHA,15.29%,0.01%,0.41%,0.82%,0.43%,$-4.73
al horford,C/PF/F/UTIL,BOS,16.0%,0.01%,0.44%,0.2%,0.3%,$-4.73
moses moody,SF/SG/G/F/UTIL,GSW,16.51%,0.0%,0.4%,0.18%,0.1%,$-4.74
ryan rollins,PG/G/UTIL,MIL,17.91%,0.0%,0.41%,0.11%,0.09%,$-4.74
patrick williams,PF/F/UTIL,CHI,17.55%,0.0%,0.35%,0.18%,0.2%,$-4.81
aaron gordon,PF/F/UTIL,DEN,15.98%,0.01%,0.36%,0.41%,0.37%,$-4.87
adem bona,C/UTIL,PHI,20.08%,0.01%,0.34%,0.02%,0.1%,$-4.87
andre jackson jr.,SF/SG/G/F/UTIL,MIL,16.45%,0.0%,0.38%,0.54%,0.43%,$-4.88
drew eubanks,C/UTIL,UTA,20.07%,0.0%,0.43%,0.02%,0.12%,$-4.89
javonte green,PF/SF/F/UTIL,NOP,16.62%,0.0%,0.36%,0.11%,0.1%,$-4.9
dalen terry,SF/F/UTIL,CHI,17.58%,0.0%,0.36%,0.11%,0.1%,$-4.99
taj gibson,C/UTIL,CHA,17.02%,0.0%,0.24%,0.05%,0.1%,$-5.03
gui santos,PF/F/UTIL,GSW,15.59%,0.0%,0.29%,0.05%,0.1%,$-5.04
david duke jr.,SG/G/UTIL,SAS,17.23%,0.0%,0.23%,0.05%,0.03%,$-5.04
nick smith jr.,SF/SG/G/F/UTIL,CHA,17.04%,0.0%,0.43%,0.02%,0.1%,$-5.08
spencer dinwiddie,PG/G/UTIL,DAL,13.67%,0.0%,0.33%,0.07%,0.08%,$-5.19
kelly olynyk,C/UTIL,TOR,20.42%,0.0%,0.22%,0.02%,0.1%,$-5.27
moussa diabate,C/UTIL,CHA,20.28%,0.0%,0.23%,0.02%,0.03%,$-5.29
maxi kleber,C/PF/F/UTIL,DAL,14.69%,0.0%,0.26%,0.16%,0.1%,$-5.42
jae'sean tate,PF/SF/F/UTIL,HOU,14.19%,0.0%,0.3%,0.11%,0.1%,$-5.45
spencer jones,SF/SG/G/F/UTIL,DEN,19.84%,0.0%,0.15%,0.02%,0.03%,$-5.48
baylor scheierman,SG/G/UTIL,BOS,18.12%,0.0%,0.27%,0.02%,0.03%,$-5.49
josh minott,SF/F/UTIL,MIN,14.09%,0.0%,0.25%,0.07%,0.1%,$-5.5
ayo dosunmu,PG/SG/G/UTIL,CHI,12.95%,0.0%,0.26%,0.88%,0.59%,$-5.6
jett howard,PF/SF/F/UTIL,ORL,13.28%,0.0%,0.24%,0.14%,0.1%,$-5.63
tyler smith,PF/F/UTIL,MIL,13.3%,0.0%,0.2%,0.05%,0.03%,$-5.65
daeqwon plowden,SF/SG/G/F/UTIL,ATL,14.48%,0.0%,0.21%,0.16%,0.1%,$-5.65
sam hauser,PF/SF/F/UTIL,BOS,13.99%,0.0%,0.21%,0.16%,0.1%,$-5.66
gary payton ii,SF/F/UTIL,GSW,16.37%,0.0%,0.23%,0.02%,0.1%,$-5.69
caleb houstan,PF/SF/F/UTIL,ORL,12.29%,0.0%,0.19%,0.05%,0.1%,$-5.81
joe ingles,PF/F/UTIL,MIN,15.68%,0.0%,0.23%,0.02%,0.03%,$-5.83
talen horton-tucker,SF/SG/G/F/UTIL,CHI,11.96%,0.0%,0.21%,0.07%,0.1%,$-5.85
jeff dowtin,PG/G/UTIL,PHI,16.56%,0.0%,0.15%,0.02%,0.1%,$-5.86
landry shamet,SF/SG/G/F/UTIL,NYK,13.1%,0.0%,0.18%,0.11%,0.1%,$-5.88
daniel theis,C/UTIL,NOP,13.63%,0.0%,0.21%,0.02%,0.1%,$-5.95
matt ryan,SF/SG/G/F/UTIL,NYK,11.24%,0.0%,0.17%,0.05%,0.03%,$-5.96
emanuel miller,PF/F/UTIL,CHI,12.11%,0.0%,0.1%,0.05%,0.03%,$-6.06
scotty pippen jr.,PG/G/UTIL,MEM,11.54%,0.0%,0.15%,0.05%,0.1%,$-6.06
antonio reeves,SF/SG/G/F/UTIL,NOP,11.61%,0.0%,0.11%,0.05%,0.03%,$-6.07
grant williams,C/UTIL,CHA,14.23%,0.0%,0.15%,0.02%,0.03%,$-6.08
ja'kobe walter,SG/G/UTIL,TOR,8.92%,0.0%,0.19%,0.05%,0.03%,$-6.23
keion brooks jr.,PF/SF/F/UTIL,NOP,10.88%,0.0%,0.15%,0.09%,0.03%,$-6.23
gary trent jr.,SF/SG/G/F/UTIL,MIL,13.36%,0.0%,0.12%,0.02%,0.03%,$-6.26
trevelin queen,PG/SG/G/UTIL,ORL,11.03%,0.0%,0.1%,0.07%,0.1%,$-6.31
josh green,PF/SF/F/UTIL,CHA,9.6%,0.0%,0.14%,0.07%,0.1%,$-6.36
ochai agbaji,PF/SF/F/UTIL,TOR,10.37%,0.0%,0.13%,0.09%,0.1%,$-6.38
vasilije micic,PG/G/UTIL,CHA,10.37%,0.0%,0.07%,0.05%,0.1%,$-6.38
yuki kawamura,PG/G/UTIL,MEM,10.39%,0.0%,0.06%,0.05%,0.03%,$-6.39
blake wesley,PG/SG/G/UTIL,SAS,12.03%,0.0%,0.11%,0.02%,0.1%,$-6.43
brandon williams,PG/G/UTIL,DAL,9.87%,0.0%,0.13%,0.07%,0.03%,$-6.44
chris livingston,SF/F/UTIL,MIL,10.14%,0.0%,0.11%,0.07%,0.03%,$-6.44
tristen newton,PG/G/UTIL,MIN,9.32%,0.0%,0.08%,0.05%,0.03%,$-6.47
jaden springer,PG/SF/G/F/UTIL,BOS,9.67%,0.0%,0.13%,0.07%,0.03%,$-6.47
cory joseph,PG/G/UTIL,ORL,9.66%,0.0%,0.13%,0.09%,0.03%,$-6.47
nick richards,C/UTIL,CHA,11.01%,0.0%,0.13%,0.02%,0.03%,$-6.5
julian phillips,PF/F/UTIL,CHI,7.86%,0.0%,0.14%,0.07%,0.1%,$-6.52
jazian gortman,PG/G/UTIL,DAL,11.17%,0.0%,0.12%,0.02%,0.03%,$-6.54
kobe bufkin,PG/G/UTIL,ATL,9.1%,0.0%,0.06%,0.05%,0.03%,$-6.56
zaccharie risacher,PF/SF/F/UTIL,ATL,10.29%,0.0%,0.05%,0.09%,0.04%,$-6.58
malaki branham,PG/SG/G/UTIL,SAS,8.99%,0.0%,0.11%,0.14%,0.1%,$-6.59
stanley umude,SG/G/UTIL,MIL,10.7%,0.0%,0.1%,0.02%,0.03%,$-6.61
delon wright,PG/SG/G/UTIL,MIL,11.14%,0.0%,0.04%,0.02%,0.03%,$-6.64
patty mills,PG/G/UTIL,UTA,10.34%,0.0%,0.06%,0.02%,0.03%,$-6.74
daquan jeffries,PF/F/UTIL,CHA,8.61%,0.0%,0.12%,0.02%,0.03%,$-6.75
jay huff,C/UTIL,MEM,7.5%,0.0%,0.07%,0.05%,0.1%,$-6.75
kj martin,PF/SF/F/UTIL,PHI,7.96%,0.0%,0.05%,0.05%,0.03%,$-6.76
jd davison,PG/G/UTIL,BOS,9.86%,0.0%,0.05%,0.02%,0.03%,$-6.77
sandro mamukelashvili,C/PF/F/UTIL,SAS,7.86%,0.0%,0.07%,0.07%,0.03%,$-6.78
nate williams,PG/SF/G/F/UTIL,HOU,9.39%,0.0%,0.07%,0.02%,0.03%,$-6.78
jeff green,C/PF/F/UTIL,HOU,7.56%,0.0%,0.06%,0.05%,0.03%,$-6.79
trey alexander,PG/SG/G/UTIL,DEN,8.12%,0.0%,0.06%,0.07%,0.03%,$-6.81
xavier tillman,C/PF/F/UTIL,BOS,7.49%,0.0%,0.06%,0.05%,0.03%,$-6.82
kevin mccullar jr.,SF/F/UTIL,NYK,7.72%,0.0%,0.07%,0.07%,0.03%,$-6.82
john konchar,PF/SF/F/UTIL,MEM,8.07%,0.0%,0.05%,0.07%,0.03%,$-6.82
torrey craig,PF/F/UTIL,CHI,9.28%,0.0%,0.07%,0.02%,0.03%,$-6.82
gary harris,SF/SG/G/F/UTIL,ORL,7.52%,0.0%,0.04%,0.05%,0.03%,$-6.84
mouhamed gueye,C/UTIL,ATL,7.69%,0.0%,0.02%,0.05%,0.03%,$-6.85
jamal cain,SF/F/UTIL,NOP,7.23%,0.0%,0.07%,0.07%,0.03%,$-6.87
daron holmes ii,C/UTIL,DEN,8.67%,0.0%,0.09%,0.02%,0.03%,$-6.88
jordan clarkson,SG/G/UTIL,UTA,7.92%,0.0%,0.09%,0.02%,0.05%,$-6.93
cam spencer,PG/G/UTIL,MEM,8.81%,0.0%,0.03%,0.02%,0.03%,$-6.95
aaron holiday,PG/G/UTIL,HOU,6.4%,0.0%,0.07%,0.07%,0.1%,$-6.96
tyler kolek,PG/G/UTIL,NYK,8.14%,0.0%,0.03%,0.02%,0.03%,$-7.01
cameron payne,PG/SG/G/UTIL,NYK,7.21%,0.0%,0.04%,0.02%,0.1%,$-7.08
marjon beauchamp,PG/SF/G/F/UTIL,MIL,6.02%,0.0%,0.03%,0.05%,0.03%,$-7.09
brandin podziemski,PG/SG/G/UTIL,GSW,7.57%,0.0%,0.02%,0.02%,0.04%,$-7.11
isaiah wong,PG/SG/G/UTIL,CHA,5.81%,0.0%,0.03%,0.05%,0.03%,$-7.12
tari eason,PF/F/UTIL,HOU,5.33%,0.0%,0.04%,0.05%,0.04%,$-7.16
sidy cissoko,SF/SG/G/F/UTIL,SAS,6.95%,0.0%,0.03%,0.02%,0.03%,$-7.16
kj simpson,PG/G/UTIL,CHA,6.35%,0.0%,0.06%,0.02%,0.03%,$-7.2
gregory jackson,C/PF/F/UTIL,MEM,6.37%,0.0%,0.03%,0.02%,0.03%,$-7.22
hunter tyson,PF/SF/F/UTIL,DEN,4.98%,0.0%,0.01%,0.05%,0.03%,$-7.26
oscar tshiebwe,C/UTIL,UTA,6.27%,0.0%,0.01%,0.02%,0.03%,$-7.27
pacome dadiet,SF/SG/G/F/UTIL,NYK,5.74%,0.0%,0.04%,0.02%,0.03%,$-7.29
jordan walsh,SF/SG/G/F/UTIL,BOS,6.02%,0.0%,0.01%,0.02%,0.03%,$-7.3
caleb martin,PF/SF/F/UTIL,PHI,4.36%,0.0%,0.01%,0.05%,0.04%,$-7.35
john collins,C/PF/F/UTIL,UTA,4.95%,0.0%,0.01%,0.11%,0.06%,$-7.35
pat spencer,PG/G/UTIL,GSW,5.54%,0.0%,0.01%,0.02%,0.03%,$-7.36
jevon carter,PG/G/UTIL,CHI,5.14%,0.0%,0.01%,0.02%,0.03%,$-7.4
luke kornet,C/UTIL,BOS,4.69%,0.0%,0.03%,0.02%,0.1%,$-7.43
immanuel quickley,PG/G/UTIL,TOR,3.2%,0.0%,0.0%,0.05%,0.06%,$-7.53
lonzo ball,PG/G/UTIL,CHI,3.91%,0.0%,0.0%,0.02%,0.04%,$-7.55
de'andre hunter,PF/SF/F/UTIL,ATL,3.69%,0.0%,0.01%,0.02%,0.06%,$-7.57
kyle lowry,PG/SG/G/UTIL,PHI,3.53%,0.0%,0.02%,0.02%,0.03%,$-7.58
ariel hukporti,C/UTIL,NYK,2.54%,0.0%,0.01%,0.05%,0.03%,$-7.63
jeremy sochan,C/PF/F/UTIL,SAS,2.47%,0.0%,0.01%,0.05%,0.05%,$-7.64
lauri markkanen,PF/SF/F/UTIL,UTA,2.63%,0.0%,0.0%,0.16%,0.07%,$-7.65
reed sheppard,PG/SG/G/UTIL,HOU,2.98%,0.0%,0.01%,0.02%,0.03%,$-7.65
terrence shannon jr.,SF/SG/G/F/UTIL,MIN,3.14%,0.0%,0.0%,0.02%,0.03%,$-7.65
jonathan kuminga,PF/F/UTIL,GSW,2.6%,0.0%,0.0%,0.09%,0.06%,$-7.66
vince williams jr.,PF/F/UTIL,MEM,2.35%,0.0%,0.0%,0.02%,0.03%,$-7.73
zeke nnaji,C/UTIL,DEN,2.18%,0.0%,0.0%,0.02%,0.03%,$-7.75
kessler edwards,PF/SF/F/UTIL,DAL,1.99%,0.0%,0.0%,0.02%,0.03%,$-7.77
dereck lively ii,C/UTIL,DAL,1.64%,0.0%,0.0%,0.05%,0.05%,$-7.77
jabari smith jr.,C/PF/F/UTIL,HOU,1.85%,0.0%,0.01%,0.02%,0.05%,$-7.79
jalen suggs,PG/SG/G/UTIL,ORL,1.56%,0.0%,0.0%,0.23%,0.07%,$-7.8
zion williamson,C/PF/F/UTIL,NOP,1.5%,0.0%,0.0%,0.2%,0.08%,$-7.81
collin sexton,PG/SG/G/UTIL,UTA,1.52%,0.0%,0.0%,0.09%,0.07%,$-7.81
brandon ingram,PG/G/UTIL,NOP,1.34%,0.0%,0.0%,0.09%,0.08%,$-7.83
karl-anthony towns,C/UTIL,NYK,1.07%,0.0%,0.0%,0.09%,0.09%,$-7.87
jalen johnson,PF/F/UTIL,ATL,0.98%,0.0%,0.0%,0.11%,0.08%,$-7.88
franz wagner,PF/F/UTIL,ORL,0.86%,0.0%,0.0%,0.09%,0.08%,$-7.89
kyrie irving,PG/SG/G/UTIL,DAL,0.88%,0.0%,0.0%,0.14%,0.08%,$-7.89
herbert jones,C/UTIL,NOP,0.96%,0.0%,0.0%,0.02%,0.04%,$-7.89
trae young,PG/G/UTIL,ATL,0.77%,0.0%,0.0%,0.09%,0.09%,$-7.9
luka doncic,PG/G/UTIL,DAL,0.4%,0.0%,0.0%,0.57%,0.1%,$-7.95
