PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Ty Jerome (37451590),Garrison Mathews (37451742),Michael Porter Jr. (37451405),Al Horford (37451599),Daniel Gafford (37451322),Russell Westbrook (37451357),Julius Randle (37451257),Nikola Jokic (37451134),290.8649565972222,386.88459360885486,49800,100.00%,0,78.01%,0,179.01999999999998,$2.34,DEN 3,CLE 1,user,60,marvalshot,4365,4625456822
Russell Westbrook (37451357),Payton Pritchard (37451486),RJ Barrett (37451247),Kyshawn George (37451686),Karl-Anthony Towns (37451152),Garrison Mathews (37451742),Julius Randle (37451257),Daniel Gafford (37451322),290.34000000000003,381.42,49900,100.00%,0,75.75%,0,171.24,$2.27,DEN 1,BOS 1,user1,1,marvalshot,11876,4625456823_1
Ty Jerome (37451590),Bogdan Bogdanovic (37451537),Zach LaVine (37451217),Michael Porter Jr. (37451405),Daniel Gafford (37451322),Josh Giddey (37451294),RJ Barrett (37451247),Russell Westbrook (37451357),301.77495659722223,394.0345936088549,50000,100.00%,0,100.04%,0,178.65,$3.0,CHI 2,DEN 2,user16,1,marvalshot,11892,4625456824_16
Ty Jerome (37451590),Bogdan Bogdanovic (37451537),RJ Barrett (37451247),Keegan Murray (37451455),Mark Williams (37451211),Russell Westbrook (37451357),Jaylen Brown (37451268),Daniel Gafford (37451322),289.8962065972222,379.57890535975247,49900,100.00%,0,73.3%,0,153.14,$2.2,CLE 1,ATL 1,user,60,marvalshot,1597,4625456825
Ty Jerome (37451590),Garrison Mathews (37451742),Zach LaVine (37451217),Kyshawn George (37451686),Daniel Gafford (37451322),Russell Westbrook (37451357),RJ Barrett (37451247),Domantas Sabonis (37451147),301.8549565972222,392.9645936088549,50000,100.00%,0,100.04%,0,176.08999999999997,$3.0,CLE 1,ATL 1,user,60,marvalshot,4320,4625456826
Russell Westbrook (37451357),Malik Monk (37451301),Michael Porter Jr. (37451405),Keegan Murray (37451455),Nikola Jokic (37451134),Garrison Mathews (37451742),Al Horford (37451599),Daniel Gafford (37451322),282.94,375.16999999999996,50000,94.19%,0,37.26%,0,173.53,$1.12,DEN 3,SAC 2,user,60,marvalshot,9000,4625456827
Ty Jerome (37451590),Garrison Mathews (37451742),Michael Porter Jr. (37451405),Kyle Kuzma (37451350),Karl-Anthony Towns (37451152),Russell Westbrook (37451357),Julius Randle (37451257),Daniel Gafford (37451322),299.9749565972222,392.3645936088549,49900,100.00%,0,100.01%,0,170.81,$3.0,DEN 2,CLE 1,user7,1,marvalshot,11942,4625456828_7
Josh Giddey (37451294),Garrison Mathews (37451742),Zach LaVine (37451217),Kyshawn George (37451686),Daniel Gafford (37451322),Russell Westbrook (37451357),Keegan Murray (37451455),Karl-Anthony Towns (37451152),293.69,381.31,50000,100.00%,0,93.82%,0,175.60999999999999,$2.81,CHI 2,ATL 1,user10,1,marvalshot,11954,4625456829_10
Ty Jerome (37451590),Garrison Mathews (37451742),Michael Porter Jr. (37451405),Al Horford (37451599),Daniel Gafford (37451322),Russell Westbrook (37451357),Julius Randle (37451257),Nikola Jokic (37451134),290.8649565972222,386.88459360885486,49800,100.00%,0,78.01%,0,179.01999999999998,$2.34,DEN 3,CLE 1,user1,60,marvalshot,4365,4625456822_1
Keaton Wallace (37451653),Payton Pritchard (37451486),RJ Barrett (37451247),Michael Porter Jr. (37451405),Karl-Anthony Towns (37451152),Russell Westbrook (37451357),Alexandre Sarr (37451416),Daniel Gafford (37451322),289.62,383.97,50000,100.00%,0,72.56%,0,161.69,$2.18,DEN 2,ATL 1,user,59,marvalshot,11442,4625456823
