PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Tyler Herro (38239631),Colby Jones (38239966),Justin Champagnie (38239809),Bam Adebayo (38239623),Tristan Vukcevic (38239923),Josh Giddey (38239598),Ziaire Williams (38239797),Isaiah Hartenstein (38239684),290.61,284.34,383.35,50000,0.19%,6.1%,396.1%,53.71%,193.95999999999998,$15.8,WAS 3,MIA 2,generated,1
Keon Johnson (38239759),Jalen Wilson (38239990),Colby Jones (38239966),Bam Adebayo (38239623),Tristan Vukcevic (38239923),Tyler Herro (38239631),LeBron James (38239587),Isaiah Hartenstein (38239684),293.5,284.46000000000004,389.22,49800,0.12%,6.28%,337.9%,57.9%,221.84,$13.5,BKN 2,WAS 2,generated,1
Tyler Herro (38239631),Jared Butler (38239721),Colby Jones (38239966),Bam Adebayo (38239623),Tristan Vukcevic (38239923),Josh Giddey (38239598),Jaime Jaquez Jr. (38240031),Isaiah Hartenstein (38239684),289.67,282.97,384.53999999999996,49500,0.14%,5.53%,302.0%,52.37%,201.88,$12.1,MIA 3,WAS 2,generated,1
Tyler Herro (38239631),Colby Jones (38239966),Jaime Jaquez Jr. (38240031),Bam Adebayo (38239623),Tristan Vukcevic (38239923),Shai Gilgeous-Alexander (38239580),Jalen Williams (38239627),Blake Wesley (38240054),288.67,281.57,389.50999999999993,49900,0.11%,5.16%,267.1%,51.37%,200.64999999999998,$10.7,MIA 3,WAS 2,generated,1
Jared Butler (38239721),Isaiah Joe (38239952),LeBron James (38239587),Kyle Anderson (38240065),Tristan Vukcevic (38239923),Tyler Herro (38239631),Jaren Jackson Jr. (38239645),Isaiah Hartenstein (38239684),280.53000000000003,274.86,378.5300000000001,49800,0.16%,4.01%,264.9%,41.28%,146.24,$10.6,OKC 2,MIA 2,generated,1
Tyler Herro (38239631),Jalen Wilson (38239990),Colby Jones (38239966),Kenrich Williams (38239995),Alexandre Sarr (38239686),Shai Gilgeous-Alexander (38239580),LeBron James (38239587),Tristan Vukcevic (38239923),293.2,292.04,392.54,50000,0.08%,5.39%,249.6%,58.15%,259.53999999999996,$10.0,WAS 3,OKC 2,generated,1
Tyler Herro (38239631),Jared Butler (38239721),Jalen Wilson (38239990),Bam Adebayo (38239623),Tristan Vukcevic (38239923),Davion Mitchell (38239876),Jalen Williams (38239627),Isaiah Hartenstein (38239684),284.14,272.98,375.9,49700,0.11%,4.56%,249.4%,45.33%,154.14999999999998,$10.0,MIA 3,OKC 2,generated,1
Tyler Herro (38239631),Jalen Wilson (38239990),Justin Champagnie (38239809),Bam Adebayo (38239623),Alexandre Sarr (38239686),Shai Gilgeous-Alexander (38239580),Kenrich Williams (38239995),Tristan Vukcevic (38239923),290.91999999999996,286.82000000000005,388.8999999999999,49700,0.08%,4.92%,236.2%,54.38%,226.61,$9.4,WAS 3,MIA 2,generated,1
Jared Butler (38239721),Cason Wallace (38239919),Colby Jones (38239966),Bam Adebayo (38239623),Tristan Vukcevic (38239923),Tyler Herro (38239631),Pascal Siakam (38239649),Nikola Vucevic (38239665),284.03,276.06,375.55000000000007,49700,0.12%,4.44%,235.4%,45.22%,161.09,$9.4,WAS 2,MIA 2,generated,1
Tyler Herro (38239631),Jalen Wilson (38239990),Colby Jones (38239966),Anthony Davis (38239591),Tristan Vukcevic (38239923),Shai Gilgeous-Alexander (38239580),Jaylen Martin (38240062),Alexandre Sarr (38239686),285.81,283.07,388.15,49500,0.12%,4.62%,234.7%,48.03%,219.07,$9.4,WAS 4,MIA 1,generated,1
