Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4628738512,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Ayo Dosunmu (37490443),CJ McCollum (37490378),Jaylen Brown (37490360),Patrick Williams (37490553),Paul Reed (37490810),Coby White (37490424),Giannis Antetokounmpo (37490296),Aaron Gordon (37490534)
4628738513,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Tim Hardaway Jr. (37490589),Ricky Council IV (37490547),Aaron Gordon (37490534),Jalen Duren (37490422),Coby White (37490424),Jaylen Brown (37490360),Giannis Antetokounmpo (37490296)
4628738514,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Coby White (37490424),Justin Edwards (37490578),Giannis Antetokounmpo (37490296),Jalen Duren (37490422),Lonzo Ball (37490507),Jaylen Brown (37490360),Patrick Williams (37490553)
4628738515,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Lonzo Ball (37490507),Coby White (37490424),Jaylen Brown (37490360),Michael Porter Jr. (37490450),Aaron Gordon (37490534),Ayo Dosunmu (37490443),Patrick Williams (37490553),Giannis Antetokounmpo (37490296)
4628738516,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Chris Paul (37490436),Coby White (37490424),Josh Okogie (37490501),Giannis Antetokounmpo (37490296),Nikola Vucevic (37490353),Ayo Dosunmu (37490443),Patrick Williams (37490553),Chris Boucher (37490599)
4628738517,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Ayo Dosunmu (37490443),Khris Middleton (37490479),Miles Bridges (37490334),Yves Missi (37490505),Lonzo Ball (37490507),Giannis Antetokounmpo (37490296),Patrick Williams (37490553)
4628738518,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Coby White (37490424),Devin Vassell (37490417),Brandon Boston Jr. (37490699),Patrick Williams (37490553),Daniel Gafford (37490376),Josh Giddey (37490388),Giannis Antetokounmpo (37490296),Aaron Gordon (37490534)
4628738519,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Coby White (37490424),CJ McCollum (37490378),Ausar Thompson (37490527),Josh Okogie (37490501),Aaron Gordon (37490534),Tyrese Maxey (37490311),Ricky Council IV (37490547),Damian Lillard (37490328)
4628738520,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Josh Giddey (37490388),Kelly Oubre Jr. (37490414),Josh Okogie (37490501),Jayson Tatum (37490316),Jalen Duren (37490422),CJ McCollum (37490378),Aaron Gordon (37490534),Patrick Williams (37490553)
4628738521,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Damian Lillard (37490328),Kelly Oubre Jr. (37490414),Josh Okogie (37490501),Patrick Williams (37490553),Paul Reed (37490810),Russell Westbrook (37490411),Jaylen Brown (37490360),Dejounte Murray (37490342)
4628738522,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Immanuel Quickley (37490406),Coby White (37490424),Josh Okogie (37490501),Tobias Harris (37490447),Yves Missi (37490505),Kelly Oubre Jr. (37490414),Giannis Antetokounmpo (37490296),Ricky Council IV (37490547)
4628738523,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Tyrese Maxey (37490311),Jamal Murray (37490370),Josh Okogie (37490501),Jeremiah Robinson-Earl (37490826),Giannis Antetokounmpo (37490296),Lonzo Ball (37490507),Patrick Williams (37490553),Aaron Gordon (37490534)
