Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
keyonte george,PG/G/UTIL,UTA,29.27%,0.01%,1.6%,5.01%,5.54%,$0.86
day'ron sharpe,C/UTIL,BKN,32.02%,0.01%,1.59%,18.44%,35.82%,$0.7
trae young,PG/G/UTIL,ATL,27.61%,0.01%,1.35%,7.22%,7.42%,$0.24
josh giddey,PG/G/UTIL,CHI,28.55%,0.01%,1.33%,12.26%,13.72%,$0.17
gradey dick,SG/G/UTIL,TOR,29.16%,0.01%,1.31%,19.8%,28.21%,$0.13
jordan poole,PG/G/UTIL,WAS,26.98%,0.01%,1.27%,5.46%,6.22%,$0.12
matas buzelis,PF/F/UTIL,CHI,28.21%,0.01%,1.28%,9.43%,10.79%,$0.1
kyle anderson,PF/SF/F/UTIL,MIA,28.3%,0.01%,1.28%,21.43%,18.62%,$0.08
jordan clarkson,SG/G/UTIL,UTA,24.91%,0.01%,1.19%,2.78%,3.1%,$0.06
zach collins,C/UTIL,CHI,28.52%,0.01%,1.24%,13.84%,25.06%,$0.04
jalen brunson,PG/G/UTIL,NYK,29.53%,0.01%,1.24%,23.16%,25.76%,$0.01
andre drummond,C/UTIL,PHI,26.09%,0.01%,1.18%,4.56%,8.57%,$-0.01
isaiah collier,PG/G/UTIL,UTA,26.08%,0.01%,1.17%,2.83%,3.2%,$-0.01
josh hart,PF/SF/F/UTIL,NYK,29.32%,0.01%,1.22%,26.3%,21.78%,$-0.03
kawhi leonard,PF/SF/F/UTIL,LAC,28.67%,0.01%,1.21%,28.93%,25.07%,$-0.05
pascal siakam,PF/F/UTIL,IND,25.81%,0.01%,1.19%,6.42%,7.19%,$-0.05
alperen sengun,C/UTIL,HOU,27.74%,0.01%,1.2%,17.26%,27.31%,$-0.09
tyrese haliburton,PG/G/UTIL,IND,25.29%,0.01%,1.14%,3.13%,3.62%,$-0.1
shaedon sharpe,SF/SG/G/F/UTIL,POR,25.69%,0.01%,1.17%,5.71%,4.23%,$-0.1
aaron nesmith,SF/SG/G/F/UTIL,IND,27.27%,0.01%,1.19%,11.09%,8.22%,$-0.1
myles turner,C/UTIL,IND,26.54%,0.01%,1.11%,5.07%,8.06%,$-0.19
anfernee simons,PG/SG/G/UTIL,POR,26.72%,0.01%,1.13%,8.96%,6.98%,$-0.21
deni avdija,PF/SF/F/UTIL,POR,25.69%,0.01%,1.13%,11.11%,8.7%,$-0.21
kj martin,PF/F/UTIL,UTA,25.73%,0.01%,1.12%,7.69%,9.18%,$-0.22
immanuel quickley,PG/G/UTIL,TOR,26.29%,0.01%,1.09%,7.76%,8.4%,$-0.29
ochai agbaji,PF/SF/F/UTIL,TOR,26.35%,0.01%,1.09%,11.86%,10.46%,$-0.31
tyrese martin,SG/G/UTIL,BKN,26.12%,0.01%,1.07%,7.05%,9.28%,$-0.35
payton pritchard,PG/SG/G/UTIL,BOS,25.86%,0.01%,1.05%,7.78%,6.1%,$-0.37
ausar thompson,PF/SF/F/UTIL,DET,24.71%,0.01%,1.03%,6.57%,4.96%,$-0.4
rj barrett,SF/SG/G/F/UTIL,TOR,26.64%,0.01%,1.04%,29.26%,21.21%,$-0.4
andrew wiggins,SF/F/UTIL,MIA,26.5%,0.01%,1.04%,16.19%,19.51%,$-0.41
tosan evbuomwan,PF/SF/F/UTIL,BKN,25.65%,0.01%,1.04%,15.91%,12.31%,$-0.42
keon johnson,PG/SG/G/UTIL,BKN,24.96%,0.01%,1.0%,3.56%,2.81%,$-0.43
onyeka okongwu,C/UTIL,ATL,24.67%,0.01%,1.0%,5.3%,8.25%,$-0.43
lonzo ball,PG/SG/G/UTIL,CHI,25.98%,0.01%,1.02%,18.53%,16.11%,$-0.46
richaun holmes,C/UTIL,WAS,25.56%,0.01%,0.98%,4.32%,7.2%,$-0.46
scoot henderson,PG/G/UTIL,POR,24.46%,0.01%,1.0%,4.33%,4.68%,$-0.46
jalen duren,C/UTIL,DET,23.3%,0.01%,0.97%,2.79%,4.69%,$-0.47
ivica zubac,C/UTIL,LAC,25.0%,0.01%,0.99%,13.04%,21.33%,$-0.5
jayson tatum,PF/SF/F/UTIL,BOS,24.72%,0.01%,0.99%,11.98%,9.23%,$-0.51
malik monk,PG/SG/G/UTIL,SAC,25.82%,0.01%,0.97%,16.73%,13.16%,$-0.55
andrew nembhard,PG/SG/G/UTIL,IND,25.13%,0.01%,0.97%,7.71%,6.64%,$-0.55
georges niang,PF/F/UTIL,ATL,24.41%,0.01%,0.95%,3.61%,4.15%,$-0.55
tre jones,PG/G/UTIL,CHI,24.43%,0.01%,0.91%,0.15%,0.18%,$-0.55
james harden,PG/G/UTIL,LAC,24.38%,0.01%,0.97%,12.27%,12.49%,$-0.56
kevin huerter,SF/SG/G/F/UTIL,CHI,24.62%,0.01%,0.95%,7.35%,5.51%,$-0.59
domantas sabonis,C/UTIL,SAC,24.03%,0.01%,0.95%,8.43%,11.89%,$-0.59
jerami grant,PF/F/UTIL,POR,24.47%,0.01%,0.95%,2.49%,2.6%,$-0.59
cameron payne,PG/SG/G/UTIL,NYK,19.07%,0.0%,0.55%,0.01%,0.01%,$-0.6
khris middleton,PF/SF/F/UTIL,WAS,23.72%,0.01%,0.94%,9.87%,7.81%,$-0.61
jrue holiday,PG/SG/G/UTIL,BOS,24.86%,0.01%,0.94%,6.04%,4.76%,$-0.62
zaccharie risacher,PF/SF/F/UTIL,ATL,24.58%,0.01%,0.93%,12.03%,10.12%,$-0.63
kelly oubre jr.,SF/SG/G/F/UTIL,PHI,25.15%,0.0%,0.92%,7.0%,4.45%,$-0.65
ja'kobe walter,SF/SG/G/F/UTIL,TOR,23.76%,0.01%,0.91%,6.07%,4.5%,$-0.68
ziaire williams,SF/SG/G/F/UTIL,BKN,24.5%,0.01%,0.9%,6.88%,4.45%,$-0.69
tyler herro,PG/G/UTIL,MIA,23.95%,0.01%,0.89%,11.64%,12.75%,$-0.7
donovan clingan,C/UTIL,POR,22.95%,0.01%,0.85%,4.87%,7.55%,$-0.73
jalen green,SG/G/UTIL,HOU,22.58%,0.01%,0.86%,2.11%,2.44%,$-0.74
bam adebayo,C/PF/F/UTIL,MIA,23.27%,0.01%,0.87%,11.49%,7.86%,$-0.75
kyshawn george,PF/F/UTIL,WAS,23.93%,0.0%,0.87%,3.19%,3.71%,$-0.75
toumani camara,SF/SG/G/F/UTIL,POR,24.41%,0.0%,0.86%,3.44%,2.38%,$-0.76
davion mitchell,PG/SG/G/UTIL,MIA,24.84%,0.0%,0.88%,11.68%,10.45%,$-0.76
dyson daniels,SG/G/UTIL,ATL,24.09%,0.0%,0.87%,5.25%,6.07%,$-0.76
coby white,SF/SG/G/F/UTIL,CHI,23.34%,0.01%,0.85%,4.34%,2.94%,$-0.77
quentin grimes,SG/G/UTIL,PHI,23.86%,0.0%,0.86%,3.17%,3.73%,$-0.77
og anunoby,PF/SF/F/UTIL,NYK,24.38%,0.0%,0.85%,12.38%,9.63%,$-0.79
derrick white,PG/SG/G/UTIL,BOS,24.11%,0.0%,0.84%,2.74%,1.98%,$-0.79
obi toppin,C/PF/F/UTIL,IND,22.1%,0.01%,0.81%,3.02%,2.29%,$-0.82
jabari smith jr.,PF/F/UTIL,HOU,23.88%,0.0%,0.83%,4.07%,4.22%,$-0.83
kristaps porzingis,C/UTIL,BOS,21.95%,0.01%,0.79%,2.43%,3.8%,$-0.84
julian phillips,PF/F/UTIL,CHI,24.66%,0.0%,0.86%,0.09%,0.1%,$-0.86
caris levert,SF/SG/G/F/UTIL,ATL,22.03%,0.0%,0.79%,4.21%,2.78%,$-0.92
cade cunningham,PG/G/UTIL,DET,21.82%,0.0%,0.8%,9.95%,7.41%,$-0.92
killian hayes,PG/G/UTIL,BKN,22.94%,0.0%,0.79%,2.44%,3.35%,$-0.92
trendon watford,C/PF/F/UTIL,BKN,21.13%,0.01%,0.77%,1.67%,1.23%,$-0.92
mikal bridges,SF/SG/G/F/UTIL,NYK,24.17%,0.0%,0.79%,10.32%,6.75%,$-0.93
corey kispert,PF/SF/F/UTIL,WAS,22.65%,0.0%,0.78%,1.51%,1.18%,$-0.94
zach lavine,SF/SG/G/F/UTIL,SAC,22.68%,0.0%,0.77%,6.82%,4.77%,$-0.94
kel'el ware,C/UTIL,MIA,21.67%,0.01%,0.76%,3.07%,4.29%,$-0.94
bogdan bogdanovic,SG/G/UTIL,LAC,21.6%,0.0%,0.75%,0.82%,0.85%,$-0.97
shai gilgeous-alexander,PG/G/UTIL,OKC,20.55%,0.0%,0.79%,10.75%,6.23%,$-0.98
demar derozan,SF/F/UTIL,SAC,21.74%,0.0%,0.74%,1.36%,1.76%,$-0.98
jamal shead,PG/G/UTIL,TOR,22.22%,0.0%,0.75%,3.22%,4.13%,$-1.01
walker kessler,C/UTIL,UTA,20.96%,0.0%,0.73%,2.04%,3.28%,$-1.01
bilal coulibaly,SF/SG/G/F/UTIL,WAS,22.39%,0.0%,0.74%,2.5%,1.5%,$-1.01
brice sensabaugh,PF/SF/F/UTIL,UTA,21.05%,0.0%,0.74%,2.6%,2.19%,$-1.02
paul george,PF/SF/F/UTIL,PHI,22.46%,0.0%,0.73%,8.37%,6.53%,$-1.03
dillon brooks,PF/SF/F/UTIL,HOU,22.42%,0.0%,0.74%,2.31%,2.03%,$-1.03
cason wallace,PG/SG/G/UTIL,OKC,21.94%,0.0%,0.74%,0.18%,0.19%,$-1.04
kris dunn,PG/SG/G/UTIL,LAC,22.5%,0.0%,0.72%,2.51%,1.99%,$-1.08
de'aaron fox,PG/SG/G/UTIL,SAS,21.01%,0.0%,0.71%,5.91%,4.43%,$-1.09
miles mcbride,PG/SG/G/UTIL,NYK,21.99%,0.0%,0.71%,8.06%,6.89%,$-1.11
sam hauser,PF/SF/F/UTIL,BOS,21.41%,0.0%,0.71%,1.48%,1.43%,$-1.11
sandro mamukelashvili,C/PF/F/UTIL,SAS,19.08%,0.0%,0.68%,0.03%,0.01%,$-1.12
bennedict mathurin,SF/F/UTIL,IND,20.34%,0.0%,0.68%,1.62%,1.86%,$-1.14
