Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
kj martin,SF/F/UTIL,PHI,12.19%,0.0%,0.13%,0.04%,0.03%,$-3.11
jalen hood-schifino,PG/G/UTIL,LAL,14.98%,0.0%,0.08%,0.01%,0.03%,$-3.11
spencer jones,SF/SG/G/F/UTIL,DEN,13.91%,0.0%,0.12%,0.04%,0.03%,$-3.13
ochai agbaji,PF/SF/F/UTIL,TOR,11.91%,0.0%,0.11%,0.05%,0.03%,$-3.14
gary harris,SF/SG/G/F/UTIL,ORL,13.13%,0.0%,0.15%,0.03%,0.03%,$-3.15
kevin love,C/UTIL,MIA,13.66%,0.0%,0.09%,0.02%,0.03%,$-3.15
pelle larsson,SF/F/UTIL,MIA,11.27%,0.0%,0.12%,0.11%,0.1%,$-3.16
pj hall,C/UTIL,DEN,13.96%,0.0%,0.06%,0.02%,0.03%,$-3.17
johnny davis,SF/SG/G/F/UTIL,WAS,11.09%,0.0%,0.13%,0.04%,0.03%,$-3.17
hunter tyson,PF/SF/F/UTIL,DEN,12.87%,0.0%,0.12%,0.04%,0.03%,$-3.18
jacob toppin,PF/F/UTIL,NYK,12.27%,0.0%,0.16%,0.03%,0.03%,$-3.18
maxwell lewis,SF/F/UTIL,BKN,9.52%,0.0%,0.1%,0.02%,0.03%,$-3.2
matt ryan,SF/SG/G/F/UTIL,NYK,10.7%,0.0%,0.07%,0.03%,0.03%,$-3.21
zeke nnaji,C/UTIL,DEN,6.41%,0.0%,0.06%,0.01%,0.03%,$-3.21
matisse thybulle,PF/F/UTIL,POR,11.97%,0.0%,0.11%,0.03%,0.03%,$-3.22
tyler kolek,PG/G/UTIL,NYK,11.06%,0.0%,0.09%,0.06%,0.03%,$-3.23
ja'kobe walter,SF/SG/G/F/UTIL,TOR,10.55%,0.0%,0.09%,0.08%,0.03%,$-3.24
trey alexander,PG/SG/G/UTIL,DEN,11.1%,0.0%,0.08%,0.06%,0.03%,$-3.26
dru smith,PG/G/UTIL,MIA,10.82%,0.0%,0.05%,0.05%,0.03%,$-3.28
jett howard,PF/SF/F/UTIL,ORL,9.74%,0.0%,0.08%,0.03%,0.03%,$-3.28
armel traore,C/PF/F/UTIL,LAL,10.08%,0.0%,0.07%,0.04%,0.03%,$-3.28
isaiah stevens,PG/G/UTIL,MIA,11.23%,0.0%,0.1%,0.03%,0.03%,$-3.3
jared mccain,PG/G/UTIL,PHI,9.33%,0.0%,0.08%,0.03%,0.03%,$-3.3
bojan bogdanovic,SF/F/UTIL,BKN,9.3%,0.0%,0.06%,0.03%,0.03%,$-3.31
bronny james,PG/G/UTIL,LAL,10.36%,0.0%,0.09%,0.03%,0.03%,$-3.31
jarred vanderbilt,PF/F/UTIL,LAL,10.66%,0.0%,0.09%,0.03%,0.03%,$-3.33
kevin mccullar jr.,SF/F/UTIL,NYK,8.8%,0.0%,0.05%,0.03%,0.03%,$-3.34
jalen pickett,PG/SG/G/UTIL,DEN,8.86%,0.0%,0.07%,0.03%,0.03%,$-3.34
reggie jackson,PG/G/UTIL,PHI,10.78%,0.0%,0.07%,0.03%,0.03%,$-3.34
orlando robinson,C/UTIL,TOR,8.75%,0.0%,0.06%,0.03%,0.03%,$-3.36
dario saric,C/UTIL,DEN,8.1%,0.0%,0.03%,0.02%,0.03%,$-3.37
adem bona,C/UTIL,PHI,8.97%,0.0%,0.05%,0.04%,0.1%,$-3.38
tristan vukcevic,C/UTIL,WAS,10.17%,0.0%,0.06%,0.02%,0.03%,$-3.38
aj lawson,PG/G/UTIL,TOR,9.91%,0.0%,0.09%,0.02%,0.03%,$-3.39
pacome dadiet,SF/SG/G/F/UTIL,NYK,8.4%,0.0%,0.05%,0.07%,0.03%,$-3.4
shake milton,PG/SG/G/UTIL,LAL,8.44%,0.0%,0.06%,0.04%,0.03%,$-3.4
josh richardson,PG/G/UTIL,MIA,5.14%,0.0%,0.01%,0.01%,0.03%,$-3.4
mac mcclung,PG/G/UTIL,ORL,10.17%,0.0%,0.03%,0.03%,0.03%,$-3.41
kyle lowry,PG/SG/G/UTIL,PHI,8.71%,0.0%,0.05%,0.05%,0.03%,$-3.42
eugene omoruyi,SF/F/UTIL,TOR,7.9%,0.0%,0.05%,0.03%,0.03%,$-3.42
pete nance,C/UTIL,PHI,8.11%,0.0%,0.02%,0.03%,0.03%,$-3.43
dariq whitehead,SG/G/UTIL,BKN,7.85%,0.0%,0.05%,0.03%,0.03%,$-3.43
christian koloko,C/UTIL,LAL,7.03%,0.0%,0.04%,0.02%,0.03%,$-3.43
richaun holmes,C/UTIL,WAS,9.39%,0.0%,0.06%,0.01%,0.03%,$-3.44
saddiq bey,SF/F/UTIL,WAS,9.59%,0.0%,0.03%,0.04%,0.04%,$-3.44
kris murray,PF/SF/F/UTIL,POR,8.69%,0.0%,0.06%,0.04%,0.03%,$-3.45
moritz wagner,C/UTIL,ORL,9.26%,0.0%,0.04%,0.04%,0.03%,$-3.45
duop reath,C/UTIL,POR,6.93%,0.0%,0.03%,0.02%,0.03%,$-3.45
taze moore,SG/G/UTIL,POR,4.55%,0.0%,0.02%,0.01%,0.03%,$-3.46
daron holmes ii,C/UTIL,DEN,7.57%,0.0%,0.02%,0.03%,0.03%,$-3.47
rayan rupert,SF/SG/G/F/UTIL,POR,7.53%,0.0%,0.05%,0.04%,0.03%,$-3.48
keshad johnson,SF/F/UTIL,MIA,7.13%,0.0%,0.03%,0.03%,0.03%,$-3.5
trey jemison,C/UTIL,LAL,6.32%,0.0%,0.03%,0.02%,0.03%,$-3.5
christian wood,PF/F/UTIL,LAL,7.29%,0.0%,0.02%,0.04%,0.04%,$-3.51
anthony gill,C/UTIL,WAS,6.09%,0.0%,0.02%,0.02%,0.03%,$-3.52
justin minaya,PF/F/UTIL,POR,8.06%,0.0%,0.02%,0.02%,0.03%,$-3.53
cam reddish,PF/SF/F/UTIL,LAL,5.84%,0.0%,0.02%,0.02%,0.03%,$-3.54
jericho sims,C/UTIL,NYK,7.31%,0.0%,0.02%,0.03%,0.04%,$-3.57
trendon watford,PF/F/UTIL,BKN,5.78%,0.0%,0.02%,0.06%,0.04%,$-3.6
caleb martin,PF/SF/F/UTIL,PHI,6.01%,0.0%,0.02%,0.05%,0.04%,$-3.61
toumani camara,SF/F/UTIL,POR,5.5%,0.0%,0.02%,0.07%,0.05%,$-3.62
garrett temple,SG/G/UTIL,TOR,4.68%,0.0%,0.03%,0.02%,0.03%,$-3.62
josh christopher,PG/G/UTIL,MIA,5.37%,0.0%,0.01%,0.03%,0.03%,$-3.63
ulrich chomche,C/UTIL,TOR,2.6%,0.0%,0.01%,0.01%,0.03%,$-3.7
ariel hukporti,C/UTIL,NYK,4.75%,0.0%,0.0%,0.01%,0.03%,$-3.73
ziaire williams,SF/SG/G/F/UTIL,BKN,3.89%,0.0%,0.01%,0.11%,0.05%,$-3.74
ben simmons,PG/G/UTIL,BKN,4.01%,0.0%,0.0%,0.06%,0.05%,$-3.76
cam thomas,SG/G/UTIL,BKN,3.52%,0.0%,0.01%,0.05%,0.06%,$-3.78
immanuel quickley,PG/G/UTIL,TOR,3.14%,0.0%,0.0%,0.06%,0.06%,$-3.81
cole anthony,PG/SG/G/UTIL,ORL,2.61%,0.0%,0.0%,0.1%,0.06%,$-3.84
malcolm brogdon,PG/SG/G/UTIL,WAS,2.62%,0.0%,0.01%,0.05%,0.05%,$-3.84
goga bitadze,C/UTIL,ORL,1.64%,0.0%,0.0%,0.03%,0.05%,$-3.89
tyler herro,PG/SG/G/UTIL,MIA,1.07%,0.0%,0.0%,0.08%,0.07%,$-3.93
franz wagner,PF/F/UTIL,ORL,1.07%,0.0%,0.0%,0.08%,0.07%,$-3.93
jalen suggs,PG/SG/G/UTIL,ORL,1.01%,0.0%,0.0%,0.1%,0.07%,$-3.94
joel embiid,C/UTIL,PHI,0.51%,0.0%,0.0%,0.07%,0.09%,$-3.97
