PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Chris Paul (37490436),Coby White (37490424),Michael Porter Jr. (37490450),Giannis Antetokounmpo (37490296),Jalen Duren (37490422),Kelly Oubre Jr. (37490414),Patrick Williams (37490553),Aaron Gordon (37490534),290.03,382.60999999999996,49900,100.00%,46369,26833.24%,10783,199.94,$536.66,CHI 2,DEN 2,opp,1,Darkstardesperados,3452,4628913896
Lonzo Ball (37490507),Coby White (37490424),Ricky Council IV (37490547),Giannis Antetokounmpo (37490296),Nikola Vucevic (37490353),Kelly Oubre Jr. (37490414),Patrick Williams (37490553),Yves Missi (37490505),288.36999999999995,383.98999999999995,49600,100.00%,37060,8304.1%,2589,168.14,$166.08,CHI 4,PHI 2,user4,1,marvalshot,6093,4628738515_4
Vasilije Micic (37490454),Ayo Dosunmu (37490443),Ricky Council IV (37490547),Patrick Williams (37490553),Jalen Duren (37490422),Coby White (37490424),Giannis Antetokounmpo (37490296),Jakob Poeltl (37490409),288.10999999999996,384.3299999999999,49800,100.00%,34777,7988.38%,2549,152.57,$159.77,CHI 3,CHA 1,user21,1,marvalshot,6061,4628738514_21
Lonzo Ball (37490507),Kelly Oubre Jr. (37490414),Devin Vassell (37490417),Patrick Williams (37490553),Giannis Antetokounmpo (37490296),Tyrese Maxey (37490311),Aaron Gordon (37490534),Jeremiah Robinson-Earl (37490826),288.25,380.45,49900,100.00%,36159,7823.81%,2479,190.94,$156.48,CHI 2,PHI 2,user6,1,marvalshot,6095,4628738515_6
Vasilije Micic (37490454),Tim Hardaway Jr. (37490589),Ricky Council IV (37490547),Patrick Williams (37490553),Jalen Duren (37490422),Kelly Oubre Jr. (37490414),Giannis Antetokounmpo (37490296),Nikola Vucevic (37490353),288.18999999999994,382.0799999999999,49800,100.00%,35511,7234.86%,2109,146.66000000000003,$144.7,DET 2,PHI 2,user6,1,marvalshot,5997,4628738513_6
Vasilije Micic (37490454),Kelly Oubre Jr. (37490414),Brandon Boston Jr. (37490699),Jeremiah Robinson-Earl (37490826),Jalen Duren (37490422),Coby White (37490424),Giannis Antetokounmpo (37490296),Nikola Vucevic (37490353),287.89,384.73,49700,100.00%,32672,6349.09%,1891,140.92,$126.98,NOP 2,CHI 2,user9,1,marvalshot,6049,4628738514_9
Coby White (37490424),Kelly Oubre Jr. (37490414),Devin Vassell (37490417),Patrick Williams (37490553),Aaron Gordon (37490534),Dejounte Murray (37490342),Brandon Boston Jr. (37490699),Giannis Antetokounmpo (37490296),288.22,380.65000000000003,49900,100.00%,36388,6291.03%,1729,178.74,$125.82,CHI 2,NOP 2,user9,1,marvalshot,6098,4628738515_9
Tyrese Maxey (37490311),Jaylen Brown (37490360),Josh Okogie (37490501),Jeremiah Robinson-Earl (37490826),Nikola Vucevic (37490353),Kelly Oubre Jr. (37490414),Aaron Gordon (37490534),Coby White (37490424),286.87,375.37,49900,100.00%,23948,3149.1%,822,158.85000000000002,$62.98,PHI 2,CHI 2,user8,1,marvalshot,6488,4628738523_8
Vasilije Micic (37490454),Coby White (37490424),Trey Murphy III (37490365),Giannis Antetokounmpo (37490296),Jalen Duren (37490422),Lonzo Ball (37490507),Ricky Council IV (37490547),Aaron Gordon (37490534),286.96,382.89,50000,100.00%,24937,3056.76%,743,170.28,$61.14,CHI 2,CHA 1,user45,1,marvalshot,6085,4628738514_45
Tyrese Maxey (37490311),Kelly Oubre Jr. (37490414),Josh Okogie (37490501),Giannis Antetokounmpo (37490296),Jeremiah Robinson-Earl (37490826),Coby White (37490424),Ricky Council IV (37490547),Aaron Gordon (37490534),287.38,382.56,49800,100.00%,29078,2945.02%,640,164.76999999999998,$58.9,PHI 3,CHA 1,user45,1,marvalshot,6525,4628738523_45
