PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Shai Gilgeous-Alexander (37356838),Cody Martin (37357171),Nickeil Alexander-Walker (37357290),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Jalen Brunson (37356866),RJ Barrett (37356914),Wendell Carter Jr. (37357109),309.77,345.80998612652337,50000,100.00%,49965,67850.94%,15632,193.81,$2035.53,CHA 2,ORL 2,opp,1,johnwelshtrades,602,4612413965
Jalen Brunson (37356866),Mikal Bridges (37357013),Nickeil Alexander-Walker (37357290),Chris Boucher (37357215),Wendell Carter Jr. (37357109),Scottie Barnes (37356861),Giannis Antetokounmpo (37356828),Drew Eubanks (37357151),309.48,346.8006484402402,50000,100.00%,49989,52233.66%,9496,166.67000000000002,$1567.01,NYK 2,TOR 2,user7,1,marvalshot,12187,4612697327_7
Scottie Barnes (37356861),Nickeil Alexander-Walker (37357290),Mikal Bridges (37357013),Kyle Filipowski (37357140),Wendell Carter Jr. (37357109),Jalen Brunson (37356866),Jalen Williams (37356911),Mark Williams (37356970),308.58,342.8024765322441,49900,100.00%,49928,34431.53%,5634,172.10000000000002,$1032.95,NYK 2,TOR 1,user20,1,marvalshot,12274,4612697328_20
Keyonte George (37357010),Cole Anthony (37356988),Mikal Bridges (37357013),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),Jalen Brunson (37356866),Nickeil Alexander-Walker (37357290),Drew Eubanks (37357151),308.64000000000004,346.03027681095716,50000,100.00%,49944,32447.6%,4774,166.21,$973.43,UTA 2,ORL 2,user44,1,marvalshot,12298,4612697328_44
Shai Gilgeous-Alexander (37356838),Mikal Bridges (37357013),Josh Hart (37356907),Kyle Filipowski (37357140),Wendell Carter Jr. (37357109),Jalen Brunson (37356866),Naz Reid (37357059),Mike Conley (37357230),307.66,343.0908340291335,49700,100.00%,49769,21766.39%,3205,130.18,$652.99,NYK 3,MIN 2,user31,1,marvalshot,12285,4612697328_31
Jalen Brunson (37356866),Mikal Bridges (37357013),Isaiah Joe (37357276),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),Jaylen Brown (37356898),Kyle Filipowski (37357140),Drew Eubanks (37357151),307.57,344.4294329853295,49900,100.00%,49687,17835.38%,2253,164.47000000000003,$535.06,NYK 2,UTA 2,user30,1,marvalshot,12284,4612697328_30
Mike Conley (37357230),Quentin Grimes (37357081),Scottie Barnes (37356861),Josh Hart (37356907),Wendell Carter Jr. (37357109),Jalen Brunson (37356866),Miles Bridges (37356938),Drew Eubanks (37357151),306.32000000000005,338.86555422788194,49400,100.00%,48538,8807.13%,847,166.78,$264.21,NYK 2,MIN 1,user20,1,marvalshot,12200,4612697327_20
Keyonte George (37357010),Cody Martin (37357171),Mikal Bridges (37357013),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),Jalen Brunson (37356866),Kyle Filipowski (37357140),Rudy Gobert (37357036),306.41999999999996,342.5434702098234,49900,100.00%,48868,8199.61%,721,140.57999999999998,$245.99,UTA 2,NYK 2,opp,1,gmoneythedon,1853,4612853033
Mike Conley (37357230),Gradey Dick (37357126),Scottie Barnes (37356861),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),Jalen Brunson (37356866),Brice Sensabaugh (37357075),Drew Eubanks (37357151),306.17,344.0091384679937,49700,100.00%,48423,7147.05%,566,182.49,$214.41,TOR 2,UTA 2,user71,1,marvalshot,12251,4612697327_71
Mike Conley (37357230),Zach LaVine (37356872),Scottie Barnes (37356861),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Jalen Brunson (37356866),Brice Sensabaugh (37357075),Drew Eubanks (37357151),306.06,339.89726791571684,50000,100.00%,48190,6844.02%,546,176.07999999999998,$205.32,UTA 2,MIN 1,user40,1,marvalshot,12294,4612697328_40
Jalen Brunson (37356866),Duncan Robinson (37357237),Nickeil Alexander-Walker (37357290),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),LaMelo Ball (37356835),Kyle Filipowski (37357140),Drew Eubanks (37357151),306.23,344.2313420815634,49900,100.00%,48540,6651.55%,469,210.14,$199.55,UTA 2,NYK 1,user26,1,marvalshot,11984,4612697324_26
