PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Ty Jerome (37451590),Garrison Mathews (37451742),Max Christie (37451617),Kyle Kuzma (37451350),Anthony Davis (37451142),Russell Westbrook (37451357),Ausar Thompson (37451495),Domantas Sabonis (37451147),343.27620225694443,427.51554146461916,49400,100.00%,20000,74809.17%,6310,131.01999999999998,$2244.28,LAL 2,CLE 1,opp,1,Thunder18,33,4625390803
Ty Jerome (37451590),Bogdan Bogdanovic (37451537),Zach LaVine (37451217),Kyshawn George (37451686),Anthony Davis (37451142),Russell Westbrook (37451357),Michael Porter Jr. (37451405),Josh Giddey (37451294),342.06058159722215,428.78490918447073,49700,100.00%,20000,45580.42%,2887,159.32999999999998,$1367.41,CHI 2,DEN 2,opp,1,regulardave,350,4625593931
Austin Reaves (37451261),Max Christie (37451617),Bogdan Bogdanovic (37451537),LeBron James (37451149),Anthony Davis (37451142),Luke Kennard (37451579),Corey Kispert (37451673),Jalen Duren (37451389),341.5626649305555,417.97197750955246,50000,100.00%,20000,39975.9%,2621,57.56,$1199.28,LAL 4,ATL 1,opp,1,jjax2504,143,4625666510
Russell Westbrook (37451357),Garrison Mathews (37451742),Nickeil Alexander-Walker (37451747),Evan Mobley (37451228),Daniel Gafford (37451322),Josh Giddey (37451294),Quentin Grimes (37451507),Anthony Davis (37451142),341.6128993055555,429.8665672249991,49900,100.00%,20000,39939.27%,2541,158.36,$1198.18,DAL 2,DEN 1,opp,1,mwvlaxcrt,99,4625727434
Austin Reaves (37451261),Max Christie (37451617),Dalton Knecht (37451801),LeBron James (37451149),Anthony Davis (37451142),Russell Westbrook (37451357),Keegan Murray (37451455),Garrison Mathews (37451742),341.82437500000003,416.4844348642299,49700,100.00%,20000,37736.17%,1979,96.89,$1132.09,LAL 5,DEN 1,opp,1,Footballchamp1967,246,4625605204
Ty Jerome (37451590),Bilal Coulibaly (37451402),Michael Porter Jr. (37451405),Julius Randle (37451257),Daniel Gafford (37451322),Russell Westbrook (37451357),Kyshawn George (37451686),Anthony Davis (37451142),340.8805815972222,428.73490918447084,50000,100.00%,20000,26200.93%,1163,157.29999999999998,$786.03,WAS 2,DEN 2,opp,1,Draconfire,354,4625651063
Russell Westbrook (37451357),Max Christie (37451617),Scottie Barnes (37451161),Patrick Williams (37451660),Anthony Davis (37451142),Malik Monk (37451301),Nickeil Alexander-Walker (37451747),Jalen Duren (37451389),340.5445399305555,425.3201923112274,49800,100.00%,20000,23166.49%,1035,118.78999999999999,$694.99,LAL 2,DEN 1,opp,1,mrlamar09,38,4625643859
Ty Jerome (37451590),Jrue Holiday (37451458),Tim Hardaway Jr. (37451633),Michael Porter Jr. (37451405),Anthony Davis (37451142),Bogdan Bogdanovic (37451537),Max Christie (37451617),Nikola Jokic (37451134),340.1256163194445,424.74219061915664,49600,100.00%,20000,19333.83%,762,103.81,$580.02,DEN 2,LAL 2,opp,1,hilto37,31,4625757598
Ty Jerome (37451590),Jamal Murray (37451287),Christian Braun (37451519),Keegan Murray (37451455),Jalen Duren (37451389),Russell Westbrook (37451357),Kyle Kuzma (37451350),Anthony Davis (37451142),339.5426215277778,425.01631324851473,49600,100.00%,20000,13397.06%,327,111.38999999999999,$401.91,DEN 3,CLE 1,opp,1,cypauerbach,61,4625461945
Russell Westbrook (37451357),Nickeil Alexander-Walker (37451747),Max Christie (37451617),Julius Randle (37451257),Anthony Davis (37451142),Keaton Wallace (37451653),Michael Porter Jr. (37451405),Zach LaVine (37451217),339.44249999999994,422.4887882471835,49100,100.00%,20000,11995.69%,299,119.57,$359.87,DEN 2,MIN 2,opp,1,goldengrahams692,240,4625649582
Russell Westbrook (37451357),Payton Pritchard (37451486),Bogdan Bogdanovic (37451537),Aaron Gordon (37451576),Anthony Davis (37451142),Tim Hardaway Jr. (37451633),Max Christie (37451617),Nikola Jokic (37451134),337.67065972222224,427.1975970103018,50000,100.00%,20000,5445.58%,37,125.41,$163.37,DEN 3,LAL 2,opp,1,viperkd23,117,4625542696
Ty Jerome (37451590),Gradey Dick (37451573),Max Christie (37451617),Michael Porter Jr. (37451405),Anthony Davis (37451142),Jamal Murray (37451287),Bogdan Bogdanovic (37451537),Anthony Edwards (37451166),336.70745659722223,417.9833818560385,49200,100.00%,20000,3887.18%,14,100.15,$116.62,LAL 2,DEN 2,opp,1,juice11293,54,4625776849
Ty Jerome (37451590),Anthony Edwards (37451166),Nickeil Alexander-Walker (37451747),Noah Clowney (37451423),Anthony Davis (37451142),Russell Westbrook (37451357),Bogdan Bogdanovic (37451537),Daniel Gafford (37451322),336.64058159722225,423.76490918447087,49800,100.00%,20000,3579.18%,3,161.91,$107.38,MIN 2,CLE 1,opp,1,mrhands17,368,4625377884
Ty Jerome (37451590),Zach LaVine (37451217),Max Christie (37451617),Keegan Murray (37451455),Anthony Davis (37451142),Anthony Edwards (37451166),Corey Kispert (37451673),Bogdan Bogdanovic (37451537),336.51745659722224,414.15338185603844,49100,100.00%,19999,3578.68%,7,82.89000000000001,$107.36,LAL 2,CLE 1,opp,1,MrCoon,56,4625562331
Ty Jerome (37451590),Jaylen Brown (37451268),Nickeil Alexander-Walker (37451747),Michael Porter Jr. (37451405),Anthony Davis (37451142),Russell Westbrook (37451357),Kyshawn George (37451686),Zach LaVine (37451217),336.0905815972222,421.8949091844708,49100,100.00%,20000,3024.35%,1,145.14,$90.73,DEN 2,CLE 1,opp,1,ShaunkAtonk,193,4625385637
Tyler Herro (37451203),Dalton Knecht (37451801),Josh Okogie (37451690),Evan Mobley (37451228),Anthony Davis (37451142),Jamal Murray (37451287),Nickeil Alexander-Walker (37451747),Jalen Duren (37451389),335.25556423611107,415.50397577832723,49800,100.00%,19993,2935.83%,12,56.19,$88.08,LAL 2,MIA 1,opp,1,dgfloyd1,349,4625589511
Russell Westbrook (37451357),D'Angelo Russell (37451339),RJ Barrett (37451247),Michael Porter Jr. (37451405),Anthony Davis (37451142),Garrison Mathews (37451742),Bogdan Bogdanovic (37451537),Jalen Duren (37451389),335.40766493055554,425.68171963965983,49800,100.00%,20000,2605.68%,0,137.79,$78.17,DEN 2,ATL 2,opp,1,FomoYet,210,4625571387
Malik Monk (37451301),Max Christie (37451617),Bogdan Bogdanovic (37451537),Josh Hart (37451240),PJ Washington (37451310),Russell Westbrook (37451357),Julian Strawther (37451762),Anthony Davis (37451142),335.2025,412.67878824718355,50000,100.00%,20000,2533.62%,0,112.53,$76.01,LAL 2,DEN 2,opp,1,str8wishaWOOD,164,4625578133
Russell Westbrook (37451357),Jamal Murray (37451287),Max Christie (37451617),Haywood Highsmith (37451776),Anthony Davis (37451142),Bogdan Bogdanovic (37451537),Kyshawn George (37451686),Karl-Anthony Towns (37451152),335.1625,416.15878824718357,49000,100.00%,19998,2429.78%,2,138.53,$72.89,DEN 2,LAL 2,opp,1,cypauerbach,245,4625461937
Ty Jerome (37451590),Garrison Mathews (37451742),RJ Barrett (37451247),Michael Porter Jr. (37451405),Anthony Davis (37451142),Russell Westbrook (37451357),Kyle Kuzma (37451350),Bilal Coulibaly (37451402),334.51058159722226,421.0049091844709,49500,100.00%,20000,2123.69%,0,132.01999999999998,$63.71,DEN 2,WAS 2,opp,1,FomoYet,346,4625571381
Ty Jerome (37451590),Davion Mitchell (37451682),RJ Barrett (37451247),Aaron Gordon (37451576),Anthony Davis (37451142),Russell Westbrook (37451357),Julius Randle (37451257),Kel'el Ware (37451382),333.72058159722224,423.6249091844709,49900,100.00%,19988,1852.18%,0,109.94,$55.57,TOR 2,DEN 2,opp,1,williebhollywood,353,4625705584
Russell Westbrook (37451357),Tim Hardaway Jr. (37451633),RJ Barrett (37451247),Trey Lyles (37451841),Anthony Davis (37451142),Max Christie (37451617),Alexandre Sarr (37451416),Anthony Edwards (37451166),333.5106597222222,415.9975970103018,50000,100.00%,19963,1769.32%,0,102.96000000000001,$53.08,LAL 2,DEN 1,opp,1,StashKing,114,4625782245
