Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
zach lavine,SF/SG/G/F/UTIL,SAC,25.62%,0.0%,0.91%,16.97%,10.95%,$-0.84
derrick jones jr.,PF/F/UTIL,LAC,24.31%,0.01%,0.92%,4.69%,5.0%,$-0.84
naz reid,C/PF/F/UTIL,MIN,26.11%,0.0%,0.91%,21.57%,15.85%,$-0.85
malik monk,PG/SG/G/UTIL,SAC,26.13%,0.0%,0.9%,29.89%,28.45%,$-0.89
shai gilgeous-alexander,PG/G/UTIL,OKC,23.87%,0.01%,0.92%,14.94%,12.81%,$-0.9
jonas valanciunas,C/UTIL,SAC,20.96%,0.01%,0.82%,0.96%,1.61%,$-0.9
draymond green,C/PF/F/UTIL,GSW,24.75%,0.01%,0.89%,11.36%,7.68%,$-0.9
karlo matkovic,C/PF/F/UTIL,NOP,24.99%,0.0%,0.9%,21.1%,16.34%,$-0.91
yves missi,C/UTIL,NOP,24.9%,0.0%,0.88%,7.2%,13.11%,$-0.93
haywood highsmith,PF/SF/F/UTIL,MIA,24.36%,0.01%,0.87%,1.62%,1.09%,$-0.95
rob dillingham,PG/G/UTIL,MIN,23.07%,0.01%,0.85%,0.5%,0.77%,$-0.98
jaime jaquez jr.,SF/SG/G/F/UTIL,MIA,22.19%,0.01%,0.85%,1.21%,0.72%,$-0.98
keegan murray,PF/F/UTIL,SAC,24.98%,0.0%,0.87%,9.99%,10.74%,$-1.0
lauri markkanen,SF/F/UTIL,UTA,22.9%,0.01%,0.84%,4.77%,4.85%,$-1.0
kyle anderson,PF/F/UTIL,MIA,22.29%,0.01%,0.82%,1.98%,2.0%,$-1.1
kyle filipowski,C/UTIL,UTA,22.89%,0.01%,0.78%,1.37%,2.48%,$-1.12
svi mykhailiuk,SF/SG/G/F/UTIL,UTA,22.6%,0.0%,0.8%,5.54%,3.56%,$-1.2
isaiah joe,SG/G/UTIL,OKC,22.87%,0.0%,0.77%,3.1%,4.08%,$-1.29
kobe brown,C/PF/F/UTIL,LAC,21.94%,0.0%,0.74%,0.24%,0.1%,$-1.3
dante exum,SF/F/UTIL,DAL,21.33%,0.0%,0.73%,1.41%,1.56%,$-1.33
nickeil alexander-walker,SF/SG/G/F/UTIL,MIN,23.97%,0.0%,0.75%,21.33%,14.11%,$-1.36
john collins,C/PF/F/UTIL,UTA,20.52%,0.0%,0.71%,6.91%,4.58%,$-1.39
dillon brooks,PF/F/UTIL,HOU,22.88%,0.0%,0.73%,4.98%,5.24%,$-1.42
amen thompson,PG/SF/G/F/UTIL,HOU,22.9%,0.0%,0.71%,20.07%,14.1%,$-1.42
isaiah collier,PG/G/UTIL,UTA,22.1%,0.0%,0.7%,5.84%,6.64%,$-1.43
aaron wiggins,PF/SF/F/UTIL,OKC,21.41%,0.0%,0.68%,2.3%,1.68%,$-1.52
jaylin williams,C/UTIL,OKC,21.53%,0.0%,0.62%,0.04%,0.1%,$-1.52
brandon williams,PG/G/UTIL,DAL,23.61%,0.0%,0.69%,0.13%,0.1%,$-1.56
kris dunn,PG/SG/G/UTIL,LAC,22.02%,0.0%,0.66%,1.59%,1.48%,$-1.58
ben simmons,PG/SF/G/F/UTIL,LAC,19.44%,0.0%,0.64%,2.16%,1.31%,$-1.59
jaylen clark,SF/SG/G/F/UTIL,MIN,22.39%,0.0%,0.64%,1.37%,0.94%,$-1.65
cam whitmore,SF/SG/G/F/UTIL,HOU,20.31%,0.0%,0.63%,5.21%,3.08%,$-1.7
anthony edwards,PG/SG/G/UTIL,MIN,19.53%,0.0%,0.6%,16.56%,14.36%,$-1.78
aaron holiday,PG/G/UTIL,HOU,22.71%,0.0%,0.59%,0.06%,0.1%,$-1.84
jaden mcdaniels,SF/F/UTIL,MIN,20.93%,0.0%,0.56%,4.94%,4.66%,$-1.86
joe ingles,PF/F/UTIL,MIN,21.28%,0.0%,0.59%,0.09%,0.1%,$-1.88
chet holmgren,C/PF/F/UTIL,OKC,18.21%,0.0%,0.53%,3.41%,2.39%,$-1.93
buddy hield,SF/SG/G/F/UTIL,GSW,19.21%,0.0%,0.54%,3.21%,1.93%,$-1.94
moses moody,PG/SF/G/F/UTIL,GSW,19.47%,0.0%,0.54%,2.81%,1.72%,$-1.94
luguentz dort,SF/SG/G/F/UTIL,OKC,20.53%,0.0%,0.54%,6.35%,3.7%,$-1.96
brandin podziemski,PG/SG/G/UTIL,GSW,19.12%,0.0%,0.52%,4.48%,3.4%,$-1.99
amir coffey,PF/SF/F/UTIL,LAC,18.86%,0.0%,0.51%,1.46%,0.98%,$-2.04
bruce brown,PG/SF/G/F/UTIL,NOP,18.27%,0.0%,0.47%,3.34%,2.21%,$-2.13
micah potter,PF/F/UTIL,UTA,21.6%,0.0%,0.45%,0.07%,0.1%,$-2.16
jordan hawkins,SG/G/UTIL,NOP,19.09%,0.0%,0.46%,0.09%,0.12%,$-2.17
duncan robinson,SG/G/UTIL,MIA,17.48%,0.0%,0.42%,0.56%,0.66%,$-2.32
johnny juzang,SF/SG/G/F/UTIL,UTA,17.34%,0.0%,0.4%,0.17%,0.1%,$-2.38
reed sheppard,PG/SG/G/UTIL,HOU,17.18%,0.0%,0.38%,0.36%,0.31%,$-2.38
kenrich williams,PF/F/UTIL,OKC,17.56%,0.0%,0.43%,0.08%,0.1%,$-2.4
terrence shannon jr.,SF/SG/G/F/UTIL,MIN,17.49%,0.0%,0.35%,0.14%,0.1%,$-2.43
brice sensabaugh,PF/SF/F/UTIL,UTA,16.71%,0.0%,0.35%,0.83%,0.56%,$-2.47
jae'sean tate,PF/SF/F/UTIL,HOU,16.7%,0.0%,0.35%,0.09%,0.1%,$-2.53
quinten post,C/UTIL,GSW,17.37%,0.0%,0.41%,0.02%,0.1%,$-2.54
pelle larsson,SF/SG/G/F/UTIL,MIA,16.9%,0.0%,0.32%,0.19%,0.1%,$-2.55
javonte green,PF/SF/F/UTIL,NOP,16.64%,0.0%,0.31%,0.13%,0.1%,$-2.6
gui santos,PF/F/UTIL,GSW,16.04%,0.0%,0.27%,0.1%,0.1%,$-2.65
bogdan bogdanovic,SF/SG/G/F/UTIL,LAC,15.26%,0.0%,0.3%,0.87%,0.48%,$-2.66
gary payton ii,SF/SG/G/F/UTIL,GSW,15.83%,0.0%,0.27%,0.26%,0.1%,$-2.69
jake laravia,PF/SF/F/UTIL,SAC,13.71%,0.0%,0.23%,0.11%,0.1%,$-2.83
jeremiah robinson-earl,C/PF/F/UTIL,NOP,13.62%,0.0%,0.23%,0.17%,0.1%,$-2.88
nicolas batum,C/PF/F/UTIL,LAC,13.57%,0.0%,0.22%,0.19%,0.1%,$-2.88
cody williams,SF/F/UTIL,UTA,15.13%,0.0%,0.21%,0.08%,0.1%,$-2.89
kylor kelley,C/UTIL,DAL,13.45%,0.0%,0.18%,0.04%,0.1%,$-2.89
jeff green,C/PF/F/UTIL,HOU,13.39%,0.0%,0.24%,0.13%,0.1%,$-2.91
jock landale,C/UTIL,HOU,12.24%,0.0%,0.2%,0.06%,0.1%,$-2.93
antonio reeves,PG/SG/G/UTIL,NOP,12.53%,0.0%,0.16%,0.07%,0.1%,$-3.0
cam christie,SG/G/UTIL,LAC,13.54%,0.0%,0.12%,0.05%,0.03%,$-3.06
leonard miller,C/PF/F/UTIL,MIN,12.97%,0.0%,0.13%,0.06%,0.03%,$-3.09
tristen newton,PG/G/UTIL,MIN,14.86%,0.0%,0.1%,0.03%,0.03%,$-3.09
dru smith,PG/G/UTIL,MIA,12.01%,0.0%,0.13%,0.05%,0.03%,$-3.13
patty mills,PG/G/UTIL,LAC,13.32%,0.0%,0.13%,0.04%,0.03%,$-3.15
jack mcveigh,SG/G/UTIL,HOU,12.96%,0.0%,0.1%,0.02%,0.03%,$-3.18
taylor hendricks,C/UTIL,UTA,10.54%,0.0%,0.1%,0.06%,0.03%,$-3.2
mason jones,SG/G/UTIL,SAC,12.87%,0.0%,0.1%,0.04%,0.03%,$-3.2
kevin love,C/UTIL,MIA,10.84%,0.0%,0.07%,0.03%,0.03%,$-3.21
josh minott,SF/SG/G/F/UTIL,MIN,12.24%,0.0%,0.11%,0.04%,0.03%,$-3.22
ajay mitchell,PG/G/UTIL,OKC,10.57%,0.0%,0.06%,0.03%,0.03%,$-3.23
dejounte murray,PG/G/UTIL,NOP,10.42%,0.0%,0.05%,0.03%,0.03%,$-3.25
doug mcdermott,SF/F/UTIL,SAC,10.63%,0.0%,0.08%,0.05%,0.03%,$-3.25
keshad johnson,SF/F/UTIL,MIA,9.98%,0.0%,0.07%,0.03%,0.03%,$-3.27
devin carter,PG/SG/G/UTIL,SAC,10.5%,0.0%,0.08%,0.06%,0.03%,$-3.28
marjon beauchamp,SG/G/UTIL,LAC,11.52%,0.0%,0.08%,0.04%,0.03%,$-3.29
trayce jackson-davis,C/UTIL,GSW,5.45%,0.0%,0.05%,0.01%,0.03%,$-3.29
jamal cain,SF/SG/G/F/UTIL,NOP,10.45%,0.0%,0.05%,0.06%,0.03%,$-3.32
daishen nix,PG/G/UTIL,SAC,9.12%,0.0%,0.07%,0.06%,0.03%,$-3.32
adam flagler,PG/G/UTIL,OKC,11.56%,0.0%,0.04%,0.02%,0.03%,$-3.32
branden carlson,C/UTIL,OKC,9.71%,0.0%,0.08%,0.05%,0.03%,$-3.33
jackson rowe,PF/SF/F/UTIL,GSW,9.63%,0.0%,0.1%,0.07%,0.03%,$-3.33
isaiah stevens,PG/G/UTIL,MIA,10.92%,0.0%,0.05%,0.01%,0.03%,$-3.34
nate williams,PG/SF/G/F/UTIL,HOU,8.97%,0.0%,0.04%,0.06%,0.03%,$-3.35
keion brooks jr.,PF/F/UTIL,NOP,9.27%,0.0%,0.06%,0.05%,0.03%,$-3.36
jae crowder,C/UTIL,SAC,10.76%,0.0%,0.05%,0.03%,0.03%,$-3.36
isaac jones,C/PF/F/UTIL,SAC,9.62%,0.0%,0.06%,0.07%,0.03%,$-3.37
dwight powell,C/UTIL,DAL,10.33%,0.0%,0.07%,0.04%,0.03%,$-3.37
cody zeller,C/UTIL,HOU,8.68%,0.0%,0.05%,0.04%,0.03%,$-3.41
jordan miller,SG/G/UTIL,LAC,8.53%,0.0%,0.05%,0.05%,0.03%,$-3.42
dillon jones,PF/F/UTIL,OKC,7.61%,0.0%,0.06%,0.06%,0.03%,$-3.43
brandon boston jr.,SF/SG/G/F/UTIL,NOP,8.17%,0.0%,0.04%,0.04%,0.03%,$-3.44
n'faly dante,C/UTIL,HOU,9.03%,0.0%,0.08%,0.04%,0.03%,$-3.44
ousmane dieng,C/PF/F/UTIL,OKC,8.16%,0.0%,0.04%,0.06%,0.03%,$-3.46
josh christopher,PG/G/UTIL,MIA,7.89%,0.0%,0.05%,0.04%,0.03%,$-3.46
kai jones,C/PF/F/UTIL,LAC,7.46%,0.0%,0.04%,0.03%,0.03%,$-3.46
ej harkless,PG/G/UTIL,UTA,8.85%,0.0%,0.06%,0.03%,0.03%,$-3.47
drew eubanks,C/UTIL,LAC,6.39%,0.0%,0.03%,0.02%,0.04%,$-3.48
trey lyles,C/PF/F/UTIL,SAC,6.82%,0.0%,0.05%,0.06%,0.03%,$-3.49
cason wallace,PG/SG/G/UTIL,OKC,8.26%,0.0%,0.07%,0.02%,0.04%,$-3.5
alex caruso,PG/SF/G/F/UTIL,OKC,6.79%,0.0%,0.03%,0.06%,0.04%,$-3.52
kj martin,PF/F/UTIL,UTA,8.09%,0.0%,0.03%,0.04%,0.03%,$-3.52
alex ducas,SG/G/UTIL,OKC,7.18%,0.0%,0.04%,0.05%,0.03%,$-3.53
nikola topic,PG/G/UTIL,OKC,7.62%,0.0%,0.06%,0.02%,0.03%,$-3.53
oscar tshiebwe,C/UTIL,UTA,8.05%,0.0%,0.03%,0.03%,0.03%,$-3.53
kelly olynyk,C/UTIL,NOP,5.88%,0.0%,0.03%,0.02%,0.04%,$-3.54
isaiah crawford,PF/F/UTIL,SAC,6.68%,0.0%,0.03%,0.04%,0.03%,$-3.54
herbert jones,C/UTIL,NOP,6.24%,0.0%,0.04%,0.03%,0.03%,$-3.55
jesse edwards,C/UTIL,MIN,7.47%,0.0%,0.04%,0.03%,0.03%,$-3.55
trentyn flowers,SG/G/UTIL,LAC,7.33%,0.0%,0.03%,0.02%,0.03%,$-3.56
pat spencer,PG/G/UTIL,GSW,7.12%,0.0%,0.03%,0.04%,0.03%,$-3.58
steven adams,C/UTIL,HOU,5.74%,0.0%,0.01%,0.02%,0.04%,$-3.68
terry rozier,PG/SG/G/UTIL,MIA,4.81%,0.0%,0.01%,0.07%,0.05%,$-3.7
jabari smith jr.,C/PF/F/UTIL,HOU,4.28%,0.0%,0.01%,0.06%,0.05%,$-3.71
donte divincenzo,PG/G/UTIL,MIN,4.55%,0.0%,0.01%,0.03%,0.05%,$-3.74
caleb martin,PF/F/UTIL,DAL,4.03%,0.0%,0.01%,0.04%,0.04%,$-3.74
fred vanvleet,PG/G/UTIL,HOU,4.42%,0.0%,0.0%,0.01%,0.06%,$-3.75
jonathan kuminga,PF/SF/F/UTIL,GSW,3.67%,0.0%,0.01%,0.12%,0.06%,$-3.77
tari eason,PF/F/UTIL,HOU,3.07%,0.0%,0.0%,0.07%,0.06%,$-3.8
dereck lively ii,C/UTIL,DAL,3.42%,0.0%,0.0%,0.03%,0.05%,$-3.81
mike conley,PG/G/UTIL,MIN,2.66%,0.0%,0.0%,0.03%,0.05%,$-3.82
klay thompson,SG/G/UTIL,DAL,3.12%,0.0%,0.0%,0.03%,0.05%,$-3.83
rudy gobert,C/UTIL,MIN,2.87%,0.0%,0.0%,0.02%,0.06%,$-3.84
julius randle,C/PF/F/UTIL,MIN,2.52%,0.0%,0.0%,0.08%,0.06%,$-3.85
kawhi leonard,SF/F/UTIL,LAC,2.13%,0.0%,0.0%,0.08%,0.07%,$-3.87
jordan clarkson,SG/G/UTIL,UTA,2.05%,0.0%,0.0%,0.07%,0.06%,$-3.87
collin sexton,PG/SG/G/UTIL,UTA,2.08%,0.0%,0.0%,0.08%,0.06%,$-3.88
zion williamson,PF/F/UTIL,NOP,1.67%,0.0%,0.0%,0.07%,0.08%,$-3.89
pj washington,PF/SF/F/UTIL,DAL,1.76%,0.0%,0.0%,0.06%,0.07%,$-3.89
andrew wiggins,SF/F/UTIL,MIA,1.57%,0.0%,0.0%,0.07%,0.06%,$-3.91
walker kessler,C/UTIL,UTA,1.13%,0.0%,0.0%,0.08%,0.07%,$-3.93
daniel gafford,C/UTIL,DAL,1.36%,0.0%,0.0%,0.02%,0.07%,$-3.93
bam adebayo,C/PF/F/UTIL,MIA,0.99%,0.0%,0.0%,0.07%,0.08%,$-3.94
kyrie irving,PG/G/UTIL,DAL,0.64%,0.0%,0.0%,0.05%,0.09%,$-3.96
anthony davis,C/PF/F/UTIL,DAL,0.33%,0.0%,0.0%,2.78%,0.1%,$-3.97
