Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4628738512,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Coby White (37490424),Kelly Oubre Jr. (37490414),Ricky Council IV (37490547),Giannis Antetokounmpo (37490296),Paul Reed (37490810),Jaylen Brown (37490360),Brandon Boston Jr. (37490699),Nikola Vucevic (37490353)
4628738513,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Tim Hardaway Jr. (37490589),Devin Vassell (37490417),Giannis Antetokounmpo (37490296),Jalen Duren (37490422),Coby White (37490424),Patrick Williams (37490553),Kelly Oubre Jr. (37490414)
4628738514,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Devin Vassell (37490417),Michael Porter Jr. (37490450),Aaron Gordon (37490534),Jalen Duren (37490422),Tyrese Maxey (37490311),Patrick Williams (37490553),Dejounte Murray (37490342)
4628738515,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Tyrese Maxey (37490311),Devin Vassell (37490417),Ricky Council IV (37490547),Giannis Antetokounmpo (37490296),Aaron Gordon (37490534),Kelly Oubre Jr. (37490414),Patrick Williams (37490553),Javonte Green (37490650)
4628738516,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Jose Alvarado (37490610),Ayo Dosunmu (37490443),Josh Okogie (37490501),Ricky Council IV (37490547),Nikola Vucevic (37490353),Jaylen Brown (37490360),Patrick Williams (37490553),Giannis Antetokounmpo (37490296)
4628738517,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Kelly Oubre Jr. (37490414),Jaylen Brown (37490360),Miles Bridges (37490334),Kristaps Porzingis (37490396),Coby White (37490424),Patrick Williams (37490553),Aaron Gordon (37490534)
4628738518,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Ayo Dosunmu (37490443),Kelly Oubre Jr. (37490414),Brandon Boston Jr. (37490699),Patrick Williams (37490553),Daniel Gafford (37490376),Josh Giddey (37490388),Giannis Antetokounmpo (37490296),Aaron Gordon (37490534)
4628738519,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Coby White (37490424),Ayo Dosunmu (37490443),Ausar Thompson (37490527),Josh Okogie (37490501),Giannis Antetokounmpo (37490296),Brandon Boston Jr. (37490699),Jaylen Brown (37490360),Russell Westbrook (37490411)
4628738520,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Russell Westbrook (37490411),Trey Murphy III (37490365),Josh Okogie (37490501),Patrick Williams (37490553),Jalen Duren (37490422),Lonzo Ball (37490507),Giannis Antetokounmpo (37490296),Ricky Council IV (37490547)
4628738521,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Ayo Dosunmu (37490443),Jaylen Brown (37490360),Josh Okogie (37490501),Patrick Williams (37490553),Paul Reed (37490810),Coby White (37490424),Giannis Antetokounmpo (37490296),Kristaps Porzingis (37490396)
4628738522,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Coby White (37490424),Kelly Oubre Jr. (37490414),Josh Okogie (37490501),Tobias Harris (37490447),Nikola Vucevic (37490353),Tyrese Maxey (37490311),Jeremy Sochan (37490498),Aaron Gordon (37490534)
4628738523,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Tyrese Maxey (37490311),Coby White (37490424),Josh Okogie (37490501),Jeremiah Robinson-Earl (37490826),Aaron Gordon (37490534),Ayo Dosunmu (37490443),Giannis Antetokounmpo (37490296),Yves Missi (37490505)
