Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
jamal murray,PG/SG/G/UTIL,DEN,26.38%,0.01%,1.03%,13.26%,9.64%,$-0.57
anthony davis,C/UTIL,LAL,24.55%,0.01%,1.03%,5.11%,9.12%,$-0.57
jaylin williams,C/UTIL,OKC,24.91%,0.01%,0.97%,3.02%,6.5%,$-0.61
gary trent jr.,SF/SG/G/F/UTIL,MIL,26.55%,0.01%,1.06%,0.16%,0.1%,$-0.61
giannis antetokounmpo,C/PF/F/UTIL,MIL,26.83%,0.01%,1.01%,20.26%,21.09%,$-0.63
malik monk,PG/SG/G/UTIL,SAC,26.9%,0.01%,1.0%,18.35%,14.16%,$-0.64
jordan poole,PG/SG/G/UTIL,WAS,25.37%,0.01%,0.99%,8.12%,5.97%,$-0.65
kristaps porzingis,C/UTIL,BOS,24.61%,0.01%,0.96%,3.47%,7.02%,$-0.65
jaime jaquez jr.,PF/SF/F/UTIL,MIA,26.52%,0.01%,1.0%,20.36%,14.58%,$-0.67
domantas sabonis,C/UTIL,SAC,24.2%,0.01%,0.96%,4.24%,7.58%,$-0.68
julian strawther,SF/SG/G/F/UTIL,DEN,25.02%,0.01%,0.99%,3.4%,1.78%,$-0.68
bobby portis,C/PF/F/UTIL,MIL,24.42%,0.01%,0.97%,10.1%,7.78%,$-0.72
deni avdija,PF/SF/F/UTIL,POR,25.47%,0.01%,0.96%,6.39%,4.37%,$-0.72
dennis schroder,PG/SG/G/UTIL,GSW,24.97%,0.01%,0.96%,12.59%,8.84%,$-0.74
pj washington,PF/F/UTIL,DAL,26.3%,0.01%,0.95%,3.53%,3.92%,$-0.74
michael porter jr.,PF/SF/F/UTIL,DEN,25.32%,0.01%,0.95%,11.44%,7.8%,$-0.77
demar derozan,SF/F/UTIL,SAC,25.36%,0.01%,0.92%,3.67%,4.02%,$-0.82
lonzo ball,PG/G/UTIL,CHI,24.84%,0.01%,0.93%,6.28%,6.64%,$-0.82
jamal shead,PG/G/UTIL,TOR,24.24%,0.01%,0.94%,1.07%,1.13%,$-0.82
anthony black,PG/G/UTIL,ORL,24.55%,0.01%,0.91%,2.87%,2.97%,$-0.84
khris middleton,SF/SG/G/F/UTIL,MIL,23.94%,0.01%,0.92%,8.05%,4.51%,$-0.86
nikola vucevic,C/UTIL,CHI,23.88%,0.01%,0.88%,4.33%,9.02%,$-0.89
scottie barnes,PG/SF/G/F/UTIL,TOR,25.92%,0.0%,0.91%,24.5%,16.31%,$-0.89
buddy hield,SF/SG/G/F/UTIL,GSW,24.41%,0.01%,0.9%,7.2%,4.09%,$-0.9
coby white,PG/SG/G/UTIL,CHI,25.52%,0.0%,0.91%,11.75%,8.99%,$-0.9
alexandre sarr,C/PF/F/UTIL,WAS,24.69%,0.01%,0.9%,8.29%,6.45%,$-0.9
kyle kuzma,PF/F/UTIL,WAS,24.36%,0.01%,0.89%,1.88%,1.92%,$-0.91
de'andre hunter,PF/SF/F/UTIL,ATL,24.43%,0.0%,0.89%,7.46%,5.12%,$-0.93
carlton carrington,PG/SG/G/UTIL,WAS,25.36%,0.0%,0.91%,14.04%,10.03%,$-0.94
jrue holiday,PG/SG/G/UTIL,BOS,24.87%,0.0%,0.89%,6.85%,4.94%,$-0.95
davion mitchell,PG/SG/G/UTIL,TOR,24.5%,0.0%,0.89%,3.58%,2.64%,$-0.97
de'aaron fox,PG/G/UTIL,SAC,24.29%,0.01%,0.86%,4.36%,5.34%,$-0.97
trayce jackson-davis,C/UTIL,GSW,23.03%,0.01%,0.84%,2.35%,4.76%,$-0.97
jerami grant,PF/F/UTIL,POR,24.91%,0.0%,0.86%,1.07%,1.1%,$-0.99
bam adebayo,C/UTIL,MIA,22.17%,0.01%,0.82%,1.27%,2.53%,$-0.99
keegan murray,PF/F/UTIL,SAC,25.56%,0.0%,0.88%,5.93%,6.01%,$-1.0
christian braun,SF/SG/G/F/UTIL,DEN,24.35%,0.0%,0.87%,8.48%,4.67%,$-1.01
luguentz dort,SF/SG/G/F/UTIL,OKC,24.93%,0.0%,0.88%,13.37%,7.33%,$-1.03
gary payton ii,SF/F/UTIL,GSW,23.25%,0.01%,0.85%,0.39%,0.31%,$-1.03
cason wallace,PG/SG/G/UTIL,OKC,24.79%,0.0%,0.87%,6.69%,4.47%,$-1.04
jaylen brown,SF/SG/G/F/UTIL,BOS,24.27%,0.0%,0.84%,9.2%,5.38%,$-1.05
kentavious caldwell-pope,SG/G/UTIL,ORL,24.81%,0.0%,0.86%,2.34%,2.49%,$-1.07
anfernee simons,PG/SG/G/UTIL,POR,23.57%,0.0%,0.83%,2.72%,1.96%,$-1.09
shaedon sharpe,SF/SG/G/F/UTIL,POR,23.63%,0.0%,0.83%,4.69%,2.36%,$-1.1
max christie,SF/SG/G/F/UTIL,LAL,24.16%,0.0%,0.83%,3.26%,1.83%,$-1.19
james harden,PG/G/UTIL,LAC,22.61%,0.0%,0.79%,6.79%,7.03%,$-1.2
jalen johnson,PF/F/UTIL,ATL,23.23%,0.0%,0.78%,6.06%,7.01%,$-1.2
jalen smith,C/UTIL,CHI,22.45%,0.0%,0.78%,0.6%,1.1%,$-1.2
vit krejci,PG/SF/G/F/UTIL,ATL,23.95%,0.0%,0.8%,6.01%,3.32%,$-1.21
zach lavine,SF/SG/G/F/UTIL,CHI,23.44%,0.0%,0.77%,8.44%,5.29%,$-1.25
jonathan isaac,C/PF/F/UTIL,ORL,21.2%,0.01%,0.75%,0.3%,0.18%,$-1.26
jayson tatum,PF/SF/F/UTIL,BOS,22.71%,0.0%,0.76%,8.9%,6.97%,$-1.27
damian lillard,PG/G/UTIL,MIL,23.11%,0.0%,0.75%,4.26%,4.93%,$-1.27
terance mann,SF/SG/G/F/UTIL,LAC,22.98%,0.0%,0.78%,1.35%,0.67%,$-1.27
lebron james,PF/F/UTIL,LAL,21.29%,0.0%,0.75%,4.62%,5.24%,$-1.31
keon ellis,SG/G/UTIL,SAC,23.18%,0.0%,0.76%,1.44%,1.34%,$-1.32
alex caruso,PG/SF/G/F/UTIL,OKC,21.77%,0.0%,0.73%,1.37%,0.8%,$-1.39
peyton watson,PF/F/UTIL,DEN,22.74%,0.0%,0.74%,2.64%,2.53%,$-1.4
kyrie irving,PG/SG/G/UTIL,DAL,22.41%,0.0%,0.69%,4.21%,3.37%,$-1.44
ryan rollins,PG/G/UTIL,MIL,22.55%,0.0%,0.73%,0.58%,0.38%,$-1.44
wendell carter jr.,C/UTIL,ORL,22.19%,0.0%,0.68%,1.24%,2.55%,$-1.44
trevelin queen,PG/SG/G/UTIL,ORL,23.07%,0.0%,0.77%,0.13%,0.1%,$-1.46
bilal coulibaly,SF/F/UTIL,WAS,22.77%,0.0%,0.7%,1.44%,1.47%,$-1.48
tyler herro,PG/SG/G/UTIL,MIA,22.52%,0.0%,0.68%,8.88%,6.96%,$-1.51
payton pritchard,PG/SG/G/UTIL,BOS,21.55%,0.0%,0.69%,2.81%,2.03%,$-1.51
deandre jordan,C/UTIL,DEN,22.87%,0.0%,0.69%,0.05%,0.1%,$-1.51
bogdan bogdanovic,SF/SG/G/F/UTIL,ATL,21.51%,0.0%,0.69%,0.62%,0.32%,$-1.56
brook lopez,C/UTIL,MIL,22.96%,0.0%,0.67%,1.53%,3.55%,$-1.57
kevon looney,C/UTIL,GSW,20.71%,0.0%,0.65%,0.61%,1.17%,$-1.6
trey lyles,C/PF/F/UTIL,SAC,21.91%,0.0%,0.65%,0.21%,0.1%,$-1.61
derrick jones jr.,PF/F/UTIL,LAC,19.4%,0.0%,0.6%,0.07%,0.08%,$-1.63
duncan robinson,SG/G/UTIL,MIA,21.46%,0.0%,0.64%,1.92%,1.97%,$-1.65
rui hachimura,PF/SF/F/UTIL,LAL,21.91%,0.0%,0.64%,1.97%,1.29%,$-1.67
toumani camara,SF/F/UTIL,POR,21.86%,0.0%,0.63%,0.5%,0.4%,$-1.7
taurean prince,PF/SF/F/UTIL,MIL,22.93%,0.0%,0.61%,0.08%,0.04%,$-1.73
norman powell,SF/SG/G/F/UTIL,LAC,20.79%,0.0%,0.56%,2.82%,1.69%,$-1.83
spencer dinwiddie,PG/G/UTIL,DAL,20.63%,0.0%,0.56%,0.8%,1.0%,$-1.84
dyson daniels,PG/SG/G/UTIL,ATL,19.88%,0.0%,0.56%,0.34%,0.18%,$-1.85
jett howard,PF/SF/F/UTIL,ORL,20.57%,0.0%,0.61%,0.16%,0.1%,$-1.86
patrick williams,PF/F/UTIL,CHI,20.03%,0.0%,0.58%,0.85%,0.81%,$-1.86
adam flagler,PG/G/UTIL,OKC,20.88%,0.0%,0.58%,0.11%,0.1%,$-1.87
franz wagner,PF/F/UTIL,ORL,17.71%,0.0%,0.54%,1.26%,1.44%,$-1.88
kenrich williams,C/PF/F/UTIL,OKC,21.0%,0.0%,0.58%,0.16%,0.1%,$-1.91
terry rozier,PG/SG/G/UTIL,MIA,19.56%,0.0%,0.55%,1.68%,1.26%,$-1.92
aaron wiggins,PF/SF/F/UTIL,OKC,19.95%,0.0%,0.53%,1.05%,0.72%,$-1.95
josh giddey,PG/G/UTIL,CHI,18.58%,0.0%,0.51%,0.78%,0.88%,$-1.96
matas buzelis,PF/SF/F/UTIL,CHI,20.1%,0.0%,0.56%,0.17%,0.1%,$-1.98
derrick white,PG/SG/G/UTIL,BOS,20.41%,0.0%,0.51%,0.76%,0.48%,$-1.99
dorian finney-smith,C/PF/F/UTIL,LAL,20.08%,0.0%,0.52%,0.15%,0.1%,$-1.99
austin reaves,PG/G/UTIL,LAL,19.73%,0.0%,0.48%,0.87%,0.78%,$-2.03
andre jackson jr.,SF/SG/G/F/UTIL,MIL,19.5%,0.0%,0.52%,0.19%,0.1%,$-2.04
maxi kleber,C/PF/F/UTIL,DAL,20.81%,0.0%,0.5%,0.12%,0.1%,$-2.04
dominick barlow,C/UTIL,ATL,19.68%,0.0%,0.5%,0.09%,0.1%,$-2.1
alec burks,PG/SG/G/UTIL,MIA,18.78%,0.0%,0.46%,0.19%,0.1%,$-2.13
gabe vincent,PG/SG/G/UTIL,LAL,19.42%,0.0%,0.49%,0.18%,0.1%,$-2.14
ayo dosunmu,PG/SG/G/UTIL,CHI,18.62%,0.0%,0.47%,1.12%,0.88%,$-2.16
lindy waters iii,SF/SG/G/F/UTIL,GSW,19.01%,0.0%,0.46%,0.17%,0.1%,$-2.21
kessler edwards,PF/SF/F/UTIL,DAL,18.57%,0.0%,0.47%,0.15%,0.1%,$-2.21
kawhi leonard,PF/SF/F/UTIL,LAC,16.95%,0.0%,0.44%,1.22%,0.85%,$-2.22
kris murray,PF/F/UTIL,POR,17.79%,0.0%,0.42%,0.15%,0.1%,$-2.22
amir coffey,PF/SF/F/UTIL,LAC,19.68%,0.0%,0.44%,0.16%,0.1%,$-2.24
jaxson hayes,C/UTIL,LAL,9.74%,0.0%,0.19%,0.01%,0.1%,$-2.28
justin champagnie,PF/SF/F/UTIL,WAS,17.68%,0.0%,0.41%,0.17%,0.1%,$-2.32
garrison mathews,SG/G/UTIL,ATL,17.86%,0.0%,0.41%,0.08%,0.1%,$-2.32
brandon williams,PG/G/UTIL,DAL,16.31%,0.0%,0.44%,0.08%,0.1%,$-2.33
sam hauser,PF/SF/F/UTIL,BOS,17.7%,0.0%,0.4%,0.15%,0.1%,$-2.34
tristan da silva,PF/SF/F/UTIL,ORL,17.4%,0.0%,0.4%,0.13%,0.1%,$-2.36
dalton knecht,SF/SG/G/F/UTIL,LAL,17.55%,0.0%,0.4%,0.2%,0.1%,$-2.36
ja'kobe walter,SF/SG/G/F/UTIL,TOR,19.12%,0.0%,0.39%,0.22%,0.1%,$-2.38
gui santos,PF/F/UTIL,GSW,16.66%,0.0%,0.38%,0.1%,0.1%,$-2.38
ousmane dieng,C/PF/F/UTIL,OKC,17.61%,0.0%,0.36%,0.16%,0.1%,$-2.41
al horford,C/PF/F/UTIL,BOS,17.94%,0.0%,0.35%,0.11%,0.1%,$-2.43
scoot henderson,PG/G/UTIL,POR,16.73%,0.0%,0.36%,0.72%,0.72%,$-2.44
bones hyland,PG/G/UTIL,LAC,18.15%,0.0%,0.34%,0.09%,0.1%,$-2.49
hunter tyson,PF/SF/F/UTIL,DEN,16.28%,0.0%,0.31%,0.17%,0.1%,$-2.61
moses moody,SF/SG/G/F/UTIL,GSW,15.89%,0.0%,0.31%,0.15%,0.1%,$-2.63
liam robbins,C/UTIL,MIL,13.81%,0.0%,0.22%,0.02%,0.03%,$-2.65
devin carter,PG/SG/G/UTIL,SAC,15.5%,0.0%,0.3%,0.2%,0.1%,$-2.68
branden carlson,C/UTIL,OKC,16.71%,0.0%,0.28%,0.06%,0.1%,$-2.68
baylor scheierman,SG/G/UTIL,BOS,14.95%,0.0%,0.26%,0.06%,0.03%,$-2.7
haywood highsmith,PF/SF/F/UTIL,MIA,15.21%,0.0%,0.25%,0.16%,0.1%,$-2.72
julian phillips,PF/F/UTIL,CHI,14.87%,0.0%,0.28%,0.12%,0.1%,$-2.72
caleb houstan,PF/SF/F/UTIL,ORL,15.04%,0.0%,0.26%,0.19%,0.1%,$-2.73
kevin huerter,SF/SG/G/F/UTIL,SAC,14.53%,0.0%,0.27%,0.23%,0.1%,$-2.75
kai jones,C/UTIL,LAC,8.89%,0.0%,0.14%,0.01%,0.03%,$-2.78
jevon carter,PG/G/UTIL,CHI,14.05%,0.0%,0.22%,0.03%,0.03%,$-2.81
ajay mitchell,PG/G/UTIL,OKC,15.13%,0.0%,0.18%,0.05%,0.03%,$-2.87
alex len,C/UTIL,SAC,14.21%,0.0%,0.19%,0.09%,0.1%,$-2.9
jazian gortman,PG/G/UTIL,DAL,15.96%,0.0%,0.21%,0.03%,0.03%,$-2.91
david roddy,PF/F/UTIL,ATL,13.33%,0.0%,0.2%,0.12%,0.1%,$-2.91
rayan rupert,PG/SF/G/F/UTIL,POR,13.09%,0.0%,0.2%,0.07%,0.03%,$-2.92
vlatko cancar,C/UTIL,DEN,12.54%,0.0%,0.14%,0.02%,0.03%,$-2.92
chris livingston,SF/F/UTIL,MIL,13.87%,0.0%,0.18%,0.17%,0.1%,$-2.93
jalen hood-schifino,PG/G/UTIL,LAL,16.16%,0.0%,0.2%,0.02%,0.03%,$-2.93
moritz wagner,C/UTIL,ORL,15.43%,0.0%,0.26%,0.01%,0.03%,$-2.94
delon wright,PG/G/UTIL,MIL,15.53%,0.0%,0.2%,0.03%,0.03%,$-2.94
dalano banton,PG/SG/G/UTIL,POR,14.21%,0.0%,0.18%,0.13%,0.1%,$-2.95
jalen pickett,PG/SG/G/UTIL,DEN,13.24%,0.0%,0.18%,0.15%,0.1%,$-2.95
stanley umude,SG/G/UTIL,MIL,13.99%,0.0%,0.19%,0.17%,0.1%,$-2.95
marjon beauchamp,PG/SF/G/F/UTIL,MIL,13.71%,0.0%,0.21%,0.07%,0.03%,$-2.96
shake milton,PG/SG/G/UTIL,LAL,12.38%,0.0%,0.19%,0.07%,0.03%,$-2.97
bryce mcgowens,SG/G/UTIL,POR,12.76%,0.0%,0.13%,0.03%,0.03%,$-2.99
alex ducas,SG/G/UTIL,OKC,15.17%,0.0%,0.17%,0.03%,0.03%,$-2.99
anthony gill,C/UTIL,WAS,11.11%,0.0%,0.12%,0.02%,0.03%,$-2.99
mac mcclung,PG/G/UTIL,ORL,12.81%,0.0%,0.19%,0.04%,0.03%,$-2.99
aj johnson,SG/G/UTIL,MIL,15.38%,0.0%,0.18%,0.02%,0.03%,$-2.99
nicolas batum,C/PF/F/UTIL,LAC,13.21%,0.0%,0.17%,0.13%,0.1%,$-3.0
dante exum,SF/F/UTIL,DAL,12.33%,0.0%,0.15%,0.06%,0.03%,$-3.02
dru smith,PG/G/UTIL,MIA,13.05%,0.0%,0.2%,0.02%,0.03%,$-3.02
trey alexander,PG/SG/G/UTIL,DEN,13.51%,0.0%,0.13%,0.06%,0.03%,$-3.04
torrey craig,PF/F/UTIL,CHI,13.11%,0.0%,0.16%,0.05%,0.03%,$-3.04
eugene omoruyi,SF/F/UTIL,TOR,11.7%,0.0%,0.18%,0.07%,0.03%,$-3.04
mason jones,SG/G/UTIL,SAC,14.25%,0.0%,0.19%,0.04%,0.03%,$-3.04
markieff morris,C/PF/F/UTIL,DAL,11.67%,0.0%,0.17%,0.07%,0.03%,$-3.05
jamison battle,SF/F/UTIL,TOR,12.94%,0.0%,0.14%,0.06%,0.03%,$-3.07
jordan walsh,SF/F/UTIL,BOS,11.99%,0.0%,0.18%,0.06%,0.03%,$-3.07
tyler smith,PF/F/UTIL,MIL,12.09%,0.0%,0.13%,0.04%,0.03%,$-3.07
jared butler,PG/G/UTIL,WAS,14.31%,0.0%,0.16%,0.03%,0.03%,$-3.08
dario saric,C/UTIL,DEN,13.92%,0.0%,0.16%,0.03%,0.03%,$-3.08
garrett temple,SG/G/UTIL,TOR,11.58%,0.0%,0.14%,0.03%,0.03%,$-3.09
matisse thybulle,PF/F/UTIL,POR,10.75%,0.0%,0.1%,0.02%,0.03%,$-3.09
gary harris,SF/SG/G/F/UTIL,ORL,12.3%,0.0%,0.13%,0.06%,0.03%,$-3.1
jae crowder,C/PF/F/UTIL,SAC,11.17%,0.0%,0.14%,0.03%,0.03%,$-3.1
jordan miller,SG/G/UTIL,LAC,13.73%,0.0%,0.14%,0.03%,0.03%,$-3.1
justin minaya,PF/F/UTIL,POR,10.69%,0.0%,0.19%,0.04%,0.03%,$-3.1
jd davison,PG/G/UTIL,BOS,13.68%,0.0%,0.16%,0.03%,0.03%,$-3.1
duop reath,C/UTIL,POR,13.72%,0.0%,0.15%,0.03%,0.03%,$-3.1
luke kornet,C/UTIL,BOS,12.34%,0.0%,0.15%,0.07%,0.1%,$-3.11
jonathan mogbo,C/PF/F/UTIL,TOR,14.0%,0.0%,0.11%,0.04%,0.03%,$-3.11
pat connaughton,PF/SF/F/UTIL,MIL,14.02%,0.0%,0.12%,0.04%,0.03%,$-3.11
nikola topic,PG/G/UTIL,OKC,13.18%,0.0%,0.15%,0.03%,0.03%,$-3.11
cory joseph,PG/G/UTIL,ORL,11.38%,0.0%,0.12%,0.03%,0.03%,$-3.11
spencer jones,SF/SG/G/F/UTIL,DEN,12.2%,0.0%,0.14%,0.12%,0.03%,$-3.12
kobe bufkin,PG/G/UTIL,ATL,10.95%,0.0%,0.15%,0.03%,0.03%,$-3.12
bronny james,PG/G/UTIL,LAL,12.57%,0.0%,0.19%,0.04%,0.03%,$-3.12
daron holmes ii,C/UTIL,DEN,13.57%,0.0%,0.13%,0.03%,0.03%,$-3.12
orlando robinson,C/UTIL,TOR,13.19%,0.0%,0.15%,0.03%,0.03%,$-3.13
trey jemison,C/UTIL,LAL,13.61%,0.0%,0.13%,0.02%,0.03%,$-3.13
trentyn flowers,SG/G/UTIL,LAC,9.21%,0.0%,0.15%,0.02%,0.03%,$-3.13
isaac jones,C/PF/F/UTIL,SAC,12.09%,0.0%,0.1%,0.04%,0.03%,$-3.13
e.j. liddell,C/UTIL,CHI,13.01%,0.0%,0.14%,0.04%,0.03%,$-3.14
pelle larsson,SF/F/UTIL,MIA,11.49%,0.0%,0.14%,0.05%,0.03%,$-3.14
chris duarte,SF/SG/G/F/UTIL,CHI,11.84%,0.0%,0.14%,0.06%,0.03%,$-3.14
josh richardson,PG/G/UTIL,MIA,13.12%,0.0%,0.15%,0.04%,0.03%,$-3.14
aj lawson,PG/G/UTIL,TOR,12.85%,0.0%,0.15%,0.02%,0.03%,$-3.15
kevin love,C/UTIL,MIA,12.91%,0.0%,0.13%,0.04%,0.03%,$-3.16
taze moore,SG/G/UTIL,POR,11.48%,0.0%,0.14%,0.07%,0.03%,$-3.18
jaden springer,SF/SG/G/F/UTIL,BOS,11.39%,0.0%,0.1%,0.06%,0.03%,$-3.19
daeqwon plowden,SF/SG/G/F/UTIL,ATL,10.96%,0.0%,0.11%,0.05%,0.03%,$-3.2
xavier tillman,C/PF/F/UTIL,BOS,11.19%,0.0%,0.13%,0.07%,0.03%,$-3.2
mouhamed gueye,C/UTIL,ATL,10.68%,0.0%,0.12%,0.05%,0.03%,$-3.21
larry nance jr.,C/UTIL,ATL,10.44%,0.0%,0.1%,0.03%,0.03%,$-3.21
keshad johnson,SF/F/UTIL,MIA,10.92%,0.0%,0.1%,0.04%,0.03%,$-3.21
johnny davis,SF/SG/G/F/UTIL,WAS,10.16%,0.0%,0.11%,0.04%,0.03%,$-3.22
jordan mclaughlin,PG/G/UTIL,SAC,11.69%,0.0%,0.12%,0.04%,0.03%,$-3.23
christian koloko,C/UTIL,LAL,9.51%,0.0%,0.11%,0.03%,0.03%,$-3.23
p.j. tucker,PF/F/UTIL,LAC,10.14%,0.0%,0.11%,0.04%,0.03%,$-3.24
isaiah crawford,PF/F/UTIL,SAC,8.57%,0.0%,0.11%,0.02%,0.03%,$-3.24
marvin bagley iii,C/UTIL,WAS,10.5%,0.0%,0.06%,0.04%,0.03%,$-3.25
aj green,PG/SG/G/UTIL,MIL,9.61%,0.0%,0.11%,0.06%,0.03%,$-3.26
ochai agbaji,PF/SF/F/UTIL,TOR,9.56%,0.0%,0.1%,0.04%,0.03%,$-3.27
cam christie,SG/G/UTIL,LAC,11.15%,0.0%,0.11%,0.03%,0.03%,$-3.28
anton watson,SF/F/UTIL,BOS,10.3%,0.0%,0.08%,0.06%,0.03%,$-3.28
talen horton-tucker,SF/SG/G/F/UTIL,CHI,11.52%,0.0%,0.08%,0.04%,0.03%,$-3.28
cody zeller,C/UTIL,ATL,11.45%,0.0%,0.11%,0.02%,0.03%,$-3.28
drew peterson,PF/F/UTIL,BOS,11.45%,0.0%,0.09%,0.02%,0.03%,$-3.29
emanuel miller,PF/F/UTIL,CHI,9.54%,0.0%,0.06%,0.06%,0.03%,$-3.29
kobe brown,C/PF/F/UTIL,LAC,11.41%,0.0%,0.09%,0.04%,0.03%,$-3.29
dalen terry,SF/F/UTIL,CHI,10.07%,0.0%,0.1%,0.06%,0.03%,$-3.3
dillon jones,PF/F/UTIL,OKC,8.95%,0.0%,0.07%,0.03%,0.03%,$-3.32
zeke nnaji,C/UTIL,DEN,8.93%,0.0%,0.09%,0.04%,0.03%,$-3.32
richaun holmes,C/UTIL,WAS,11.13%,0.0%,0.06%,0.01%,0.03%,$-3.33
tristan vukcevic,C/UTIL,WAS,8.27%,0.0%,0.06%,0.02%,0.03%,$-3.33
quinten post,C/UTIL,GSW,10.29%,0.0%,0.07%,0.04%,0.03%,$-3.34
patrick baldwin jr.,PF/F/UTIL,WAS,9.19%,0.0%,0.08%,0.05%,0.03%,$-3.35
adama sanogo,C/UTIL,CHI,7.83%,0.0%,0.06%,0.02%,0.03%,$-3.36
dwight powell,C/UTIL,DAL,10.25%,0.0%,0.09%,0.02%,0.03%,$-3.36
christian wood,PF/F/UTIL,LAL,8.83%,0.0%,0.05%,0.03%,0.04%,$-3.36
armel traore,C/PF/F/UTIL,LAL,8.43%,0.0%,0.07%,0.06%,0.03%,$-3.36
donovan clingan,C/UTIL,POR,10.35%,0.0%,0.07%,0.01%,0.04%,$-3.37
colby jones,SF/SG/G/F/UTIL,SAC,8.94%,0.0%,0.08%,0.08%,0.03%,$-3.38
cam reddish,PF/SF/F/UTIL,LAL,8.82%,0.0%,0.07%,0.05%,0.03%,$-3.38
pat spencer,PG/G/UTIL,GSW,9.13%,0.0%,0.11%,0.03%,0.03%,$-3.39
isaiah stevens,PG/G/UTIL,MIA,7.78%,0.0%,0.06%,0.06%,0.03%,$-3.41
pj hall,C/UTIL,DEN,7.7%,0.0%,0.05%,0.03%,0.03%,$-3.42
saddiq bey,SF/F/UTIL,WAS,9.27%,0.0%,0.06%,0.04%,0.05%,$-3.43
doug mcdermott,PF/SF/F/UTIL,SAC,7.44%,0.0%,0.05%,0.06%,0.03%,$-3.44
keaton wallace,PG/G/UTIL,ATL,7.75%,0.0%,0.05%,0.04%,0.04%,$-3.46
kris dunn,SG/G/UTIL,LAC,7.96%,0.0%,0.07%,0.07%,0.04%,$-3.46
clint capela,C/UTIL,ATL,9.14%,0.0%,0.04%,0.01%,0.04%,$-3.46
jaden hardy,PG/SG/G/UTIL,DAL,7.27%,0.0%,0.04%,0.04%,0.04%,$-3.5
kyle anderson,PF/F/UTIL,GSW,7.75%,0.0%,0.04%,0.04%,0.04%,$-3.53
naji marshall,PF/SF/F/UTIL,DAL,7.06%,0.0%,0.05%,0.08%,0.05%,$-3.54
isaiah joe,SF/SG/G/F/UTIL,OKC,7.0%,0.0%,0.04%,0.07%,0.04%,$-3.54
josh christopher,PG/G/UTIL,MIA,6.27%,0.0%,0.03%,0.03%,0.03%,$-3.54
