PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Ty Jerome (37451590),Garrison Mathews (37451742),Michael Porter Jr. (37451405),Al Horford (37451599),Daniel Gafford (37451322),Russell Westbrook (37451357),Julius Randle (37451257),Nikola Jokic (37451134),289.08495659722223,385.1045936088549,49800,100.00%,0,72.3%,0,179.01999999999998,$2.17,DEN 3,CLE 1,user,50,marvalshot,4367,4625456822
Russell Westbrook (37451357),Payton Pritchard (37451486),RJ Barrett (37451247),Julius Randle (37451257),Karl-Anthony Towns (37451152),Garrison Mathews (37451742),Kyshawn George (37451686),Daniel Gafford (37451322),290.34000000000003,381.42,49900,100.00%,0,79.22%,0,171.24,$2.38,DEN 1,BOS 1,user1,1,marvalshot,11875,4625456823_1
Ty Jerome (37451590),Bogdan Bogdanovic (37451537),Zach LaVine (37451217),Michael Porter Jr. (37451405),Daniel Gafford (37451322),Josh Giddey (37451294),RJ Barrett (37451247),Russell Westbrook (37451357),301.77495659722223,394.0345936088549,50000,100.00%,0,100.03%,0,178.65,$3.0,CHI 2,DEN 2,user37,1,marvalshot,11912,4625456824_37
Ty Jerome (37451590),Bogdan Bogdanovic (37451537),RJ Barrett (37451247),Keegan Murray (37451455),Mark Williams (37451211),Russell Westbrook (37451357),Jaylen Brown (37451268),Daniel Gafford (37451322),289.8962065972222,379.57890535975247,49900,100.00%,0,76.39%,0,153.14,$2.29,CLE 1,ATL 1,user,50,marvalshot,1598,4625456825
Ty Jerome (37451590),Garrison Mathews (37451742),Zach LaVine (37451217),Kyshawn George (37451686),Daniel Gafford (37451322),Russell Westbrook (37451357),RJ Barrett (37451247),Domantas Sabonis (37451147),301.8549565972222,392.9645936088549,50000,100.00%,0,100.04%,0,176.08999999999997,$3.0,CLE 1,ATL 1,user,50,marvalshot,4323,4625456826
Russell Westbrook (37451357),Malik Monk (37451301),Michael Porter Jr. (37451405),Keegan Murray (37451455),Nikola Jokic (37451134),Garrison Mathews (37451742),Al Horford (37451599),Daniel Gafford (37451322),281.15999999999997,373.39,50000,81.19%,0,7.93%,0,173.53,$0.24,DEN 3,SAC 2,user,50,marvalshot,9000,4625456827
Ty Jerome (37451590),Garrison Mathews (37451742),Michael Porter Jr. (37451405),Kyle Kuzma (37451350),Karl-Anthony Towns (37451152),Russell Westbrook (37451357),Julius Randle (37451257),Daniel Gafford (37451322),299.9749565972222,392.3645936088549,49900,100.00%,0,100.01%,0,170.81,$3.0,DEN 2,CLE 1,user3,1,marvalshot,11927,4625456828_3
Josh Giddey (37451294),Garrison Mathews (37451742),Zach LaVine (37451217),Kyshawn George (37451686),Daniel Gafford (37451322),Russell Westbrook (37451357),Keegan Murray (37451455),Karl-Anthony Towns (37451152),293.69,381.31,50000,100.00%,0,95.86%,0,175.60999999999999,$2.88,CHI 2,ATL 1,user2,1,marvalshot,11935,4625456829_2
Ty Jerome (37451590),Garrison Mathews (37451742),Michael Porter Jr. (37451405),Al Horford (37451599),Daniel Gafford (37451322),Russell Westbrook (37451357),Julius Randle (37451257),Nikola Jokic (37451134),289.08495659722223,385.1045936088549,49800,100.00%,0,72.3%,0,179.01999999999998,$2.17,DEN 3,CLE 1,user1,50,marvalshot,4367,4625456822_1
Keaton Wallace (37451653),Payton Pritchard (37451486),RJ Barrett (37451247),Michael Porter Jr. (37451405),Karl-Anthony Towns (37451152),Russell Westbrook (37451357),Alexandre Sarr (37451416),Daniel Gafford (37451322),289.62,383.97,50000,100.00%,0,75.52%,0,161.69,$2.27,DEN 2,ATL 1,user,49,marvalshot,11441,4625456823
Ty Jerome (37451590),Garrison Mathews (37451742),Michael Porter Jr. (37451405),Aaron Gordon (37451576),Daniel Gafford (37451322),Russell Westbrook (37451357),RJ Barrett (37451247),Nikola Jokic (37451134),300.40495659722217,401.01459360885485,50000,100.00%,0,100.0%,0,177.24,$3.0,DEN 4,CLE 1,user22,1,marvalshot,11897,4625456824_22
Ty Jerome (37451590),Bogdan Bogdanovic (37451537),RJ Barrett (37451247),Keegan Murray (37451455),Mark Williams (37451211),Russell Westbrook (37451357),Jaylen Brown (37451268),Daniel Gafford (37451322),289.8962065972222,379.57890535975247,49900,100.00%,0,76.39%,0,153.14,$2.29,CLE 1,ATL 1,user1,50,marvalshot,1598,4625456825_1
Ty Jerome (37451590),Garrison Mathews (37451742),Zach LaVine (37451217),Kyshawn George (37451686),Daniel Gafford (37451322),Russell Westbrook (37451357),RJ Barrett (37451247),Domantas Sabonis (37451147),301.8549565972222,392.9645936088549,50000,100.00%,0,100.04%,0,176.08999999999997,$3.0,CLE 1,ATL 1,user1,50,marvalshot,4323,4625456826_1
Russell Westbrook (37451357),Malik Monk (37451301),Michael Porter Jr. (37451405),Keegan Murray (37451455),Daniel Gafford (37451322),Garrison Mathews (37451742),Al Horford (37451599),Nikola Jokic (37451134),281.15999999999997,373.39,50000,81.19%,0,7.93%,0,173.53,$0.24,DEN 3,SAC 2,user1,50,marvalshot,9000,4625456827_1
Ty Jerome (37451590),Garrison Mathews (37451742),Zach LaVine (37451217),Kyshawn George (37451686),Karl-Anthony Towns (37451152),Russell Westbrook (37451357),Julius Randle (37451257),Daniel Gafford (37451322),299.8349565972222,390.59459360885484,49700,100.00%,0,100.0%,0,173.73,$3.0,CLE 1,ATL 1,user2,1,marvalshot,11926,4625456828_2
Josh Giddey (37451294),Nickeil Alexander-Walker (37451747),Zach LaVine (37451217),Kyshawn George (37451686),Daniel Gafford (37451322),Russell Westbrook (37451357),Keegan Murray (37451455),Karl-Anthony Towns (37451152),291.93,379.56,50000,100.00%,0,88.13%,0,172.66,$2.64,CHI 2,MIN 1,user4,1,marvalshot,11937,4625456829_4
Ty Jerome (37451590),Garrison Mathews (37451742),Michael Porter Jr. (37451405),Al Horford (37451599),Daniel Gafford (37451322),Russell Westbrook (37451357),Julius Randle (37451257),Nikola Jokic (37451134),289.08495659722223,385.1045936088549,49800,100.00%,0,72.3%,0,179.01999999999998,$2.17,DEN 3,CLE 1,user2,50,marvalshot,4367,4625456822_2
Keaton Wallace (37451653),Payton Pritchard (37451486),RJ Barrett (37451247),Alexandre Sarr (37451416),Karl-Anthony Towns (37451152),Russell Westbrook (37451357),Michael Porter Jr. (37451405),Daniel Gafford (37451322),289.62,383.97,50000,100.00%,0,75.52%,0,161.69,$2.27,DEN 2,ATL 1,user2,49,marvalshot,11441,4625456823_2
Ty Jerome (37451590),Garrison Mathews (37451742),Bogdan Bogdanovic (37451537),Alexandre Sarr (37451416),Daniel Gafford (37451322),Russell Westbrook (37451357),RJ Barrett (37451247),Nikola Jokic (37451134),299.78495659722216,399.1845936088548,50000,100.00%,0,100.0%,0,182.59,$3.0,ATL 2,DEN 2,user45,1,marvalshot,11920,4625456824_45
Ty Jerome (37451590),Bogdan Bogdanovic (37451537),RJ Barrett (37451247),Keegan Murray (37451455),Mark Williams (37451211),Russell Westbrook (37451357),Jaylen Brown (37451268),Daniel Gafford (37451322),289.8962065972222,379.57890535975247,49900,100.00%,0,76.39%,0,153.14,$2.29,CLE 1,ATL 1,user2,50,marvalshot,1598,4625456825_2
Ty Jerome (37451590),Garrison Mathews (37451742),Zach LaVine (37451217),Kyshawn George (37451686),Daniel Gafford (37451322),Russell Westbrook (37451357),RJ Barrett (37451247),Domantas Sabonis (37451147),301.8549565972222,392.9645936088549,50000,100.00%,0,100.04%,0,176.08999999999997,$3.0,CLE 1,ATL 1,user2,50,marvalshot,4323,4625456826_2
Russell Westbrook (37451357),Malik Monk (37451301),Michael Porter Jr. (37451405),Keegan Murray (37451455),Daniel Gafford (37451322),Garrison Mathews (37451742),Al Horford (37451599),Nikola Jokic (37451134),281.15999999999997,373.39,50000,81.19%,0,7.93%,0,173.53,$0.24,DEN 3,SAC 2,user2,50,marvalshot,9000,4625456827_2
Ty Jerome (37451590),Ayo Dosunmu (37451430),Bogdan Bogdanovic (37451537),Julius Randle (37451257),Karl-Anthony Towns (37451152),Russell Westbrook (37451357),Michael Porter Jr. (37451405),Daniel Gafford (37451322),298.5549565972222,389.81459360885486,49800,100.00%,0,100.0%,0,169.45999999999998,$3.0,DEN 2,CLE 1,user8,1,marvalshot,11932,4625456828_8
Russell Westbrook (37451357),Ayo Dosunmu (37451430),Michael Porter Jr. (37451405),Julius Randle (37451257),Daniel Gafford (37451322),Keaton Wallace (37451653),Keegan Murray (37451455),Karl-Anthony Towns (37451152),291.48,379.76,50000,100.00%,0,85.82%,0,146.19,$2.57,DEN 2,CHI 1,user10,1,marvalshot,11943,4625456829_10
Ty Jerome (37451590),Garrison Mathews (37451742),Michael Porter Jr. (37451405),Al Horford (37451599),Daniel Gafford (37451322),Russell Westbrook (37451357),Julius Randle (37451257),Nikola Jokic (37451134),289.08495659722223,385.1045936088549,49800,100.00%,0,72.3%,0,179.01999999999998,$2.17,DEN 3,CLE 1,user3,50,marvalshot,4367,4625456822_3
Keaton Wallace (37451653),Payton Pritchard (37451486),RJ Barrett (37451247),Alexandre Sarr (37451416),Karl-Anthony Towns (37451152),Russell Westbrook (37451357),Michael Porter Jr. (37451405),Daniel Gafford (37451322),289.62,383.97,50000,100.00%,0,75.52%,0,161.69,$2.27,DEN 2,ATL 1,user3,49,marvalshot,11441,4625456823_3
