PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Keaton Wallace (37338930),Nickeil Alexander-Walker (37338562),Paul George (37338105),Giannis Antetokounmpo (37338014),Onyeka Okongwu (37338359),Buddy Hield (37338351),Scottie Barnes (37338057),Daniel Gafford (37338424),296.743671875,333.6804679478591,49200,100.00%,0,100.0%,0,111.32,$4.0,ATL 2,MIN 1,user1,1,marvalshot,4406,4611344379_1
Keaton Wallace (37338930),Buddy Hield (37338351),Josh Hart (37338127),Giannis Antetokounmpo (37338014),Daniel Gafford (37338424),Garrison Mathews (37338609),Jaren Jackson Jr. (37338053),Chris Paul (37338220),294.21062499999994,330.57235794297844,49900,100.00%,0,150.0%,0,109.98,$6.0,ATL 2,GSW 1,user,1,marvalshot,2386,4611344380
Anthony Black (37338380),Mikal Bridges (37338239),Amen Thompson (37338122),Julius Randle (37338149),Wendell Carter Jr. (37338391),Keaton Wallace (37338930),Brice Sensabaugh (37338383),Nikola Jokic (37338012),300.088125,333.23759848316513,50000,100.00%,0,150.0%,0,114.87,$6.0,ORL 2,NYK 1,user,1,marvalshot,2481,4611344381
Keaton Wallace (37338930),Garrison Mathews (37338609),Jayson Tatum (37338023),Giannis Antetokounmpo (37338014),Daniel Gafford (37338424),Devin Vassell (37338234),Jonathan Isaac (37338510),Amen Thompson (37338122),291.6058029513889,328.72483667145104,50000,100.00%,0,100.0%,0,131.63,$4.0,ATL 2,BOS 1,user3,1,marvalshot,4424,4611344382_3
Jalen Brunson (37338088),Devin Vassell (37338234),Brice Sensabaugh (37338383),Giannis Antetokounmpo (37338014),Julius Randle (37338149),Buddy Hield (37338351),Javonte Green (37338605),Stephon Castle (37338477),292.213125,327.7487478391354,50000,100.00%,0,100.0%,0,110.28,$4.0,SAS 2,NYK 1,user4,1,marvalshot,4429,4611344383_4
Jalen Brunson (37338088),Mikal Bridges (37338239),Buddy Hield (37338351),Brice Sensabaugh (37338383),Julius Randle (37338149),Dejounte Murray (37338096),Andrew Wiggins (37338228),Daniel Gafford (37338424),306.29125,338.8779325985148,49900,100.00%,0,100.0%,0,100.2,$4.0,NYK 2,GSW 2,user2,1,marvalshot,4431,4611344384_2
Keaton Wallace (37338930),Bogdan Bogdanovic (37338369),Paul George (37338105),Jonathan Isaac (37338510),Alperen Sengun (37338065),Josh Giddey (37338141),Scottie Barnes (37338057),Daniel Gafford (37338424),298.36367187499997,333.3686187272375,49100,100.00%,0,100.0%,0,138.38,$4.0,ATL 2,PHI 1,user4,1,marvalshot,4411,4611344379_4
Stephon Castle (37338477),Bogdan Bogdanovic (37338369),Josh Hart (37338127),Andrew Wiggins (37338228),Giannis Antetokounmpo (37338014),Keaton Wallace (37338930),Zach LaVine (37338073),Daniel Gafford (37338424),297.99062499999997,333.38778904765337,49900,100.00%,0,100.0%,0,163.45999999999998,$4.0,ATL 2,SAS 1,user2,1,marvalshot,4414,4611344380_2
Keyonte George (37338282),Mikal Bridges (37338239),Buddy Hield (37338351),Giannis Antetokounmpo (37338014),Daniel Gafford (37338424),Anthony Edwards (37338044),Quentin Grimes (37338318),Keaton Wallace (37338930),302.518125,338.6484141243769,49500,100.00%,0,100.0%,0,109.30999999999999,$4.0,DAL 2,UTA 1,user3,1,marvalshot,4420,4611344381_3
Dejounte Murray (37338096),Garrison Mathews (37338609),Jayson Tatum (37338023),Giannis Antetokounmpo (37338014),Daniel Gafford (37338424),Stephon Castle (37338477),Khris Middleton (37338293),Keaton Wallace (37338930),289.6358029513888,327.92432818168606,50000,100.00%,0,100.0%,0,149.66,$4.0,ATL 2,MIL 2,user,1,marvalshot,4280,4611344382
