Player,Position,Team,UpdatedProjection,UpdatedStdDev,Cash%,Top1%,Sim. Own%,Proj. Own%,Avg. Return,Game Minutes Remaining
Antonio Reeves,PG/SG/G/UTIL,NOP,15.66,6.74,22.02%,0.12%,0.36%,0.1%,$-1.94,48
Toumani Camara,SF/SG/G/F/UTIL,POR,27.45,6.31,19.93%,1.12%,0.4%,0.1%,$-1.96,48
Carlton Carrington,PG/SG/G/UTIL,WAS,25.228749999999998,5.566304434276847,19.62%,0.2%,12.4%,11.35%,$-1.97,36
DeMar DeRozan,SF/F/UTIL,SAC,32.24,9.85,21.04%,0.12%,3.05%,2.52%,$-1.97,48
Shaedon Sharpe,SF/SG/G/F/UTIL,POR,25.54,9.5,19.99%,0.33%,2.31%,0.74%,$-1.98,48
Gary Trent Jr.,SF/SG/G/F/UTIL,MIL,18.66,7.31,19.76%,0.45%,7.35%,1.87%,$-1.99,48
Trey Murphy III,SF/SG/G/F/UTIL,NOP,37.54,11.86,19.52%,0.4%,6.89%,2.48%,$-2.01,48
Richaun Holmes,C/UTIL,WAS,25.055625,8.37468159598148,20.0%,0.17%,14.15%,9.88%,$-2.04,36
Scoot Henderson,PG/G/UTIL,POR,30.22,10.09,21.12%,0.0%,0.42%,0.31%,$-2.04,48
Evan Mobley,C/PF/F/UTIL,CLE,51.88385850694445,10.226929484007554,14.62%,1.45%,0.85%,1.87%,$-2.08,37
Dante Exum,SF/F/UTIL,DAL,18.1,7.89,19.1%,0.05%,2.52%,0.85%,$-2.10,48
Julian Strawther,SF/SG/G/F/UTIL,DEN,17.66,6.78,17.56%,0.01%,0.35%,0.1%,$-2.15,48
Jeremiah Robinson-Earl,C/PF/F/UTIL,NOP,14.77,7.34,16.15%,0.95%,0.44%,0.1%,$-2.19,48
Donovan Clingan,C/UTIL,POR,14.82,8.22,16.48%,0.13%,2.88%,1.58%,$-2.20,48
Javonte Green,PF/SF/F/UTIL,NOP,16.44,6.34,16.06%,0.08%,11.76%,2.33%,$-2.22,48
Dalano Banton,PG/SG/G/UTIL,POR,10.02,6.52,16.16%,0.0%,0.33%,0.03%,$-2.23,48
Spencer Dinwiddie,PG/SG/G/UTIL,DAL,18.69,8.28,15.17%,0.27%,1.7%,0.72%,$-2.24,48
Bilal Coulibaly,SG/G/UTIL,WAS,28.508125,7.247967405357464,12.24%,0.08%,5.8%,5.8%,$-2.25,36
Keon Ellis,PG/SG/G/UTIL,SAC,17.84,7.14,14.98%,0.0%,1.48%,0.64%,$-2.30,48
Franz Wagner,SF/F/UTIL,ORL,38.3925,12.553614079116816,12.43%,0.13%,14.19%,10.63%,$-2.35,36
DeAndre Jordan,C/UTIL,DEN,13.3,7.66,14.23%,0.0%,0.34%,0.1%,$-2.36,48
Trey Lyles,C/PF/F/UTIL,SAC,13.61,6.91,14.06%,0.0%,0.44%,0.1%,$-2.37,48
Andre Jackson Jr.,SF/SG/G/F/UTIL,MIL,11.57,5.34,11.7%,0.06%,0.69%,0.1%,$-2.43,48
Kenrich Williams,PF/F/UTIL,OKC,14.14,7.19,10.73%,0.08%,1.41%,0.67%,$-2.46,48
Nickeil Alexander-Walker,SF/SG/G/F/UTIL,MIN,20.083832465277776,5.143368044588595,10.77%,0.17%,4.01%,9.91%,$-2.47,37
Gui Santos,PF/SF/F/UTIL,GSW,12.57,6.44,11.37%,0.0%,0.72%,0.1%,$-2.47,48
Paolo Banchero,PF/F/UTIL,ORL,34.99,11.544616296468446,10.57%,0.05%,10.33%,16.66%,$-2.48,36
Dereck Lively II,C/UTIL,DAL,0,0.0,0.15%,0.0%,0.03%,0.06%,$-2.52,48
Sandro Mamukelashvili,C/PF/F/UTIL,SAS,0,0.0,0.0%,0.0%,0.03%,0.03%,$-2.52,36
Joe Ingles,PF/F/UTIL,MIN,4.765355902777778,3.6994657197788396,0.34%,0.0%,0.03%,0.1%,$-2.52,37
Gary Harris,SF/SG/G/F/UTIL,ORL,3.8925,2.8420104211262447,0.0%,0.0%,0.03%,0.1%,$-2.52,36
Devin Vassell,SF/SG/G/F/UTIL,SAS,29.373124999999998,7.601116629284394,7.96%,0.19%,3.14%,5.67%,$-2.53,36
Victor Wembanyama,C/UTIL,SAS,46.67999999999999,15.647873945905152,8.6%,0.01%,12.89%,19.33%,$-2.53,36
Olivier-Maxence Prosper,PF/F/UTIL,DAL,11.21,6.57,10.12%,0.0%,0.67%,0.1%,$-2.53,48
Jalen Pickett,PG/SG/G/UTIL,DEN,13.31,6.51,9.89%,0.0%,0.3%,0.1%,$-2.54,48
Gary Payton II,SF/SG/G/F/UTIL,GSW,12.02,6.96,8.79%,0.0%,0.26%,0.04%,$-2.54,48
Jabari Walker,C/PF/F/UTIL,POR,14.28,7.49,8.84%,0.0%,0.49%,0.03%,$-2.55,48
Quinten Post,C/UTIL,GSW,13.51,7.68,10.02%,0.0%,1.13%,1.06%,$-2.56,48
De'Aaron Fox,PG/SG/G/UTIL,SAS,34.535624999999996,10.434718735555236,8.69%,0.02%,8.26%,7.18%,$-2.58,36
Kylor Kelley,C/UTIL,DAL,8.27,5.11,7.28%,0.17%,0.28%,0.1%,$-2.58,48
Chet Holmgren,C/PF/F/UTIL,OKC,29.23,12.67,8.57%,0.0%,1.91%,1.17%,$-2.61,48
Donovan Mitchell,PG/SG/G/UTIL,CLE,35.82149739583333,10.944608746043173,7.49%,0.09%,2.87%,3.03%,$-2.63,37
Goga Bitadze,C/UTIL,ORL,17.433124999999997,9.921811529375649,7.99%,0.02%,2.3%,4.11%,$-2.63,36
Jarrett Allen,C/UTIL,CLE,29.252504340277778,9.517794022710456,7.48%,0.0%,3.1%,4.12%,$-2.65,37
Trayce Jackson-Davis,C/UTIL,GSW,0,0.0,10.35%,0.0%,0.06%,0.03%,$-2.65,48
Ryan Rollins,PG/SG/G/UTIL,MIL,7.62,4.74,7.74%,0.0%,0.3%,0.1%,$-2.66,48
Rudy Gobert,C/UTIL,MIN,23.70233072916667,7.467281845465834,7.11%,0.0%,3.05%,5.77%,$-2.67,37
Kessler Edwards,PF/SF/F/UTIL,DAL,9.35,4.86,7.07%,0.0%,1.05%,0.1%,$-2.67,48
Sam Merrill,SG/G/UTIL,CLE,9.120724826388889,5.117736642373037,5.56%,0.0%,0.32%,1.01%,$-2.72,37
Onyeka Okongwu,C/UTIL,ATL,24.941250000000004,9.913403214520246,6.11%,0.0%,2.21%,3.05%,$-2.73,36
Jaylin Williams,C/UTIL,OKC,18.1,9.74,10.95%,0.0%,0.06%,0.08%,$-2.74,48
Kentavious Caldwell-Pope,SG/G/UTIL,ORL,15.02875,4.557306651628475,5.17%,0.0%,1.32%,4.38%,$-2.75,36
Chris Paul,PG/G/UTIL,SAS,21.689375,8.315823391993659,5.84%,0.0%,1.99%,4.26%,$-2.75,36
DaRon Holmes II,C/UTIL,DEN,0,0.0,4.15%,0.0%,0.32%,0.03%,$-2.75,48
Trey Alexander,PG/SG/G/UTIL,DEN,0,0.0,4.58%,0.0%,0.37%,0.03%,$-2.75,48
Jaden McDaniels,SF/F/UTIL,MIN,25.99629340277778,6.202799336164983,4.69%,0.0%,2.49%,1.54%,$-2.79,37
Zeke Nnaji,C/PF/F/UTIL,DEN,14.05,6.93,6.22%,0.0%,0.23%,0.1%,$-2.79,48
Jamal Cain,SF/SG/G/F/UTIL,NOP,7.93,4.59,4.02%,0.0%,1.93%,0.1%,$-2.80,48
Dyson Daniels,SG/G/UTIL,ATL,24.52,7.340458868766899,3.9%,0.0%,1.7%,1.15%,$-2.81,36
Harrison Barnes,PF/SF/F/UTIL,SAS,16.2175,6.524852327792798,1.65%,0.0%,1.53%,0.54%,$-2.81,36
Pat Spencer,PG/G/UTIL,GSW,0,0.0,3.35%,0.0%,0.3%,0.03%,$-2.82,48
Dwight Powell,C/UTIL,DAL,0,0.0,4.83%,0.0%,0.26%,0.03%,$-2.82,48
Zaccharie Risacher,PF/SF/F/UTIL,ATL,19.163125,6.583710531780621,3.8%,0.0%,0.96%,0.42%,$-2.83,36
Ty Jerome,PG/G/UTIL,CLE,13.404791666666668,8.407099926702951,3.94%,0.0%,1.62%,5.9%,$-2.83,37
Jeremy Sochan,C/PF/F/UTIL,SAS,14.349375,8.643747671354376,3.16%,0.0%,3.33%,10.1%,$-2.83,36
Nikola Topic,PG/G/UTIL,OKC,0,0.0,3.26%,0.0%,0.31%,0.03%,$-2.84,48
Robert Williams,C/UTIL,POR,0,0.0,0.02%,0.0%,0.04%,0.04%,$-2.84,48
Harrison Ingram,PF/SF/F/UTIL,SAS,0,0.0,0.0%,0.0%,0.02%,0.03%,$-2.84,36
AJ Johnson,PG/G/UTIL,WAS,4.53375,4.170524168279933,0.0%,0.0%,0.02%,0.1%,$-2.84,36
Terrence Shannon Jr.,SF/SG/G/F/UTIL,MIN,0,0.0,0.0%,0.0%,0.02%,0.03%,$-2.84,37
Craig Porter Jr.,PG/G/UTIL,CLE,4.78912326388889,3.9984987456270136,0.0%,0.0%,0.04%,0.1%,$-2.84,37
Caleb Houstan,PF/SF/F/UTIL,ORL,0,0.0,0.0%,0.0%,0.02%,0.03%,$-2.84,36
Stephon Castle,PG/SG/G/UTIL,SAS,16.346249999999998,9.350046119208237,2.42%,0.0%,3.51%,3.28%,$-2.85,36
Jaylon Tyson,SF/SG/G/F/UTIL,CLE,7.403532986111111,5.245893653450826,3.26%,0.0%,0.41%,0.1%,$-2.85,37
Dejounte Murray,PG/G/UTIL,NOP,0,0.0,3.98%,0.0%,0.32%,0.03%,$-2.85,48
Anthony Edwards,PG/SG/G/UTIL,MIN,26.67283854166667,11.576850000693598,1.53%,0.0%,8.39%,6.63%,$-2.87,37
Wendell Carter Jr.,C/UTIL,ORL,13.53375,8.929630376438082,2.31%,0.0%,0.84%,2.93%,$-2.87,36
Ousmane Dieng,C/PF/F/UTIL,OKC,0,0.0,1.22%,0.0%,0.13%,0.03%,$-2.87,48
Georges Niang,PF/F/UTIL,ATL,8.983125,5.768103990806521,2.57%,0.0%,0.98%,0.1%,$-2.88,36
Pat Connaughton,PF/SF/F/UTIL,MIL,0,0.0,2.95%,0.0%,0.19%,0.03%,$-2.88,48
Daishen Nix,PG/G/UTIL,SAC,0,0.0,4.15%,0.0%,0.23%,0.03%,$-2.88,48
Cole Anthony,PG/SG/G/UTIL,ORL,18.255000000000003,9.223921396377193,2.8%,0.0%,2.01%,2.68%,$-2.89,36
Herbert Jones,C/UTIL,NOP,0,0.0,2.02%,0.0%,0.35%,0.03%,$-2.89,48
Chris Livingston,SF/F/UTIL,MIL,0,0.0,1.86%,0.0%,0.28%,0.03%,$-2.89,48
Devin Carter,PG/SG/G/UTIL,SAC,0,0.0,3.17%,0.0%,0.35%,0.03%,$-2.90,48
Kris Murray,PF/SF/F/UTIL,POR,0,0.0,3.65%,0.0%,0.16%,0.03%,$-2.90,48
Jake LaRavia,PF/SF/F/UTIL,SAC,9.87,5.64,2.7%,0.0%,0.44%,0.1%,$-2.91,48
Peyton Watson,SF/F/UTIL,DEN,0,0.0,0.02%,0.0%,0.13%,0.03%,$-2.91,48
Duop Reath,C/UTIL,POR,0,0.0,1.95%,0.0%,0.19%,0.03%,$-2.91,48
Terance Mann,PG/SG/G/UTIL,ATL,7.025624999999999,4.9020475607000025,1.55%,0.0%,0.3%,0.1%,$-2.91,36
De'Andre Hunter,PF/SF/F/UTIL,CLE,13.773185763888888,6.903390996723562,1.83%,0.0%,4.18%,1.41%,$-2.92,37
Vit Krejci,SF/SG/G/F/UTIL,ATL,11.525625,5.860595454215955,1.99%,0.0%,0.85%,0.27%,$-2.92,36
Dillon Jones,PF/F/UTIL,OKC,0,0.0,1.39%,0.0%,0.28%,0.03%,$-2.92,48
Jae Crowder,C/UTIL,SAC,0,0.0,1.07%,0.0%,0.25%,0.03%,$-2.92,48
Keldon Johnson,PF/SF/F/UTIL,SAS,9.995625,7.474991906453349,1.13%,0.0%,0.52%,0.35%,$-2.93,36
Caris LeVert,SF/SG/G/F/UTIL,ATL,8.600624999999999,6.272602882130706,1.3%,0.0%,0.5%,0.1%,$-2.93,36
Corey Kispert,PF/SF/F/UTIL,WAS,16.68375,6.398727604961753,1.24%,0.0%,0.73%,4.81%,$-2.93,36
Ajay Mitchell,PG/G/UTIL,OKC,0,0.0,1.73%,0.0%,0.37%,0.03%,$-2.93,48
Jonas Valanciunas,C/UTIL,SAC,17.22,11.03,3.3%,0.0%,0.16%,0.21%,$-2.93,48
Malcolm Brogdon,PG/SG/G/UTIL,WAS,12.22875,9.27437128550961,1.38%,0.0%,1.35%,3.3%,$-2.94,36
Rob Dillingham,PG/G/UTIL,MIN,10.820091145833334,7.108442214448025,1.95%,0.0%,0.51%,1.15%,$-2.94,37
Russell Westbrook,PG/G/UTIL,DEN,0,0.0,0.0%,0.0%,0.09%,0.06%,$-2.94,48
Jackson Rowe,PF/SF/F/UTIL,GSW,0,0.0,1.87%,0.0%,0.49%,0.03%,$-2.94,48
Brandon Williams,PG/G/UTIL,DAL,0,0.0,0.74%,0.0%,0.32%,0.03%,$-2.94,48
Isaiah Crawford,PF/F/UTIL,SAC,0,0.0,0.5%,0.0%,0.5%,0.03%,$-2.94,48
Sidy Cissoko,SG/G/UTIL,POR,0,0.0,0.0%,0.0%,0.09%,0.03%,$-2.94,48
Bruce Brown,PG/SF/G/F/UTIL,NOP,0,0.0,0.02%,0.0%,0.09%,0.04%,$-2.94,48
Julian Champagnie,SF/SG/G/F/UTIL,SAS,6.148125,4.885230930989196,1.7%,0.0%,0.27%,0.33%,$-2.94,36
Caleb Martin,PF/F/UTIL,DAL,0,0.0,0.0%,0.0%,0.09%,0.04%,$-2.94,48
Vlatko Cancar,C/UTIL,DEN,0,0.0,1.34%,0.0%,0.24%,0.03%,$-2.95,48
Bryce McGowens,SG/G/UTIL,POR,0,0.0,0.0%,0.0%,0.25%,0.03%,$-2.95,48
Trae Young,PG/G/UTIL,ATL,30.176875,12.242506429466902,0.94%,0.0%,1.1%,3.51%,$-2.96,36
Keion Brooks Jr.,PF/F/UTIL,NOP,0,0.0,0.86%,0.0%,0.48%,0.03%,$-2.96,48
Anthony Black,PG/G/UTIL,ORL,10.726875,6.650977050623845,0.73%,0.0%,0.62%,0.06%,$-2.96,36
Stanley Umude,SG/G/UTIL,MIL,0,0.0,0.07%,0.0%,0.37%,0.03%,$-2.96,48
Justin Minaya,PF/F/UTIL,POR,0,0.0,0.29%,0.0%,0.49%,0.03%,$-2.96,48
Jaden Hardy,PG/SG/G/UTIL,DAL,0,0.0,1.1%,0.0%,0.34%,0.03%,$-2.96,48
PJ Hall,C/PF/F/UTIL,DEN,0,0.0,0.26%,0.0%,0.61%,0.03%,$-2.97,48
Alex Ducas,SG/G/UTIL,OKC,0,0.0,0.01%,0.0%,0.37%,0.03%,$-2.97,48
PJ Washington,PF/SF/F/UTIL,DAL,0,0.0,0.0%,0.0%,0.14%,0.07%,$-2.97,48
Larry Nance Jr.,C/UTIL,ATL,6.3675,5.524262859999832,0.04%,0.0%,0.28%,0.1%,$-2.97,36
Darius Garland,PG/G/UTIL,CLE,20.861718750000005,9.594688229357129,0.36%,0.0%,2.4%,2.37%,$-2.98,37
Jericho Sims,C/UTIL,MIL,0,0.0,1.85%,0.0%,0.26%,0.03%,$-2.98,48
Giannis Antetokounmpo,C/PF/F/UTIL,MIL,0,0.0,0.0%,0.0%,1.37%,0.11%,$-2.98,48
Isaac Jones,C/PF/F/UTIL,SAC,0,0.0,0.85%,0.0%,0.56%,0.03%,$-2.98,48
Doug McDermott,SF/F/UTIL,SAC,0,0.0,0.03%,0.0%,0.47%,0.03%,$-2.98,48
Adam Flagler,PG/G/UTIL,OKC,0,0.0,0.22%,0.0%,0.4%,0.03%,$-2.98,48
Brandon Boston Jr.,SF/SG/G/F/UTIL,NOP,0,0.0,0.38%,0.0%,0.19%,0.03%,$-2.98,48
Spencer Jones,SF/SG/G/F/UTIL,DEN,0,0.0,0.32%,0.0%,0.58%,0.03%,$-2.99,48
Anthony Davis,C/PF/F/UTIL,DAL,0,0.0,0.0%,0.0%,0.74%,0.1%,$-2.99,48
Tyler Smith,PF/SF/F/UTIL,MIL,0,0.0,0.89%,0.0%,0.4%,0.03%,$-2.99,48
Liam Robbins,C/UTIL,MIL,0,0.0,1.45%,0.0%,0.23%,0.03%,$-2.99,48
Hunter Tyson,PF/SF/F/UTIL,DEN,0,0.0,0.77%,0.0%,0.54%,0.03%,$-2.99,48
Branden Carlson,C/UTIL,OKC,0,0.0,0.75%,0.0%,0.27%,0.03%,$-2.99,48
Justin Champagnie,PF/F/UTIL,WAS,0,0.0,0.0%,0.0%,0.24%,0.05%,$-3.00,36
Mason Jones,SG/G/UTIL,SAC,0,0.0,0.71%,0.0%,0.3%,0.03%,$-3.00,48
Rayan Rupert,PG/SF/G/F/UTIL,POR,0,0.0,0.01%,0.0%,0.6%,0.03%,$-3.00,48
Jonathan Kuminga,PF/SF/F/UTIL,GSW,0,0.0,0.0%,0.0%,0.12%,0.06%,$-3.00,48
Dario Saric,C/PF/F/UTIL,DEN,0,0.0,0.28%,0.0%,0.52%,0.03%,$-3.01,48
Tristan da Silva,PF/SF/F/UTIL,ORL,5.878125,4.498448447640653,0.13%,0.0%,0.32%,0.1%,$-3.01,36
Jerami Grant,PF/F/UTIL,POR,0,0.0,0.0%,0.0%,0.64%,0.53%,$-3.02,48
Matisse Thybulle,SG/G/UTIL,POR,0,0.0,0.01%,0.0%,0.32%,0.03%,$-3.02,48
Trevelin Queen,PG/SG/G/UTIL,ORL,0,0.0,0.0%,0.0%,0.05%,0.03%,$-3.03,36
Cason Wallace,PG/SG/G/UTIL,OKC,0,0.0,0.01%,0.0%,0.1%,0.04%,$-3.03,48
Kevin Porter Jr.,PG/SG/G/UTIL,MIL,0,0.0,0.0%,0.0%,0.1%,0.04%,$-3.03,48
Kelly Olynyk,C/UTIL,NOP,0,0.0,0.0%,0.0%,0.05%,0.04%,$-3.03,48
Luka Garza,C/UTIL,MIN,4.872309027777778,4.810159815786343,0.0%,0.0%,0.05%,0.1%,$-3.03,37
CJ McCollum,PG/SG/G/UTIL,NOP,0,0.0,0.0%,0.0%,0.18%,0.08%,$-3.05,48
Tristan Vukcevic,C/UTIL,WAS,10.6875,8.626931041643571,0.0%,0.0%,0.18%,0.41%,$-3.05,36
Jaylen Clark,SF/SG/G/F/UTIL,MIN,8.562191840277778,5.117736642373037,0.06%,0.0%,0.26%,0.1%,$-3.06,37
Isaiah Joe,SG/G/UTIL,OKC,0,0.0,0.0%,0.0%,0.08%,0.04%,$-3.07,48
Mike Conley,PG/G/UTIL,MIN,0,0.0,0.0%,0.0%,0.08%,0.05%,$-3.07,37
Jett Howard,PF/SF/F/UTIL,ORL,0,0.0,2.36%,0.0%,0.03%,0.03%,$-3.09,36
Max Strus,SF/SG/G/F/UTIL,CLE,0,0.0,0.0%,0.0%,0.09%,0.04%,$-3.15,37
Clint Capela,C/UTIL,ATL,0,0.0,0.0%,0.0%,0.09%,0.05%,$-3.15,36
Garrison Mathews,SF/SG/G/F/UTIL,ATL,0,0.0,0.0%,0.0%,0.03%,0.03%,$-3.15,36
Keaton Wallace,PG/G/UTIL,ATL,0,0.0,0.0%,0.0%,0.04%,0.04%,$-3.31,36
Daeqwon Plowden,SG/G/UTIL,ATL,0,0.0,0.0%,0.0%,0.01%,0.03%,$-3.78,36
Blake Wesley,PG/G/UTIL,SAS,0,0.0,0.0%,0.0%,0.01%,0.03%,$-3.78,36
Josh Minott,SF/SG/G/F/UTIL,MIN,0,0.0,0.0%,0.0%,0.01%,0.03%,$-3.78,37
Jalen Suggs,PG/SG/G/UTIL,ORL,0,0.0,0.0%,0.0%,0.01%,0.07%,$-3.78,36
