Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
jonathan kuminga,PF/F/UTIL,GSW,28.79%,0.02%,1.54%,5.94%,7.09%,$0.79
collin sexton,PG/SG/G/UTIL,UTA,28.91%,0.02%,1.5%,8.56%,6.01%,$0.66
tyler kolek,PG/G/UTIL,NYK,30.35%,0.02%,1.45%,11.48%,26.48%,$0.54
keion brooks jr.,SF/F/UTIL,NOP,29.46%,0.02%,1.45%,8.29%,14.6%,$0.51
yves missi,C/UTIL,NOP,28.15%,0.02%,1.39%,3.85%,10.41%,$0.4
ivica zubac,C/UTIL,LAC,29.54%,0.02%,1.38%,10.33%,10.22%,$0.34
kevin porter jr.,PG/G/UTIL,MIL,28.26%,0.02%,1.37%,6.76%,11.23%,$0.33
elfrid payton,PG/G/UTIL,NOP,33.88%,0.02%,1.59%,0.02%,0.1%,$0.32
isaiah collier,PG/G/UTIL,UTA,29.06%,0.02%,1.34%,4.84%,7.0%,$0.31
marcus sasser,PG/SG/G/UTIL,DET,30.25%,0.02%,1.36%,28.11%,37.74%,$0.3
kj simpson,PG/G/UTIL,CHA,29.76%,0.02%,1.34%,16.1%,34.53%,$0.26
nick richards,C/UTIL,PHX,27.31%,0.02%,1.32%,1.96%,4.97%,$0.25
dennis schroder,PG/SG/G/UTIL,DET,29.58%,0.02%,1.33%,21.0%,19.27%,$0.21
bruce brown,SF/SG/G/F/UTIL,NOP,28.91%,0.02%,1.32%,11.46%,7.87%,$0.21
walker kessler,C/UTIL,UTA,27.8%,0.02%,1.31%,8.02%,10.62%,$0.16
jalen duren,C/UTIL,DET,26.02%,0.02%,1.28%,3.05%,3.43%,$0.12
keyonte george,PG/G/UTIL,UTA,27.02%,0.02%,1.25%,3.87%,4.17%,$0.08
kelly olynyk,C/PF/F/UTIL,NOP,27.06%,0.02%,1.29%,7.1%,5.04%,$0.07
jose alvarado,PG/G/UTIL,NOP,28.11%,0.02%,1.26%,7.47%,11.76%,$0.05
brice sensabaugh,SF/F/UTIL,UTA,27.75%,0.02%,1.26%,6.77%,9.94%,$0.03
jordan hawkins,PG/SG/G/UTIL,NOP,28.26%,0.01%,1.23%,9.26%,9.74%,$-0.02
tidjane salaun,PF/F/UTIL,CHA,27.54%,0.02%,1.23%,8.62%,17.43%,$-0.06
immanuel quickley,PG/G/UTIL,TOR,25.74%,0.02%,1.2%,3.2%,3.08%,$-0.08
stephen curry,PG/G/UTIL,GSW,27.15%,0.02%,1.21%,7.51%,6.15%,$-0.08
ausar thompson,PF/SF/F/UTIL,DET,27.79%,0.01%,1.21%,21.76%,20.4%,$-0.11
nikola jokic,C/UTIL,DEN,27.35%,0.01%,1.21%,21.11%,10.07%,$-0.18
scottie barnes,PG/SF/G/F/UTIL,TOR,24.34%,0.02%,1.2%,6.65%,2.82%,$-0.22
ja'kobe walter,SF/SG/G/F/UTIL,TOR,27.22%,0.01%,1.16%,13.52%,10.52%,$-0.24
kyle filipowski,C/PF/F/UTIL,UTA,27.72%,0.01%,1.14%,27.86%,24.18%,$-0.28
jakob poeltl,C/UTIL,TOR,23.85%,0.02%,1.1%,1.45%,2.22%,$-0.28
jamison battle,SF/F/UTIL,TOR,26.97%,0.01%,1.13%,9.31%,13.44%,$-0.31
orlando robinson,C/UTIL,TOR,25.32%,0.01%,1.1%,3.48%,8.42%,$-0.36
naz reid,C/PF/F/UTIL,MIN,25.97%,0.01%,1.11%,7.95%,6.34%,$-0.38
karl-anthony towns,C/UTIL,NYK,26.53%,0.01%,1.12%,18.69%,10.62%,$-0.39
anthony edwards,SG/G/UTIL,MIN,26.11%,0.01%,1.08%,14.12%,8.36%,$-0.47
trendon watford,C/PF/F/UTIL,BKN,25.71%,0.01%,1.06%,2.09%,1.97%,$-0.47
ryan dunn,PF/SF/F/UTIL,PHX,26.71%,0.01%,1.07%,14.83%,14.83%,$-0.48
james harden,PG/G/UTIL,LAC,25.56%,0.01%,1.04%,12.18%,8.4%,$-0.57
mark williams,C/UTIL,CHA,23.05%,0.02%,1.03%,2.44%,2.01%,$-0.57
karlo matkovic,C/PF/F/UTIL,NOP,24.62%,0.01%,1.04%,3.67%,4.41%,$-0.57
josh hart,PF/SF/F/UTIL,NYK,26.28%,0.01%,1.01%,12.49%,6.1%,$-0.61
brandin podziemski,PG/SG/G/UTIL,GSW,26.16%,0.01%,1.0%,7.24%,5.61%,$-0.62
aaron gordon,PF/F/UTIL,DEN,25.35%,0.01%,1.0%,6.63%,7.2%,$-0.64
jonathan mogbo,C/PF/F/UTIL,TOR,25.83%,0.01%,1.0%,14.59%,15.01%,$-0.66
donovan mitchell,PG/SG/G/UTIL,CLE,24.31%,0.01%,1.0%,11.37%,6.09%,$-0.69
giannis antetokounmpo,C/PF/F/UTIL,MIL,26.72%,0.01%,0.95%,47.66%,20.88%,$-0.71
kawhi leonard,PF/SF/F/UTIL,LAC,25.47%,0.01%,0.96%,11.99%,6.3%,$-0.75
cody martin,SF/F/UTIL,PHX,30.91%,0.01%,1.16%,0.03%,0.1%,$-0.76
mike conley,PG/G/UTIL,MIN,25.16%,0.01%,0.94%,5.64%,12.17%,$-0.82
michael porter jr.,SF/F/UTIL,DEN,24.63%,0.01%,0.93%,3.89%,3.0%,$-0.84
draymond green,C/PF/F/UTIL,GSW,24.16%,0.01%,0.93%,7.42%,4.5%,$-0.85
devin booker,PG/SG/G/UTIL,PHX,24.24%,0.01%,0.93%,14.11%,7.51%,$-0.86
og anunoby,PF/SF/F/UTIL,NYK,25.24%,0.01%,0.92%,7.87%,4.32%,$-0.86
evan mobley,C/PF/F/UTIL,CLE,24.05%,0.01%,0.92%,11.25%,5.43%,$-0.87
rudy gobert,C/UTIL,MIN,24.22%,0.01%,0.92%,1.59%,2.35%,$-0.87
jimmy butler,PF/SF/F/UTIL,GSW,23.86%,0.01%,0.91%,7.73%,3.7%,$-0.89
gary trent jr.,SF/SG/G/F/UTIL,MIL,25.21%,0.01%,0.89%,11.73%,8.1%,$-0.93
tobias harris,PF/F/UTIL,DET,24.63%,0.01%,0.87%,7.08%,7.34%,$-0.98
miles bridges,PF/F/UTIL,CHA,22.64%,0.01%,0.89%,6.49%,4.82%,$-1.0
donte divincenzo,PG/SG/G/UTIL,MIN,23.96%,0.01%,0.85%,5.06%,4.28%,$-1.02
mitchell robinson,C/UTIL,NYK,23.76%,0.01%,0.9%,0.13%,0.43%,$-1.04
johnny juzang,SF/SG/G/F/UTIL,UTA,23.82%,0.01%,0.85%,5.76%,4.65%,$-1.07
isaiah stewart,C/UTIL,DET,23.1%,0.01%,0.88%,0.4%,1.55%,$-1.09
nic claxton,C/UTIL,BKN,22.7%,0.01%,0.82%,0.9%,1.62%,$-1.1
jaden mcdaniels,PF/SF/F/UTIL,MIN,22.27%,0.01%,0.84%,2.9%,1.84%,$-1.13
jarrett allen,C/UTIL,CLE,22.6%,0.01%,0.81%,1.72%,2.19%,$-1.15
moses moody,SF/SG/G/F/UTIL,GSW,23.82%,0.01%,0.81%,2.65%,1.65%,$-1.16
tim hardaway jr.,SF/SG/G/F/UTIL,DET,24.07%,0.01%,0.79%,4.5%,3.98%,$-1.19
ziaire williams,SF/SG/G/F/UTIL,BKN,23.47%,0.01%,0.8%,10.7%,7.65%,$-1.2
julius randle,C/PF/F/UTIL,MIN,22.36%,0.01%,0.81%,7.83%,3.29%,$-1.2
christian braun,SF/SG/G/F/UTIL,DEN,23.54%,0.01%,0.78%,7.48%,4.27%,$-1.24
buddy hield,SG/G/UTIL,GSW,23.01%,0.01%,0.76%,1.14%,1.7%,$-1.29
nickeil alexander-walker,SF/SG/G/F/UTIL,MIN,23.13%,0.01%,0.75%,1.9%,1.59%,$-1.29
