Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
vasilije micic,PG/G/UTIL,CHA,23.27%,0.03%,1.32%,5.65%,7.17%,$0.15
kelly oubre jr.,SG/G/UTIL,PHI,23.85%,0.02%,1.31%,12.58%,12.65%,$0.1
jalen duren,C/UTIL,DET,22.58%,0.02%,1.27%,10.88%,19.23%,$0.06
patrick williams,PF/F/UTIL,CHI,23.36%,0.02%,1.28%,25.72%,22.53%,$0.04
ricky council iv,PF/SF/F/UTIL,PHI,22.45%,0.02%,1.26%,17.43%,9.03%,$0.03
josh okogie,PF/SF/F/UTIL,CHA,22.11%,0.02%,1.24%,9.55%,5.29%,$0.02
dejounte murray,PG/G/UTIL,NOP,22.22%,0.02%,1.25%,10.51%,14.45%,$0.01
giannis antetokounmpo,C/PF/F/UTIL,MIL,24.08%,0.02%,1.22%,25.15%,42.12%,$-0.01
nikola vucevic,C/UTIL,CHI,22.51%,0.02%,1.23%,14.18%,30.46%,$-0.02
russell westbrook,PG/G/UTIL,DEN,22.47%,0.02%,1.21%,14.06%,17.87%,$-0.03
brandon boston jr.,SF/SG/G/F/UTIL,NOP,21.6%,0.02%,1.2%,12.33%,4.37%,$-0.05
miles bridges,PF/F/UTIL,CHA,19.67%,0.03%,1.16%,4.27%,5.74%,$-0.06
tyrese maxey,PG/G/UTIL,PHI,22.39%,0.02%,1.17%,14.77%,25.93%,$-0.09
coby white,PG/SG/G/UTIL,CHI,22.5%,0.02%,1.16%,26.17%,19.73%,$-0.1
lonzo ball,PG/G/UTIL,CHI,22.11%,0.02%,1.17%,18.33%,19.63%,$-0.11
kristaps porzingis,C/UTIL,BOS,20.29%,0.02%,1.15%,6.9%,13.19%,$-0.11
jeremiah robinson-earl,C/PF/F/UTIL,NOP,21.46%,0.02%,1.15%,12.21%,5.19%,$-0.11
jose alvarado,PG/G/UTIL,NOP,20.47%,0.02%,1.11%,3.26%,2.67%,$-0.12
victor wembanyama,C/UTIL,SAS,20.51%,0.02%,1.16%,9.15%,26.31%,$-0.15
daniel gafford,C/UTIL,DAL,19.72%,0.02%,1.08%,4.39%,9.07%,$-0.16
tre jones,PG/G/UTIL,SAS,22.38%,0.02%,1.14%,0.08%,0.1%,$-0.17
nikola jokic,C/UTIL,DEN,20.04%,0.02%,1.16%,9.3%,36.51%,$-0.18
josh giddey,PG/G/UTIL,CHI,19.97%,0.02%,1.07%,5.63%,7.78%,$-0.2
paul reed,C/UTIL,DET,20.7%,0.02%,1.09%,13.36%,12.28%,$-0.21
kevin porter jr.,PG/G/UTIL,LAC,20.57%,0.02%,1.07%,4.27%,3.29%,$-0.21
quentin grimes,SF/F/UTIL,DAL,19.59%,0.02%,1.03%,1.38%,1.11%,$-0.24
ayo dosunmu,PG/SG/G/UTIL,CHI,21.74%,0.02%,1.06%,26.07%,19.98%,$-0.25
chris paul,PG/G/UTIL,SAS,21.39%,0.02%,1.05%,20.27%,24.74%,$-0.26
aaron gordon,C/PF/F/UTIL,DEN,21.56%,0.02%,1.03%,56.03%,44.83%,$-0.29
jaylen brown,SF/SG/G/F/UTIL,BOS,21.18%,0.02%,1.03%,22.54%,14.77%,$-0.3
ausar thompson,PF/SF/F/UTIL,DET,20.2%,0.02%,1.02%,14.77%,8.3%,$-0.31
yves missi,C/UTIL,NOP,20.46%,0.02%,0.98%,7.32%,11.99%,$-0.32
michael porter jr.,PF/SF/F/UTIL,DEN,20.84%,0.02%,1.01%,22.1%,14.11%,$-0.33
jakob poeltl,C/UTIL,TOR,19.46%,0.02%,0.99%,6.86%,12.78%,$-0.33
devin vassell,SF/SG/G/F/UTIL,SAS,21.11%,0.02%,1.0%,31.46%,18.06%,$-0.34
moussa diabate,C/UTIL,CHA,19.93%,0.02%,0.97%,4.29%,5.88%,$-0.34
javonte green,PF/SF/F/UTIL,NOP,20.0%,0.02%,0.98%,5.89%,2.76%,$-0.36
damian lillard,PG/G/UTIL,MIL,19.9%,0.02%,0.95%,6.64%,10.5%,$-0.36
chris boucher,C/PF/F/UTIL,TOR,18.57%,0.02%,0.94%,1.16%,0.51%,$-0.37
cade cunningham,PG/G/UTIL,DET,19.52%,0.02%,0.98%,13.86%,27.42%,$-0.38
rj barrett,SF/F/UTIL,TOR,19.41%,0.02%,0.95%,12.26%,12.92%,$-0.41
ivica zubac,C/UTIL,LAC,18.82%,0.02%,0.92%,5.03%,10.65%,$-0.41
khris middleton,SF/SG/G/F/UTIL,MIL,19.49%,0.02%,0.94%,16.96%,7.73%,$-0.42
tim hardaway jr.,SF/SG/G/F/UTIL,DET,20.17%,0.01%,0.94%,9.12%,3.47%,$-0.44
cj mccollum,PG/SG/G/UTIL,NOP,19.34%,0.01%,0.9%,9.91%,7.25%,$-0.45
aj green,PG/SG/G/UTIL,MIL,19.96%,0.01%,0.92%,2.96%,1.65%,$-0.45
stephon castle,PG/SG/G/UTIL,SAS,19.59%,0.01%,0.91%,15.76%,10.61%,$-0.47
jalen smith,C/UTIL,CHI,18.49%,0.02%,0.88%,0.17%,0.18%,$-0.47
trey murphy iii,SF/SG/G/F/UTIL,NOP,19.95%,0.01%,0.89%,13.99%,8.54%,$-0.48
jeremy sochan,PF/F/UTIL,SAS,18.51%,0.02%,0.88%,5.58%,4.99%,$-0.48
jamal murray,PG/SG/G/UTIL,DEN,19.34%,0.01%,0.88%,12.25%,10.71%,$-0.49
nick smith jr.,SF/SG/G/F/UTIL,CHA,19.06%,0.01%,0.89%,6.27%,2.93%,$-0.49
derrick jones jr.,PF/F/UTIL,LAC,19.47%,0.01%,0.89%,5.23%,4.11%,$-0.49
matas buzelis,PF/SF/F/UTIL,CHI,18.82%,0.01%,0.87%,2.37%,1.19%,$-0.5
keldon johnson,PF/SF/F/UTIL,SAS,18.11%,0.02%,0.87%,5.06%,2.4%,$-0.51
pj washington,PF/F/UTIL,DAL,18.8%,0.01%,0.85%,5.16%,5.8%,$-0.52
jrue holiday,PG/SG/G/UTIL,BOS,19.29%,0.01%,0.86%,8.17%,5.08%,$-0.54
malik beasley,SG/G/UTIL,DET,18.46%,0.01%,0.86%,5.58%,5.66%,$-0.54
justin edwards,PF/SF/F/UTIL,PHI,18.84%,0.01%,0.85%,6.69%,2.91%,$-0.55
payton pritchard,PG/SG/G/UTIL,BOS,18.22%,0.01%,0.84%,5.26%,3.24%,$-0.55
josh green,SF/F/UTIL,CHA,20.93%,0.01%,0.83%,0.15%,0.1%,$-0.55
immanuel quickley,PG/G/UTIL,TOR,17.3%,0.01%,0.81%,3.38%,4.61%,$-0.59
peyton watson,PF/SF/F/UTIL,DEN,17.97%,0.01%,0.8%,1.19%,0.57%,$-0.6
julian champagnie,SF/SG/G/F/UTIL,SAS,18.19%,0.01%,0.82%,0.74%,0.29%,$-0.6
harrison barnes,PF/SF/F/UTIL,SAS,18.18%,0.01%,0.8%,4.34%,2.25%,$-0.61
jayson tatum,PF/SF/F/UTIL,BOS,18.59%,0.01%,0.78%,26.27%,28.64%,$-0.63
gradey dick,SG/G/UTIL,TOR,17.73%,0.01%,0.78%,1.97%,1.52%,$-0.63
kawhi leonard,PF/SF/F/UTIL,LAC,16.75%,0.01%,0.77%,4.34%,2.98%,$-0.64
julian strawther,SF/SG/G/F/UTIL,DEN,17.05%,0.01%,0.77%,0.79%,0.25%,$-0.67
amir coffey,PF/SF/F/UTIL,LAC,18.16%,0.01%,0.77%,4.64%,2.04%,$-0.67
karlo matkovic,C/UTIL,NOP,19.71%,0.01%,0.83%,0.1%,0.1%,$-0.67
eric gordon,SG/G/UTIL,PHI,18.29%,0.01%,0.75%,2.49%,1.79%,$-0.7
christian braun,SF/SG/G/F/UTIL,DEN,17.23%,0.01%,0.73%,2.39%,1.05%,$-0.72
klay thompson,SF/SG/G/F/UTIL,DAL,17.47%,0.01%,0.72%,7.65%,3.53%,$-0.72
tobias harris,PF/F/UTIL,DET,17.26%,0.01%,0.72%,5.95%,5.98%,$-0.73
gary trent jr.,SF/SG/G/F/UTIL,MIL,15.99%,0.01%,0.71%,0.32%,0.1%,$-0.75
marcus sasser,PG/SG/G/UTIL,DET,16.99%,0.01%,0.66%,0.24%,0.1%,$-0.78
ronald holland ii,PF/SF/F/UTIL,DET,17.38%,0.01%,0.69%,0.13%,0.04%,$-0.8
taj gibson,C/UTIL,CHA,17.97%,0.01%,0.8%,0.03%,0.1%,$-0.8
scottie barnes,PG/SF/G/F/UTIL,TOR,15.46%,0.01%,0.65%,9.02%,8.15%,$-0.83
sam hauser,PF/SF/F/UTIL,BOS,16.53%,0.01%,0.69%,0.3%,0.18%,$-0.83
kyrie irving,PG/G/UTIL,DAL,16.22%,0.01%,0.62%,5.05%,6.73%,$-0.84
guerschon yabusele,C/PF/F/UTIL,PHI,16.14%,0.01%,0.64%,3.01%,2.24%,$-0.84
brook lopez,C/UTIL,MIL,17.3%,0.01%,0.63%,2.47%,4.07%,$-0.85
adem bona,C/UTIL,PHI,16.86%,0.01%,0.66%,0.12%,0.1%,$-0.85
derrick white,PG/SG/G/UTIL,BOS,16.22%,0.01%,0.6%,4.98%,4.22%,$-0.89
bruce brown,SF/SG/G/F/UTIL,TOR,15.94%,0.01%,0.57%,0.32%,0.14%,$-0.91
spencer dinwiddie,PG/SG/G/UTIL,DAL,15.81%,0.01%,0.59%,3.62%,2.4%,$-0.92
naji marshall,PF/SF/F/UTIL,DAL,14.78%,0.01%,0.55%,0.34%,0.19%,$-0.92
kyle lowry,PG/SG/G/UTIL,PHI,16.71%,0.01%,0.59%,0.13%,0.05%,$-0.93
kelly olynyk,C/UTIL,TOR,15.67%,0.01%,0.57%,0.08%,0.1%,$-0.93
ochai agbaji,PF/SF/F/UTIL,TOR,15.34%,0.01%,0.57%,0.3%,0.1%,$-0.97
luke kornet,C/UTIL,BOS,17.09%,0.01%,0.49%,0.08%,0.1%,$-0.99
reggie jackson,PG/G/UTIL,PHI,15.71%,0.0%,0.48%,0.07%,0.1%,$-1.02
pat connaughton,PF/SF/F/UTIL,MIL,15.98%,0.0%,0.55%,0.2%,0.1%,$-1.02
taurean prince,PF/SF/F/UTIL,MIL,15.23%,0.01%,0.5%,0.27%,0.2%,$-1.03
norman powell,SF/SG/G/F/UTIL,LAC,14.8%,0.01%,0.49%,4.98%,2.93%,$-1.04
andre jackson jr.,SF/SG/G/F/UTIL,MIL,15.48%,0.0%,0.5%,0.27%,0.1%,$-1.05
terance mann,SF/SG/G/F/UTIL,LAC,14.18%,0.01%,0.5%,0.22%,0.1%,$-1.07
ja'kobe walter,SF/SG/G/F/UTIL,TOR,14.87%,0.0%,0.46%,0.32%,0.1%,$-1.08
james harden,PG/G/UTIL,LAC,12.93%,0.01%,0.46%,4.22%,7.44%,$-1.09
sandro mamukelashvili,C/PF/F/UTIL,SAS,14.52%,0.0%,0.47%,0.17%,0.1%,$-1.11
dante exum,SG/G/UTIL,DAL,14.04%,0.0%,0.41%,0.12%,0.1%,$-1.17
olivier-maxence prosper,PF/F/UTIL,DAL,13.88%,0.0%,0.45%,0.13%,0.1%,$-1.19
al horford,C/PF/F/UTIL,BOS,13.25%,0.0%,0.38%,0.24%,0.1%,$-1.21
isaiah wong,PG/SG/G/UTIL,CHA,12.98%,0.01%,0.43%,0.08%,0.1%,$-1.21
mo bamba,C/UTIL,LAC,15.38%,0.0%,0.34%,0.08%,0.1%,$-1.23
seth curry,SG/G/UTIL,CHA,12.85%,0.0%,0.35%,0.19%,0.1%,$-1.25
dalen terry,SF/F/UTIL,CHI,12.55%,0.0%,0.33%,0.12%,0.1%,$-1.25
jared mccain,PG/G/UTIL,PHI,10.57%,0.0%,0.24%,0.02%,0.03%,$-1.26
simone fontecchio,PF/F/UTIL,DET,12.21%,0.0%,0.34%,0.22%,0.1%,$-1.29
kessler edwards,PF/SF/F/UTIL,DAL,12.96%,0.0%,0.31%,0.27%,0.1%,$-1.3
deandre jordan,C/UTIL,DEN,11.82%,0.0%,0.37%,0.1%,0.1%,$-1.3
kj simpson,PG/G/UTIL,CHA,13.2%,0.0%,0.27%,0.1%,0.1%,$-1.32
jordan miller,SG/G/UTIL,LAC,11.26%,0.0%,0.33%,0.17%,0.1%,$-1.35
julian phillips,PF/F/UTIL,CHI,11.44%,0.0%,0.24%,0.19%,0.1%,$-1.36
riley minix,PF/F/UTIL,SAS,8.26%,0.0%,0.21%,0.02%,0.03%,$-1.39
daquan jeffries,PF/F/UTIL,CHA,10.07%,0.0%,0.22%,0.15%,0.1%,$-1.45
trentyn flowers,SG/G/UTIL,LAC,10.63%,0.0%,0.22%,0.08%,0.03%,$-1.46
pete nance,C/UTIL,PHI,10.59%,0.0%,0.18%,0.07%,0.1%,$-1.47
emanuel miller,PF/F/UTIL,CHI,10.11%,0.0%,0.23%,0.1%,0.03%,$-1.47
grant williams,C/UTIL,CHA,10.07%,0.0%,0.18%,0.05%,0.03%,$-1.47
ryan rollins,PG/G/UTIL,MIL,9.87%,0.0%,0.2%,0.15%,0.1%,$-1.47
aj lawson,PG/G/UTIL,TOR,11.08%,0.0%,0.17%,0.03%,0.03%,$-1.48
tyler smith,PF/F/UTIL,MIL,10.37%,0.0%,0.24%,0.05%,0.03%,$-1.48
anton watson,SF/F/UTIL,BOS,10.73%,0.0%,0.25%,0.03%,0.03%,$-1.48
torrey craig,PF/F/UTIL,CHI,10.33%,0.0%,0.16%,0.05%,0.03%,$-1.5
wendell moore jr.,SF/SG/G/F/UTIL,DET,9.42%,0.0%,0.17%,0.12%,0.03%,$-1.51
drew peterson,PF/F/UTIL,BOS,9.49%,0.0%,0.18%,0.13%,0.03%,$-1.51
harrison ingram,PF/F/UTIL,SAS,10.69%,0.0%,0.18%,0.08%,0.03%,$-1.51
bones hyland,PG/G/UTIL,LAC,11.22%,0.0%,0.17%,0.03%,0.03%,$-1.51
blake wesley,PG/SG/G/UTIL,SAS,9.86%,0.0%,0.2%,0.05%,0.03%,$-1.52
chris duarte,SF/SG/G/F/UTIL,CHI,9.95%,0.0%,0.15%,0.2%,0.03%,$-1.52
trey alexander,PG/SG/G/UTIL,DEN,9.6%,0.0%,0.22%,0.08%,0.03%,$-1.52
brandon miller,PF/F/UTIL,CHA,9.85%,0.0%,0.17%,0.05%,0.03%,$-1.53
brandon williams,PG/G/UTIL,DAL,7.86%,0.0%,0.12%,0.02%,0.03%,$-1.53
jeff dowtin,PG/SG/G/UTIL,PHI,9.28%,0.0%,0.17%,0.1%,0.03%,$-1.54
chris livingston,SF/F/UTIL,MIL,9.68%,0.0%,0.15%,0.05%,0.03%,$-1.54
spencer jones,SF/SG/G/F/UTIL,DEN,8.99%,0.0%,0.24%,0.08%,0.03%,$-1.54
malaki branham,PG/SG/G/UTIL,SAS,8.69%,0.0%,0.17%,0.05%,0.03%,$-1.54
pj hall,C/UTIL,DEN,7.51%,0.0%,0.1%,0.02%,0.03%,$-1.54
kylor kelley,C/UTIL,DAL,9.07%,0.0%,0.16%,0.07%,0.03%,$-1.54
