Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
tyus jones,PG/G/UTIL,PHX,19.55%,0.0%,0.59%,0.06%,0.1%,$-1.45
kyle kuzma,PF/SF/F/UTIL,MIL,19.39%,0.0%,0.51%,1.25%,0.92%,$-1.46
mike conley,PG/G/UTIL,MIN,18.8%,0.0%,0.54%,0.18%,0.24%,$-1.46
simone fontecchio,PF/F/UTIL,DET,20.19%,0.0%,0.54%,0.13%,0.1%,$-1.46
dean wade,C/PF/F/UTIL,CLE,18.73%,0.0%,0.51%,0.13%,0.1%,$-1.53
mason plumlee,C/UTIL,PHX,17.6%,0.0%,0.48%,0.05%,0.1%,$-1.55
terry rozier,PG/SG/G/UTIL,MIA,18.59%,0.0%,0.5%,0.11%,0.09%,$-1.57
charles bassey,C/UTIL,SAS,17.14%,0.0%,0.48%,0.13%,0.1%,$-1.57
jamal shead,PG/G/UTIL,TOR,17.77%,0.0%,0.48%,0.1%,0.1%,$-1.58
taurean prince,SG/G/UTIL,MIL,18.42%,0.0%,0.47%,0.13%,0.12%,$-1.6
aaron wiggins,PF/SF/F/UTIL,OKC,17.68%,0.0%,0.45%,0.87%,0.54%,$-1.63
terrence shannon jr.,SF/SG/G/F/UTIL,MIN,17.4%,0.0%,0.47%,0.11%,0.06%,$-1.64
jeremy sochan,C/PF/F/UTIL,SAS,17.9%,0.0%,0.4%,0.12%,0.1%,$-1.66
isaiah joe,SG/G/UTIL,OKC,16.23%,0.0%,0.4%,0.04%,0.07%,$-1.66
harrison barnes,PF/SF/F/UTIL,SAS,18.89%,0.0%,0.48%,0.03%,0.02%,$-1.68
jaylen clark,SF/SG/G/F/UTIL,MIN,17.51%,0.0%,0.41%,0.18%,0.1%,$-1.7
gary harris,SF/SG/G/F/UTIL,ORL,17.6%,0.0%,0.45%,0.29%,0.1%,$-1.71
stephon castle,PG/SG/G/UTIL,SAS,15.78%,0.0%,0.41%,1.02%,0.83%,$-1.73
bol bol,PF/F/UTIL,PHX,16.68%,0.0%,0.41%,0.08%,0.1%,$-1.78
jaylen wells,SF/SG/G/F/UTIL,MEM,16.9%,0.0%,0.39%,0.93%,0.59%,$-1.79
kyle anderson,PF/SF/F/UTIL,MIA,17.16%,0.0%,0.35%,0.09%,0.1%,$-1.82
sam merrill,SG/G/UTIL,CLE,17.39%,0.0%,0.34%,0.1%,0.1%,$-1.83
haywood highsmith,PF/SF/F/UTIL,MIA,16.45%,0.0%,0.28%,0.08%,0.03%,$-1.9
anthony black,PG/G/UTIL,ORL,15.19%,0.0%,0.3%,0.32%,0.33%,$-1.94
brandon boston jr.,SF/SG/G/F/UTIL,NOP,16.14%,0.0%,0.3%,0.04%,0.03%,$-1.94
daniss jenkins,PG/G/UTIL,DET,15.35%,0.0%,0.28%,0.09%,0.03%,$-1.97
jaden ivey,PG/G/UTIL,DET,16.69%,0.0%,0.31%,0.06%,0.03%,$-1.97
moritz wagner,C/UTIL,ORL,14.34%,0.0%,0.28%,0.08%,0.03%,$-1.99
garrett temple,SG/G/UTIL,TOR,14.93%,0.0%,0.32%,0.07%,0.03%,$-2.0
isaiah stevens,PG/G/UTIL,MIA,13.24%,0.0%,0.26%,0.06%,0.03%,$-2.05
tristan vukcevic,C/UTIL,WAS,14.26%,0.0%,0.25%,6.57%,11.04%,$-2.06
dru smith,PG/G/UTIL,MIA,15.76%,0.0%,0.32%,0.04%,0.03%,$-2.06
stanley umude,SG/G/UTIL,MIL,13.78%,0.0%,0.29%,0.07%,0.03%,$-2.07
rob dillingham,PG/G/UTIL,MIN,15.76%,0.0%,0.22%,0.08%,0.1%,$-2.07
joe ingles,PF/F/UTIL,MIN,14.04%,0.0%,0.23%,0.19%,0.1%,$-2.09
oso ighodaro,C/UTIL,PHX,13.15%,0.0%,0.23%,0.06%,0.03%,$-2.09
jaylen martin,SF/F/UTIL,WAS,15.23%,0.0%,0.24%,0.06%,0.03%,$-2.09
emoni bates,PG/G/UTIL,CLE,12.85%,0.0%,0.26%,0.08%,0.03%,$-2.09
tolu smith,C/UTIL,DET,14.73%,0.0%,0.27%,0.06%,0.03%,$-2.09
zyon pullin,PG/G/UTIL,MEM,13.39%,0.0%,0.23%,0.06%,0.03%,$-2.09
aj johnson,PG/SG/G/UTIL,WAS,14.09%,0.0%,0.25%,0.23%,0.1%,$-2.1
tristen newton,PG/G/UTIL,MIN,13.33%,0.0%,0.22%,0.08%,0.03%,$-2.1
p.j. tucker,C/UTIL,TOR,14.05%,0.0%,0.22%,0.09%,0.03%,$-2.11
julian champagnie,SF/SG/G/F/UTIL,SAS,13.41%,0.0%,0.22%,0.19%,0.1%,$-2.12
cam spencer,SG/G/UTIL,MEM,13.82%,0.0%,0.23%,0.09%,0.03%,$-2.12
malaki branham,SF/SG/G/F/UTIL,SAS,13.23%,0.0%,0.22%,0.13%,0.03%,$-2.12
dillon jones,PF/F/UTIL,OKC,14.36%,0.0%,0.2%,0.05%,0.03%,$-2.13
lamar stevens,C/UTIL,MEM,13.81%,0.0%,0.22%,0.07%,0.03%,$-2.13
adam flagler,PG/G/UTIL,OKC,13.56%,0.0%,0.21%,0.2%,0.1%,$-2.13
aj lawson,PG/SG/G/UTIL,TOR,13.73%,0.0%,0.24%,0.08%,0.03%,$-2.13
lindy waters iii,PF/F/UTIL,DET,12.78%,0.0%,0.21%,0.08%,0.03%,$-2.14
colby jones,SG/G/UTIL,WAS,14.31%,0.0%,0.22%,0.08%,0.03%,$-2.14
monte morris,PG/G/UTIL,PHX,13.74%,0.0%,0.18%,0.11%,0.03%,$-2.14
luke travers,SF/F/UTIL,CLE,13.05%,0.0%,0.2%,0.08%,0.03%,$-2.15
jamison battle,SF/F/UTIL,TOR,13.19%,0.0%,0.24%,0.05%,0.03%,$-2.15
alex ducas,SG/G/UTIL,OKC,12.38%,0.0%,0.23%,0.11%,0.03%,$-2.16
kobe bufkin,PG/G/UTIL,ATL,13.06%,0.0%,0.22%,0.09%,0.03%,$-2.16
jt thor,PF/F/UTIL,CLE,12.74%,0.0%,0.21%,0.08%,0.03%,$-2.16
john konchar,SF/F/UTIL,MEM,12.9%,0.0%,0.17%,0.08%,0.03%,$-2.16
pelle larsson,SF/SG/G/F/UTIL,MIA,12.45%,0.0%,0.22%,0.14%,0.03%,$-2.17
damion lee,SG/G/UTIL,PHX,14.15%,0.0%,0.23%,0.04%,0.03%,$-2.17
liam robbins,C/UTIL,MIL,13.59%,0.0%,0.21%,0.09%,0.03%,$-2.17
jamal cain,SF/F/UTIL,NOP,12.83%,0.0%,0.21%,0.12%,0.03%,$-2.18
jalen bridges,PF/F/UTIL,PHX,12.63%,0.0%,0.2%,0.09%,0.03%,$-2.18
trevelin queen,PG/SG/G/UTIL,ORL,13.27%,0.0%,0.23%,0.06%,0.03%,$-2.19
david duke jr.,SG/G/UTIL,SAS,12.41%,0.0%,0.19%,0.07%,0.03%,$-2.19
mac mcclung,PG/G/UTIL,ORL,12.54%,0.0%,0.19%,0.07%,0.03%,$-2.19
dejounte murray,PG/G/UTIL,NOP,12.72%,0.0%,0.2%,0.1%,0.03%,$-2.2
bobi klintman,PF/F/UTIL,DET,14.16%,0.0%,0.22%,0.04%,0.03%,$-2.2
jay huff,C/UTIL,MEM,12.2%,0.0%,0.17%,0.04%,0.03%,$-2.2
ulrich chomche,C/UTIL,TOR,12.23%,0.0%,0.16%,0.06%,0.03%,$-2.2
andre jackson jr.,SF/SG/G/F/UTIL,MIL,12.82%,0.0%,0.2%,0.28%,0.1%,$-2.21
keion brooks jr.,PF/SF/F/UTIL,NOP,12.99%,0.0%,0.18%,0.08%,0.03%,$-2.22
kevin love,C/UTIL,MIA,13.18%,0.0%,0.2%,0.06%,0.03%,$-2.22
blake wesley,PG/G/UTIL,SAS,12.92%,0.0%,0.21%,0.09%,0.03%,$-2.22
josh christopher,PG/G/UTIL,MIA,13.15%,0.0%,0.15%,0.06%,0.03%,$-2.23
marcus sasser,PG/SG/G/UTIL,DET,12.7%,0.0%,0.2%,0.09%,0.03%,$-2.23
tristan thompson,C/UTIL,CLE,12.01%,0.0%,0.15%,0.08%,0.03%,$-2.23
keaton wallace,PG/G/UTIL,ATL,12.09%,0.0%,0.17%,0.11%,0.03%,$-2.24
caleb houstan,PF/SF/F/UTIL,ORL,12.36%,0.0%,0.18%,0.3%,0.1%,$-2.24
jalen johnson,C/PF/F/UTIL,ATL,12.7%,0.0%,0.18%,0.11%,0.03%,$-2.24
josh minott,SF/SG/G/F/UTIL,MIN,11.56%,0.0%,0.19%,0.13%,0.03%,$-2.24
jett howard,PF/SF/F/UTIL,ORL,12.47%,0.0%,0.18%,0.12%,0.1%,$-2.24
ron harper jr.,SF/F/UTIL,DET,12.35%,0.0%,0.18%,0.08%,0.03%,$-2.24
keshad johnson,SF/F/UTIL,MIA,12.3%,0.0%,0.15%,0.07%,0.03%,$-2.25
victor wembanyama,C/UTIL,SAS,12.45%,0.0%,0.18%,0.05%,0.03%,$-2.25
yuki kawamura,PG/G/UTIL,MEM,14.12%,0.0%,0.16%,0.04%,0.03%,$-2.25
cory joseph,PG/G/UTIL,ORL,12.32%,0.0%,0.18%,0.05%,0.03%,$-2.25
antonio reeves,SG/G/UTIL,NOP,12.08%,0.0%,0.17%,0.14%,0.1%,$-2.26
dominick barlow,C/PF/F/UTIL,ATL,11.72%,0.0%,0.18%,0.25%,0.1%,$-2.26
chris livingston,C/UTIL,MIL,11.14%,0.0%,0.16%,0.06%,0.03%,$-2.26
harrison ingram,PF/SF/F/UTIL,SAS,11.83%,0.0%,0.15%,0.08%,0.03%,$-2.26
riley minix,PF/F/UTIL,SAS,11.87%,0.0%,0.15%,0.11%,0.03%,$-2.27
jesse edwards,C/UTIL,MIN,12.6%,0.0%,0.15%,0.09%,0.03%,$-2.27
anthony gill,C/PF/F/UTIL,WAS,11.78%,0.0%,0.16%,0.33%,0.1%,$-2.28
jared rhoden,SG/G/UTIL,TOR,12.52%,0.0%,0.18%,0.09%,0.03%,$-2.28
nae'qwan tomlin,C/UTIL,CLE,11.03%,0.0%,0.16%,0.07%,0.03%,$-2.28
pat connaughton,PF/SF/F/UTIL,MIL,12.24%,0.0%,0.14%,0.07%,0.03%,$-2.28
garrison mathews,SF/SG/G/F/UTIL,ATL,11.43%,0.0%,0.17%,0.12%,0.03%,$-2.29
larry nance jr.,C/PF/F/UTIL,ATL,11.07%,0.0%,0.14%,0.11%,0.03%,$-2.31
branden carlson,C/UTIL,OKC,10.64%,0.0%,0.15%,0.08%,0.03%,$-2.31
collin gillespie,PG/G/UTIL,PHX,10.82%,0.0%,0.14%,0.11%,0.03%,$-2.32
alec burks,PG/SG/G/UTIL,MIA,10.76%,0.0%,0.13%,0.11%,0.1%,$-2.33
leonard miller,C/PF/F/UTIL,MIN,10.54%,0.0%,0.15%,0.06%,0.04%,$-2.33
ethan thompson,PG/G/UTIL,ORL,11.52%,0.0%,0.1%,0.05%,0.03%,$-2.35
ajay mitchell,PG/G/UTIL,OKC,10.45%,0.0%,0.13%,0.07%,0.03%,$-2.37
paul reed,C/UTIL,DET,10.49%,0.0%,0.14%,0.05%,0.03%,$-2.38
daeqwon plowden,SG/G/UTIL,ATL,10.17%,0.0%,0.11%,0.02%,0.03%,$-2.38
jaylon tyson,SG/G/UTIL,CLE,9.66%,0.0%,0.12%,0.06%,0.03%,$-2.4
ryan dunn,PF/SF/F/UTIL,PHX,10.0%,0.0%,0.12%,0.24%,0.1%,$-2.4
ousmane dieng,C/PF/F/UTIL,OKC,10.37%,0.0%,0.12%,0.08%,0.03%,$-2.4
jordan mclaughlin,PG/G/UTIL,SAS,10.81%,0.0%,0.1%,0.06%,0.03%,$-2.4
tyty washington jr.,PG/G/UTIL,PHX,10.38%,0.0%,0.11%,0.11%,0.1%,$-2.41
erik stevenson,PG/G/UTIL,WAS,10.1%,0.0%,0.11%,0.07%,0.03%,$-2.41
tyler smith,C/PF/F/UTIL,MIL,11.11%,0.0%,0.07%,0.06%,0.04%,$-2.42
nikola topic,PG/G/UTIL,OKC,9.2%,0.0%,0.09%,0.06%,0.03%,$-2.43
craig porter jr.,PG/G/UTIL,CLE,9.64%,0.0%,0.12%,0.03%,0.03%,$-2.45
herbert jones,C/UTIL,NOP,9.2%,0.0%,0.09%,0.05%,0.03%,$-2.46
scotty pippen jr.,PG/G/UTIL,MEM,8.65%,0.0%,0.07%,0.13%,0.1%,$-2.5
chris boucher,C/PF/F/UTIL,TOR,8.89%,0.0%,0.07%,0.16%,0.1%,$-2.51
cody martin,SF/SG/G/F/UTIL,PHX,7.88%,0.0%,0.06%,0.08%,0.04%,$-2.53
saddiq bey,SF/F/UTIL,WAS,9.1%,0.0%,0.09%,0.04%,0.04%,$-2.53
bismack biyombo,C/UTIL,SAS,7.85%,0.0%,0.05%,0.05%,0.1%,$-2.57
marvin bagley iii,C/PF/F/UTIL,MEM,6.52%,0.0%,0.07%,0.02%,0.03%,$-2.6
jeremiah robinson-earl,C/PF/F/UTIL,NOP,6.83%,0.0%,0.04%,0.09%,0.1%,$-2.62
marcus smart,SF/SG/G/F/UTIL,WAS,6.24%,0.0%,0.03%,0.08%,0.04%,$-2.64
malcolm brogdon,PG/SG/G/UTIL,WAS,6.97%,0.0%,0.03%,0.04%,0.04%,$-2.65
jaylin williams,C/UTIL,OKC,6.14%,0.0%,0.03%,0.05%,0.1%,$-2.66
donte divincenzo,PG/G/UTIL,MIN,6.57%,0.0%,0.02%,0.04%,0.05%,$-2.68
khris middleton,PF/SF/F/UTIL,WAS,6.12%,0.0%,0.03%,0.06%,0.05%,$-2.68
vit krejci,SF/SG/G/F/UTIL,ATL,5.29%,0.0%,0.03%,0.04%,0.04%,$-2.69
jaime jaquez jr.,SF/F/UTIL,MIA,5.37%,0.0%,0.02%,0.09%,0.1%,$-2.7
vasilije micic,PG/G/UTIL,PHX,3.7%,0.0%,0.01%,0.03%,0.04%,$-2.76
ryan rollins,PG/G/UTIL,MIL,4.59%,0.0%,0.01%,0.01%,0.04%,$-2.81
rudy gobert,C/UTIL,MIN,2.9%,0.0%,0.0%,0.02%,0.06%,$-2.84
julius randle,C/PF/F/UTIL,MIN,2.46%,0.0%,0.0%,0.14%,0.07%,$-2.87
bobby portis,PF/F/UTIL,MIL,2.24%,0.0%,0.01%,0.03%,0.07%,$-2.89
jalen suggs,PG/SG/G/UTIL,ORL,1.52%,0.0%,0.0%,0.08%,0.07%,$-2.92
brandon ingram,PF/F/UTIL,TOR,1.09%,0.0%,0.0%,0.03%,0.08%,$-2.95
