Player,Position,Team,UpdatedProjection,UpdatedStdDev,Cash%,Top1%,Sim. Own%,Proj. Own%,Avg. Return,Game Minutes Remaining
Caleb Houstan,PF/SF/F/UTIL,ORL,1.3401171875,1.1192026699072308,0.0%,0.0%,0.01%,0.1%,$-2.69,39
Devin Carter,PG/SG/G/UTIL,SAC,3.43,2.36,0.0%,0.0%,0.01%,0.1%,$-2.69,48
Wendell Moore Jr.,SF/SG/G/F/UTIL,DET,0,0.0,0.0%,0.0%,0.01%,0.03%,$-2.69,39
DaQuan Jeffries,PF/F/UTIL,CHA,15.31375,3.783741684931391,0.0%,0.0%,0.01%,0.1%,$-2.69,36
Tristan Thompson,C/UTIL,CLE,3.63,2.53,0.0%,0.0%,0.01%,0.1%,$-2.69,48
Dean Wade,PF/SF/F/UTIL,CLE,0,0.0,0.0%,0.0%,0.01%,0.04%,$-2.69,48
Jae Crowder,C/PF/F/UTIL,SAC,0,0.0,0.0%,0.0%,0.01%,0.03%,$-2.69,48
Jeff Green,C/PF/F/UTIL,HOU,0,0.0,0.0%,0.0%,0.01%,0.03%,$-2.69,48
Jett Howard,PF/SF/F/UTIL,ORL,4.6276953125,3.604361354268168,0.0%,0.0%,0.01%,0.1%,$-2.69,39
Oscar Tshiebwe,C/UTIL,UTA,0,0.0,0.0%,0.0%,0.01%,0.03%,$-2.69,48
Jericho Sims,C/UTIL,NYK,0,0.0,0.0%,0.0%,0.01%,0.03%,$-2.69,48
E.J. Liddell,C/UTIL,CHI,0,0.0,0.0%,0.0%,0.01%,0.03%,$-2.69,48
Goga Bitadze,C/UTIL,ORL,0,0.0,0.0%,0.0%,0.01%,0.06%,$-2.69,39
KJ Simpson,PG/G/UTIL,CHA,0,0.0,0.0%,0.0%,0.01%,0.03%,$-2.69,36
Nate Williams,PG/SF/G/F/UTIL,HOU,0,0.0,0.0%,0.0%,0.01%,0.03%,$-2.69,48
Mac McClung,PG/G/UTIL,ORL,0,0.0,0.0%,0.0%,0.01%,0.03%,$-2.69,39
Bobi Klintman,PF/F/UTIL,DET,0,0.0,0.0%,0.0%,0.01%,0.03%,$-2.69,39
Mason Plumlee,C/UTIL,PHX,13.24,7.56,0.0%,0.0%,0.01%,0.1%,$-2.69,48
Adem Bona,C/UTIL,PHI,10.18,5.79,0.0%,0.0%,0.01%,0.1%,$-2.69,48
Marvin Bagley III,C/UTIL,WAS,0,0.0,0.0%,0.0%,0.01%,0.03%,$-2.69,48
Tyrese Maxey,PG/G/UTIL,PHI,49.89,13.17,20.71%,0.37%,10.03%,6.75%,$-2.73,48
Alexandre Sarr,C/PF/F/UTIL,WAS,29.59,10.72,15.47%,0.52%,8.48%,8.61%,$-2.77,48
Devin Booker,PG/SG/G/UTIL,PHX,47.17,14.05,20.36%,0.34%,11.75%,6.88%,$-2.79,48
Dalen Terry,SF/F/UTIL,CHI,8.91,4.88,24.5%,0.0%,0.2%,0.1%,$-2.85,48
Keyonte George,PG/G/UTIL,UTA,34.82,11.02,19.71%,0.65%,1.14%,1.28%,$-2.87,48
Max Christie,SF/SG/G/F/UTIL,LAL,22.07,5.93,20.91%,0.31%,2.88%,2.74%,$-2.87,48
Jamal Shead,PG/G/UTIL,TOR,13.99,6.89,16.82%,0.0%,0.04%,0.3%,$-2.91,48
De'Aaron Fox,PG/G/UTIL,SAC,41.96,11.15,19.62%,0.09%,1.72%,3.99%,$-2.94,48
Keegan Murray,PF/F/UTIL,SAC,26.98,6.3,9.56%,0.75%,4.06%,5.83%,$-2.95,48
Malik Monk,PG/SG/G/UTIL,SAC,37.05,10.38,8.48%,0.42%,3.74%,4.08%,$-2.96,48
Jaylen Wells,SF/SG/G/F/UTIL,MEM,22.91,6.86,17.89%,0.31%,7.06%,6.59%,$-3.00,48
Josh Giddey,PG/G/UTIL,CHI,37.11,12.23,17.01%,0.29%,7.06%,7.93%,$-3.06,48
Brandon Clarke,C/UTIL,MEM,21.8,10.32,15.27%,0.49%,2.44%,12.49%,$-3.08,48
Desmond Bane,SG/G/UTIL,MEM,39.45,12.91,18.38%,0.13%,4.03%,3.4%,$-3.09,48
Ryan Dunn,PF/SF/F/UTIL,PHX,18.99,7.71,15.17%,0.1%,2.78%,3.15%,$-3.09,48
Gregory Jackson,PF/SF/F/UTIL,MEM,15.19,8.43,14.05%,0.3%,4.25%,2.78%,$-3.10,48
Micah Potter,C/PF/F/UTIL,UTA,0,0.0,33.05%,0.0%,0.02%,0.03%,$-3.12,48
Brice Sensabaugh,PF/SF/F/UTIL,UTA,23.65,9.82,15.83%,0.36%,2.54%,1.85%,$-3.15,48
Nick Smith Jr.,SF/SG/G/F/UTIL,CHA,16.891875,6.928451440852147,10.26%,0.03%,26.27%,17.37%,$-3.16,36
Royce O'Neale,PF/SF/F/UTIL,PHX,19.21,7.92,14.94%,0.58%,2.31%,2.39%,$-3.16,48
Grayson Allen,SF/SG/G/F/UTIL,PHX,19.92,7.73,16.64%,0.05%,3.26%,2.73%,$-3.18,48
Bradley Beal,SF/SG/G/F/UTIL,PHX,26.09,9.75,15.81%,0.06%,2.52%,1.29%,$-3.18,48
Walker Kessler,C/UTIL,UTA,35.31,11.8,13.56%,0.31%,2.15%,5.1%,$-3.20,48
Jaxson Hayes,C/UTIL,LAL,10.32,6.04,16.81%,0.0%,0.04%,0.1%,$-3.20,48
Collin Sexton,PG/SG/G/UTIL,UTA,37.55,12.72,15.64%,0.26%,4.27%,3.31%,$-3.21,48
Nick Richards,C/UTIL,PHX,29.71,11.7,14.88%,0.25%,3.13%,12.84%,$-3.22,48
Tim Hardaway Jr.,SF/SG/G/F/UTIL,DET,26.075468750000002,5.05844356320276,8.91%,0.93%,0.92%,0.98%,$-3.23,39
Yves Missi,C/UTIL,NOP,25.235,7.29000897963448,13.58%,0.53%,1.99%,2.49%,$-3.23,36
Chris Duarte,SF/SG/G/F/UTIL,CHI,0,0.0,27.87%,0.0%,0.05%,0.03%,$-3.23,48
Justin Edwards,PF/SF/F/UTIL,PHI,19.85,7.01,15.53%,0.1%,0.72%,1.0%,$-3.24,48
Austin Reaves,PG/G/UTIL,LAL,37.31,9.86,16.09%,0.0%,1.0%,0.98%,$-3.25,48
Clint Capela,C/UTIL,ATL,24.5,12.33,16.36%,0.01%,1.24%,3.9%,$-3.25,48
Ty Jerome,PG/G/UTIL,CLE,23.98,10.29,13.41%,0.27%,7.47%,15.14%,$-3.26,48
Luke Kennard,PG/SG/G/UTIL,MEM,24.33,8.98,13.26%,0.17%,3.91%,5.45%,$-3.28,48
Gradey Dick,SG/G/UTIL,TOR,25.0,8.5,12.92%,0.11%,6.14%,9.34%,$-3.29,48
Tyus Jones,PG/G/UTIL,PHX,23.97,8.83,13.99%,0.11%,3.19%,6.86%,$-3.29,48
DeMar DeRozan,SF/F/UTIL,SAC,35.43,9.13,11.6%,0.31%,5.62%,2.91%,$-3.30,48
Lonzo Ball,PG/G/UTIL,CHI,25.21,9.55,13.53%,0.06%,4.64%,10.03%,$-3.30,48
Carlton Carrington,PG/SG/G/UTIL,WAS,23.68,6.68,13.56%,0.1%,8.22%,11.68%,$-3.33,48
Ja Morant,PG/G/UTIL,MEM,42.57,16.64,13.71%,0.04%,5.17%,4.39%,$-3.33,48
Brandin Podziemski,PG/SG/G/UTIL,GSW,20.57,8.18,13.36%,0.07%,5.11%,7.74%,$-3.37,48
Patrick Williams,PF/F/UTIL,CHI,22.02,7.95,11.09%,0.04%,5.03%,8.71%,$-3.38,48
Taj Gibson,C/UTIL,CHA,24.7825,5.6335709531200715,11.86%,0.09%,0.65%,0.42%,$-3.39,36
Kyle Kuzma,PF/F/UTIL,WAS,30.24,10.85,14.65%,0.0%,2.81%,2.6%,$-3.39,48
Matas Buzelis,PF/SF/F/UTIL,CHI,13.15,7.16,12.18%,0.0%,0.48%,0.35%,$-3.39,48
Davion Mitchell,PG/SG/G/UTIL,TOR,18.77,6.31,13.39%,0.0%,0.79%,4.65%,$-3.40,48
Dennis Schroder,PG/SG/G/UTIL,GSW,23.29,9.88,12.46%,0.24%,0.9%,0.96%,$-3.41,48
Kyle Filipowski,C/PF/F/UTIL,UTA,22.63,8.38,10.86%,0.1%,4.74%,6.03%,$-3.44,48
Jalen Smith,C/UTIL,CHI,17.68,10.49,10.32%,0.03%,0.77%,3.0%,$-3.46,48
Gabe Vincent,PG/SG/G/UTIL,LAL,14.53,5.02,17.09%,0.0%,0.09%,0.1%,$-3.46,48
Alperen Sengun,C/UTIL,HOU,43.13,16.97,10.32%,0.0%,0.59%,3.88%,$-3.49,48
Quinten Post,C/UTIL,GSW,16.88,8.63,7.46%,0.0%,0.09%,0.11%,$-3.52,48
Donovan Mitchell,PG/SG/G/UTIL,CLE,40.78,13.72,6.57%,0.07%,4.33%,3.68%,$-3.55,48
Moses Moody,SF/SG/G/F/UTIL,GSW,14.25,7.07,10.58%,0.0%,0.3%,0.22%,$-3.56,48
Pat Spencer,PG/G/UTIL,GSW,0,0.0,4.14%,0.0%,0.03%,0.03%,$-3.59,48
Caris LeVert,PG/SG/G/UTIL,CLE,0,0.0,0.0%,0.0%,0.03%,0.04%,$-3.59,48
Jake LaRavia,PF/SF/F/UTIL,MEM,0,0.0,0.0%,0.0%,0.03%,0.03%,$-3.59,48
Jalen Bridges,SF/F/UTIL,PHX,0,0.0,1.46%,0.0%,0.03%,0.03%,$-3.59,48
Vince Williams Jr.,PF/F/UTIL,MEM,0,0.0,0.0%,0.0%,0.03%,0.03%,$-3.59,48
Richaun Holmes,C/UTIL,WAS,0,0.0,0.0%,0.0%,0.03%,0.03%,$-3.59,48
Cam Spencer,PG/G/UTIL,MEM,0,0.0,0.0%,0.0%,0.03%,0.03%,$-3.59,48
Emanuel Miller,PF/F/UTIL,CHI,0,0.0,0.0%,0.0%,0.03%,0.03%,$-3.59,48
Jevon Carter,PG/G/UTIL,CHI,0,0.0,0.0%,0.0%,0.03%,0.03%,$-3.59,48
Tidjane Salaun,PF/F/UTIL,CHA,0,0.0,0.0%,0.0%,0.03%,0.03%,$-3.59,36
Oso Ighodaro,C/PF/F/UTIL,PHX,0,0.0,0.0%,0.0%,0.03%,0.03%,$-3.59,48
Julian Phillips,PF/F/UTIL,CHI,7.21,4.16,12.33%,0.0%,0.13%,0.1%,$-3.60,48
Ayo Dosunmu,PG/SG/G/UTIL,CHI,24.68,8.88,8.48%,0.0%,1.7%,1.64%,$-3.61,48
Cam Whitmore,SF/SG/G/F/UTIL,HOU,19.44,9.87,3.79%,0.0%,1.46%,2.24%,$-3.61,48
Svi Mykhailiuk,SF/SG/G/F/UTIL,UTA,15.38,7.97,11.65%,0.0%,0.13%,0.1%,$-3.61,48
Cade Cunningham,PG/G/UTIL,DET,53.4398828125,13.333493224957797,6.12%,0.14%,3.11%,2.83%,$-3.62,39
Bruce Brown,SF/SG/G/F/UTIL,TOR,18.53,8.9,8.32%,0.09%,13.63%,0.41%,$-3.62,48
Eric Gordon,SG/G/UTIL,PHI,17.04,5.76,8.31%,0.0%,0.09%,0.22%,$-3.62,48
Max Strus,SF/SG/G/F/UTIL,CLE,18.94,6.61,7.83%,0.0%,1.28%,1.43%,$-3.63,48
Jalen Brunson,PG/G/UTIL,NYK,45.89,13.32,6.47%,0.31%,2.04%,4.35%,$-3.64,48
Buddy Hield,SF/SG/G/F/UTIL,GSW,16.9,7.94,15.06%,0.0%,0.21%,0.17%,$-3.64,48
Darius Garland,PG/G/UTIL,CLE,37.59,12.22,6.56%,0.0%,3.32%,3.12%,$-3.65,48
John Konchar,SF/SG/G/F/UTIL,MEM,11.91,5.92,10.4%,0.0%,0.15%,0.1%,$-3.65,48
Josh Green,SF/F/UTIL,CHA,15.501875000000002,4.742289578447344,8.5%,0.01%,1.85%,1.27%,$-3.66,36
Scotty Pippen Jr.,PG/G/UTIL,MEM,14.31,8.37,6.0%,0.0%,0.2%,0.32%,$-3.67,48
Mikal Bridges,SF/SG/G/F/UTIL,NYK,31.5,5.98,3.62%,0.23%,2.57%,1.8%,$-3.68,48
CJ McCollum,PG/SG/G/UTIL,NOP,29.82125,8.223331928584223,6.85%,0.0%,6.14%,2.01%,$-3.70,36
Dalton Knecht,SF/SG/G/F/UTIL,LAL,12.47,6.34,8.08%,0.0%,0.1%,0.1%,$-3.71,48
Trey Murphy III,SF/SG/G/F/UTIL,NOP,29.626875000000002,8.088798890897772,4.56%,0.0%,4.31%,1.67%,$-3.72,36
Malik Beasley,SG/G/UTIL,DET,34.93625,7.570040105907963,4.7%,0.07%,0.98%,1.66%,$-3.73,39
Jarrett Allen,C/UTIL,CLE,36.0,11.54,6.31%,0.0%,1.17%,2.25%,$-3.73,48
OG Anunoby,PF/SF/F/UTIL,NYK,30.38,6.61,4.78%,0.13%,5.68%,3.19%,$-3.75,48
Kyle Lowry,PG/SG/G/UTIL,PHI,13.68,6.9,5.91%,0.0%,0.68%,0.53%,$-3.76,48
Shake Milton,PG/SG/G/UTIL,LAL,0,0.0,0.18%,0.0%,0.05%,0.03%,$-3.77,48
Jeff Dowtin,PG/G/UTIL,PHI,0,0.0,0.0%,0.0%,0.05%,0.03%,$-3.77,48
Jordan Clarkson,SG/G/UTIL,UTA,0,0.0,0.0%,0.0%,0.05%,0.06%,$-3.77,48
Brandon Boston Jr.,SF/SG/G/F/UTIL,NOP,0,0.0,0.0%,0.0%,0.05%,0.03%,$-3.77,36
Dyson Daniels,PG/SG/G/UTIL,ATL,39.49,9.09,4.37%,0.1%,4.74%,2.34%,$-3.78,48
Gary Payton II,SF/F/UTIL,GSW,8.57,5.12,10.4%,0.0%,0.12%,0.1%,$-3.83,48
Isaiah Collier,PG/SG/G/UTIL,UTA,20.44,8.51,6.37%,0.0%,0.88%,0.91%,$-3.83,48
Tari Eason,PF/F/UTIL,HOU,26.92,11.35,1.09%,0.0%,2.29%,4.95%,$-3.83,48
Johnny Davis,SF/SG/G/F/UTIL,WAS,0,0.0,0.02%,0.0%,0.07%,0.03%,$-3.84,48
Daniel Theis,C/UTIL,NOP,16.345,5.961495232480791,0.0%,0.0%,0.07%,0.1%,$-3.84,36
Jeremiah Robinson-Earl,C/PF/F/UTIL,NOP,3.796875,3.5314922392692987,0.0%,0.0%,0.07%,0.1%,$-3.84,36
Keon Ellis,SG/G/UTIL,SAC,15.94,6.75,5.45%,0.0%,0.12%,0.1%,$-3.86,48
David Roddy,PF/F/UTIL,ATL,5.37,3.5,0.3%,0.0%,2.62%,0.1%,$-3.88,48
Jonathan Kuminga,PF/F/UTIL,GSW,0,0.0,0.0%,0.0%,0.27%,0.06%,$-3.89,48
Kevin Huerter,SF/SG/G/F/UTIL,SAC,5.58,3.52,0.0%,0.0%,0.09%,0.1%,$-3.89,48
Damion Lee,SF/SG/G/F/UTIL,PHX,0,0.0,0.36%,0.0%,0.09%,0.03%,$-3.89,48
Jay Huff,C/UTIL,MEM,3.17,2.25,0.0%,0.0%,0.09%,0.1%,$-3.89,48
Trey Lyles,C/PF/F/UTIL,SAC,16.39,7.36,1.98%,0.0%,0.4%,1.04%,$-3.90,48
Fred VanVleet,PG/G/UTIL,HOU,34.07,7.57,2.36%,0.0%,0.44%,0.73%,$-3.91,48
Isaiah Stewart,C/UTIL,DET,17.5951953125,7.252785805776779,2.16%,0.0%,0.24%,1.25%,$-3.91,39
Precious Achiuwa,C/PF/F/UTIL,NYK,12.71,7.02,0.0%,0.0%,0.22%,0.1%,$-3.91,48
Simone Fontecchio,PF/F/UTIL,DET,14.0166015625,4.794064979760107,0.0%,0.0%,0.11%,0.1%,$-3.91,39
Georges Niang,PF/SF/F/UTIL,CLE,14.84,6.57,2.03%,0.0%,0.57%,0.09%,$-3.92,48
Tobias Harris,PF/F/UTIL,DET,24.109101562499998,6.353898622071759,2.69%,0.0%,1.62%,2.74%,$-3.93,39
Wendell Carter Jr.,C/UTIL,ORL,29.44703125,8.389613714580186,1.18%,0.0%,0.65%,0.13%,$-3.93,39
Miles McBride,PG/SG/G/UTIL,NYK,16.64,7.21,0.0%,0.0%,0.13%,0.31%,$-3.93,48
Dejounte Murray,PG/G/UTIL,NOP,0,0.0,0.0%,0.0%,0.13%,0.08%,$-3.93,36
Daeqwon Plowden,SF/SG/G/F/UTIL,ATL,0,0.0,0.0%,0.0%,0.13%,0.03%,$-3.93,48
Franz Wagner,SF/F/UTIL,ORL,30.0459375,11.3506538491379,0.83%,0.0%,2.05%,0.83%,$-3.95,39
Talen Horton-Tucker,SF/SG/G/F/UTIL,CHI,12.96,7.47,8.79%,0.0%,0.08%,0.1%,$-3.95,48
John Collins,C/PF/F/UTIL,UTA,0,0.0,0.01%,0.0%,0.3%,0.06%,$-3.95,48
Joel Embiid,C/UTIL,PHI,0,0.0,0.0%,0.0%,0.21%,0.09%,$-3.97,48
Anthony Black,PG/G/UTIL,ORL,14.218671875000002,6.829780072268535,0.0%,0.0%,0.65%,0.1%,$-3.97,39
Kentavious Caldwell-Pope,SG/G/UTIL,ORL,19.032500000000002,4.150743760049651,0.0%,0.0%,0.67%,0.28%,$-3.98,39
Rui Hachimura,PF/SF/F/UTIL,LAL,0,0.0,0.41%,0.0%,1.17%,1.12%,$-3.98,48
Dillon Brooks,PF/F/UTIL,HOU,22.56,5.81,0.0%,0.0%,0.5%,0.5%,$-3.98,48
Tristan da Silva,PF/SF/F/UTIL,ORL,19.6136328125,5.331634766093501,0.04%,0.0%,1.24%,0.1%,$-3.99,39
Jalen Green,SG/G/UTIL,HOU,33.69,10.54,0.34%,0.0%,0.81%,1.51%,$-3.99,48
De'Andre Hunter,PF/SF/F/UTIL,ATL,0,0.0,0.0%,0.0%,0.29%,0.06%,$-3.99,48
Steven Adams,C/UTIL,HOU,13.35,7.46,13.32%,0.0%,0.11%,0.09%,$-4.00,48
Reggie Jackson,PG/G/UTIL,PHI,0,0.0,9.27%,0.0%,0.04%,0.03%,$-4.00,48
Evan Mobley,C/PF/F/UTIL,CLE,32.29,12.84,2.57%,0.0%,0.38%,1.4%,$-4.01,48
Kyle Anderson,PF/F/UTIL,GSW,10.29,6.12,4.78%,0.0%,0.1%,0.1%,$-4.01,48
Dorian Finney-Smith,C/PF/F/UTIL,LAL,21.04,5.77,2.31%,0.0%,0.08%,0.1%,$-4.03,48
Saddiq Bey,SF/F/UTIL,WAS,0,0.0,0.0%,0.0%,0.02%,0.04%,$-4.04,48
Marcus Smart,SG/G/UTIL,MEM,0,0.0,0.0%,0.0%,0.02%,0.04%,$-4.04,48
Jalen Suggs,PG/SG/G/UTIL,ORL,16.7775,9.526441623383594,0.0%,0.0%,0.2%,0.18%,$-4.04,39
Malcolm Brogdon,PG/SG/G/UTIL,WAS,0,0.0,0.0%,0.0%,0.06%,0.06%,$-4.04,48
Cole Anthony,PG/SG/G/UTIL,ORL,10.715078125,5.930892888563514,0.0%,0.0%,0.08%,0.1%,$-4.04,39
Vasilije Micic,PG/G/UTIL,CHA,20.631874999999997,5.557896119421444,0.01%,0.0%,0.14%,0.1%,$-4.04,36
Taylor Hendricks,SF/F/UTIL,UTA,0,0.0,0.01%,0.0%,0.06%,0.03%,$-4.04,48
Keaton Wallace,PG/G/UTIL,ATL,0,0.0,0.0%,0.0%,0.16%,0.04%,$-4.04,48
Cody Williams,SF/F/UTIL,UTA,0,0.0,3.67%,0.0%,0.02%,0.04%,$-4.04,48
Marcus Sasser,PG/SG/G/UTIL,DET,7.3079296875,5.481449296711004,0.0%,0.0%,0.06%,0.1%,$-4.04,39
Mark Williams,C/UTIL,CHA,0,0.0,0.0%,0.0%,0.14%,0.08%,$-4.04,36
Jarred Vanderbilt,C/PF/F/UTIL,LAL,10.46,6.03,0.0%,0.0%,0.06%,0.1%,$-4.04,48
Jaylon Tyson,SF/SG/G/F/UTIL,CLE,9.13,5.12,0.07%,0.0%,0.02%,0.1%,$-4.04,48
Gui Santos,PF/F/UTIL,GSW,16.06,7.13,0.0%,0.0%,0.04%,0.1%,$-4.04,48
Jusuf Nurkic,C/UTIL,PHX,0,0.0,0.0%,0.0%,0.02%,0.04%,$-4.04,48
Tristan Vukcevic,C/UTIL,WAS,0,0.0,0.0%,0.0%,0.02%,0.03%,$-4.04,48
Yuki Kawamura,PG/G/UTIL,MEM,0,0.0,0.0%,0.0%,0.04%,0.03%,$-4.04,48
Jared McCain,PG/G/UTIL,PHI,0,0.0,0.0%,0.0%,0.02%,0.03%,$-4.04,48
Ricky Council IV,PF/SF/F/UTIL,PHI,13.99,7.7,8.49%,0.0%,0.07%,0.1%,$-4.12,48
Monte Morris,PG/G/UTIL,PHX,5.19,3.41,0.0%,0.0%,0.11%,0.1%,$-4.16,48
Draymond Green,C/PF/F/UTIL,GSW,0,0.0,0.0%,0.0%,0.11%,0.06%,$-4.16,48
Cam Reddish,SF/F/UTIL,LAL,2.85,1.77,0.01%,0.0%,0.07%,0.03%,$-4.23,48
Bol Bol,C/PF/F/UTIL,PHX,0,0.0,0.0%,0.0%,0.07%,0.03%,$-4.23,48
Coby White,PG/SG/G/UTIL,CHI,0,0.0,0.02%,0.0%,0.07%,0.06%,$-4.23,48
Cameron Payne,PG/SG/G/UTIL,NYK,9.61,5.87,0.0%,0.0%,0.07%,0.1%,$-4.23,48
Patrick Baldwin Jr.,PF/F/UTIL,WAS,0,0.0,10.52%,0.0%,0.05%,0.03%,$-4.29,48
Lindy Waters III,SF/SG/G/F/UTIL,GSW,0,0.0,5.33%,0.0%,0.05%,0.03%,$-4.30,48
KJ Martin,SF/F/UTIL,PHI,0,0.0,3.39%,0.0%,0.05%,0.03%,$-4.30,48
Caleb Martin,PF/SF/F/UTIL,PHI,0,0.0,0.0%,0.0%,0.05%,0.04%,$-4.31,48
