PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Killian Hayes (37747544),Austin Reaves (37747277),Toumani Camara (37747362),Aaron Gordon (37747407),Day'Ron Sharpe (37747441),Keyonte George (37747318),Jabari Smith Jr. (37747398),Nikola Jokic (37747248),276.76,267.91,365.16,49900,0.15%,6.51%,545.2%,52.09%,217.33999999999997,$21.8,BKN 2,DEN 2,generated,1
Killian Hayes (37747544),Jamal Murray (37747281),Deni Avdija (37747326),Aaron Gordon (37747407),Day'Ron Sharpe (37747441),Keyonte George (37747318),Dillon Brooks (37747402),Nikola Jokic (37747248),277.15000000000003,272.12,370.14000000000004,49900,0.13%,6.18%,518.7%,52.66%,219.48999999999998,$20.7,DEN 3,BKN 2,generated,1
Jamal Murray (37747281),Svi Mykhailiuk (37747436),Toumani Camara (37747362),John Collins (37747295),Day'Ron Sharpe (37747441),Anfernee Simons (37747307),Deni Avdija (37747326),Alperen Sengun (37747270),274.94,266.75,365.77,49900,0.14%,5.33%,478.9%,49.92%,154.19,$19.2,POR 3,UTA 2,generated,1
Keyonte George (37747318),Quentin Grimes (37747385),Toumani Camara (37747362),Aaron Gordon (37747407),Day'Ron Sharpe (37747441),Anfernee Simons (37747307),Jerami Grant (37747382),Nikola Jokic (37747248),277.13000000000005,271.71999999999997,364.83,49800,0.11%,6.43%,478.0%,52.49%,218.26,$19.1,POR 3,DEN 2,generated,1
Jamal Murray (37747281),Keon Johnson (37747374),Michael Porter Jr. (37747322),Aaron Gordon (37747407),Day'Ron Sharpe (37747441),Austin Reaves (37747277),Jabari Smith Jr. (37747398),Alperen Sengun (37747270),275.93,266.02000000000004,363.45000000000005,50000,0.13%,5.41%,458.5%,50.88%,193.2,$18.3,DEN 3,BKN 2,generated,1
Jamal Murray (37747281),Ziaire Williams (37747420),Toumani Camara (37747362),Jabari Smith Jr. (37747398),Day'Ron Sharpe (37747441),Svi Mykhailiuk (37747436),Deni Avdija (37747326),Nikola Jokic (37747248),274.43,270.6,364.06,50000,0.1%,5.7%,416.8%,49.26%,187.2,$16.7,DEN 2,BKN 2,generated,1
Jamal Murray (37747281),Anfernee Simons (37747307),Deni Avdija (37747326),Aaron Gordon (37747407),Day'Ron Sharpe (37747441),Russell Westbrook (37747344),Jabari Smith Jr. (37747398),Joel Embiid (37747260),275.79,269.86,365.73,49800,0.1%,5.58%,406.3%,50.7%,194.45999999999998,$16.3,DEN 3,POR 2,generated,1
Keyonte George (37747318),Ziaire Williams (37747420),Cameron Johnson (37747352),Aaron Gordon (37747407),Day'Ron Sharpe (37747441),Anfernee Simons (37747307),Toumani Camara (37747362),Nikola Jokic (37747248),275.04,268.86,366.09,50000,0.09%,5.5%,389.2%,50.0%,190.26,$15.6,BKN 3,DEN 2,generated,1
Anfernee Simons (37747307),Ziaire Williams (37747420),Deni Avdija (37747326),Aaron Gordon (37747407),Nic Claxton (37747367),Quentin Grimes (37747385),Jabari Smith Jr. (37747398),Nikola Jokic (37747248),279.66,275.57000000000005,367.51000000000005,49800,0.08%,6.14%,380.8%,56.61%,255.82999999999998,$15.2,POR 2,BKN 2,generated,1
Killian Hayes (37747544),Keon Johnson (37747374),Shaedon Sharpe (37747390),Aaron Gordon (37747407),Day'Ron Sharpe (37747441),LaMelo Ball (37747257),Jabari Smith Jr. (37747398),Nikola Jokic (37747248),269.79,267.83000000000004,364.00000000000006,49900,0.09%,4.68%,378.2%,43.13%,219.33999999999997,$15.1,BKN 3,DEN 2,generated,1
Amen Thompson (37747265),Keyonte George (37747318),LeBron James (37747253),Aaron Gordon (37747407),Day'Ron Sharpe (37747441),Anfernee Simons (37747307),Jabari Smith Jr. (37747398),Robert Williams (37747496),270.40000000000003,262.71,360.43,50000,0.09%,4.48%,376.1%,43.11%,171.37,$15.0,HOU 2,POR 2,generated,1
Keyonte George (37747318),Jalen Green (37747285),Toumani Camara (37747362),Michael Porter Jr. (37747322),Day'Ron Sharpe (37747441),Aaron Holiday (37747562),Aaron Gordon (37747407),Nikola Jokic (37747248),271.64000000000004,266.67,363.14000000000004,49900,0.09%,4.87%,375.6%,45.24%,184.34,$15.0,DEN 3,HOU 2,generated,1
Killian Hayes (37747544),Quentin Grimes (37747385),Svi Mykhailiuk (37747436),Aaron Gordon (37747407),Nikola Jokic (37747248),Keyonte George (37747318),Jerami Grant (37747382),Alperen Sengun (37747270),276.70000000000005,275.46000000000004,367.06000000000006,50000,0.08%,5.73%,375.5%,52.1%,261.6,$15.0,UTA 2,DEN 2,generated,1
Jamal Murray (37747281),Kelly Oubre Jr. (37747347),Michael Porter Jr. (37747322),Aaron Gordon (37747407),Day'Ron Sharpe (37747441),Keyonte George (37747318),Deni Avdija (37747326),Alperen Sengun (37747270),277.29999999999995,270.7,366.59000000000003,49600,0.07%,5.6%,373.0%,52.97%,204.37,$14.9,DEN 3,PHI 1,generated,1
Killian Hayes (37747544),Tyrese Martin (37747575),Deni Avdija (37747326),Cameron Johnson (37747352),Nikola Jokic (37747248),Kelly Oubre Jr. (37747347),Aaron Gordon (37747407),Alperen Sengun (37747270),278.07000000000005,276.11,368.44000000000005,49900,0.07%,6.03%,371.8%,54.26%,252.32999999999998,$14.9,BKN 3,DEN 2,generated,1
Killian Hayes (37747544),Quentin Grimes (37747385),Deni Avdija (37747326),Trendon Watford (37747448),Nikola Jokic (37747248),Aaron Holiday (37747562),Michael Porter Jr. (37747322),Alperen Sengun (37747270),272.52000000000004,270.34000000000003,366.43000000000006,49500,0.09%,5.28%,368.8%,47.09%,227.45,$14.8,BKN 2,DEN 2,generated,1
Killian Hayes (37747544),Tyrese Martin (37747575),Deni Avdija (37747326),Trendon Watford (37747448),Joel Embiid (37747260),Keyonte George (37747318),Aaron Gordon (37747407),Nikola Jokic (37747248),272.19000000000005,269.98,367.71000000000004,50000,0.1%,4.86%,364.9%,46.27%,220.09,$14.6,BKN 3,DEN 2,generated,1
Keyonte George (37747318),Quentin Grimes (37747385),Deni Avdija (37747326),Aaron Gordon (37747407),Day'Ron Sharpe (37747441),Scoot Henderson (37747356),Jerami Grant (37747382),Nikola Jokic (37747248),272.86,271.15000000000003,366.55,49700,0.07%,5.25%,364.4%,46.87%,220.27999999999997,$14.6,POR 3,DEN 2,generated,1
Killian Hayes (37747544),Anfernee Simons (37747307),Toumani Camara (37747362),John Collins (37747295),Day'Ron Sharpe (37747441),Keyonte George (37747318),Nick Smith Jr. (37747413),Nikola Jokic (37747248),269.93,264.26,360.81,50000,0.09%,4.89%,362.0%,43.39%,162.92000000000002,$14.5,BKN 2,POR 2,generated,1
Killian Hayes (37747544),Austin Reaves (37747277),Michael Porter Jr. (37747322),Aaron Gordon (37747407),Nic Claxton (37747367),Jalen Green (37747285),Deni Avdija (37747326),Alperen Sengun (37747270),275.2,267.37,363.93999999999994,50000,0.08%,4.89%,359.0%,50.0%,212.17,$14.4,BKN 2,DEN 2,generated,1
Killian Hayes (37747544),Tyrese Martin (37747575),Deni Avdija (37747326),Aaron Gordon (37747407),Nikola Jokic (37747248),Anfernee Simons (37747307),Dillon Brooks (37747402),Alperen Sengun (37747270),278.03000000000003,273.94,368.85,49900,0.07%,5.73%,356.7%,54.33%,243.57999999999998,$14.3,BKN 2,POR 2,generated,1
Killian Hayes (37747544),Anfernee Simons (37747307),Michael Porter Jr. (37747322),Trendon Watford (37747448),Nic Claxton (37747367),Keyonte George (37747318),Jabari Smith Jr. (37747398),Nikola Jokic (37747248),273.62,265.20000000000005,364.6,49500,0.07%,5.38%,352.5%,47.94%,200.49,$14.1,BKN 3,DEN 2,generated,1
Aaron Holiday (37747562),Quentin Grimes (37747385),Paul George (37747291),Aaron Gordon (37747407),Day'Ron Sharpe (37747441),Anfernee Simons (37747307),Deni Avdija (37747326),Nikola Jokic (37747248),274.09,270.48,363.56,49500,0.09%,5.01%,350.1%,48.55%,217.96999999999997,$14.0,PHI 2,DEN 2,generated,1
Killian Hayes (37747544),Tyrese Martin (37747575),Deni Avdija (37747326),Aaron Gordon (37747407),Nikola Jokic (37747248),Isaiah Collier (37747337),Jabari Smith Jr. (37747398),Alperen Sengun (37747270),275.54,272.09000000000003,367.39,49500,0.07%,5.28%,344.2%,50.56%,253.99,$13.8,BKN 2,DEN 2,generated,1
Jamal Murray (37747281),Keyonte George (37747318),Kelly Oubre Jr. (37747347),Aaron Gordon (37747407),Nic Claxton (37747367),Anfernee Simons (37747307),Jabari Smith Jr. (37747398),Alperen Sengun (37747270),279.65000000000003,270.04,362.66999999999996,49700,0.05%,5.5%,343.9%,56.82%,220.2,$13.8,DEN 2,HOU 2,generated,1
Killian Hayes (37747544),Keyonte George (37747318),Cameron Johnson (37747352),Aaron Gordon (37747407),Nikola Jokic (37747248),Anfernee Simons (37747307),Deni Avdija (37747326),Jusuf Nurkic (37747425),275.08,270.2,369.42999999999995,49700,0.08%,5.14%,339.6%,50.22%,228.57,$13.6,BKN 2,DEN 2,generated,1
Killian Hayes (37747544),Tyrese Martin (37747575),Deni Avdija (37747326),Aaron Gordon (37747407),Joel Embiid (37747260),Toumani Camara (37747362),Jabari Smith Jr. (37747398),Nikola Jokic (37747248),275.47,273.26,362.88,49800,0.07%,5.11%,335.2%,50.39%,244.94,$13.4,BKN 2,POR 2,generated,1
Jamal Murray (37747281),Quentin Grimes (37747385),Shaedon Sharpe (37747390),Aaron Gordon (37747407),Day'Ron Sharpe (37747441),Scoot Henderson (37747356),Jabari Smith Jr. (37747398),Nikola Jokic (37747248),271.79,271.25,362.65000000000003,49900,0.07%,4.7%,331.7%,45.71%,225.68,$13.3,DEN 3,POR 2,generated,1
Killian Hayes (37747544),Quentin Grimes (37747385),LeBron James (37747253),John Collins (37747295),Day'Ron Sharpe (37747441),Anfernee Simons (37747307),Miles Bridges (37747272),Aaron Gordon (37747407),268.32,261.79,358.63000000000005,50000,0.1%,4.17%,330.1%,40.81%,183.93,$13.2,BKN 2,PHI 1,generated,1
