PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Stephen Curry (37368007),Kelly Oubre Jr. (37368107),Jaylen Brown (37368031),Ricky Council IV (37368536),Myles Turner (37368095),Anthony Edwards (37367999),Andrew Wiggins (37368103),Luke Kornet (37368285),374.54463541666667,441.25504331770804,50000,100.00%,50000,42318.04%,41228,201.38,$1692.72,GSW 2,PHI 2,opp,2,Deathflower74,441,4613627472
Stephen Curry (37368007),Kelly Oubre Jr. (37368107),Jaylen Brown (37368031),Ricky Council IV (37368536),Luke Kornet (37368285),Anthony Edwards (37367999),Andrew Wiggins (37368103),Myles Turner (37368095),374.54463541666667,441.255043317708,50000,100.00%,50000,42318.04%,41228,201.38,$1692.72,GSW 2,PHI 2,opp,2,cncjordan83,441,4615421209
Jrue Holiday (37368176),Kelly Oubre Jr. (37368107),Jayson Tatum (37367987),Ricky Council IV (37368536),Luke Kornet (37368285),Stephen Curry (37368007),Jaylen Brown (37368031),Myles Turner (37368095),372.59260416666666,428.7904250327361,49900,100.00%,50000,21542.38%,7508,197.05,$861.7,BOS 4,PHI 2,opp,1,Coach_Fonzo_Lane,10,4614400644
Tyrese Maxey (37367996),Kelly Oubre Jr. (37368107),Jaylen Brown (37368031),Jayson Tatum (37367987),Luke Kornet (37368285),Caris LeVert (37368218),Ricky Council IV (37368536),Myles Turner (37368095),370.20680555555555,423.41247047968193,50000,100.00%,50000,11780.25%,1246,240.42999999999998,$471.21,PHI 3,BOS 3,opp,1,mgz32,51,4614633897
Stephen Curry (37368007),Kelly Oubre Jr. (37368107),Ricky Council IV (37368536),Jayson Tatum (37367987),Luke Kornet (37368285),Anthony Edwards (37367999),Nickeil Alexander-Walker (37368313),Myles Turner (37368095),368.24822916666665,434.0779670917684,49700,100.00%,50000,8860.35%,18,211.76999999999998,$354.41,PHI 2,BOS 2,opp,1,JackBurtonHere,411,4615710570
Jrue Holiday (37368176),Jaylen Brown (37368031),Jayson Tatum (37367987),Ricky Council IV (37368536),Myles Turner (37368095),Stephen Curry (37368007),Andrew Wiggins (37368103),Luke Kornet (37368285),364.78822916666667,427.08213351812606,49900,100.00%,50000,6934.04%,0,211.24,$277.36,BOS 4,GSW 2,opp,2,gutp,66,4614895980
Stephen Curry (37368007),Jrue Holiday (37368176),Jayson Tatum (37367987),Andrew Wiggins (37368103),Luke Kornet (37368285),Jaylen Brown (37368031),Ricky Council IV (37368536),Myles Turner (37368095),364.7882291666666,427.08213351812606,49900,100.00%,50000,6934.04%,0,211.24,$277.36,BOS 4,GSW 2,opp,2,JRyan2425,66,4615641871
Tyrese Maxey (37367996),Jaylen Brown (37368031),Ricky Council IV (37368536),Jayson Tatum (37367987),Luke Kornet (37368285),Caris LeVert (37368218),Andrew Wiggins (37368103),Myles Turner (37368095),362.40243055555555,421.70417896507195,50000,100.00%,50000,5061.25%,0,254.61999999999998,$202.45,BOS 3,PHI 2,opp,2,cpardell,39,4615332490
Tyrese Maxey (37367996),Jaylen Brown (37368031),Ricky Council IV (37368536),Jayson Tatum (37367987),Myles Turner (37368095),Caris LeVert (37368218),Andrew Wiggins (37368103),Luke Kornet (37368285),362.4024305555555,421.7041789650719,50000,100.00%,50000,5061.25%,0,254.61999999999998,$202.45,BOS 3,PHI 2,opp,2,jabbo123,39,4614867891
Stephen Curry (37368007),Kelly Oubre Jr. (37368107),Ricky Council IV (37368536),Pascal Siakam (37368046),Luke Kornet (37368285),Darius Garland (37368053),Jaylen Brown (37368031),Myles Turner (37368095),362.15637152777776,426.8387305246744,49700,100.00%,50000,4779.92%,0,170.68,$191.2,PHI 2,IND 2,opp,1,Mr_SixSeven,183,4615022903
