PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Jared Butler (38209626),Ziaire Williams (38209758),Gary Trent Jr. (38209786),Justin Champagnie (38209750),Tristan Vukcevic (38209799),Kevin Porter Jr. (38209743),Pascal Siakam (38209558),Nikola Jokic (38209486),269.06,261.03000000000003,369.02,49300,0.1%,5.01%,482.9%,39.62%,166.79,$19.3,MIL 2,WAS 2,generated,1
Tyrese Haliburton (38209549),Cameron Payne (38209746),Colby Jones (38209940),Trendon Watford (38209739),Tristan Vukcevic (38209799),Kevin Porter Jr. (38209743),LeBron James (38209499),Devin Booker (38209515),276.1,271.70000000000005,375.49,49400,0.11%,5.45%,482.5%,46.82%,197.04000000000002,$19.3,WAS 2,IND 1,generated,1
Jordan Poole (38209637),Jared Butler (38209626),Ja'Kobe Walter (38209883),LeBron James (38209499),Tristan Vukcevic (38209799),Gary Trent Jr. (38209786),Ziaire Williams (38209758),Karl-Anthony Towns (38209503),272.94,265.89,368.12,49500,0.12%,4.66%,473.9%,42.98%,170.31,$19.0,WAS 2,PHI 1,generated,1
Luka Doncic (38209488),Jared Butler (38209626),Colby Jones (38209940),Trendon Watford (38209739),Tristan Vukcevic (38209799),Ryan Rollins (38209763),Ziaire Williams (38209758),LeBron James (38209499),282.82,273.93,382.96,49800,0.09%,6.82%,472.3%,56.41%,192.94,$18.9,LAL 2,WAS 2,generated,1
Jared Butler (38209626),Colby Jones (38209940),LeBron James (38209499),Jonathan Mogbo (38209818),Tristan Vukcevic (38209799),Kevin Porter Jr. (38209743),Gary Trent Jr. (38209786),Luka Doncic (38209488),279.53,269.96000000000004,378.03,49400,0.09%,6.17%,463.7%,51.36%,184.67000000000002,$18.5,WAS 2,LAL 2,generated,1
Jared Butler (38209626),Austin Reaves (38209554),Ricky Council IV (38209691),Trendon Watford (38209739),Adem Bona (38209722),Cameron Payne (38209746),LeBron James (38209499),Nic Claxton (38209652),280.37,269.65,373.3999999999999,49900,0.08%,5.48%,451.5%,53.12%,180.71,$18.1,PHI 3,LAL 2,generated,1
Jared Butler (38209626),Cameron Payne (38209746),LeBron James (38209499),Trendon Watford (38209739),Ivica Zubac (38209552),Gary Trent Jr. (38209786),Kyle Kuzma (38209648),Keon Johnson (38209661),284.32000000000005,272.86,374.33000000000004,50000,0.08%,6.67%,450.0%,58.87%,201.72,$18.0,BKN 2,MIL 2,generated,1
D'Angelo Russell (38209654),Ziaire Williams (38209758),Josh Hart (38209565),LeBron James (38209499),Tristan Vukcevic (38209799),Gary Trent Jr. (38209786),Ryan Dunn (38209801),Ivica Zubac (38209552),278.34,273.74,367.25,49900,0.1%,5.29%,448.7%,49.4%,179.22,$17.9,BKN 2,NYK 1,generated,1
Tyrese Haliburton (38209549),Cameron Payne (38209746),Kyle Kuzma (38209648),Trendon Watford (38209739),Tristan Vukcevic (38209799),Kevin Porter Jr. (38209743),Pascal Siakam (38209558),Devin Booker (38209515),271.99,270.70000000000005,366.74000000000007,49800,0.1%,4.53%,447.2%,41.51%,177.32,$17.9,IND 2,MIL 2,generated,1
Cameron Payne (38209746),Jared Butler (38209626),Colby Jones (38209940),Trendon Watford (38209739),Adem Bona (38209722),RJ Barrett (38209569),LeBron James (38209499),Ivica Zubac (38209552),276.63,267.78999999999996,373.22,50000,0.09%,5.32%,446.7%,47.65%,186.06,$17.9,PHI 2,NYK 1,generated,1
Jared Butler (38209626),Gary Trent Jr. (38209786),Ziaire Williams (38209758),LeBron James (38209499),Tristan Vukcevic (38209799),D'Angelo Russell (38209654),Noah Clowney (38209859),Karl-Anthony Towns (38209503),277.82,272.03,372.14000000000004,49500,0.09%,5.89%,442.1%,48.72%,176.26999999999998,$17.7,BKN 3,PHI 1,generated,1
Jared Butler (38209626),Colby Jones (38209940),LeBron James (38209499),Trendon Watford (38209739),Alexandre Sarr (38209615),Ziaire Williams (38209758),Gary Trent Jr. (38209786),Karl-Anthony Towns (38209503),284.59,276.12,379.04,49700,0.08%,7.35%,439.9%,59.12%,219.75,$17.6,WAS 2,BKN 2,generated,1
Cameron Payne (38209746),Jared Butler (38209626),Ricky Council IV (38209691),Ryan Dunn (38209801),Alexandre Sarr (38209615),Kevin Porter Jr. (38209743),Kyle Kuzma (38209648),Nikola Jokic (38209486),270.19,261.4,366.9,49600,0.11%,4.69%,437.3%,40.89%,156.17,$17.5,PHI 2,MIL 2,generated,1
AJ Johnson (38209754),Jared Butler (38209626),Ricky Council IV (38209691),LeBron James (38209499),Alexandre Sarr (38209615),D'Angelo Russell (38209654),Trendon Watford (38209739),OG Anunoby (38209593),280.90000000000003,267.5,372.78000000000003,49800,0.09%,5.91%,431.1%,53.5%,149.51,$17.2,WAS 2,PHI 2,generated,1
D'Angelo Russell (38209654),RJ Barrett (38209569),LeBron James (38209499),Justin Champagnie (38209750),Tristan Vukcevic (38209799),Kevin Porter Jr. (38209743),Jonathan Mogbo (38209818),Kristaps Porzingis (38209547),262.76,259.19,363.23,50000,0.11%,3.42%,429.5%,32.11%,106.34,$17.2,TOR 2,WAS 2,generated,1
Jared Butler (38209626),Carlton Carrington (38209687),Ziaire Williams (38209758),Trendon Watford (38209739),Ivica Zubac (38209552),Kevin Porter Jr. (38209743),Gary Trent Jr. (38209786),Luka Doncic (38209488),279.13,269.78000000000003,371.24,49900,0.07%,5.95%,420.0%,51.19%,193.8,$16.8,BKN 2,MIL 2,generated,1
Luka Doncic (38209488),Colby Jones (38209940),Ricky Council IV (38209691),Pascal Siakam (38209558),Alexandre Sarr (38209615),Gary Trent Jr. (38209786),Ziaire Williams (38209758),Nic Claxton (38209652),275.51,269.73,366.15,49900,0.09%,5.04%,416.6%,46.39%,183.90999999999997,$16.7,WAS 2,BKN 2,generated,1
Luka Doncic (38209488),Ziaire Williams (38209758),Ja'Kobe Walter (38209883),Pascal Siakam (38209558),Tristan Vukcevic (38209799),D'Angelo Russell (38209654),Gary Trent Jr. (38209786),Alexandre Sarr (38209615),274.49,271.92999999999995,369.19000000000005,49300,0.09%,4.89%,416.3%,44.92%,196.01999999999998,$16.7,BKN 2,WAS 2,generated,1
D'Angelo Russell (38209654),Jared Butler (38209626),Ricky Council IV (38209691),Jonathan Mogbo (38209818),Tristan Vukcevic (38209799),Gary Trent Jr. (38209786),LeBron James (38209499),Devin Booker (38209515),280.08000000000004,269.94,373.21999999999997,49600,0.11%,6.67%,413.3%,51.9%,167.89,$16.5,PHI 2,BKN 1,generated,2
Jared Butler (38209626),Gary Trent Jr. (38209786),Ziaire Williams (38209758),Trendon Watford (38209739),Alexandre Sarr (38209615),Ryan Rollins (38209763),LeBron James (38209499),Devin Booker (38209515),282.32,273.34,375.68,50000,0.07%,6.12%,411.5%,55.92%,206.63,$16.5,MIL 2,BKN 2,generated,1
Jared Butler (38209626),Ziaire Williams (38209758),Ricky Council IV (38209691),LeBron James (38209499),Tristan Vukcevic (38209799),Cameron Payne (38209746),Ryan Dunn (38209801),Karl-Anthony Towns (38209503),279.74,272.6,373.15000000000003,49400,0.07%,5.89%,406.7%,51.66%,187.45999999999998,$16.3,PHI 2,NYK 2,generated,1
Keon Johnson (38209661),Ziaire Williams (38209758),Gary Trent Jr. (38209786),LeBron James (38209499),Alexandre Sarr (38209615),Ryan Rollins (38209763),Kyle Kuzma (38209648),Ivica Zubac (38209552),276.95,270.0,365.70000000000005,49900,0.09%,4.69%,405.9%,48.2%,170.39,$16.2,MIL 3,BKN 2,generated,1
Kevin Porter Jr. (38209743),Carlton Carrington (38209687),LeBron James (38209499),Ricky Council IV (38209691),Nic Claxton (38209652),Colby Jones (38209940),Trendon Watford (38209739),Karl-Anthony Towns (38209503),274.74,265.34999999999997,369.61,49300,0.08%,4.89%,404.4%,44.92%,145.26,$16.2,WAS 2,BKN 2,generated,1
Tyrese Haliburton (38209549),Carlton Carrington (38209687),LeBron James (38209499),Trendon Watford (38209739),Tristan Vukcevic (38209799),Kevin Porter Jr. (38209743),Gary Trent Jr. (38209786),Josh Hart (38209565),278.96,275.34999999999997,371.82,49900,0.07%,5.51%,401.7%,50.83%,193.62,$16.1,WAS 2,MIL 2,generated,1
AJ Johnson (38209754),Jared Butler (38209626),Colby Jones (38209940),LeBron James (38209499),Myles Turner (38209613),Gary Trent Jr. (38209786),Trendon Watford (38209739),Karl-Anthony Towns (38209503),279.3,270.12,370.90999999999997,49800,0.09%,5.35%,400.7%,51.16%,178.24,$16.0,WAS 2,PHI 1,generated,1
D'Angelo Russell (38209654),Carlton Carrington (38209687),Gary Trent Jr. (38209786),Trendon Watford (38209739),Tristan Vukcevic (38209799),Ryan Rollins (38209763),Pascal Siakam (38209558),Nikola Jokic (38209486),271.61,268.94,370.03,49600,0.08%,4.81%,393.4%,41.86%,191.56,$15.7,BKN 2,WAS 2,generated,1
Ryan Rollins (38209763),Carlton Carrington (38209687),Ricky Council IV (38209691),LeBron James (38209499),Tristan Vukcevic (38209799),Gary Trent Jr. (38209786),Kyle Kuzma (38209648),Karl-Anthony Towns (38209503),278.08,274.59,368.49,49900,0.08%,5.24%,391.9%,49.55%,172.79,$15.7,MIL 3,WAS 2,generated,1
Luka Doncic (38209488),Aaron Nesmith (38209717),Ricky Council IV (38209691),Trendon Watford (38209739),Tristan Vukcevic (38209799),Cameron Payne (38209746),Gary Trent Jr. (38209786),Karl-Anthony Towns (38209503),279.05,277.71999999999997,372.11,49900,0.07%,5.53%,387.1%,51.03%,228.37,$15.5,NYK 2,LAL 1,generated,1
Jared Butler (38209626),Ziaire Williams (38209758),Ja'Kobe Walter (38209883),LeBron James (38209499),Alexandre Sarr (38209615),Tyrese Haliburton (38209549),Kyle Kuzma (38209648),Trendon Watford (38209739),279.73999999999995,270.54,372.71,50000,0.06%,5.47%,378.4%,52.43%,165.56,$15.1,BKN 2,PHI 1,generated,1
Cameron Payne (38209746),Jared Butler (38209626),OG Anunoby (38209593),Guerschon Yabusele (38209644),Tristan Vukcevic (38209799),Kevin Porter Jr. (38209743),LeBron James (38209499),Alexandre Sarr (38209615),275.85999999999996,264.92999999999995,371.73,49000,0.08%,4.71%,376.9%,47.02%,166.14999999999998,$15.1,NYK 2,PHI 2,generated,1
D'Angelo Russell (38209654),Cameron Payne (38209746),Ricky Council IV (38209691),Trendon Watford (38209739),Tristan Vukcevic (38209799),James Harden (38209505),Colby Jones (38209940),Luka Doncic (38209488),276.3,273.93,374.01,49700,0.07%,5.28%,375.4%,47.21%,206.01999999999998,$15.0,BKN 2,WAS 2,generated,1
Carlton Carrington (38209687),Cameron Payne (38209746),LeBron James (38209499),Trendon Watford (38209739),Alexandre Sarr (38209615),Kevin Porter Jr. (38209743),Kyle Kuzma (38209648),Pascal Siakam (38209558),278.12,272.87,372.75000000000006,49800,0.07%,5.16%,372.3%,49.69%,192.0,$14.9,WAS 2,MIL 2,generated,1
Tyrese Haliburton (38209549),Gary Trent Jr. (38209786),Ricky Council IV (38209691),Justin Champagnie (38209750),Tristan Vukcevic (38209799),Kevin Porter Jr. (38209743),Josh Hart (38209565),LeBron James (38209499),273.87,268.44,366.73999999999995,49800,0.09%,4.58%,371.9%,43.81%,150.35,$14.9,MIL 2,WAS 2,generated,1
D'Angelo Russell (38209654),Jared Butler (38209626),LeBron James (38209499),Justin Edwards (38209657),Trendon Watford (38209739),Kevin Porter Jr. (38209743),Aaron Gordon (38209610),Nic Claxton (38209652),272.86,260.16,367.51,49600,0.08%,4.33%,370.6%,42.65%,116.35000000000001,$14.8,BKN 3,PHI 2,generated,1
Cameron Payne (38209746),Jared Butler (38209626),Jaylen Martin (38209990),Ricky Council IV (38209691),Alexandre Sarr (38209615),James Harden (38209505),Trendon Watford (38209739),LeBron James (38209499),280.05,270.48,376.37999999999994,50000,0.07%,5.63%,369.8%,52.8%,184.05,$14.8,PHI 2,WAS 2,generated,1
Luka Doncic (38209488),Devin Booker (38209515),Ja'Kobe Walter (38209883),Kyle Kuzma (38209648),Tristan Vukcevic (38209799),Ryan Rollins (38209763),Gary Trent Jr. (38209786),Nic Claxton (38209652),270.62,267.96,361.55,50000,0.09%,3.97%,369.2%,40.07%,155.41,$14.8,MIL 3,LAL 1,generated,1
Cameron Payne (38209746),AJ Johnson (38209754),Ricky Council IV (38209691),LeBron James (38209499),Alexandre Sarr (38209615),James Harden (38209505),Gary Trent Jr. (38209786),Tristan Vukcevic (38209799),280.49,277.19,374.47999999999996,49400,0.07%,5.5%,366.6%,53.48%,227.44,$14.7,WAS 3,NYK 1,generated,1
D'Angelo Russell (38209654),Ziaire Williams (38209758),Ja'Kobe Walter (38209883),Trendon Watford (38209739),Alexandre Sarr (38209615),Gary Trent Jr. (38209786),LeBron James (38209499),Karl-Anthony Towns (38209503),280.24,274.5,374.35,49700,0.06%,5.74%,363.8%,52.38%,204.55,$14.6,BKN 3,TOR 1,generated,1
Quentin Grimes (38209519),Cameron Payne (38209746),Ricky Council IV (38209691),Trendon Watford (38209739),Tristan Vukcevic (38209799),Kevin Porter Jr. (38209743),Ziaire Williams (38209758),Nikola Jokic (38209486),265.98,259.91,368.7,49400,0.08%,3.9%,363.4%,36.13%,199.88,$14.5,PHI 2,BKN 2,generated,1
D'Angelo Russell (38209654),Colby Jones (38209940),Ricky Council IV (38209691),Trendon Watford (38209739),Tristan Vukcevic (38209799),AJ Green (38209957),LeBron James (38209499),Nikola Jokic (38209486),273.7,265.22,375.81,49400,0.07%,5.38%,362.5%,44.48%,175.84,$14.5,BKN 2,WAS 2,generated,1
Jared Butler (38209626),Tyrese Martin (38209809),Ziaire Williams (38209758),Justin Edwards (38209657),Alexandre Sarr (38209615),Gary Trent Jr. (38209786),LeBron James (38209499),Ivica Zubac (38209552),280.03000000000003,269.86,367.74,50000,0.07%,5.39%,361.5%,52.58%,170.95,$14.5,PHI 2,BKN 2,generated,1
Jared Butler (38209626),Aaron Nesmith (38209717),LeBron James (38209499),Ryan Dunn (38209801),Tristan Vukcevic (38209799),Devin Booker (38209515),Gary Trent Jr. (38209786),Alexandre Sarr (38209615),278.31,270.95,370.47,49800,0.08%,5.01%,358.5%,50.13%,177.39,$14.3,PHX 2,WAS 2,generated,1
D'Angelo Russell (38209654),Colby Jones (38209940),LeBron James (38209499),Josh Hart (38209565),Tristan Vukcevic (38209799),Devin Booker (38209515),Gary Trent Jr. (38209786),Orlando Robinson (38209776),273.15,270.73999999999995,364.59999999999997,49900,0.08%,4.18%,357.1%,42.97%,165.87,$14.3,WAS 2,BKN 1,generated,1
Cameron Payne (38209746),Jared Butler (38209626),Ricky Council IV (38209691),LeBron James (38209499),Tristan Vukcevic (38209799),D'Angelo Russell (38209654),Kyle Kuzma (38209648),Russell Westbrook (38209574),274.62,268.32,369.66,49900,0.08%,4.63%,356.3%,45.24%,158.51,$14.3,PHI 2,NYK 1,generated,1
AJ Johnson (38209754),Cameron Payne (38209746),Jaylen Martin (38209990),Trendon Watford (38209739),Tristan Vukcevic (38209799),Luka Doncic (38209488),Gary Trent Jr. (38209786),Nikola Jokic (38209486),273.48,271.02,373.87,49900,0.07%,4.8%,355.8%,44.21%,230.06,$14.2,WAS 3,NYK 1,generated,1
James Harden (38209505),Jared Butler (38209626),Ricky Council IV (38209691),Trendon Watford (38209739),Tristan Vukcevic (38209799),Devin Booker (38209515),Ziaire Williams (38209758),D'Angelo Russell (38209654),275.77,268.28000000000003,369.99,49600,0.07%,5.34%,351.5%,46.31%,168.49,$14.1,BKN 3,PHI 2,generated,1
Jared Butler (38209626),Ziaire Williams (38209758),Ricky Council IV (38209691),Trendon Watford (38209739),Myles Turner (38209613),Tyrese Haliburton (38209549),Gary Trent Jr. (38209786),LeBron James (38209499),281.99,270.52,372.59999999999997,50000,0.06%,5.31%,344.7%,55.38%,182.70999999999998,$13.8,PHI 2,BKN 2,generated,1
D'Angelo Russell (38209654),Jared Butler (38209626),Josh Hart (38209565),Aaron Gordon (38209610),Alexandre Sarr (38209615),Ryan Rollins (38209763),Gary Trent Jr. (38209786),Ivica Zubac (38209552),269.3,266.15,356.28,50000,0.08%,3.85%,343.6%,38.4%,139.05,$13.7,MIL 2,BKN 1,generated,1
Jared Butler (38209626),Keon Johnson (38209661),Ricky Council IV (38209691),LeBron James (38209499),Alexandre Sarr (38209615),Ja'Kobe Walter (38209883),Aaron Gordon (38209610),Nic Claxton (38209652),271.29,258.58,363.28,49900,0.08%,4.08%,343.1%,41.39%,100.47,$13.7,PHI 2,BKN 2,generated,1
D'Angelo Russell (38209654),Jared Butler (38209626),Justin Edwards (38209657),Jonathan Mogbo (38209818),Nic Claxton (38209652),Kevin Porter Jr. (38209743),Ziaire Williams (38209758),Nikola Jokic (38209486),265.56,254.97000000000003,359.96999999999997,49400,0.07%,3.82%,341.8%,35.42%,113.68,$13.7,BKN 3,PHI 2,generated,1
Cameron Payne (38209746),Ziaire Williams (38209758),LeBron James (38209499),Trendon Watford (38209739),Alexandre Sarr (38209615),Kevin Porter Jr. (38209743),Gary Trent Jr. (38209786),Karl-Anthony Towns (38209503),281.64000000000004,277.16,377.7900000000001,49300,0.05%,6.18%,341.2%,54.57%,245.89999999999998,$13.6,NYK 2,BKN 2,generated,1
James Harden (38209505),Colby Jones (38209940),Gary Trent Jr. (38209786),LeBron James (38209499),Tristan Vukcevic (38209799),Tyrese Haliburton (38209549),Trendon Watford (38209739),Orlando Robinson (38209776),275.89,273.71999999999997,372.34,49700,0.07%,4.79%,341.0%,46.48%,198.49,$13.6,WAS 2,LAC 1,generated,1
Jared Butler (38209626),Carlton Carrington (38209687),RJ Barrett (38209569),Trendon Watford (38209739),Alexandre Sarr (38209615),Ziaire Williams (38209758),Jayson Tatum (38209495),Tristan Vukcevic (38209799),269.20000000000005,266.16999999999996,365.63,50000,0.09%,3.56%,340.9%,37.89%,186.0,$13.6,WAS 3,BKN 2,generated,1
D'Angelo Russell (38209654),Jared Butler (38209626),Gary Trent Jr. (38209786),JT Thor (38209979),Tristan Vukcevic (38209799),James Harden (38209505),Ryan Dunn (38209801),Luka Doncic (38209488),271.88,266.57,365.32000000000005,50000,0.08%,4.34%,340.0%,41.69%,156.81,$13.6,WAS 2,BKN 1,generated,1
AJ Johnson (38209754),Austin Reaves (38209554),LeBron James (38209499),Ricky Council IV (38209691),Alexandre Sarr (38209615),Gary Trent Jr. (38209786),Trendon Watford (38209739),Nic Claxton (38209652),279.0,269.28,369.83,49500,0.06%,4.94%,338.1%,51.05%,185.68,$13.5,WAS 2,LAL 2,generated,1
Cameron Payne (38209746),Ziaire Williams (38209758),Colby Jones (38209940),LeBron James (38209499),Tristan Vukcevic (38209799),James Harden (38209505),Gary Trent Jr. (38209786),Ivica Zubac (38209552),279.1,276.12,371.9200000000001,49600,0.06%,5.1%,337.3%,50.81%,230.24999999999997,$13.5,WAS 2,LAC 2,generated,1
AJ Johnson (38209754),Aaron Nesmith (38209717),Gary Trent Jr. (38209786),LeBron James (38209499),Tristan Vukcevic (38209799),Kevin Porter Jr. (38209743),Trendon Watford (38209739),Luka Doncic (38209488),278.57,271.48,376.05999999999995,49500,0.07%,4.87%,337.2%,50.06%,198.06,$13.5,WAS 2,MIL 2,generated,1
Jared Butler (38209626),Cameron Payne (38209746),Justin Edwards (38209657),Ricky Council IV (38209691),Trendon Watford (38209739),Kevin Porter Jr. (38209743),LeBron James (38209499),Tyrese Haliburton (38209549),279.1,266.76,372.2,49600,0.06%,5.16%,329.8%,51.2%,164.54,$13.2,PHI 3,NYK 1,generated,1
