PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Stephen Curry (37675736),Brandin Podziemski (37676023),Kyle Kuzma (37675965),Mouhamed Gueye (37676659),Nikola Jokic (37675696),Moses Moody (37676241),Al Horford (37676221),Daniel Gafford (37675813),310.41625,407.9503451214,49700,100.00%,8040,260.96%,0,181.23,$7.83,GSW 3,MIL 1,user,1,marvalshot,12327,4638421205
Stephen Curry (37675736),Bilal Coulibaly (37675898),Kyle Kuzma (37675965),Mouhamed Gueye (37676659),Jonathan Isaac (37676294),Shai Gilgeous-Alexander (37675704),Aaron Wiggins (37676001),Daniel Gafford (37675813),300.79374999999993,395.416100663713,49900,100.00%,5,119.79%,0,168.12,$3.59,OKC 2,GSW 1,user,30,marvalshot,6869,4638421206
Anthony Edwards (37675721),Brandin Podziemski (37676023),Kyle Kuzma (37675965),Jonathan Isaac (37676294),Daniel Gafford (37675813),Jordan Poole (37675822),Mouhamed Gueye (37676659),Stephen Curry (37675736),283.8501302083333,374.79642965298336,49600,97.55%,0,56.11%,0,174.33999999999997,$1.68,GSW 2,MIN 1,user,30,marvalshot,5606,4638421207
Jordan Poole (37675822),Carlton Carrington (37675997),Jalen Williams (37675783),Mouhamed Gueye (37676659),Jonathan Isaac (37676294),Shai Gilgeous-Alexander (37675704),Kyle Kuzma (37675965),Daniel Gafford (37675813),293.136875,386.22262887823325,50000,100.00%,0,81.67%,0,171.41,$2.45,WAS 2,OKC 2,user,30,marvalshot,5443,4638421208
Shai Gilgeous-Alexander (37675704),Keon Johnson (37675978),Kyle Kuzma (37675965),Mouhamed Gueye (37676659),Jonathan Isaac (37676294),Brandin Podziemski (37676023),Bobby Portis (37675878),Victor Wembanyama (37675702),326.625625,424.69788220426074,49900,100.00%,20000,5823.25%,112,170.95999999999998,$174.7,MIL 2,OKC 1,user,30,marvalshot,1447,4638421209
Keon Johnson (37675978),Malik Monk (37675800),Kyle Kuzma (37675965),Mouhamed Gueye (37676659),Deandre Ayton (37675845),Shai Gilgeous-Alexander (37675704),Al Horford (37676221),Daniel Gafford (37675813),306.38625,398.86034512140003,49900,100.00%,884,178.37%,0,175.01,$5.35,BKN 1,SAC 1,user,30,marvalshot,12445,4638421210
Shai Gilgeous-Alexander (37675704),Brandin Podziemski (37676023),Kyle Kuzma (37675965),Jonathan Isaac (37676294),Daniel Gafford (37675813),Stephen Curry (37675736),Bobby Portis (37675878),Mouhamed Gueye (37676659),308.675625,410.6700082583556,49900,100.00%,3559,212.81%,0,185.01999999999998,$6.38,GSW 2,MIL 2,user,30,marvalshot,9727,4638421211
Stephen Curry (37675736),Malik Monk (37675800),Kyshawn George (37676125),Mouhamed Gueye (37676659),Jonathan Isaac (37676294),Shai Gilgeous-Alexander (37675704),Kyle Kuzma (37675965),Deandre Ayton (37675845),309.06250000000006,402.41408747089736,50000,100.00%,4587,221.61%,0,171.12,$6.65,GSW 1,SAC 1,user,30,marvalshot,5820,4638421212
Jordan Poole (37675822),Brandin Podziemski (37676023),Franz Wagner (37675742),Mouhamed Gueye (37676659),Daniel Gafford (37675813),Jose Alvarado (37676005),Kyle Kuzma (37675965),Stephen Curry (37675736),304.72875,396.7015253861177,49900,100.00%,89,161.9%,0,184.19,$4.86,GSW 2,WAS 1,user,30,marvalshot,4167,4638421213
Jordan Poole (37675822),Brandin Podziemski (37676023),Moses Moody (37676241),Mouhamed Gueye (37676659),Domantas Sabonis (37675725),Stephen Curry (37675736),Kyle Kuzma (37675965),Daniel Gafford (37675813),300.74375,395.61291130700084,49800,100.00%,0,118.83%,0,176.97000000000003,$3.56,GSW 3,WAS 1,user,1,marvalshot,9810,4638421214
