Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
nikola jokic,C/UTIL,DEN,28.21%,0.01%,1.45%,9.16%,15.95%,$0.26
jonathan isaac,C/PF/F/UTIL,ORL,28.1%,0.01%,1.35%,23.74%,22.91%,$0.2
kyle kuzma,PF/SF/F/UTIL,MIL,29.85%,0.01%,1.31%,42.21%,43.52%,$0.13
jordan poole,PG/G/UTIL,WAS,27.94%,0.01%,1.27%,14.75%,15.29%,$0.05
daniel gafford,C/UTIL,DAL,28.41%,0.01%,1.24%,11.7%,25.17%,$0.03
deandre ayton,C/UTIL,POR,28.89%,0.01%,1.24%,16.17%,40.68%,$0.02
day'ron sharpe,C/UTIL,BKN,24.05%,0.01%,1.12%,2.08%,5.16%,$-0.07
stephen curry,PG/G/UTIL,GSW,28.48%,0.01%,1.16%,20.55%,21.0%,$-0.13
shai gilgeous-alexander,PG/G/UTIL,OKC,27.64%,0.01%,1.19%,15.45%,15.69%,$-0.13
brandin podziemski,PG/SG/G/UTIL,GSW,27.74%,0.01%,1.17%,38.3%,28.67%,$-0.16
isaiah hartenstein,C/UTIL,OKC,23.96%,0.01%,1.07%,1.94%,4.24%,$-0.17
domantas sabonis,C/UTIL,SAC,26.19%,0.01%,1.14%,5.91%,9.43%,$-0.18
paolo banchero,PF/F/UTIL,ORL,25.76%,0.01%,1.11%,4.79%,6.62%,$-0.18
kevon looney,C/UTIL,GSW,23.95%,0.01%,1.09%,2.78%,6.22%,$-0.19
franz wagner,SF/F/UTIL,ORL,26.27%,0.01%,1.13%,10.69%,13.04%,$-0.2
zion williamson,PF/F/UTIL,NOP,22.42%,0.01%,1.11%,3.05%,3.85%,$-0.2
keon johnson,PG/SG/G/UTIL,BKN,27.02%,0.01%,1.13%,26.65%,18.82%,$-0.23
kyshawn george,PF/SF/F/UTIL,WAS,27.0%,0.01%,1.13%,31.57%,29.76%,$-0.24
jarrett allen,C/UTIL,CLE,25.12%,0.01%,1.07%,3.68%,8.59%,$-0.25
victor wembanyama,C/UTIL,SAS,26.08%,0.01%,1.12%,9.28%,15.2%,$-0.29
