PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Shai Gilgeous-Alexander (37377113),Isaiah Joe (37377380),Justin Edwards (37377414),Ricky Council IV (37377509),Anthony Davis (37377111),Tyrese Maxey (37377120),Kenrich Williams (37377481),Scoot Henderson (37377214),352.42518229166666,446.591172428872,49600,99.99%,0,-30.7%,0,248.92999999999998,$-1.23,OKC 3,PHI 3,user9,1,marvalshot,5461,4616298846_9
Shai Gilgeous-Alexander (37377113),Kelly Oubre Jr. (37377223),Ricky Council IV (37377509),Alexandre Sarr (37377230),Jaylin Williams (37377338),Malik Monk (37377173),Justin Edwards (37377414),Domantas Sabonis (37377116),348.1613585069444,439.7511866547185,49700,98.76%,0,-98.19%,0,248.65000000000003,$-3.93,PHI 3,OKC 2,user17,1,marvalshot,5479,4616298847_17
Shai Gilgeous-Alexander (37377113),Kelly Oubre Jr. (37377223),DeMar DeRozan (37377183),Ricky Council IV (37377509),Jaylin Williams (37377338),Malik Monk (37377173),Keegan Murray (37377264),Ivica Zubac (37377177),352.76754340277773,441.57767803007164,49900,100.00%,0,-22.47%,0,228.54000000000002,$-0.9,SAC 3,OKC 2,user9,79,marvalshot,5502,4616298848_9
Shai Gilgeous-Alexander (37377113),Cason Wallace (37377321),Ricky Council IV (37377509),Giannis Antetokounmpo (37377107),Jaylin Williams (37377338),Isaiah Joe (37377380),Justin Edwards (37377414),Domantas Sabonis (37377116),403.6832074652778,503.0355329430663,50000,100.00%,50000,399.63%,0,279.49,$15.99,OKC 4,PHI 2,user,134,marvalshot,49,4616298849
Shai Gilgeous-Alexander (37377113),Isaiah Joe (37377380),Ricky Council IV (37377509),Keegan Murray (37377264),Domantas Sabonis (37377116),Malik Monk (37377173),Justin Edwards (37377414),Ivica Zubac (37377177),353.2760069444444,444.42255857051924,49700,100.00%,0,-9.17%,0,286.84,$-0.37,SAC 3,OKC 2,user80,1,marvalshot,5593,4616298850_80
Shai Gilgeous-Alexander (37377113),Dalano Banton (37377390),Justin Edwards (37377414),Bobby Portis (37377252),Nikola Vucevic (37377140),James Harden (37377126),Ricky Council IV (37377509),Ivica Zubac (37377177),318.6651909722222,421.59461305540043,50000,0.00%,0,-100.0%,0,186.72,$-4.0,PHI 2,LAC 2,user7,1,marvalshot,5618,4616298851_7
Shai Gilgeous-Alexander (37377113),Isaiah Joe (37377380),Justin Edwards (37377414),Ricky Council IV (37377509),Domantas Sabonis (37377116),Tyrese Maxey (37377120),Kenrich Williams (37377481),DeMar DeRozan (37377183),351.4251822916667,444.1611724288721,49900,99.97%,0,-57.12%,0,262.57,$-2.28,OKC 3,PHI 3,user6,1,marvalshot,5458,4616298846_6
Shai Gilgeous-Alexander (37377113),Kelly Oubre Jr. (37377223),Ricky Council IV (37377509),Keegan Murray (37377264),Jaylin Williams (37377338),Malik Monk (37377173),Justin Edwards (37377414),Anthony Davis (37377111),347.92135850694444,436.9911866547185,49600,98.16%,0,-98.89%,0,247.59,$-3.96,PHI 3,OKC 2,user26,1,marvalshot,5488,4616298847_26
Shai Gilgeous-Alexander (37377113),Kelly Oubre Jr. (37377223),DeMar DeRozan (37377183),Ricky Council IV (37377509),Jaylin Williams (37377338),Malik Monk (37377173),Keegan Murray (37377264),Ivica Zubac (37377177),352.76754340277773,441.57767803007164,49900,100.00%,0,-22.47%,0,228.54000000000002,$-0.9,SAC 3,OKC 2,user22,79,marvalshot,5502,4616298848_22
Shai Gilgeous-Alexander (37377113),Cason Wallace (37377321),Ricky Council IV (37377509),Giannis Antetokounmpo (37377107),Jaylin Williams (37377338),Isaiah Joe (37377380),Justin Edwards (37377414),Domantas Sabonis (37377116),403.6832074652778,503.0355329430663,50000,100.00%,50000,399.63%,0,279.49,$15.99,OKC 4,PHI 2,user1,134,marvalshot,49,4616298849_1
Shai Gilgeous-Alexander (37377113),Isaiah Joe (37377380),Ricky Council IV (37377509),Alexandre Sarr (37377230),Anthony Davis (37377111),Scoot Henderson (37377214),Justin Edwards (37377414),Ivica Zubac (37377177),351.6960069444444,448.4525585705192,49800,99.98%,0,-49.76%,0,240.07,$-1.99,OKC 2,PHI 2,user,1,marvalshot,2611,4616298850
Shai Gilgeous-Alexander (37377113),Malik Monk (37377173),Justin Edwards (37377414),Bobby Portis (37377252),Domantas Sabonis (37377116),Dalano Banton (37377390),Ricky Council IV (37377509),Ivica Zubac (37377177),321.8451909722222,421.5346130554004,49700,0.00%,0,-100.0%,0,233.19,$-4.0,SAC 2,PHI 2,user17,1,marvalshot,5628,4616298851_17
Shai Gilgeous-Alexander (37377113),Isaiah Joe (37377380),Justin Edwards (37377414),Ricky Council IV (37377509),Nikola Vucevic (37377140),Tyrese Maxey (37377120),Kenrich Williams (37377481),De'Aaron Fox (37377129),351.0551822916666,444.41117242887196,49900,99.98%,0,-63.73%,0,256.21,$-2.55,OKC 3,PHI 3,user3,1,marvalshot,5455,4616298846_3
Shai Gilgeous-Alexander (37377113),Kelly Oubre Jr. (37377223),Ricky Council IV (37377509),LeBron James (37377123),Jaylin Williams (37377338),Malik Monk (37377173),Justin Edwards (37377414),Scoot Henderson (37377214),347.1413585069444,437.4911866547185,49700,95.50%,0,-99.33%,0,223.01000000000002,$-3.97,PHI 3,OKC 2,user2,1,marvalshot,5465,4616298847_2
Shai Gilgeous-Alexander (37377113),Kelly Oubre Jr. (37377223),DeMar DeRozan (37377183),Ricky Council IV (37377509),Jaylin Williams (37377338),Malik Monk (37377173),Keegan Murray (37377264),Ivica Zubac (37377177),352.76754340277773,441.57767803007164,49900,100.00%,0,-22.47%,0,228.54000000000002,$-0.9,SAC 3,OKC 2,user23,79,marvalshot,5502,4616298848_23
Shai Gilgeous-Alexander (37377113),Cason Wallace (37377321),Ricky Council IV (37377509),Giannis Antetokounmpo (37377107),Jaylin Williams (37377338),Isaiah Joe (37377380),Justin Edwards (37377414),Domantas Sabonis (37377116),403.6832074652778,503.0355329430663,50000,100.00%,50000,399.63%,0,279.49,$15.99,OKC 4,PHI 2,user2,134,marvalshot,49,4616298849_2
Shai Gilgeous-Alexander (37377113),Isaiah Joe (37377380),Ricky Council IV (37377509),Alexandre Sarr (37377230),Domantas Sabonis (37377116),Dalano Banton (37377390),Justin Edwards (37377414),Anthony Davis (37377111),351.19600694444443,451.97255857051925,49900,99.97%,0,-58.91%,0,246.96999999999997,$-2.36,OKC 2,PHI 2,user7,1,marvalshot,5521,4616298850_7
Shai Gilgeous-Alexander (37377113),Dalano Banton (37377390),Justin Edwards (37377414),Bobby Portis (37377252),Ivica Zubac (37377177),Josh Giddey (37377188),Ricky Council IV (37377509),Anthony Davis (37377111),317.8351909722223,420.8546130554005,49800,0.00%,0,-100.0%,0,199.42,$-4.0,PHI 2,OKC 1,user10,1,marvalshot,5621,4616298851_10
Shai Gilgeous-Alexander (37377113),Isaiah Joe (37377380),Justin Edwards (37377414),Ricky Council IV (37377509),Domantas Sabonis (37377116),Tyrese Maxey (37377120),Kenrich Williams (37377481),Scoot Henderson (37377214),350.8851822916667,443.17117242887207,49000,99.94%,0,-66.97%,0,256.73,$-2.68,OKC 3,PHI 3,user8,1,marvalshot,5460,4616298846_8
Shai Gilgeous-Alexander (37377113),Kelly Oubre Jr. (37377223),Ricky Council IV (37377509),LeBron James (37377123),Jaylin Williams (37377338),Scoot Henderson (37377214),Justin Edwards (37377414),Ivica Zubac (37377177),347.0813585069444,440.6111866547185,49600,94.42%,0,-99.34%,0,206.89000000000001,$-3.97,PHI 3,OKC 2,user27,1,marvalshot,5489,4616298847_27
Shai Gilgeous-Alexander (37377113),Kelly Oubre Jr. (37377223),DeMar DeRozan (37377183),Ricky Council IV (37377509),Jaylin Williams (37377338),Malik Monk (37377173),Keegan Murray (37377264),Ivica Zubac (37377177),352.76754340277773,441.57767803007164,49900,100.00%,0,-22.47%,0,228.54000000000002,$-0.9,SAC 3,OKC 2,user24,79,marvalshot,5502,4616298848_24
Shai Gilgeous-Alexander (37377113),Cason Wallace (37377321),Ricky Council IV (37377509),Giannis Antetokounmpo (37377107),Jaylin Williams (37377338),Isaiah Joe (37377380),Justin Edwards (37377414),Domantas Sabonis (37377116),403.6832074652778,503.0355329430663,50000,100.00%,50000,399.63%,0,279.49,$15.99,OKC 4,PHI 2,user3,134,marvalshot,49,4616298849_3
Shai Gilgeous-Alexander (37377113),Isaiah Joe (37377380),Ricky Council IV (37377509),Keegan Murray (37377264),Deandre Ayton (37377217),De'Aaron Fox (37377129),Justin Edwards (37377414),Domantas Sabonis (37377116),350.8460069444444,442.5125585705192,49700,99.95%,0,-68.1%,0,268.13,$-2.72,SAC 3,OKC 2,user26,1,marvalshot,5540,4616298850_26
Shai Gilgeous-Alexander (37377113),Dalano Banton (37377390),Justin Edwards (37377414),Bobby Portis (37377252),Domantas Sabonis (37377116),De'Aaron Fox (37377129),Ricky Council IV (37377509),Deandre Ayton (37377217),319.41519097222226,419.6246130554005,49700,0.00%,0,-100.0%,0,214.48,$-4.0,POR 2,PHI 2,user21,1,marvalshot,5632,4616298851_21
Shai Gilgeous-Alexander (37377113),Isaiah Joe (37377380),Justin Edwards (37377414),Ricky Council IV (37377509),Anthony Davis (37377111),Tyrese Maxey (37377120),Kenrich Williams (37377481),Deandre Ayton (37377217),350.76518229166663,447.231172428872,49400,99.94%,0,-68.78%,0,256.83,$-2.75,OKC 3,PHI 3,user7,1,marvalshot,5459,4616298846_7
Shai Gilgeous-Alexander (37377113),Kelly Oubre Jr. (37377223),Ricky Council IV (37377509),LeBron James (37377123),Jaylin Williams (37377338),Dalano Banton (37377390),Justin Edwards (37377414),Domantas Sabonis (37377116),346.5813585069444,444.1311866547185,49700,90.92%,0,-99.47%,0,213.79000000000002,$-3.98,PHI 3,OKC 2,user18,1,marvalshot,5480,4616298847_18
Shai Gilgeous-Alexander (37377113),Kelly Oubre Jr. (37377223),DeMar DeRozan (37377183),Ricky Council IV (37377509),Jaylin Williams (37377338),Malik Monk (37377173),Keegan Murray (37377264),Ivica Zubac (37377177),352.76754340277773,441.57767803007164,49900,100.00%,0,-22.47%,0,228.54000000000002,$-0.9,SAC 3,OKC 2,user25,79,marvalshot,5502,4616298848_25
Shai Gilgeous-Alexander (37377113),Cason Wallace (37377321),Ricky Council IV (37377509),Giannis Antetokounmpo (37377107),Jaylin Williams (37377338),Isaiah Joe (37377380),Justin Edwards (37377414),Domantas Sabonis (37377116),403.6832074652778,503.0355329430663,50000,100.00%,50000,399.63%,0,279.49,$15.99,OKC 4,PHI 2,user4,134,marvalshot,49,4616298849_4
Shai Gilgeous-Alexander (37377113),Isaiah Joe (37377380),Ricky Council IV (37377509),Alexandre Sarr (37377230),Domantas Sabonis (37377116),Scoot Henderson (37377214),Justin Edwards (37377414),Malik Monk (37377173),350.2160069444444,441.91255857051925,49300,99.90%,0,-79.31%,0,263.99,$-3.17,OKC 2,PHI 2,user38,1,marvalshot,5552,4616298850_38
Shai Gilgeous-Alexander (37377113),Dalano Banton (37377390),Justin Edwards (37377414),Bobby Portis (37377252),Anthony Davis (37377111),Scoot Henderson (37377214),Ricky Council IV (37377509),Ivica Zubac (37377177),318.4851909722222,419.38461305540045,49100,0.00%,0,-100.0%,0,193.16,$-4.0,POR 2,PHI 2,user18,1,marvalshot,5629,4616298851_18
Shai Gilgeous-Alexander (37377113),Isaiah Joe (37377380),Justin Edwards (37377414),Ricky Council IV (37377509),Anthony Davis (37377111),Tyrese Maxey (37377120),Kenrich Williams (37377481),Coby White (37377199),350.66518229166667,444.83117242887204,50000,99.92%,0,-71.12%,0,258.59,$-2.84,OKC 3,PHI 3,user2,1,marvalshot,5453,4616298846_2
Shai Gilgeous-Alexander (37377113),Kelly Oubre Jr. (37377223),Ricky Council IV (37377509),Deni Avdija (37377179),Jaylin Williams (37377338),Scoot Henderson (37377214),Justin Edwards (37377414),Domantas Sabonis (37377116),346.23135850694445,438.2711866547185,49800,88.25%,0,-99.67%,0,209.94,$-3.99,PHI 3,OKC 2,user,1,marvalshot,2196,4616298847
Shai Gilgeous-Alexander (37377113),Kelly Oubre Jr. (37377223),DeMar DeRozan (37377183),Ricky Council IV (37377509),Jaylin Williams (37377338),Malik Monk (37377173),Keegan Murray (37377264),Ivica Zubac (37377177),352.76754340277773,441.57767803007164,49900,100.00%,0,-22.47%,0,228.54000000000002,$-0.9,SAC 3,OKC 2,user26,79,marvalshot,5502,4616298848_26
