Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
zach edey,C/UTIL,MEM,21.39%,0.01%,0.75%,0.5%,1.17%,$-1.32
bradley beal,SF/SG/G/F/UTIL,PHX,21.96%,0.01%,0.74%,6.68%,3.89%,$-1.35
jalen green,SG/G/UTIL,HOU,21.91%,0.01%,0.74%,4.6%,4.57%,$-1.35
tyus jones,PG/G/UTIL,PHX,21.36%,0.01%,0.73%,1.31%,1.9%,$-1.4
amen thompson,SF/SG/G/F/UTIL,HOU,21.9%,0.01%,0.68%,10.75%,6.25%,$-1.5
derrick white,PG/SG/G/UTIL,BOS,21.56%,0.01%,0.66%,7.54%,5.64%,$-1.55
buddy hield,SF/SG/G/F/UTIL,GSW,20.0%,0.01%,0.65%,2.06%,1.41%,$-1.6
de'andre hunter,PF/SF/F/UTIL,ATL,19.05%,0.01%,0.61%,1.72%,1.14%,$-1.69
payton pritchard,PG/SG/G/UTIL,BOS,19.43%,0.01%,0.61%,1.76%,1.56%,$-1.75
royce o'neale,PF/SF/F/UTIL,PHX,20.11%,0.01%,0.6%,0.48%,0.34%,$-1.76
malik beasley,SG/G/UTIL,DET,19.46%,0.0%,0.56%,2.9%,3.39%,$-1.86
al horford,C/PF/F/UTIL,BOS,18.61%,0.01%,0.51%,0.08%,0.05%,$-1.86
grayson allen,SF/SG/G/F/UTIL,PHX,19.8%,0.0%,0.56%,1.58%,0.98%,$-1.87
miles mcbride,PG/SG/G/UTIL,NYK,19.54%,0.0%,0.57%,0.18%,0.16%,$-1.89
jaylen wells,SF/SG/G/F/UTIL,MEM,18.73%,0.0%,0.5%,1.59%,0.96%,$-2.04
brandon clarke,C/UTIL,MEM,20.89%,0.0%,0.48%,0.03%,0.1%,$-2.07
fred vanvleet,PG/G/UTIL,HOU,18.36%,0.0%,0.43%,1.98%,2.06%,$-2.18
dyson daniels,PG/SG/G/UTIL,ATL,17.71%,0.0%,0.4%,2.74%,1.93%,$-2.26
cam whitmore,PF/SF/F/UTIL,HOU,16.25%,0.0%,0.48%,0.12%,0.05%,$-2.28
vit krejci,PG/SG/G/UTIL,ATL,16.73%,0.01%,0.41%,0.13%,0.1%,$-2.29
gui santos,PF/F/UTIL,GSW,16.45%,0.0%,0.37%,0.26%,0.1%,$-2.4
marcus sasser,PG/SG/G/UTIL,DET,18.28%,0.0%,0.4%,0.01%,0.01%,$-2.41
sam hauser,PF/SF/F/UTIL,BOS,16.79%,0.0%,0.48%,0.02%,0.01%,$-2.42
lindy waters iii,SF/SG/G/F/UTIL,GSW,19.08%,0.0%,0.37%,0.01%,0.01%,$-2.49
ronald holland ii,PF/SF/F/UTIL,DET,16.87%,0.0%,0.39%,0.01%,0.01%,$-2.54
luke kennard,PG/SG/G/UTIL,MEM,13.26%,0.0%,0.3%,0.16%,0.1%,$-2.67
precious achiuwa,C/PF/F/UTIL,NYK,13.39%,0.0%,0.28%,0.06%,0.1%,$-2.68
garrison mathews,SF/SG/G/F/UTIL,ATL,14.52%,0.0%,0.2%,0.03%,0.01%,$-2.94
ariel hukporti,C/UTIL,NYK,14.62%,0.0%,0.16%,0.03%,0.03%,$-2.97
landry shamet,SF/SG/G/F/UTIL,NYK,15.17%,0.0%,0.15%,0.01%,0.01%,$-2.97
jake laravia,PF/SF/F/UTIL,MEM,12.16%,0.0%,0.18%,0.11%,0.1%,$-3.0
mouhamed gueye,C/UTIL,ATL,12.55%,0.0%,0.2%,0.03%,0.03%,$-3.01
jay huff,C/UTIL,MEM,12.87%,0.0%,0.17%,0.02%,0.01%,$-3.03
josh minott,SF/F/UTIL,MIN,15.06%,0.0%,0.09%,0.01%,0.01%,$-3.04
jalen bridges,SF/F/UTIL,PHX,10.37%,0.0%,0.18%,0.07%,0.03%,$-3.05
bobi klintman,PF/F/UTIL,DET,10.95%,0.0%,0.14%,0.08%,0.03%,$-3.09
jaden ivey,PG/G/UTIL,DET,13.63%,0.0%,0.12%,0.01%,0.03%,$-3.1
gregory jackson,PF/SF/F/UTIL,MEM,11.53%,0.0%,0.09%,0.07%,0.03%,$-3.11
dominick barlow,C/UTIL,ATL,13.46%,0.0%,0.1%,0.02%,0.03%,$-3.11
jae'sean tate,PF/SF/F/UTIL,HOU,11.04%,0.0%,0.1%,0.09%,0.03%,$-3.17
drew peterson,PF/F/UTIL,BOS,10.25%,0.0%,0.13%,0.08%,0.03%,$-3.17
collin gillespie,PG/G/UTIL,PHX,10.02%,0.0%,0.1%,0.06%,0.03%,$-3.18
tyler kolek,PG/G/UTIL,NYK,10.78%,0.0%,0.1%,0.09%,0.03%,$-3.19
leonard miller,C/PF/F/UTIL,MIN,12.04%,0.0%,0.1%,0.04%,0.03%,$-3.2
ron harper jr.,PF/F/UTIL,DET,10.35%,0.0%,0.08%,0.07%,0.03%,$-3.21
isaac okoro,PF/SF/F/UTIL,CLE,11.66%,0.0%,0.11%,0.04%,0.03%,$-3.21
cam spencer,PG/G/UTIL,MEM,11.91%,0.0%,0.1%,0.03%,0.03%,$-3.22
joe ingles,PF/F/UTIL,MIN,10.14%,0.0%,0.11%,0.11%,0.03%,$-3.23
craig porter jr.,PG/G/UTIL,CLE,9.1%,0.0%,0.13%,0.06%,0.03%,$-3.23
jaden springer,SF/SG/G/F/UTIL,BOS,9.85%,0.0%,0.1%,0.08%,0.03%,$-3.23
jeff green,C/PF/F/UTIL,HOU,9.73%,0.0%,0.08%,0.07%,0.03%,$-3.24
luke travers,SF/F/UTIL,CLE,10.05%,0.0%,0.07%,0.07%,0.03%,$-3.24
pat spencer,PG/G/UTIL,GSW,9.46%,0.0%,0.09%,0.07%,0.03%,$-3.24
wendell moore jr.,SF/SG/G/F/UTIL,DET,10.35%,0.0%,0.08%,0.1%,0.03%,$-3.25
jaylen clark,SG/G/UTIL,MIN,11.35%,0.0%,0.09%,0.02%,0.03%,$-3.25
jack mcveigh,SG/G/UTIL,HOU,11.94%,0.0%,0.06%,0.02%,0.03%,$-3.25
jd davison,PG/G/UTIL,BOS,9.42%,0.0%,0.09%,0.07%,0.03%,$-3.26
daeqwon plowden,SF/SG/G/F/UTIL,ATL,10.43%,0.0%,0.08%,0.12%,0.03%,$-3.26
jt thor,PF/F/UTIL,CLE,9.25%,0.0%,0.07%,0.06%,0.03%,$-3.26
anton watson,SF/F/UTIL,BOS,9.32%,0.0%,0.08%,0.07%,0.03%,$-3.27
n'faly dante,C/UTIL,HOU,9.38%,0.0%,0.07%,0.08%,0.03%,$-3.29
larry nance jr.,C/UTIL,ATL,9.42%,0.0%,0.08%,0.08%,0.03%,$-3.29
neemias queta,C/UTIL,BOS,9.77%,0.0%,0.1%,0.03%,0.03%,$-3.3
jock landale,C/UTIL,HOU,10.85%,0.0%,0.07%,0.03%,0.03%,$-3.3
tristen newton,PG/G/UTIL,MIN,10.39%,0.0%,0.11%,0.02%,0.03%,$-3.31
tyty washington jr.,PG/G/UTIL,PHX,10.16%,0.0%,0.09%,0.02%,0.03%,$-3.31
damion lee,SF/SG/G/F/UTIL,PHX,9.15%,0.0%,0.07%,0.08%,0.03%,$-3.32
monte morris,PG/G/UTIL,PHX,10.16%,0.0%,0.09%,0.04%,0.03%,$-3.32
pacome dadiet,SF/SG/G/F/UTIL,NYK,9.34%,0.0%,0.08%,0.13%,0.03%,$-3.33
kobe bufkin,PG/G/UTIL,ATL,10.26%,0.0%,0.08%,0.04%,0.03%,$-3.33
zyon pullin,PG/SG/G/UTIL,MEM,8.65%,0.0%,0.07%,0.07%,0.03%,$-3.34
matt ryan,SF/SG/G/F/UTIL,NYK,8.71%,0.0%,0.09%,0.11%,0.03%,$-3.34
david roddy,PF/F/UTIL,ATL,8.54%,0.0%,0.08%,0.08%,0.03%,$-3.34
quinten post,C/UTIL,GSW,8.6%,0.0%,0.06%,0.07%,0.03%,$-3.34
jordan walsh,SF/F/UTIL,BOS,8.26%,0.0%,0.06%,0.06%,0.03%,$-3.35
baylor scheierman,SG/G/UTIL,BOS,9.95%,0.0%,0.07%,0.03%,0.03%,$-3.36
terrence shannon jr.,SF/SG/G/F/UTIL,MIN,8.74%,0.0%,0.08%,0.11%,0.03%,$-3.36
jaylon tyson,SF/SG/G/F/UTIL,CLE,8.17%,0.0%,0.06%,0.06%,0.03%,$-3.36
simone fontecchio,PF/F/UTIL,DET,8.81%,0.0%,0.12%,0.02%,0.01%,$-3.37
emoni bates,PG/G/UTIL,CLE,8.23%,0.0%,0.07%,0.09%,0.03%,$-3.38
reed sheppard,PG/SG/G/UTIL,HOU,8.68%,0.0%,0.06%,0.09%,0.03%,$-3.38
keaton wallace,PG/G/UTIL,ATL,9.59%,0.0%,0.07%,0.03%,0.03%,$-3.38
nate williams,PG/SF/G/F/UTIL,HOU,8.16%,0.0%,0.07%,0.08%,0.03%,$-3.38
kevin mccullar jr.,SF/F/UTIL,NYK,9.47%,0.0%,0.07%,0.04%,0.03%,$-3.39
jesse edwards,C/UTIL,MIN,9.34%,0.0%,0.06%,0.03%,0.03%,$-3.4
luka garza,C/UTIL,MIN,8.86%,0.0%,0.07%,0.04%,0.03%,$-3.43
marcus smart,SG/G/UTIL,MEM,7.46%,0.0%,0.05%,0.07%,0.04%,$-3.44
xavier tillman,C/PF/F/UTIL,BOS,7.2%,0.0%,0.05%,0.08%,0.03%,$-3.45
bol bol,C/PF/F/UTIL,PHX,7.66%,0.0%,0.04%,0.09%,0.03%,$-3.46
yuki kawamura,PG/G/UTIL,MEM,7.62%,0.0%,0.05%,0.13%,0.03%,$-3.47
brandin podziemski,PG/SG/G/UTIL,GSW,8.11%,0.0%,0.03%,0.02%,0.03%,$-3.5
john konchar,SF/SG/G/F/UTIL,MEM,6.85%,0.0%,0.02%,0.07%,0.03%,$-3.51
vince williams jr.,PF/F/UTIL,MEM,6.08%,0.0%,0.04%,0.06%,0.03%,$-3.54
oso ighodaro,C/PF/F/UTIL,PHX,7.14%,0.0%,0.05%,0.04%,0.03%,$-3.54
paul reed,C/UTIL,DET,6.87%,0.0%,0.03%,0.04%,0.03%,$-3.56
tristan thompson,C/UTIL,CLE,5.91%,0.0%,0.05%,0.09%,0.03%,$-3.56
daniss jenkins,PG/G/UTIL,DET,7.09%,0.0%,0.03%,0.03%,0.03%,$-3.57
jacob toppin,PF/F/UTIL,NYK,6.46%,0.0%,0.03%,0.04%,0.03%,$-3.59
cody zeller,C/UTIL,ATL,6.08%,0.0%,0.03%,0.04%,0.03%,$-3.62
jabari smith jr.,C/PF/F/UTIL,HOU,4.72%,0.0%,0.03%,0.06%,0.05%,$-3.64
donte divincenzo,PG/SG/G/UTIL,MIN,4.18%,0.0%,0.02%,0.06%,0.05%,$-3.68
jericho sims,C/UTIL,NYK,5.24%,0.0%,0.02%,0.03%,0.04%,$-3.68
aaron holiday,PG/G/UTIL,HOU,4.99%,0.0%,0.01%,0.01%,0.01%,$-3.71
jusuf nurkic,C/UTIL,PHX,4.17%,0.0%,0.02%,0.02%,0.04%,$-3.75
zaccharie risacher,PF/SF/F/UTIL,ATL,3.86%,0.0%,0.02%,0.02%,0.04%,$-3.75
mitchell robinson,C/UTIL,NYK,4.12%,0.0%,0.0%,0.01%,0.03%,$-3.76
tolu smith,C/UTIL,DET,3.79%,0.0%,0.0%,0.01%,0.03%,$-3.79
jonathan kuminga,PF/F/UTIL,GSW,2.6%,0.0%,0.0%,0.1%,0.06%,$-3.83
draymond green,C/PF/F/UTIL,GSW,2.52%,0.0%,0.0%,0.13%,0.05%,$-3.84
kyle anderson,PF/F/UTIL,GSW,2.22%,0.0%,0.0%,0.03%,0.04%,$-3.87
evan mobley,C/PF/F/UTIL,CLE,0.98%,0.0%,0.0%,0.1%,0.08%,$-3.94
