Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
dalano banton,PG/SG/G/UTIL,POR,32.4%,0.04%,2.19%,0.08%,0.1%,$4.54
jonas valanciunas,C/UTIL,WAS,24.98%,0.01%,1.38%,2.75%,5.04%,$0.82
ricky council iv,PF/SF/F/UTIL,PHI,31.93%,0.01%,1.46%,56.97%,59.53%,$0.68
scoot henderson,PG/G/UTIL,POR,28.24%,0.01%,1.39%,4.05%,4.61%,$0.66
shai gilgeous-alexander,PG/G/UTIL,OKC,32.79%,0.01%,1.4%,38.13%,46.04%,$0.54
deandre ayton,C/UTIL,POR,27.38%,0.01%,1.31%,7.02%,12.51%,$0.31
ivica zubac,C/UTIL,LAC,28.09%,0.01%,1.36%,12.57%,20.72%,$0.31
tyrese maxey,PG/G/UTIL,PHI,28.38%,0.01%,1.35%,14.79%,15.92%,$0.27
kelly oubre jr.,SG/G/UTIL,PHI,28.38%,0.01%,1.26%,11.29%,12.53%,$0.1
justin edwards,SF/F/UTIL,PHI,27.78%,0.01%,1.26%,19.11%,25.89%,$0.08
james harden,PG/G/UTIL,LAC,25.64%,0.01%,1.2%,12.45%,12.62%,$-0.13
jaylin williams,C/UTIL,OKC,26.2%,0.01%,1.15%,11.24%,25.93%,$-0.17
nikola vucevic,C/UTIL,CHI,25.09%,0.01%,1.15%,7.32%,9.88%,$-0.19
adem bona,C/UTIL,PHI,27.09%,0.01%,1.12%,10.02%,24.66%,$-0.26
anthony davis,C/UTIL,LAL,26.29%,0.01%,1.14%,16.18%,24.33%,$-0.3
domantas sabonis,C/UTIL,SAC,26.52%,0.01%,1.11%,18.25%,32.13%,$-0.35
isaiah joe,SF/SG/G/F/UTIL,OKC,26.26%,0.0%,1.04%,55.59%,49.19%,$-0.51
josh giddey,PG/G/UTIL,CHI,24.45%,0.01%,1.02%,9.7%,10.87%,$-0.53
d'angelo russell,PG/SG/G/UTIL,BKN,24.6%,0.01%,1.0%,7.98%,6.06%,$-0.59
kenrich williams,C/PF/F/UTIL,OKC,25.36%,0.0%,0.99%,25.8%,23.42%,$-0.63
de'aaron fox,PG/G/UTIL,SAC,25.54%,0.0%,0.99%,24.81%,26.34%,$-0.65
demar derozan,SF/F/UTIL,SAC,24.3%,0.01%,0.98%,9.87%,10.45%,$-0.67
malik monk,PG/SG/G/UTIL,SAC,25.89%,0.0%,0.98%,41.89%,36.84%,$-0.67
alexandre sarr,C/PF/F/UTIL,WAS,24.43%,0.0%,0.93%,13.67%,9.76%,$-0.78
coby white,PG/SG/G/UTIL,CHI,24.27%,0.0%,0.91%,18.56%,14.27%,$-0.86
kyshawn george,PF/SF/F/UTIL,WAS,24.56%,0.0%,0.92%,20.49%,16.76%,$-0.87
corey kispert,SF/SG/G/F/UTIL,WAS,24.55%,0.0%,0.91%,24.52%,17.85%,$-0.88
lebron james,PF/F/UTIL,LAL,22.36%,0.01%,0.93%,11.91%,11.64%,$-0.9
cason wallace,PG/SG/G/UTIL,OKC,24.31%,0.0%,0.88%,10.91%,9.75%,$-0.95
keegan murray,PF/F/UTIL,SAC,24.94%,0.0%,0.89%,16.83%,16.5%,$-0.96
aaron wiggins,PF/SF/F/UTIL,OKC,23.52%,0.0%,0.87%,19.28%,14.39%,$-0.99
jordan poole,PG/SG/G/UTIL,WAS,22.51%,0.0%,0.87%,8.42%,5.5%,$-0.99
giannis antetokounmpo,C/PF/F/UTIL,MIL,24.01%,0.0%,0.81%,43.47%,31.03%,$-1.08
