Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
mo bamba,C/UTIL,LAC,30.44%,0.03%,1.44%,27.05%,58.69%,$1.05
keyonte george,PG/G/UTIL,UTA,30.34%,0.03%,1.31%,20.98%,28.91%,$0.33
derrick jones jr.,PF/F/UTIL,LAC,27.83%,0.02%,1.04%,36.9%,29.33%,$-0.11
dejounte murray,PG/G/UTIL,NOP,28.29%,0.02%,0.99%,50.78%,75.49%,$-0.22
jose alvarado,PG/G/UTIL,NOP,28.71%,0.03%,1.02%,4.86%,13.34%,$-0.36
jordan hawkins,SG/G/UTIL,NOP,29.0%,0.02%,1.02%,7.22%,17.73%,$-0.37
cj mccollum,PG/SG/G/UTIL,NOP,26.72%,0.02%,0.92%,45.11%,46.53%,$-0.44
nikola vucevic,C/UTIL,CHI,28.57%,0.02%,1.0%,29.02%,26.26%,$-0.44
kris dunn,SG/G/UTIL,LAC,27.75%,0.02%,0.95%,12.41%,24.71%,$-0.47
isaiah collier,PG/SG/G/UTIL,UTA,25.87%,0.02%,0.85%,29.54%,31.87%,$-0.52
javonte green,PF/SF/F/UTIL,NOP,24.99%,0.02%,0.82%,42.0%,28.18%,$-0.56
norman powell,SF/SG/G/F/UTIL,LAC,26.14%,0.02%,0.86%,51.03%,26.78%,$-0.62
james harden,PG/G/UTIL,LAC,25.99%,0.02%,0.83%,61.04%,82.41%,$-0.66
brice sensabaugh,PF/SF/F/UTIL,UTA,24.99%,0.01%,0.78%,59.88%,40.02%,$-0.68
trey murphy iii,SF/SG/G/F/UTIL,NOP,25.11%,0.01%,0.77%,64.27%,34.64%,$-0.79
svi mykhailiuk,SF/SG/G/F/UTIL,UTA,26.2%,0.02%,0.88%,10.19%,7.1%,$-0.79
walker kessler,C/UTIL,UTA,25.72%,0.02%,0.8%,30.53%,34.84%,$-0.83
zach lavine,SF/SG/G/F/UTIL,CHI,25.37%,0.02%,0.78%,55.79%,24.13%,$-0.86
josh giddey,PG/G/UTIL,CHI,25.28%,0.02%,0.84%,15.42%,19.43%,$-0.9
daniel theis,C/UTIL,NOP,25.79%,0.01%,0.71%,14.63%,26.0%,$-0.92
jalen smith,C/UTIL,CHI,25.69%,0.02%,0.76%,3.47%,7.24%,$-1.09
lonzo ball,PG/G/UTIL,CHI,24.63%,0.01%,0.68%,11.76%,26.18%,$-1.15
amir coffey,PF/SF/F/UTIL,LAC,24.6%,0.01%,0.65%,20.77%,13.01%,$-1.16
kevin porter jr.,PG/SG/G/UTIL,LAC,24.35%,0.02%,0.71%,6.24%,8.78%,$-1.28
ayo dosunmu,PG/SG/G/UTIL,CHI,22.47%,0.01%,0.55%,21.35%,16.28%,$-1.47
brandon boston jr.,SF/SG/G/F/UTIL,NOP,25.45%,0.01%,0.6%,5.9%,4.56%,$-1.52
kobe brown,C/PF/F/UTIL,LAC,28.99%,0.01%,0.69%,0.03%,0.01%,$-1.61
drew eubanks,C/UTIL,UTA,23.08%,0.01%,0.57%,6.91%,9.76%,$-1.69
cody williams,SF/F/UTIL,UTA,24.67%,0.01%,0.56%,7.22%,7.59%,$-1.7
matas buzelis,PF/SF/F/UTIL,CHI,24.87%,0.01%,0.58%,0.79%,0.4%,$-1.8
kyle filipowski,C/PF/F/UTIL,UTA,22.4%,0.01%,0.49%,15.16%,8.58%,$-1.82
patrick williams,PF/F/UTIL,CHI,22.52%,0.01%,0.48%,11.0%,7.26%,$-1.9
jeremiah robinson-earl,C/PF/F/UTIL,NOP,23.81%,0.01%,0.48%,8.7%,5.84%,$-1.91
terance mann,PG/SG/G/UTIL,LAC,24.16%,0.0%,0.42%,2.52%,4.61%,$-2.08
talen horton-tucker,SF/SG/G/F/UTIL,CHI,22.29%,0.0%,0.4%,2.84%,2.28%,$-2.26
nicolas batum,C/PF/F/UTIL,LAC,28.33%,0.0%,0.22%,0.03%,0.01%,$-2.55
oscar tshiebwe,C/UTIL,UTA,17.18%,0.0%,0.07%,0.02%,0.01%,$-2.99
torrey craig,PF/F/UTIL,CHI,17.63%,0.0%,0.02%,0.02%,0.03%,$-3.05
yves missi,C/UTIL,NOP,3.27%,0.0%,0.0%,0.54%,0.05%,$-3.13
jevon carter,PG/G/UTIL,CHI,15.94%,0.0%,0.01%,0.02%,0.03%,$-3.18
bones hyland,PG/G/UTIL,LAC,14.29%,0.0%,0.01%,0.02%,0.03%,$-3.22
karlo matkovic,C/PF/F/UTIL,NOP,17.28%,0.0%,0.01%,0.03%,0.01%,$-3.31
dalen terry,SF/F/UTIL,CHI,12.54%,0.0%,0.02%,0.02%,0.01%,$-3.34
kai jones,C/UTIL,LAC,12.68%,0.0%,0.04%,0.05%,0.03%,$-3.37
p.j. tucker,PF/F/UTIL,LAC,14.87%,0.0%,0.03%,0.05%,0.03%,$-3.38
patty mills,PG/G/UTIL,UTA,15.52%,0.0%,0.02%,0.03%,0.01%,$-3.41
jamal cain,SF/F/UTIL,NOP,13.11%,0.0%,0.02%,0.05%,0.03%,$-3.45
chris duarte,SF/SG/G/F/UTIL,CHI,12.28%,0.0%,0.03%,0.08%,0.03%,$-3.46
cam christie,SG/G/UTIL,LAC,9.76%,0.0%,0.01%,0.02%,0.03%,$-3.48
johnny juzang,SF/SG/G/F/UTIL,UTA,11.04%,0.0%,0.01%,0.07%,0.04%,$-3.5
zion williamson,C/PF/F/UTIL,NOP,0.85%,0.0%,0.0%,2.69%,0.08%,$-3.53
e.j. liddell,C/UTIL,CHI,8.62%,0.0%,0.01%,0.02%,0.03%,$-3.55
micah potter,C/PF/F/UTIL,UTA,11.28%,0.0%,0.01%,0.03%,0.03%,$-3.57
coby white,PG/SG/G/UTIL,CHI,2.45%,0.0%,0.0%,0.44%,0.06%,$-3.61
keion brooks jr.,PF/SF/F/UTIL,NOP,8.51%,0.0%,0.01%,0.05%,0.03%,$-3.64
emanuel miller,PF/F/UTIL,CHI,7.1%,0.0%,0.0%,0.02%,0.03%,$-3.67
antonio reeves,SF/SG/G/F/UTIL,NOP,6.42%,0.0%,0.0%,0.02%,0.03%,$-3.7
brandon ingram,PG/G/UTIL,NOP,1.02%,0.0%,0.0%,0.69%,0.08%,$-3.78
jordan clarkson,SG/G/UTIL,UTA,3.5%,0.0%,0.0%,0.61%,0.05%,$-3.87
kawhi leonard,PF/SF/F/UTIL,LAC,2.84%,0.0%,0.0%,0.34%,0.07%,$-3.9
collin sexton,PG/SG/G/UTIL,UTA,2.83%,0.0%,0.0%,0.15%,0.07%,$-3.91
lauri markkanen,PF/SF/F/UTIL,UTA,2.31%,0.0%,0.0%,0.3%,0.07%,$-3.93
john collins,C/PF/F/UTIL,UTA,1.36%,0.0%,0.0%,0.12%,0.06%,$-3.96
ivica zubac,C/UTIL,LAC,1.1%,0.0%,0.0%,0.15%,0.07%,$-3.97
