Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4652746677,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Stephon Castle (37819089),Ausar Thompson (37819144),Santi Aldama (37819116),Draymond Green (37819085),Kyrie Irving (37818989),Giannis Antetokounmpo (37818975),Scotty Pippen Jr. (37819326)
4652746678,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Stephen Curry (37818995),Brandin Podziemski (37819081),Cameron Johnson (37819066),Ausar Thompson (37819144),Jalen Duren (37819057),Zach LaVine (37819015),Gregory Jackson (37819336),Santi Aldama (37819116)
4652746679,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Stephen Curry (37818995),Malik Monk (37819030),Keldon Johnson (37819184),Giannis Antetokounmpo (37818975),Jonas Valanciunas (37819283),Scotty Pippen Jr. (37819326),Jaren Jackson Jr. (37819020),John Konchar (37819393)
4652746680,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Beasley (37819163),Ausar Thompson (37819144),Maxwell Lewis (37819541),Giannis Antetokounmpo (37818975),Stephen Curry (37818995),Paul George (37819038),Santi Aldama (37819116)
4652746681,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Buddy Hield (37819264),Ausar Thompson (37819144),Kyle Kuzma (37819059),Giannis Antetokounmpo (37818975),De'Aaron Fox (37819003),Jaren Jackson Jr. (37819020),Scotty Pippen Jr. (37819326)
4652746682,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Brandin Podziemski (37819081),Kyle Kuzma (37819059),Giannis Antetokounmpo (37818975),Kevon Looney (37819298),Amen Thompson (37819007),Jaren Jackson Jr. (37819020),Gregory Jackson (37819336)
4652746683,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Gregory Jackson (37819336),Santi Aldama (37819116),Jalen Duren (37819057),Malik Monk (37819030),Amen Thompson (37819007),Jaren Jackson Jr. (37819020)
4652746684,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Amen Thompson (37819007),Santi Aldama (37819116),Jalen Duren (37819057),Tyrese Maxey (37818992),Kyle Kuzma (37819059),Scotty Pippen Jr. (37819326)
4652746685,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Tyrese Maxey (37818992),Malik Beasley (37819163),Ausar Thompson (37819144),Jaren Jackson Jr. (37819020),Jalen Duren (37819057),Scotty Pippen Jr. (37819326),Paul George (37819038),Santi Aldama (37819116)
4652746686,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Quentin Grimes (37819127),Amen Thompson (37819007),Giannis Antetokounmpo (37818975),Draymond Green (37819085),Scotty Pippen Jr. (37819326),John Konchar (37819393),Alperen Sengun (37819001)
