PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Damion Baugh (37770458),Devin Booker (37770025),Vince Williams Jr. (37770467),Chris Boucher (37770396),Alperen Sengun (37770052),Ja Morant (37770078),Kelly Olynyk (37770294),Zion Williamson (37770048),274.20000000000005,377.20000000000005,49800,100.00%,29900,3625.24%,189,80.0,$145.01,MEM 2,NOP 2,user13,1,marvalshot,17842,4649272436_13
Luka Doncic (37770002),Payton Pritchard (37770208),Sam Hauser (37770402),Chris Boucher (37770396),Karlo Matkovic (37770342),Ja Morant (37770078),Tari Eason (37770190),Alperen Sengun (37770052),276.52,372.04999999999995,50000,100.00%,29993,13214.99%,1063,80.0,$528.6,BOS 2,HOU 2,user29,1,marvalshot,17892,4649272437_29
Brandin Podziemski (37770175),Payton Pritchard (37770208),Bradley Beal (37770150),Karlo Matkovic (37770342),Jarrett Allen (37770161),Vince Williams Jr. (37770467),LeBron James (37770008),Alperen Sengun (37770052),277.59,368.84,50000,100.00%,29999,19701.61%,1543,80.0,$788.06,GSW 1,BOS 1,user29,1,marvalshot,17921,4649272438_29
Stephen Curry (37770033),RJ Barrett (37770118),Zion Williamson (37770048),Sam Hauser (37770402),Neemias Queta (37770755),Damion Baugh (37770458),Bradley Beal (37770150),Alperen Sengun (37770052),270.94,365.96,49900,100.00%,25454,449.95%,2,80.0,$18.0,BOS 2,GSW 1,user,30,marvalshot,2308,4649272439
Damion Baugh (37770458),Brandin Podziemski (37770175),Zion Williamson (37770048),Karlo Matkovic (37770342),Alperen Sengun (37770052),Vince Williams Jr. (37770467),Tari Eason (37770190),LeBron James (37770008),273.2,373.86,49900,100.00%,29680,1188.03%,11,80.0,$47.52,NOP 2,HOU 2,user19,1,marvalshot,17940,4649272440_19
Austin Reaves (37770083),Damion Baugh (37770458),Jaylen Brown (37770094),Kelly Olynyk (37770294),Kristaps Porzingis (37770106),Stephen Curry (37770033),Vince Williams Jr. (37770467),Jarrett Allen (37770161),273.35,362.02000000000004,49900,100.00%,29302,2789.0%,133,80.0,$111.56,BOS 2,LAL 1,user3,1,marvalshot,17953,4649272441_3
Brandin Podziemski (37770175),Jaylen Brown (37770094),Vince Williams Jr. (37770467),Karlo Matkovic (37770342),Neemias Queta (37770755),Desmond Bane (37770125),LeBron James (37770008),Alperen Sengun (37770052),276.08,370.05999999999995,50000,100.00%,29991,9701.56%,620,80.0,$388.06,BOS 2,MEM 2,user22,1,marvalshot,18001,4649272442_22
Stephen Curry (37770033),Brandin Podziemski (37770175),Vince Williams Jr. (37770467),Chris Boucher (37770396),Sandro Mamukelashvili (37770382),Ja Morant (37770078),LeBron James (37770008),Tari Eason (37770190),269.51000000000005,368.70000000000005,50000,100.00%,20704,405.61%,1,80.0,$16.22,GSW 2,MEM 2,user19,1,marvalshot,18027,4649272443_19
Damion Baugh (37770458),Desmond Bane (37770125),LeBron James (37770008),Jaren Jackson Jr. (37770099),Neemias Queta (37770755),Brandin Podziemski (37770175),Karlo Matkovic (37770342),Alperen Sengun (37770052),276.82,372.65999999999997,50000,100.00%,29995,14387.91%,1040,80.0,$575.52,MEM 2,CHA 1,user2,1,marvalshot,18039,4649272444_2
Payton Pritchard (37770208),Damion Baugh (37770458),Sam Hauser (37770402),Karlo Matkovic (37770342),Alperen Sengun (37770052),Ja Morant (37770078),Jaren Jackson Jr. (37770099),Stephen Curry (37770033),277.91999999999996,370.14,50000,100.00%,29998,24225.53%,2011,80.0,$969.02,BOS 2,MEM 2,user4,1,marvalshot,18047,4649272445_4
