Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
keon johnson,PG/SG/G/UTIL,BKN,24.57%,0.0%,0.77%,3.79%,2.67%,$-0.3
malcolm brogdon,PG/SG/G/UTIL,WAS,23.19%,0.0%,0.79%,2.47%,1.77%,$-0.3
shaedon sharpe,SF/SG/G/F/UTIL,POR,24.23%,0.0%,0.78%,1.53%,0.86%,$-0.3
walker kessler,C/UTIL,UTA,24.35%,0.0%,0.76%,0.77%,1.41%,$-0.3
goga bitadze,C/UTIL,ORL,23.95%,0.0%,0.77%,2.5%,5.87%,$-0.3
isaiah stewart,C/UTIL,DET,24.47%,0.0%,0.78%,1.46%,3.28%,$-0.3
sam merrill,SG/G/UTIL,CLE,24.8%,0.0%,0.77%,0.65%,0.7%,$-0.3
tyler herro,PG/G/UTIL,MIA,25.38%,0.0%,0.69%,0.07%,0.08%,$-0.3
guerschon yabusele,C/PF/F/UTIL,PHI,24.81%,0.0%,0.74%,1.74%,1.36%,$-0.31
aaron gordon,C/PF/F/UTIL,DEN,24.2%,0.0%,0.74%,5.94%,5.31%,$-0.31
aaron nesmith,SF/SG/G/F/UTIL,IND,24.06%,0.0%,0.77%,5.91%,3.3%,$-0.31
bam adebayo,C/PF/F/UTIL,MIA,23.89%,0.0%,0.74%,2.58%,2.13%,$-0.31
christian braun,SF/SG/G/F/UTIL,DEN,24.66%,0.0%,0.74%,2.9%,1.53%,$-0.31
nic claxton,C/UTIL,BKN,23.5%,0.0%,0.76%,0.78%,1.74%,$-0.31
deni avdija,PF/SF/F/UTIL,POR,22.92%,0.0%,0.74%,3.68%,2.68%,$-0.32
kevin huerter,SG/G/UTIL,CHI,24.29%,0.0%,0.74%,1.02%,1.07%,$-0.32
zaccharie risacher,PF/SF/F/UTIL,ATL,24.24%,0.0%,0.73%,1.48%,1.15%,$-0.32
josh green,SF/F/UTIL,CHA,25.22%,0.0%,0.79%,0.08%,0.1%,$-0.32
victor wembanyama,C/UTIL,SAS,22.92%,0.0%,0.74%,4.6%,4.13%,$-0.33
coby white,SF/SG/G/F/UTIL,CHI,23.63%,0.0%,0.71%,2.16%,1.21%,$-0.33
moses moody,PG/SF/G/F/UTIL,GSW,23.41%,0.0%,0.73%,5.54%,3.17%,$-0.33
tobias harris,PF/F/UTIL,DET,23.88%,0.0%,0.72%,1.83%,2.05%,$-0.33
kevon looney,C/UTIL,GSW,24.59%,0.0%,0.7%,0.29%,0.68%,$-0.33
paul george,PF/SF/F/UTIL,PHI,24.02%,0.0%,0.69%,5.05%,3.64%,$-0.34
andrew wiggins,SF/F/UTIL,MIA,24.12%,0.0%,0.7%,2.11%,2.08%,$-0.34
jamal murray,PG/SG/G/UTIL,DEN,23.83%,0.0%,0.7%,2.75%,1.92%,$-0.34
jordan hawkins,SG/G/UTIL,NOP,23.35%,0.0%,0.7%,1.95%,2.05%,$-0.34
georges niang,PF/F/UTIL,ATL,23.41%,0.0%,0.71%,1.06%,1.33%,$-0.34
de'andre hunter,PF/SF/F/UTIL,CLE,23.19%,0.0%,0.7%,4.21%,3.31%,$-0.35
mikal bridges,SF/SG/G/F/UTIL,NYK,24.31%,0.0%,0.68%,1.71%,0.95%,$-0.35
ricky council iv,PF/SF/F/UTIL,PHI,23.1%,0.0%,0.72%,5.47%,4.08%,$-0.35
mason plumlee,C/UTIL,PHX,23.18%,0.0%,0.69%,0.57%,1.25%,$-0.35
ziaire williams,SF/SG/G/F/UTIL,BKN,23.25%,0.0%,0.68%,4.92%,2.71%,$-0.36
tim hardaway jr.,SF/SG/G/F/UTIL,DET,23.55%,0.0%,0.66%,1.96%,1.22%,$-0.36
spencer dinwiddie,PG/SG/G/UTIL,DAL,23.41%,0.0%,0.66%,1.68%,1.21%,$-0.36
isaiah collier,PG/G/UTIL,UTA,23.22%,0.0%,0.66%,0.7%,0.73%,$-0.36
d'angelo russell,PG/G/UTIL,BKN,22.64%,0.0%,0.69%,0.71%,0.84%,$-0.36
rui hachimura,PF/SF/F/UTIL,LAL,22.81%,0.0%,0.71%,0.18%,0.1%,$-0.36
robert williams,C/UTIL,POR,21.73%,0.0%,0.67%,0.11%,0.26%,$-0.36
jordan clarkson,SG/G/UTIL,UTA,23.25%,0.0%,0.67%,0.87%,0.82%,$-0.36
tre jones,PG/G/UTIL,CHI,23.17%,0.0%,0.71%,0.08%,0.1%,$-0.36
ronald holland ii,SF/F/UTIL,DET,24.12%,0.0%,0.68%,0.1%,0.1%,$-0.36
gui santos,PF/SF/F/UTIL,GSW,21.81%,0.0%,0.5%,0.01%,0.01%,$-0.36
cole anthony,PG/SG/G/UTIL,ORL,22.33%,0.0%,0.67%,3.99%,2.81%,$-0.37
kentavious caldwell-pope,SG/G/UTIL,ORL,23.68%,0.0%,0.67%,0.85%,0.88%,$-0.37
jaylon tyson,SF/SG/G/F/UTIL,CLE,22.84%,0.0%,0.67%,0.17%,0.1%,$-0.37
jaime jaquez jr.,SF/SG/G/F/UTIL,MIA,22.87%,0.0%,0.66%,11.15%,6.55%,$-0.37
klay thompson,SG/G/UTIL,DAL,22.77%,0.0%,0.66%,1.28%,1.29%,$-0.37
tosan evbuomwan,PF/SF/F/UTIL,BKN,22.91%,0.0%,0.66%,2.07%,1.58%,$-0.37
luguentz dort,SF/SG/G/F/UTIL,OKC,23.4%,0.0%,0.66%,1.59%,0.9%,$-0.37
lauri markkanen,SF/F/UTIL,UTA,22.13%,0.0%,0.66%,1.19%,1.2%,$-0.37
obi toppin,C/PF/F/UTIL,IND,22.32%,0.0%,0.66%,4.8%,4.34%,$-0.38
de'aaron fox,PG/SG/G/UTIL,SAS,22.83%,0.0%,0.64%,1.72%,1.32%,$-0.38
miles bridges,PF/F/UTIL,CHA,21.66%,0.0%,0.65%,0.74%,0.95%,$-0.38
terance mann,PG/SG/G/UTIL,ATL,22.84%,0.0%,0.65%,0.44%,0.34%,$-0.38
austin reaves,PG/SG/G/UTIL,LAL,22.4%,0.0%,0.64%,0.33%,0.29%,$-0.38
amen thompson,PG/SF/G/F/UTIL,HOU,22.93%,0.0%,0.63%,5.46%,3.22%,$-0.39
chris paul,PG/G/UTIL,SAS,22.73%,0.0%,0.62%,1.55%,1.91%,$-0.39
dillon brooks,PF/F/UTIL,HOU,23.68%,0.0%,0.61%,0.78%,0.93%,$-0.39
daquan jeffries,PF/F/UTIL,CHA,22.26%,0.0%,0.63%,0.09%,0.1%,$-0.39
toumani camara,SF/SG/G/F/UTIL,POR,23.34%,0.0%,0.58%,0.19%,0.1%,$-0.39
jerami grant,PF/F/UTIL,POR,23.28%,0.0%,0.6%,0.7%,0.88%,$-0.4
stephon castle,PG/SG/G/UTIL,SAS,22.38%,0.0%,0.61%,1.1%,0.77%,$-0.4
neemias queta,C/UTIL,BOS,21.67%,0.0%,0.6%,0.57%,1.15%,$-0.4
anthony black,PG/G/UTIL,ORL,22.56%,0.0%,0.58%,0.2%,0.18%,$-0.4
aj green,PG/SG/G/UTIL,MIL,22.12%,0.0%,0.6%,2.48%,1.7%,$-0.41
nikola jovic,C/PF/F/UTIL,MIA,22.39%,0.0%,0.59%,6.41%,5.55%,$-0.41
malik beasley,SF/SG/G/F/UTIL,DET,21.81%,0.0%,0.61%,2.71%,1.36%,$-0.41
ayo dosunmu,PF/F/UTIL,CHI,22.12%,0.0%,0.59%,1.36%,1.68%,$-0.41
cj mccollum,PG/SG/G/UTIL,NOP,22.09%,0.0%,0.59%,1.08%,0.69%,$-0.41
brook lopez,C/UTIL,MIL,22.98%,0.0%,0.58%,0.74%,1.36%,$-0.41
alex caruso,PG/SF/G/F/UTIL,OKC,22.01%,0.0%,0.6%,0.58%,0.35%,$-0.41
jose alvarado,PG/G/UTIL,NOP,21.96%,0.0%,0.58%,0.25%,0.31%,$-0.41
isaiah wong,PG/SG/G/UTIL,CHA,20.35%,0.0%,0.59%,0.13%,0.1%,$-0.41
max strus,SF/SG/G/F/UTIL,CLE,22.07%,0.0%,0.59%,2.75%,1.66%,$-0.42
wendell carter jr.,C/UTIL,ORL,21.76%,0.0%,0.59%,1.02%,2.5%,$-0.42
trey murphy iii,SF/SG/G/F/UTIL,NOP,21.51%,0.0%,0.58%,2.27%,1.22%,$-0.42
nikola vucevic,C/UTIL,CHI,21.13%,0.0%,0.59%,0.78%,1.57%,$-0.42
miles mcbride,PG/SG/G/UTIL,NYK,21.69%,0.0%,0.58%,0.61%,0.45%,$-0.42
jevon carter,PG/SG/G/UTIL,CHI,21.82%,0.0%,0.57%,0.13%,0.1%,$-0.42
jeff dowtin,PG/G/UTIL,PHI,21.91%,0.0%,0.55%,0.93%,1.08%,$-0.43
ryan dunn,SF/SG/G/F/UTIL,PHX,21.66%,0.0%,0.58%,2.75%,1.67%,$-0.43
taurean prince,PF/SF/F/UTIL,MIL,21.69%,0.0%,0.56%,1.27%,1.0%,$-0.43
jeremy sochan,C/PF/F/UTIL,SAS,21.51%,0.0%,0.57%,1.89%,1.75%,$-0.43
zeke nnaji,C/PF/F/UTIL,DEN,21.28%,0.0%,0.55%,0.1%,0.1%,$-0.43
cameron johnson,PF/SF/F/UTIL,BKN,20.81%,0.0%,0.58%,1.17%,0.89%,$-0.44
yves missi,C/UTIL,NOP,21.53%,0.0%,0.54%,0.79%,1.67%,$-0.44
gary payton ii,SF/SG/G/F/UTIL,GSW,17.45%,0.0%,0.5%,0.03%,0.01%,$-0.44
dalton knecht,SF/SG/G/F/UTIL,LAL,21.86%,0.0%,0.54%,0.19%,0.1%,$-0.44
johnny juzang,SF/SG/G/F/UTIL,UTA,19.24%,0.0%,0.44%,0.03%,0.01%,$-0.44
jaylin williams,C/UTIL,OKC,20.47%,0.0%,0.44%,0.05%,0.1%,$-0.44
jamison battle,SF/F/UTIL,TOR,23.51%,0.0%,0.71%,0.03%,0.01%,$-0.44
joe ingles,PF/F/UTIL,MIN,0%,0%,0%,0.0%,0.01%,$-0.44
jonathan mogbo,C/UTIL,TOR,21.38%,0.0%,0.52%,0.59%,1.35%,$-0.45
ben sheppard,SG/G/UTIL,IND,18.06%,0.0%,0.44%,0.03%,0.01%,$-0.45
jae'sean tate,PF/SF/F/UTIL,HOU,16.99%,0.0%,0.47%,0.01%,0.01%,$-0.45
justin edwards,PF/SF/F/UTIL,PHI,20.53%,0.0%,0.59%,0.05%,0.05%,$-0.45
jaxson hayes,C/UTIL,LAL,21.62%,0.0%,0.5%,0.45%,1.04%,$-0.46
tristan da silva,PF/SF/F/UTIL,ORL,21.07%,0.0%,0.54%,0.13%,0.1%,$-0.46
jarred vanderbilt,PF/F/UTIL,LAL,21.64%,0.0%,0.49%,0.08%,0.1%,$-0.46
bruce brown,PG/SF/G/F/UTIL,NOP,19.99%,0.0%,0.52%,0.52%,0.32%,$-0.47
harrison barnes,PF/SF/F/UTIL,SAS,22.4%,0.0%,0.52%,0.08%,0.1%,$-0.47
patrick williams,PF/SF/F/UTIL,CHI,20.76%,0.0%,0.49%,0.77%,0.57%,$-0.48
monte morris,PG/G/UTIL,PHX,20.42%,0.0%,0.49%,0.11%,0.1%,$-0.48
kenrich williams,PF/F/UTIL,OKC,18.8%,0.0%,0.51%,0.09%,0.1%,$-0.48
craig porter jr.,PG/G/UTIL,CLE,25.7%,0.0%,0.69%,0.01%,0.01%,$-0.48
carlton carrington,PG/G/UTIL,WAS,20.86%,0.0%,0.49%,1.4%,1.65%,$-0.48
jett howard,PF/SF/F/UTIL,ORL,20.46%,0.0%,0.5%,0.14%,0.1%,$-0.48
jalen wilson,SG/G/UTIL,BKN,19.4%,0.0%,0.48%,0.1%,0.1%,$-0.49
dennis schroder,PG/SG/G/UTIL,DET,24.71%,0.0%,0.65%,0.01%,0.01%,$-0.49
keldon johnson,PF/SF/F/UTIL,SAS,19.78%,0.0%,0.47%,0.56%,0.41%,$-0.5
jaylen clark,SF/SG/G/F/UTIL,MIN,20.67%,0.0%,0.46%,0.1%,0.05%,$-0.5
quinten post,C/UTIL,GSW,21.93%,0.0%,0.49%,0.05%,0.1%,$-0.5
andre jackson jr.,SF/SG/G/F/UTIL,MIL,19.39%,0.0%,0.47%,0.19%,0.1%,$-0.51
julian strawther,SF/SG/G/F/UTIL,DEN,19.77%,0.0%,0.44%,0.48%,0.31%,$-0.51
nick richards,C/UTIL,PHX,19.19%,0.0%,0.44%,0.5%,1.26%,$-0.51
deandre jordan,C/UTIL,DEN,21.2%,0.0%,0.44%,0.04%,0.1%,$-0.51
enrique freeman,C/PF/F/UTIL,IND,0%,0%,0%,0.0%,0.03%,$-0.51
luka doncic,PG/G/UTIL,LAL,17.36%,0.0%,0.48%,3.59%,3.54%,$-0.52
kel'el ware,C/UTIL,MIA,18.86%,0.0%,0.41%,1.93%,3.81%,$-0.53
steven adams,C/UTIL,HOU,17.88%,0.0%,0.35%,0.05%,0.1%,$-0.53
dante exum,SF/F/UTIL,DAL,19.34%,0.0%,0.41%,0.07%,0.1%,$-0.54
ja'kobe walter,SF/SG/G/F/UTIL,TOR,17.67%,0.0%,0.41%,0.11%,0.05%,$-0.54
gary harris,SF/SG/G/F/UTIL,ORL,22.19%,0.0%,0.45%,0.03%,0.01%,$-0.54
isaiah joe,SG/G/UTIL,OKC,19.17%,0.0%,0.39%,0.18%,0.22%,$-0.55
kyrie irving,PG/G/UTIL,DAL,18.13%,0.0%,0.39%,1.08%,1.12%,$-0.55
andre drummond,C/UTIL,PHI,18.66%,0.0%,0.33%,0.03%,0.1%,$-0.55
seth curry,SG/G/UTIL,CHA,24.66%,0.0%,0.45%,0.01%,0.01%,$-0.55
damion lee,SF/SG/G/F/UTIL,PHX,20.96%,0.0%,0.38%,0.02%,0.01%,$-0.55
jake laravia,PF/SF/F/UTIL,SAC,24.2%,0.0%,0.46%,0.01%,0.01%,$-0.55
shake milton,PG/SG/G/UTIL,LAL,17.06%,0.0%,0.25%,0.02%,0.01%,$-0.56
ochai agbaji,PF/F/UTIL,TOR,18.21%,0.0%,0.33%,0.09%,0.1%,$-0.57
drew peterson,PF/SF/F/UTIL,BOS,18.34%,0.0%,0.36%,0.04%,0.03%,$-0.58
tristan vukcevic,C/UTIL,WAS,19.72%,0.0%,0.39%,0.03%,0.1%,$-0.58
jonas valanciunas,C/UTIL,SAC,18.12%,0.0%,0.32%,0.08%,0.23%,$-0.59
julian champagnie,SF/SG/G/F/UTIL,SAS,17.27%,0.0%,0.34%,0.02%,0.01%,$-0.6
julian phillips,PF/F/UTIL,CHI,15.66%,0.0%,0.25%,0.01%,0.03%,$-0.6
kyle filipowski,C/UTIL,UTA,16.87%,0.0%,0.27%,0.04%,0.1%,$-0.61
kessler edwards,PF/SF/F/UTIL,DAL,16.65%,0.0%,0.25%,0.11%,0.1%,$-0.62
taylor hendricks,C/UTIL,UTA,14.05%,0.0%,0.17%,0.02%,0.03%,$-0.64
kyle anderson,PF/SF/F/UTIL,MIA,17.79%,0.0%,0.31%,0.03%,0.03%,$-0.64
dariq whitehead,PF/SF/F/UTIL,BKN,14.84%,0.0%,0.25%,0.04%,0.03%,$-0.65
jd davison,PG/G/UTIL,BOS,18.35%,0.0%,0.26%,0.03%,0.03%,$-0.65
jordan walsh,SF/SG/G/F/UTIL,BOS,16.11%,0.0%,0.19%,0.04%,0.03%,$-0.65
terrence shannon jr.,SF/SG/G/F/UTIL,MIN,15.02%,0.0%,0.24%,0.04%,0.03%,$-0.65
johnny furphy,SF/SG/G/F/UTIL,IND,14.64%,0.0%,0.22%,0.04%,0.03%,$-0.66
bronny james,PG/SG/G/UTIL,LAL,14.93%,0.0%,0.2%,0.04%,0.03%,$-0.66
trey lyles,C/PF/F/UTIL,SAC,13.07%,0.0%,0.18%,0.01%,0.01%,$-0.66
jabari walker,C/PF/F/UTIL,POR,0%,0%,0%,0.0%,0.01%,$-0.66
dalen terry,SF/F/UTIL,CHI,14.6%,0.0%,0.19%,0.04%,0.03%,$-0.67
adem bona,C/UTIL,PHI,15.17%,0.0%,0.3%,0.02%,0.03%,$-0.67
daron holmes ii,C/UTIL,DEN,13.29%,0.0%,0.17%,0.02%,0.03%,$-0.67
anthony gill,C/PF/F/UTIL,WAS,14.74%,0.0%,0.2%,0.03%,0.03%,$-0.68
brice sensabaugh,PF/SF/F/UTIL,UTA,15.19%,0.0%,0.22%,0.02%,0.01%,$-0.68
pelle larsson,SF/SG/G/F/UTIL,MIA,14.11%,0.0%,0.2%,0.04%,0.03%,$-0.68
trevelin queen,PG/SG/G/UTIL,ORL,14.0%,0.0%,0.24%,0.13%,0.1%,$-0.69
