PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Damian Lillard (37338085),Stephon Castle (37338477),Paul George (37338105),Jonathan Isaac (37338510),Daniel Gafford (37338424),Keaton Wallace (37338930),Scottie Barnes (37338057),Alperen Sengun (37338065),299.66367187500003,334.3023093211811,49500,100.00%,0,100.0%,0,139.23000000000002,$4.0,MIL 1,SAS 1,user2,1,marvalshot,4405,4611344379_2
Keaton Wallace (37338930),Quentin Grimes (37338318),Josh Hart (37338127),Giannis Antetokounmpo (37338014),Kyle Filipowski (37338420),Amen Thompson (37338122),Devin Vassell (37338234),Daniel Gafford (37338424),296.24062499999997,331.20726084928475,49700,100.00%,0,150.0%,0,114.35,$6.0,DAL 2,ATL 1,user,1,marvalshot,2384,4611344380
Keaton Wallace (37338930),Mikal Bridges (37338239),Amen Thompson (37338122),Andrew Wiggins (37338228),Daniel Gafford (37338424),Anthony Edwards (37338044),Paolo Banchero (37338047),Wendell Carter Jr. (37338391),301.818125,334.3223846010288,50000,100.00%,0,150.0%,0,116.69,$6.0,ORL 2,ATL 1,user,1,marvalshot,2481,4611344381
Keaton Wallace (37338930),Garrison Mathews (37338609),Jayson Tatum (37338023),Giannis Antetokounmpo (37338014),Alperen Sengun (37338065),Keyonte George (37338282),Olivier-Maxence Prosper (37338958),Daniel Gafford (37338424),287.25580295138894,326.6619416141799,49700,100.00%,0,100.0%,0,128.47,$4.0,ATL 2,DAL 2,user3,1,marvalshot,4423,4611344382_3
Jalen Brunson (37338088),Devin Vassell (37338234),Nickeil Alexander-Walker (37338562),Giannis Antetokounmpo (37338014),Daniel Gafford (37338424),Stephon Castle (37338477),Paolo Banchero (37338047),Keaton Wallace (37338930),297.353125,336.0666896842974,49900,100.00%,0,100.0%,0,159.62,$4.0,SAS 2,NYK 1,user1,1,marvalshot,4425,4611344383_1
Jalen Brunson (37338088),Mikal Bridges (37338239),Garrison Mathews (37338609),Giannis Antetokounmpo (37338014),Onyeka Okongwu (37338359),Keaton Wallace (37338930),Harrison Barnes (37338459),Dejounte Murray (37338096),300.30125000000004,335.60524244811205,49600,100.00%,0,100.0%,0,117.46,$4.0,ATL 3,NYK 2,user1,1,marvalshot,4429,4611344384_1
Stephon Castle (37338477),Devin Vassell (37338234),Paul George (37338105),Peyton Watson (37338441),Victor Wembanyama (37338018),Bogdan Bogdanovic (37338369),Scottie Barnes (37338057),Keaton Wallace (37338930),299.30367187499996,331.8300904317359,50000,100.00%,0,100.0%,0,143.7,$4.0,SAS 3,ATL 2,user3,1,marvalshot,4407,4611344379_3
Stephon Castle (37338477),Buddy Hield (37338351),Josh Hart (37338127),Jonathan Isaac (37338510),Nikola Jokic (37338012),Keyonte George (37338282),Brice Sensabaugh (37338383),Julius Randle (37338149),296.420625,331.3034678115669,50000,100.00%,0,100.0%,0,112.44,$4.0,UTA 2,SAS 1,user4,1,marvalshot,4414,4611344380_4
Keyonte George (37338282),Mikal Bridges (37338239),Buddy Hield (37338351),Paolo Banchero (37338047),Daniel Gafford (37338424),Keaton Wallace (37338930),Giannis Antetokounmpo (37338014),Rudy Gobert (37338268),300.258125,337.6261660539684,50000,100.00%,0,100.0%,0,110.4,$4.0,UTA 1,NYK 1,user2,1,marvalshot,4416,4611344381_2
Stephen Curry (37338062),Cole Anthony (37338216),Jayson Tatum (37338023),Brice Sensabaugh (37338383),Daniel Gafford (37338424),Keaton Wallace (37338930),Garrison Mathews (37338609),Alperen Sengun (37338065),289.9358029513889,326.5837260072881,49200,100.00%,0,100.0%,0,137.95,$4.0,ATL 2,GSW 1,user,1,marvalshot,4281,4611344382
